season,week,franchise_id,player_id,contractInfo,status,contractYear,salary,as_of
2025,12,0008,14903,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0008,14924,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0008,15499,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0008,15859,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0008,16204,2023 3.15,INJURED_RESERVE,2,1.23,2025-11-24
2025,12,0008,17231,2025 UDFA,INJURED_RESERVE,3,0.9,2025-11-24
2025,12,0008,17151,2025 5.01,INJURED_RESERVE,4,0.97,2025-11-24
2025,12,0008,13806,2025 RRFA,INJURED_RESERVE,3,7.0,2025-11-24
2025,12,0008,16214,2023 1.13,INJURED_RESERVE,2,2.82,2025-11-24
2025,12,0009,13189,2024 oEXT,ROSTER,2,10.45,2025-11-24
2025,12,0009,15238,2024 iEXT,ROSTER,5,9.74,2025-11-24
2025,12,0009,16221,2024 iEXT,ROSTER,5,3.73,2025-11-24
2025,12,0009,14162,2022 iEXT,ROSTER,1,16.34,2025-11-24
2025,12,0009,15721,2025 ORFA3,ROSTER,2,3.41,2025-11-24
2025,12,0009,16582,2024 2.12,ROSTER,3,1.54,2025-11-24
2025,12,0009,17083,2025 1.12,ROSTER,4,2.9,2025-11-24
2025,12,0009,17122,2025 2.12,ROSTER,4,1.56,2025-11-24
2025,12,0009,17120,2025 2.16,ROSTER,4,1.43,2025-11-24
2025,12,0009,17080,2025 3.04,ROSTER,4,1.33,2025-11-24
2025,12,0009,17108,2025 3.08,ROSTER,4,1.25,2025-11-24
2025,12,0009,17157,2025 3.10,ROSTER,4,1.21,2025-11-24
2025,12,0009,17060,2025 4.17,ROSTER,4,0.98,2025-11-24
2025,12,0009,16703,2024 UDFA,ROSTER,2,0.94,2025-11-24
2025,12,0009,13610,2025 UFA,ROSTER,1,2.7,2025-11-24
2025,12,0009,17155,2025 5.21,ROSTER,4,0.94,2025-11-24
2025,12,0009,15779,2024 iEXT,ROSTER,5,4.82,2025-11-24
2025,12,0009,17082,2025 3.21,ROSTER,4,1.08,2025-11-24
2025,12,0009,14105,2023 UFA,ROSTER,1,11.98,2025-11-24
2025,12,0009,13164,2024 UFA,ROSTER,2,15.84,2025-11-24
2025,12,0009,12735,2024 UFA,ROSTER,2,5.15,2025-11-24
2025,12,0009,16927,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0009,15405,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0009,14210,2025 UFA,ROSTER,1,6.6,2025-11-24
2025,12,0009,16799,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0009,17171,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0009,16240,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0009,16693,2024 3.19,ROSTER,3,1.12,2025-11-24
2025,12,0009,16584,2024 1.06,ROSTER,3,4.43,2025-11-24
2025,12,0009,14247,2025 UFA,ROSTER,2,5.51,2025-11-24
2025,12,0009,14982,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0009,16102,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0009,13208,2025 UFA,ROSTER,1,12.6,2025-11-24
2025,12,0009,16384,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0009,17214,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0009,14227,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0009,16018,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0009,15261,2025 oEXT,ROSTER,1,8.68,2025-11-24
2025,12,0009,12437,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0009,13888,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0009,15622,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0009,16492,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0009,13715,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0009,16216,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0009,15259,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0009,17063,2025 4.18,INJURED_RESERVE,4,0.97,2025-11-24
2025,12,0009,16596,2024 3.16,INJURED_RESERVE,3,1.14,2025-11-24
2025,12,0009,12801,2025 UFA,INJURED_RESERVE,1,5.0,2025-11-24
2025,12,0009,16152,2023 1.01,INJURED_RESERVE,2,9.94,2025-11-24
2025,12,0009,16635,2025 iEXT,INJURED_RESERVE,5,3.72,2025-11-24
2025,12,0010,13589,2021 EXT,ROSTER,2,24.76,2025-11-24
2025,12,0010,14907,2024 iEXT,ROSTER,2,2.71,2025-11-24
2025,12,0010,15822,2022 1.14,ROSTER,1,3.05,2025-11-24
2025,12,0010,15768,2022 2.01,ROSTER,1,2.63,2025-11-24
2025,12,0010,15815,2022 2.04^,ROSTER,1,5.35,2025-11-24
2025,12,0010,16263,2023 2.11,ROSTER,2,1.67,2025-11-24
2025,12,0010,16185,2023 1.06,ROSTER,2,4.95,2025-11-24
2025,12,0010,16620,2024 1.05,ROSTER,3,4.94,2025-11-24
2025,12,0010,16639,2024 2.02,ROSTER,3,2.07,2025-11-24
2025,12,0010,16626,2024 2.04,ROSTER,3,1.91,2025-11-24
2025,12,0010,14927,2024 UFA,ROSTER,1,2.09,2025-11-24
2025,12,0010,13198,2024 UFA,ROSTER,2,17.82,2025-11-24
2025,12,0010,12739,2024 UFA,ROSTER,2,4.75,2025-11-24
2025,12,0010,14073,2024 UFA,ROSTER,1,18.81,2025-11-24
2025,12,0010,16619,2024 3.02,ROSTER,3,1.38,2025-11-24
2025,12,0010,15352,2025 oEXT,ROSTER,2,2.64,2025-11-24
2025,12,0010,15798,2024 iEXT,ROSTER,5,3.87,2025-11-24
2025,12,0010,15913,2024 R/F,ROSTER,1,1.1,2025-11-24
2025,12,0010,16344,2025 oEXT,ROSTER,2,1.85,2025-11-24
2025,12,0010,16178,2024 RRFA,ROSTER,2,5.5,2025-11-24
2025,12,0010,16870,2025 oEXT,ROSTER,3,1.87,2025-11-24
2025,12,0010,12676,2025 oEXT,ROSTER,1,6.35,2025-11-24
2025,12,0010,14136,2025 ORFA2,ROSTER,2,14.08,2025-11-24
2025,12,0010,15749,2025 SRFA,ROSTER,2,5.35,2025-11-24
2025,12,0010,12305,2025 B/R,ROSTER,1,5.5,2025-11-24
2025,12,0010,17051,2025 1.07,ROSTER,4,4.32,2025-11-24
2025,12,0010,17075,2025 1.13,ROSTER,4,2.72,2025-11-24
2025,12,0010,17103,2025 3.02,ROSTER,4,1.37,2025-11-24
2025,12,0010,12221,2025 UFA,ROSTER,2,9.5,2025-11-24
2025,12,0010,14224,2025 UFA,ROSTER,2,7.22,2025-11-24
2025,12,0010,13764,2025 UFA,ROSTER,3,3.87,2025-11-24
2025,12,0010,8851,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0010,17172,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0010,16684,2024 5.04,ROSTER,3,0.99,2025-11-24
2025,12,0010,15904,2025 UFA,ROSTER,1,4.8,2025-11-24
2025,12,0010,17174,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0010,16725,2024 UDFA,ROSTER,2,0.94,2025-11-24
2025,12,0010,15051,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0010,14221,2025 UFA,ROSTER,2,5.23,2025-11-24
2025,12,0010,13710,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0010,17165,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0010,14928,2025 UFA,ROSTER,1,2.1,2025-11-24
2025,12,0010,13226,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0010,9051,2025 RRFA,ROSTER,1,7.0,2025-11-24
2025,12,0010,16225,2023 4.12,ROSTER,2,1.11,2025-11-24
2025,12,0010,16738,2025 ERFA,INJURED_RESERVE,1,1.1,2025-11-24
2025,12,0010,16640,2024 5.10,INJURED_RESERVE,3,0.98,2025-11-24
2025,12,0010,17166,2025 UDFA,INJURED_RESERVE,3,0.9,2025-11-24
2025,12,0010,14158,2025 UFA,INJURED_RESERVE,3,6.48,2025-11-24
2025,12,0010,12698,2025 R/F,INJURED_RESERVE,2,1.0,2025-11-24
2025,12,0011,14835,2023 iEXT,ROSTER,3,17.35,2025-11-24
2025,12,0011,13772,2024 iEXT,ROSTER,2,7.44,2025-11-24
2025,12,0011,15404,2023 iEXT,ROSTER,3,3.41,2025-11-24
2025,12,0011,14102,2022 iEXT,ROSTER,2,12.11,2025-11-24
2025,12,0011,13284,2024 oEXT,ROSTER,3,5.45,2025-11-24
2025,12,0011,16169,2023 2.01,ROSTER,2,2.31,2025-11-24
2025,12,0011,16266,2025 iEXT,ROSTER,5,3.19,2025-11-24
2025,12,0011,16235,2025 iEXT,ROSTER,5,2.83,2025-11-24
2025,12,0011,15001,2024 oEXT,ROSTER,3,2.62,2025-11-24
2025,12,0011,15751,2025 iEXT,ROSTER,5,17.41,2025-11-24
2025,12,0011,15393,2024 oEXT,ROSTER,3,2.0,2025-11-24
2025,12,0011,16580,2024 1.08,ROSTER,3,3.67,2025-11-24
2025,12,0011,16601,2024 5.08,ROSTER,2,0.99,2025-11-24
2025,12,0011,16616,2024 1.04,ROSTER,3,5.58,2025-11-24
2025,12,0011,14138,2022 iEXT,ROSTER,1,13.6,2025-11-24
2025,12,0011,14148,2025 oEXT,ROSTER,4,7.67,2025-11-24
2025,12,0011,14157,2023 UFA,ROSTER,3,12.78,2025-11-24
2025,12,0011,14867,2025 B/R,ROSTER,2,5.23,2025-11-24
2025,12,0011,17048,2025 1.11,ROSTER,4,3.1,2025-11-24
2025,12,0011,17032,2025 2.02,ROSTER,4,2.14,2025-11-24
2025,12,0011,17053,2025 3.20,ROSTER,3,1.09,2025-11-24
2025,12,0011,15872,2025 ERFA,ROSTER,1,1.1,2025-11-24
2025,12,0011,17035,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0011,15253,2025 UFA,ROSTER,2,6.65,2025-11-24
2025,12,0011,15856,2025 UFA,ROSTER,1,6.3,2025-11-24
2025,12,0011,15357,2025 UFA,ROSTER,2,12.45,2025-11-24
2025,12,0011,13690,2025 iEXT,ROSTER,3,3.98,2025-11-24
2025,12,0011,14842,2023 iEXT,ROSTER,3,7.62,2025-11-24
2025,12,0011,16723,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0011,15802,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0011,17124,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0011,11985,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0011,14877,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0011,17222,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0011,16786,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0011,17173,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0011,16460,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0011,15881,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0011,16174,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0011,16139,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0011,10413,2025 UFA,ROSTER,1,2.1,2025-11-24
2025,12,0011,12323,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0011,13707,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0011,16269,2025 iEXT,ROSTER,4,4.18,2025-11-24
2025,12,0011,16645,2024 5.20,INJURED_RESERVE,3,0.98,2025-11-24
2025,12,0011,13146,2025 UFA,INJURED_RESERVE,1,3.6,2025-11-24
2025,12,0011,17044,2025 1.02,INJURED_RESERVE,4,8.23,2025-11-24
2025,12,0011,17150,2025 UFA,INJURED_RESERVE,1,1.1,2025-11-24
2025,12,0011,17114,2025 3.15,INJURED_RESERVE,3,1.14,2025-11-24
2025,12,0011,16583,2024 1.13,INJURED_RESERVE,3,2.6,2025-11-24
2025,12,0011,16697,2025 UFA,TAXI_SQUAD,1,1.0,2025-11-24
2025,12,0012,13593,2021 EXT,ROSTER,1,22.74,2025-11-24
2025,12,0012,14167,2022 iEXT,ROSTER,2,14.95,2025-11-24
2025,12,0012,15692,2022 1.05,ROSTER,1,6.45,2025-11-24
2025,12,0012,13693,2022 UFA,ROSTER,1,3.19,2025-11-24
2025,12,0012,15717,2022 2.06,ROSTER,1,2.16,2025-11-24
2025,12,0012,14164,2023 oEXT,ROSTER,2,3.38,2025-11-24
2025,12,0012,16245,2023 3.14,ROSTER,2,1.24,2025-11-24
2025,12,0012,16653,2024 2.03,ROSTER,3,1.99,2025-11-24
2025,12,0012,16700,2024 3.12,ROSTER,3,1.2,2025-11-24
2025,12,0012,11232,2024 UFA,ROSTER,1,16.72,2025-11-24
2025,12,0012,15863,2022 5.21,ROSTER,1,1.09,2025-11-24
2025,12,0012,16708,2024 4.14,ROSTER,3,1.02,2025-11-24
2025,12,0012,16676,2024 4.17,ROSTER,3,1.01,2025-11-24
2025,12,0012,16211,2023 3.10,ROSTER,2,1.3,2025-11-24
2025,12,0012,16667,2024 4.03,ROSTER,2,1.08,2025-11-24
2025,12,0012,15839,2024 R/F,ROSTER,1,1.1,2025-11-24
2025,12,0012,15895,2023 iEXT,ROSTER,1,1.81,2025-11-24
2025,12,0012,13704,2024 UFA,ROSTER,2,3.76,2025-11-24
2025,12,0012,13163,2023 B/R,ROSTER,1,26.62,2025-11-24
2025,12,0012,13987,2025 ERFA,ROSTER,1,1.09,2025-11-24
2025,12,0012,17068,2025 1.15,ROSTER,4,2.45,2025-11-24
2025,12,0012,17069,2025 3.03,ROSTER,4,1.35,2025-11-24
2025,12,0012,13132,2025 UFA,ROSTER,2,15.2,2025-11-24
2025,12,0012,15972,2025 UFA,ROSTER,2,7.6,2025-11-24
2025,12,0012,16278,2023 UDFA,ROSTER,1,0.98,2025-11-24
2025,12,0012,16314,2023 UDFA,ROSTER,1,0.98,2025-11-24
2025,12,0012,13138,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0012,17049,2025 5.15,ROSTER,4,0.94,2025-11-24
2025,12,0012,16887,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0012,14252,2025 R/F,ROSTER,1,1.0,2025-11-24
2025,12,0012,17058,2025 5.13,ROSTER,4,0.94,2025-11-24
2025,12,0012,17105,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0012,15787,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0012,14358,2025 UFA,ROSTER,1,10.0,2025-11-24
2025,12,0012,16186,2023 1.08,ROSTER,2,4.07,2025-11-24
2025,12,0012,14122,2025 UFA,ROSTER,1,5.9,2025-11-24
2025,12,0012,16752,2025 UFA,ROSTER,1,1.1,2025-11-24
2025,12,0012,14789,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0012,13319,2025 B/R,ROSTER,1,10.5,2025-11-24
2025,12,0012,14143,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0012,16166,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0012,14108,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0012,16846,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0012,14849,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0012,15759,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0012,16257,2023 3.03,INJURED_RESERVE,2,1.43,2025-11-24
2025,12,0012,16615,2024 1.03,INJURED_RESERVE,3,6.38,2025-11-24
2025,12,0012,13743,2021 EXT,INJURED_RESERVE,1,7.41,2025-11-24
2025,12,0012,12263,2025 UFA,INJURED_RESERVE,1,1.9,2025-11-24
2025,12,0013,15237,2024 iEXT,ROSTER,4,17.13,2025-11-24
2025,12,0013,15834,2025 iEXT,ROSTER,4,7.68,2025-11-24
2025,12,0013,15788,2022 3.02,ROSTER,1,1.59,2025-11-24
2025,12,0013,15293,2024 iEXT,ROSTER,4,4.55,2025-11-24
2025,12,0013,16162,2023 1.03,ROSTER,2,7.21,2025-11-24
2025,12,0013,16239,2023 1.14,ROSTER,2,2.66,2025-11-24
2025,12,0013,16256,2023 3.01,ROSTER,2,1.47,2025-11-24
2025,12,0013,16234,2023 3.12,ROSTER,2,1.28,2025-11-24
2025,12,0013,10768,2024 SRFA,ROSTER,1,5.38,2025-11-24
2025,12,0013,14879,2024 ORFA4,ROSTER,3,3.43,2025-11-24
2025,12,0013,13700,2024 B/R,ROSTER,2,9.9,2025-11-24
2025,12,0013,16617,2024 1.11,ROSTER,3,2.93,2025-11-24
2025,12,0013,16618,2024 1.10,ROSTER,3,3.14,2025-11-24
2025,12,0013,16644,2024 2.10,ROSTER,3,1.62,2025-11-24
2025,12,0013,16698,2024 4.07,ROSTER,3,1.06,2025-11-24
2025,12,0013,15831,2022 4.02,ROSTER,1,1.24,2025-11-24
2025,12,0013,14882,2023 UFA,ROSTER,1,1.81,2025-11-24
2025,12,0013,15835,2022 2.12^,ROSTER,1,3.41,2025-11-24
2025,12,0013,14974,2025 SRFA,ROSTER,2,8.25,2025-11-24
2025,12,0013,13130,2025 B/R,ROSTER,1,25.0,2025-11-24
2025,12,0013,17030,2025 1.05,ROSTER,4,5.38,2025-11-24
2025,12,0013,15713,2022 4.10,ROSTER,1,1.19,2025-11-24
2025,12,0013,17123,2025 2.05,ROSTER,4,1.91,2025-11-24
2025,12,0013,13717,2025 UFA,ROSTER,1,3.0,2025-11-24
2025,12,0013,13192,2025 UFA,ROSTER,1,8.9,2025-11-24
2025,12,0013,13227,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0013,14861,2025 iEXT,ROSTER,4,7.37,2025-11-24
2025,12,0013,16295,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0013,16672,2024 5.07,ROSTER,3,0.99,2025-11-24
2025,12,0013,16268,2025 iEXT,ROSTER,3,3.16,2025-11-24
2025,12,0013,17118,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0013,17212,2025 4.11,ROSTER,4,1.0,2025-11-24
2025,12,0013,16673,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0013,13199,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0013,16787,2025 UFA,ROSTER,1,2.0,2025-11-24
2025,12,0013,11728,2024 iEXT,ROSTER,1,4.25,2025-11-24
2025,12,0013,13632,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0013,10700,2024 UFA,ROSTER,1,15.68,2025-11-24
2025,12,0013,11721,2025 UFA,ROSTER,2,3.71,2025-11-24
2025,12,0013,16733,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0013,15668,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0013,17229,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0013,13303,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0013,16665,2024 2.07,INJURED_RESERVE,3,1.75,2025-11-24
2025,12,0013,17206,2025 UDFA,INJURED_RESERVE,3,0.9,2025-11-24
2025,12,0013,16254,2023 2.09,INJURED_RESERVE,2,1.75,2025-11-24
2025,12,0013,11768,2025 UFA,INJURED_RESERVE,1,1.0,2025-11-24
2025,12,0013,12688,2025 NEFT,INJURED_RESERVE,1,19.75,2025-11-24
2025,12,0013,17179,2025 5.23,INJURED_RESERVE,4,0.93,2025-11-24
2025,12,0014,13604,2021 EXT,ROSTER,1,14.37,2025-11-24
2025,12,0014,15345,2024 iEXT,ROSTER,3,3.71,2025-11-24
2025,12,0014,15712,2022 3.09,ROSTER,1,1.44,2025-11-24
2025,12,0014,15851,2022 3.04,ROSTER,1,1.55,2025-11-24
2025,12,0014,13214,2025 iEXT,ROSTER,6,23.05,2025-11-24
2025,12,0014,15698,2024 iEXT,ROSTER,1,30.55,2025-11-24
2025,12,0014,16148,2023 1.05,ROSTER,2,5.54,2025-11-24
2025,12,0014,16241,2023 4.08,ROSTER,2,1.13,2025-11-24
2025,12,0014,16167,2023 2.02,ROSTER,2,2.21,2025-11-24
2025,12,0014,13251,2024 B/R,ROSTER,2,2.97,2025-11-24
2025,12,0014,16694,2024 3.04,ROSTER,3,1.33,2025-11-24
2025,12,0014,16696,2024 2.15,ROSTER,3,1.44,2025-11-24
2025,12,0014,10816,2024 UFA,ROSTER,2,3.07,2025-11-24
2025,12,0014,16724,2024 4.12,ROSTER,3,1.03,2025-11-24
2025,12,0014,16264,2023 5.08,ROSTER,2,1.06,2025-11-24
2025,12,0014,16622,2024 1.15,ROSTER,3,2.34,2025-11-24
2025,12,0014,12186,2024 UFA,ROSTER,2,22.77,2025-11-24
2025,12,0014,13193,2025 ERFA,ROSTER,1,1.09,2025-11-24
2025,12,0014,15394,2025 ERFA,ROSTER,1,1.09,2025-11-24
2025,12,0014,13298,2025 SRFA,ROSTER,2,5.35,2025-11-24
2025,12,0014,17112,2025 1.09,ROSTER,4,3.61,2025-11-24
2025,12,0014,17106,2025 2.13,ROSTER,4,1.52,2025-11-24
2025,12,0014,17073,2025 3.19,ROSTER,4,1.1,2025-11-24
2025,12,0014,15319,2025 UFA,ROSTER,1,5.5,2025-11-24
2025,12,0014,14182,2025 UFA,ROSTER,1,5.8,2025-11-24
2025,12,0014,13674,2025 UFA,ROSTER,1,8.0,2025-11-24
2025,12,0014,17254,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0014,17119,2025 4.13,ROSTER,4,0.99,2025-11-24
2025,12,0014,17127,2025 5.05,ROSTER,4,0.96,2025-11-24
2025,12,0014,16267,2023 UDFA,ROSTER,1,0.98,2025-11-24
2025,12,0014,17145,2025 5.16,ROSTER,4,0.94,2025-11-24
2025,12,0014,12764,2025 UFA,ROSTER,1,5.3,2025-11-24
2025,12,0014,15241,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0014,14328,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0014,14302,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0014,14600,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0014,17177,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0014,15032,2025 UFA,ROSTER,1,1.9,2025-11-24
2025,12,0014,15821,2022 2.09^,ROSTER,1,5.35,2025-11-24
2025,12,0014,16191,2023 3.08,ROSTER,2,1.33,2025-11-24
2025,12,0014,12785,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0014,15950,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0014,16642,2024 5.12,ROSTER,3,0.98,2025-11-24
2025,12,0014,11671,2025 iEXT,INJURED_RESERVE,4,33.85,2025-11-24
2025,12,0014,17130,2025 UDFA,INJURED_RESERVE,3,0.9,2025-11-24
2025,12,0014,14169,2025 R/F,INJURED_RESERVE,2,1.0,2025-11-24
2025,12,0015,15287,2024 iEXT,ROSTER,4,34.24,2025-11-24
2025,12,0015,15845,2024 oEXT,ROSTER,2,3.19,2025-11-24
2025,12,0015,14908,2024 oEXT,ROSTER,2,4.31,2025-11-24
2025,12,0015,16233,2023 1.12,ROSTER,2,3.0,2025-11-24
2025,12,0015,16280,2023 3.13,ROSTER,2,1.25,2025-11-24
2025,12,0015,11675,2023 UFA,ROSTER,1,27.23,2025-11-24
2025,12,0015,12734,2024 R/F,ROSTER,1,1.1,2025-11-24
2025,12,0015,16581,2024 1.09,ROSTER,3,3.38,2025-11-24
2025,12,0015,16690,2024 3.21,ROSTER,3,1.1,2025-11-24
2025,12,0015,12686,2024 UFA,ROSTER,1,5.43,2025-11-24
2025,12,0015,13260,2024 R/F,ROSTER,1,1.1,2025-11-24
2025,12,0015,13714,2024 B/R,ROSTER,2,5.15,2025-11-24
2025,12,0015,16215,2023 2.10,ROSTER,2,1.71,2025-11-24
2025,12,0015,15805,2025 iEXT,ROSTER,5,9.8,2025-11-24
2025,12,0015,16629,2024 2.09,ROSTER,3,1.65,2025-11-24
2025,12,0015,15850,2022 3.11^,ROSTER,1,3.41,2025-11-24
2025,12,0015,9064,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0015,15337,2025 ERFA,ROSTER,1,1.1,2025-11-24
2025,12,0015,13696,2025 B/R,ROSTER,3,9.0,2025-11-24
2025,12,0015,17043,2025 1.06,ROSTER,4,4.8,2025-11-24
2025,12,0015,17147,2025 2.06,ROSTER,4,1.85,2025-11-24
2025,12,0015,17132,2025 3.06,ROSTER,4,1.28,2025-11-24
2025,12,0015,12697,2025 UFA,ROSTER,2,7.6,2025-11-24
2025,12,0015,14085,2025 UFA,ROSTER,2,7.41,2025-11-24
2025,12,0015,10775,2025 UFA,ROSTER,2,4.37,2025-11-24
2025,12,0015,11723,2025 UFA,ROSTER,1,5.4,2025-11-24
2025,12,0015,12187,2025 UFA,ROSTER,1,5.0,2025-11-24
2025,12,0015,13933,2025 UFA,ROSTER,1,6.5,2025-11-24
2025,12,0015,12141,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0015,17066,2025 UDFA,ROSTER,3,0.9,2025-11-24
2025,12,0015,16385,2025 UFA,ROSTER,1,2.0,2025-11-24
2025,12,0015,14985,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0015,14592,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0015,13156,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0015,13802,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0015,16224,2023 3.11,ROSTER,2,1.29,2025-11-24
2025,12,0015,16012,2025 R/F,ROSTER,2,1.0,2025-11-24
2025,12,0015,15368,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0015,15789,2022 1.10,ROSTER,1,3.98,2025-11-24
2025,12,0015,17141,2025 4.06,ROSTER,4,1.03,2025-11-24
2025,12,0015,15369,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0015,17139,2025 4.12,ROSTER,4,1.0,2025-11-24
2025,12,0015,11244,2025 UFA,ROSTER,1,9.2,2025-11-24
2025,12,0015,14095,2025 UFA,ROSTER,1,1.8,2025-11-24
2025,12,0015,12231,2025 UFA,ROSTER,1,1.0,2025-11-24
2025,12,0015,16628,2024 3.09,INJURED_RESERVE,3,1.24,2025-11-24
2025,12,0015,14777,2023 iEXT,INJURED_RESERVE,3,24.52,2025-11-24
2025,12,0015,13172,2025 R/F,INJURED_RESERVE,2,1.0,2025-11-24
2025,12,0015,13759,2025 UFA,INJURED_RESERVE,1,1.8,2025-11-24
2025,12,0015,12678,2023 UFA,INJURED_RESERVE,1,6.53,2025-11-24
2025,12,0016,15889,2023 oEXT,ROSTER,4,4.51,2025-11-24
2025,12,0016,16150,2023 1.04,ROSTER,2,6.27,2025-11-24
2025,12,0016,14303,2024 oEXT,ROSTER,3,3.08,2025-11-24
2025,12,0016,16643,2024 3.10,ROSTER,2,1.22,2025-11-24
2025,12,0016,16195,2024 oEXT,ROSTER,5,3.4,2025-11-24
2025,12,0016,15716,2025 SRFA,ROSTER,4,5.35,2025-11-24
2025,12,0016,14896,2024 oEXT,ROSTER,2,7.93,2025-11-24
2025,12,0016,14778,2025 B/R,ROSTER,5,13.6,2025-11-24
2025,12,0016,17042,2025 1.01,ROSTER,4,9.82,2025-11-24
2025,12,0016,17070,2025 2.01,ROSTER,4,2.23,2025-11-24
2025,12,0016,14180,2025 ORFA4,ROSTER,1,3.5,2025-11-24
2025,12,0016,14995,2023 iEXT,ROSTER,1,7.18,2025-11-24
2025,12,0016,16712,2025 UFA,ROSTER,4,2.55,2025-11-24
2025,12,0016,14217,2025 UFA,ROSTER,3,4.5,2025-11-24
2025,12,0016,16265,2023 5.03,ROSTER,2,1.07,2025-11-24
