season,timestamp,ts_utc,type,franchise,player_ids,player_count,added_ids,added_count,dropped_ids,dropped_count,raw,franchise2
2018,1546491660,2019-01-03T05:01:00+00:00,IR,0007,,0,,0,,0,"{""franchise"":""0007"",""timestamp"":""1546491660"",""deactivated"":""11668,7877,12814,10903,8687,"",""type"":""IR"",""activated"":""""}",
2018,1546482120,2019-01-03T02:22:00+00:00,IR,0025,,0,,0,,0,"{""franchise"":""0025"",""timestamp"":""1546482120"",""deactivated"":"""",""activated"":""12705,"",""type"":""IR""}",
2018,1546292343,2018-12-31T21:39:03+00:00,IR,0025,,0,,0,,0,"{""timestamp"":""1546292343"",""franchise"":""0025"",""type"":""IR"",""activated"":"""",""deactivated"":""11850,""}",
2018,1546035775,2018-12-28T22:22:55+00:00,IR,0010,,0,,0,,0,"{""deactivated"":""11248,"",""type"":""IR"",""activated"":"""",""franchise"":""0010"",""timestamp"":""1546035775""}",
2018,1545939948,2018-12-27T19:45:48+00:00,TAXI,0017,,0,,0,,0,"{""promoted"":""12153,11673,10861,"",""type"":""TAXI"",""timestamp"":""1545939948"",""demoted"":""9308,10763,10777,"",""franchise"":""0017""}",
2018,1545928585,2018-12-27T16:36:25+00:00,TAXI,0005,,0,,0,,0,"{""type"":""TAXI"",""promoted"":""13241,"",""franchise"":""0005"",""timestamp"":""1545928585"",""demoted"":""""}",
2018,1545918461,2018-12-27T13:47:41+00:00,IR,0015,,0,,0,,0,"{""deactivated"":"""",""activated"":""8673,"",""type"":""IR"",""franchise"":""0015"",""timestamp"":""1545918461""}",
2018,1545851467,2018-12-26T19:11:07+00:00,TAXI,0006,,0,,0,,0,"{""promoted"":""10755,"",""type"":""TAXI"",""demoted"":"""",""timestamp"":""1545851467"",""franchise"":""0006""}",
2018,1545645600,2018-12-24T10:00:00+00:00,WAIVER,0004,,0,13752,1,,0,"{""dropped"":"""",""type"":""WAIVER"",""added"":""13752,"",""timestamp"":""1545645600"",""franchise"":""0004""}",
2018,1545645600,2018-12-24T10:00:00+00:00,AUTO_PROCESS_WAIVERS,,,0,,0,,0,"{""transaction"":"""",""type"":""AUTO_PROCESS_WAIVERS"",""franchise"":"""",""timestamp"":""1545645600""}",
2018,1545601378,2018-12-23T21:42:58+00:00,AUCTION_WON,0030,13709|0.6|,1,,0,,0,"{""type"":""AUCTION_WON"",""transaction"":""13709|0.6|"",""timestamp"":""1545601378"",""franchise"":""0030""}",
2018,1545601378,2018-12-23T21:42:58+00:00,AUCTION_WON,0030,13666|0.6|,1,,0,,0,"{""type"":""AUCTION_WON"",""transaction"":""13666|0.6|"",""franchise"":""0030"",""timestamp"":""1545601378""}",
2018,1545600055,2018-12-23T21:20:55+00:00,AUCTION_WON,0011,9864|0.6|,1,,0,,0,"{""type"":""AUCTION_WON"",""transaction"":""9864|0.6|"",""timestamp"":""1545600055"",""franchise"":""0011""}",
2018,1545594063,2018-12-23T19:41:03+00:00,AUCTION_WON,0028,13989|0.6|,1,,0,,0,"{""transaction"":""13989|0.6|"",""type"":""AUCTION_WON"",""franchise"":""0028"",""timestamp"":""1545594063""}",
2018,1545594063,2018-12-23T19:41:03+00:00,AUCTION_WON,0028,13313|0.6|,1,,0,,0,"{""timestamp"":""1545594063"",""franchise"":""0028"",""type"":""AUCTION_WON"",""transaction"":""13313|0.6|""}",
2018,1545593359,2018-12-23T19:29:19+00:00,AUCTION_WON,0002,10810|1.2|,1,,0,,0,"{""transaction"":""10810|1.2|"",""type"":""AUCTION_WON"",""timestamp"":""1545593359"",""franchise"":""0002""}",
2018,1545586207,2018-12-23T17:30:07+00:00,AUCTION_WON,0009,13888|0.6|,1,,0,,0,"{""franchise"":""0009"",""timestamp"":""1545586207"",""type"":""AUCTION_WON"",""transaction"":""13888|0.6|""}",
2018,1545586207,2018-12-23T17:30:07+00:00,AUCTION_WON,0009,13389|0.6|,1,,0,,0,"{""timestamp"":""1545586207"",""franchise"":""0009"",""type"":""AUCTION_WON"",""transaction"":""13389|0.6|""}",
2018,1545585496,2018-12-23T17:18:16+00:00,AUCTION_WON,0021,12616|2.00|,1,,0,,0,"{""type"":""AUCTION_WON"",""transaction"":""12616|2.00|"",""franchise"":""0021"",""timestamp"":""1545585496""}",
2018,1545584008,2018-12-23T16:53:28+00:00,AUCTION_WON,0016,12956|1.1|,1,,0,,0,"{""type"":""AUCTION_WON"",""transaction"":""12956|1.1|"",""timestamp"":""1545584008"",""franchise"":""0016""}",
2018,1545570573,2018-12-23T13:09:33+00:00,AUCTION_WON,0010,9427|1.1|,1,,0,,0,"{""transaction"":""9427|1.1|"",""type"":""AUCTION_WON"",""franchise"":""0010"",""timestamp"":""1545570573""}",
2018,1545538282,2018-12-23T04:11:22+00:00,AUCTION_WON,0009,13632|0.6|,1,,0,,0,"{""timestamp"":""1545538282"",""franchise"":""0009"",""transaction"":""13632|0.6|"",""type"":""AUCTION_WON""}",
2018,1545524315,2018-12-23T00:18:35+00:00,AUCTION_WON,0017,11454|0.6|,1,,0,,0,"{""timestamp"":""1545524315"",""franchise"":""0017"",""transaction"":""11454|0.6|"",""type"":""AUCTION_WON""}",
2018,1545516537,2018-12-22T22:08:57+00:00,FREE_AGENT,0017,9427,1,,0,,0,"{""transaction"":""|9427,"",""type"":""FREE_AGENT"",""franchise"":""0017"",""timestamp"":""1545516537""}",
2018,1545514331,2018-12-22T21:32:11+00:00,TAXI,0030,,0,,0,,0,"{""franchise"":""0030"",""timestamp"":""1545514331"",""demoted"":"""",""type"":""TAXI"",""promoted"":""8153,13832,""}",
2018,1545514209,2018-12-22T21:30:09+00:00,AUCTION_BID,0030,13666|0.6|,1,,0,,0,"{""timestamp"":""1545514209"",""franchise"":""0030"",""type"":""AUCTION_BID"",""transaction"":""13666|0.6|""}",
2018,1545514185,2018-12-22T21:29:45+00:00,AUCTION_BID,0021,12616|2.00|Kansas City Chiefs forced bid increase,1,,0,,0,"{""franchise"":""0021"",""timestamp"":""1545514185"",""type"":""AUCTION_BID"",""transaction"":""12616|2.00|Kansas City Chiefs forced bid increase""}",
2018,1545514135,2018-12-22T21:28:55+00:00,AUCTION_BID,0030,13709|0.6|,1,,0,,0,"{""franchise"":""0030"",""timestamp"":""1545514135"",""transaction"":""13709|0.6|"",""type"":""AUCTION_BID""}",
2018,1545514063,2018-12-22T21:27:43+00:00,TAXI,0030,,0,,0,,0,"{""demoted"":""13832,"",""timestamp"":""1545514063"",""franchise"":""0030"",""promoted"":"""",""type"":""TAXI""}",
2018,1545512425,2018-12-22T21:00:25+00:00,AUCTION_BID,0011,9864|0.6|,1,,0,,0,"{""franchise"":""0011"",""timestamp"":""1545512425"",""transaction"":""9864|0.6|"",""type"":""AUCTION_BID""}",
2018,1545512042,2018-12-22T20:54:02+00:00,TAXI,0009,,0,,0,,0,"{""type"":""TAXI"",""promoted"":""11186,11199,"",""franchise"":""0009"",""timestamp"":""1545512042"",""demoted"":""""}",
2018,1545512042,2018-12-22T20:54:02+00:00,FREE_AGENT,0009,13752;13784,2,,0,,0,"{""transaction"":""|13752,13784,"",""type"":""FREE_AGENT"",""franchise"":""0009"",""timestamp"":""1545512042""}",
2018,1545509080,2018-12-22T20:04:40+00:00,FREE_AGENT,0002,9448,1,,0,,0,"{""franchise"":""0002"",""timestamp"":""1545509080"",""type"":""FREE_AGENT"",""transaction"":""|9448,""}",
2018,1545508218,2018-12-22T19:50:18+00:00,TAXI,,,0,,0,,0,"{""franchise"":"""",""timestamp"":""1545508218"",""demoted"":"""",""type"":""TAXI"",""promoted"":""""}",
2018,1545508218,2018-12-22T19:50:18+00:00,FREE_AGENT,0028,10413,1,,0,,0,"{""franchise"":""0028"",""timestamp"":""1545508218"",""transaction"":""|10413,"",""type"":""FREE_AGENT""}",
2018,1545506755,2018-12-22T19:25:55+00:00,AUCTION_BID,0002,10810|1.2|,1,,0,,0,"{""franchise"":""0002"",""timestamp"":""1545506755"",""transaction"":""10810|1.2|"",""type"":""AUCTION_BID""}",
2018,1545506734,2018-12-22T19:25:34+00:00,AUCTION_BID,0016,12956|1.1|New York Giants forced bid increase,1,,0,,0,"{""transaction"":""12956|1.1|New York Giants forced bid increase"",""type"":""AUCTION_BID"",""timestamp"":""1545506734"",""franchise"":""0016""}",
2018,1545506235,2018-12-22T19:17:15+00:00,TAXI,0005,,0,,0,,0,"{""demoted"":""13241,"",""timestamp"":""1545506235"",""franchise"":""0005"",""promoted"":""13617,"",""type"":""TAXI""}",
2018,1545505367,2018-12-22T19:02:47+00:00,IR,0030,,0,,0,,0,"{""franchise"":""0030"",""timestamp"":""1545505367"",""deactivated"":""7813,"",""type"":""IR"",""activated"":""""}",
2018,1545505344,2018-12-22T19:02:24+00:00,TAXI,0030,,0,,0,,0,"{""type"":""TAXI"",""promoted"":"""",""franchise"":""0030"",""timestamp"":""1545505344"",""demoted"":""8153,""}",
2018,1545504211,2018-12-22T18:43:31+00:00,AUCTION_BID,0028,13989|0.6|,1,,0,,0,"{""type"":""AUCTION_BID"",""transaction"":""13989|0.6|"",""timestamp"":""1545504211"",""franchise"":""0028""}",
2018,1545504198,2018-12-22T18:43:18+00:00,AUCTION_BID,0028,13313|0.6|,1,,0,,0,"{""type"":""AUCTION_BID"",""transaction"":""13313|0.6|"",""timestamp"":""1545504198"",""franchise"":""0028""}",
2018,1545503963,2018-12-22T18:39:23+00:00,IR,0028,,0,,0,,0,"{""activated"":"""",""type"":""IR"",""deactivated"":""11668,13319,10960,13834,"",""timestamp"":""1545503963"",""franchise"":""0028""}",
2018,1545499029,2018-12-22T17:17:09+00:00,IR,,,0,,0,,0,"{""deactivated"":"""",""activated"":"""",""type"":""IR"",""timestamp"":""1545499029"",""franchise"":""""}",
2018,1545499029,2018-12-22T17:17:09+00:00,FREE_AGENT,0009,12402,1,,0,,0,"{""type"":""FREE_AGENT"",""transaction"":""|12402,"",""franchise"":""0009"",""timestamp"":""1545499029""}",
2018,1545498903,2018-12-22T17:15:03+00:00,AUCTION_BID,0009,13888|0.6|,1,,0,,0,"{""franchise"":""0009"",""timestamp"":""1545498903"",""type"":""AUCTION_BID"",""transaction"":""13888|0.6|""}",
2018,1545498882,2018-12-22T17:14:42+00:00,AUCTION_BID,0009,13389|0.6|,1,,0,,0,"{""franchise"":""0009"",""timestamp"":""1545498882"",""transaction"":""13389|0.6|"",""type"":""AUCTION_BID""}",
2018,1545498860,2018-12-22T17:14:20+00:00,TAXI,0009,,0,,0,,0,"{""timestamp"":""1545498860"",""demoted"":""11186,11199,"",""franchise"":""0009"",""promoted"":"""",""type"":""TAXI""}",
2018,1545498628,2018-12-22T17:10:28+00:00,AUCTION_BID,0021,12616|1.4|,1,,0,,0,"{""franchise"":""0021"",""timestamp"":""1545498628"",""type"":""AUCTION_BID"",""transaction"":""12616|1.4|""}",
2018,1545497716,2018-12-22T16:55:16+00:00,AUCTION_BID,0005,10810|0.6|,1,,0,,0,"{""type"":""AUCTION_BID"",""transaction"":""10810|0.6|"",""timestamp"":""1545497716"",""franchise"":""0005""}",
2018,1545497671,2018-12-22T16:54:31+00:00,TAXI,0005,,0,,0,,0,"{""franchise"":""0005"",""timestamp"":""1545497671"",""demoted"":""13617,"",""type"":""TAXI"",""promoted"":""""}",
2018,1545496790,2018-12-22T16:39:50+00:00,AUCTION_BID,0016,12956|0.6|,1,,0,,0,"{""type"":""AUCTION_BID"",""transaction"":""12956|0.6|"",""timestamp"":""1545496790"",""franchise"":""0016""}",
2018,1545496774,2018-12-22T16:39:34+00:00,AUCTION_BID,0010,9427|1.1|Seattle Seahawks forced bid increase,1,,0,,0,"{""type"":""AUCTION_BID"",""transaction"":""9427|1.1|Seattle Seahawks forced bid increase"",""franchise"":""0010"",""timestamp"":""1545496774""}",
2018,1545496725,2018-12-22T16:38:45+00:00,TAXI,0016,,0,,0,,0,"{""franchise"":""0016"",""timestamp"":""1545496725"",""demoted"":""9474,7578,"",""type"":""TAXI"",""promoted"":""""}",
2018,1545486998,2018-12-22T13:56:38+00:00,TAXI,0021,,0,,0,,0,"{""franchise"":""0021"",""demoted"":"""",""timestamp"":""1545486998"",""type"":""TAXI"",""promoted"":""9064,""}",
2018,1545486785,2018-12-22T13:53:05+00:00,IR,0021,,0,,0,,0,"{""franchise"":""0021"",""timestamp"":""1545486785"",""deactivated"":""13725,"",""type"":""IR"",""activated"":""""}",
2018,1545485119,2018-12-22T13:25:19+00:00,AUCTION_WON,0021,13725|0.6|,1,,0,,0,"{""timestamp"":""1545485119"",""franchise"":""0021"",""transaction"":""13725|0.6|"",""type"":""AUCTION_WON""}",
2018,1545483466,2018-12-22T12:57:46+00:00,TAXI,0010,,0,,0,,0,"{""promoted"":""13915,"",""type"":""TAXI"",""timestamp"":""1545483466"",""demoted"":"""",""franchise"":""0010""}",
2018,1545483452,2018-12-22T12:57:32+00:00,IR,0010,,0,,0,,0,"{""franchise"":""0010"",""timestamp"":""1545483452"",""deactivated"":""12274,"",""activated"":"""",""type"":""IR""}",
2018,1545483393,2018-12-22T12:56:33+00:00,AUCTION_BID,0010,9427|0.6|,1,,0,,0,"{""franchise"":""0010"",""timestamp"":""1545483393"",""transaction"":""9427|0.6|"",""type"":""AUCTION_BID""}",
2018,1545483379,2018-12-22T12:56:19+00:00,TAXI,0010,,0,,0,,0,"{""franchise"":""0010"",""demoted"":""13915,"",""timestamp"":""1545483379"",""type"":""TAXI"",""promoted"":""""}",
2018,1545456911,2018-12-22T05:35:11+00:00,FREE_AGENT,0007,11947,1,,0,,0,"{""transaction"":""|11947,"",""type"":""FREE_AGENT"",""franchise"":""0007"",""timestamp"":""1545456911""}",
2018,1545456898,2018-12-22T05:34:58+00:00,FREE_AGENT,0007,11010,1,,0,,0,"{""franchise"":""0007"",""timestamp"":""1545456898"",""type"":""FREE_AGENT"",""transaction"":""|11010,""}",
2018,1545456887,2018-12-22T05:34:47+00:00,FREE_AGENT,0007,7911,1,,0,,0,"{""transaction"":""|7911,"",""type"":""FREE_AGENT"",""franchise"":""0007"",""timestamp"":""1545456887""}",
2018,1545451480,2018-12-22T04:04:40+00:00,FREE_AGENT,0006,9712;11282,2,,0,,0,"{""franchise"":""0006"",""timestamp"":""1545451480"",""transaction"":""|9712,11282,"",""type"":""FREE_AGENT""}",
2018,1545450121,2018-12-22T03:42:01+00:00,IR,0009,,0,,0,,0,"{""franchise"":""0009"",""timestamp"":""1545450121"",""activated"":""13308,"",""type"":""IR"",""deactivated"":""""}",
2018,1545450076,2018-12-22T03:41:16+00:00,AUCTION_BID,0009,13632|0.6|,1,,0,,0,"{""transaction"":""13632|0.6|"",""type"":""AUCTION_BID"",""timestamp"":""1545450076"",""franchise"":""0009""}",
2018,1545450034,2018-12-22T03:40:34+00:00,TAXI,,,0,,0,,0,"{""type"":""TAXI"",""promoted"":"""",""franchise"":"""",""timestamp"":""1545450034"",""demoted"":""""}",
2018,1545450034,2018-12-22T03:40:34+00:00,FREE_AGENT,0009,12311;13790,2,,0,,0,"{""timestamp"":""1545450034"",""franchise"":""0009"",""type"":""FREE_AGENT"",""transaction"":""|12311,13790,""}",
2018,1545449821,2018-12-22T03:37:01+00:00,AUCTION_WON,0006,13801|0.6|,1,,0,,0,"{""transaction"":""13801|0.6|"",""type"":""AUCTION_WON"",""franchise"":""0006"",""timestamp"":""1545449821""}",
2018,1545449821,2018-12-22T03:37:01+00:00,AUCTION_WON,0006,12948|0.6|,1,,0,,0,"{""transaction"":""12948|0.6|"",""type"":""AUCTION_WON"",""franchise"":""0006"",""timestamp"":""1545449821""}",
2018,1545449821,2018-12-22T03:37:01+00:00,AUCTION_WON,0003,12636|0.6|,1,,0,,0,"{""franchise"":""0003"",""timestamp"":""1545449821"",""transaction"":""12636|0.6|"",""type"":""AUCTION_WON""}",
