season,timestamp,ts_utc,type,franchise,player_ids,player_count,added_ids,added_count,dropped_ids,dropped_count,raw,franchise2
2021,1641691243,2022-01-09T01:20:43+00:00,IR,0022,,0,,0,,0,"{""franchise"":""0022"",""timestamp"":""1641691243"",""activated"":""14112,"",""type"":""IR"",""deactivated"":""15308,""}",
2021,1641656458,2022-01-08T15:40:58+00:00,IR,0006,,0,,0,,0,"{""deactivated"":"""",""type"":""IR"",""activated"":""13168,13304,"",""timestamp"":""1641656458"",""franchise"":""0006""}",
2021,1641583736,2022-01-07T19:28:56+00:00,IR,0030,,0,,0,,0,"{""type"":""IR"",""activated"":"""",""deactivated"":""14087,12447,11747,9826,14245,13717,"",""timestamp"":""1641583736"",""franchise"":""0030""}",
2021,1641582161,2022-01-07T19:02:41+00:00,FREE_AGENT,0031,12780,1,,0,,0,"{""type"":""FREE_AGENT"",""transaction"":""|12780,"",""timestamp"":""1641582161"",""by_commish"":""1"",""franchise"":""0031""}",
2021,1641582126,2022-01-07T19:02:06+00:00,FREE_AGENT,0030,13702,1,,0,,0,"{""transaction"":""|13702,"",""type"":""FREE_AGENT"",""franchise"":""0030"",""timestamp"":""1641582126"",""by_commish"":""1""}",
2021,1641568871,2022-01-07T15:21:11+00:00,IR,0022,,0,,0,,0,"{""deactivated"":"""",""type"":""IR"",""activated"":""12126,12278,"",""franchise"":""0022"",""timestamp"":""1641568871""}",
2021,1641514079,2022-01-07T00:07:59+00:00,IR,0013,,0,,0,,0,"{""activated"":""13681,14170,"",""type"":""IR"",""deactivated"":"""",""franchise"":""0013"",""timestamp"":""1641514079""}",
2021,1641498613,2022-01-06T19:50:13+00:00,IR,0023,,0,,0,,0,"{""franchise"":""0023"",""timestamp"":""1641498613"",""type"":""IR"",""activated"":""10700,14833,9474,15484,15431,"",""deactivated"":""""}",
2021,1641494217,2022-01-06T18:36:57+00:00,TAXI,0030,,0,,0,,0,"{""demoted"":"""",""timestamp"":""1641494217"",""franchise"":""0030"",""promoted"":""13424,"",""type"":""TAXI""}",
2021,1641482104,2022-01-06T15:15:04+00:00,IR,0014,,0,,0,,0,"{""deactivated"":""14878,9861,"",""activated"":"""",""type"":""IR"",""timestamp"":""1641482104"",""franchise"":""0014""}",
2021,1641432850,2022-01-06T01:34:10+00:00,IR,0025,,0,,0,,0,"{""franchise"":""0025"",""timestamp"":""1641432850"",""type"":""IR"",""activated"":""13212,"",""deactivated"":""""}",
2021,1641403577,2022-01-05T17:26:17+00:00,IR,0025,,0,,0,,0,"{""timestamp"":""1641403577"",""franchise"":""0025"",""deactivated"":""10762,"",""type"":""IR"",""activated"":""14852,""}",
2021,1641353990,2022-01-05T03:39:50+00:00,IR,0001,,0,,0,,0,"{""timestamp"":""1641353990"",""franchise"":""0001"",""type"":""IR"",""activated"":""11985,"",""deactivated"":""""}",
2021,1641338395,2022-01-04T23:19:55+00:00,IR,0013,,0,,0,,0,"{""deactivated"":""13130,12680,13681,13284,14170,11017,"",""activated"":"""",""type"":""IR"",""franchise"":""0013"",""timestamp"":""1641338395""}",
2021,1641332393,2022-01-04T21:39:53+00:00,IR,0010,,0,,0,,0,"{""timestamp"":""1641332393"",""franchise"":""0010"",""deactivated"":"""",""type"":""IR"",""activated"":""12626,""}",
2021,1641329750,2022-01-04T20:55:50+00:00,IR,0002,,0,,0,,0,"{""timestamp"":""1641329750"",""franchise"":""0002"",""type"":""IR"",""activated"":""15297,"",""deactivated"":""""}",
2021,1641324847,2022-01-04T19:34:07+00:00,IR,0012,,0,,0,,0,"{""type"":""IR"",""activated"":""13880,"",""deactivated"":""14813,"",""timestamp"":""1641324847"",""franchise"":""0012""}",
2021,1641321912,2022-01-04T18:45:12+00:00,IR,0028,,0,,0,,0,"{""activated"":""15297,"",""type"":""IR"",""deactivated"":"""",""franchise"":""0028"",""timestamp"":""1641321912""}",
2021,1641321589,2022-01-04T18:39:49+00:00,FREE_AGENT,0017,13620,1,,0,,0,"{""franchise"":""0017"",""by_commish"":""1"",""timestamp"":""1641321589"",""transaction"":""|13620,"",""type"":""FREE_AGENT""}",
2021,1641321573,2022-01-04T18:39:33+00:00,FREE_AGENT,0017,14239,1,,0,,0,"{""franchise"":""0017"",""timestamp"":""1641321573"",""by_commish"":""1"",""type"":""FREE_AGENT"",""transaction"":""|14239,""}",
2021,1641312895,2022-01-04T16:14:55+00:00,IR,0014,,0,,0,,0,"{""timestamp"":""1641312895"",""franchise"":""0014"",""type"":""IR"",""activated"":""10271,"",""deactivated"":""""}",
