season,week,id,score,isAvailable
2023,10,12620,80.2,1
2023,10,11150,58.9,1
2023,10,12611,57.7,1
2023,10,14779,54.1,1
2023,10,15698,54.0,1
2023,10,13119,49.4,1
2023,10,15693,40.5,1
2023,10,11222,39.0,1
2023,10,16150,37.6,1
2023,10,11674,36.1,1
2023,10,14832,35.5,1
2023,10,15287,34.0,1
2023,10,13172,33.4,1
2023,10,10703,31.6,1
2023,10,15716,30.9,1
2023,10,12735,30.0,1
2023,10,14897,30.0,1
2023,10,15834,29.7,1
2023,10,13590,29.5,1
2023,10,11671,28.6,1
2023,10,15859,27.5,1
2023,10,15281,26.8,1
2023,10,13299,26.2,1
2023,10,16184,25.8,1
2023,10,14056,25.6,1
2023,10,16013,25.0,1
2023,10,8930,24.9,1
2023,10,15794,24.7,1
2023,10,12437,24.0,1
2023,10,14138,23.8,1
2023,10,14080,23.7,1
2023,10,16241,23.0,1
2023,10,16162,22.9,1
2023,10,14071,22.7,1
2023,10,14180,22.6,1
2023,10,15375,22.4,1
2023,10,10868,22.1,1
2023,10,14777,21.8,1
2023,10,14782,21.8,1
2023,10,14147,21.4,1
2023,10,12736,20.8,1
2023,10,16225,20.4,1
2023,10,13270,20.4,1
2023,10,13987,20.0,1
2023,10,12688,20.0,1
2023,10,15711,19.9,1
2023,10,15754,19.8,1
2023,10,14909,19.7,1
2023,10,13214,19.7,1
2023,10,12767,19.5,1
2023,10,15239,19.2,1
2023,10,15742,19.0,1
2023,10,13301,19.0,1
2023,10,13646,19.0,1
2023,10,12813,19.0,1
2023,10,12187,18.9,1
2023,10,13743,18.8,1
2023,10,14933,18.6,1
2023,10,15386,18.5,1
2023,10,15452,18.3,1
2023,10,13700,17.9,1
2023,10,14944,17.7,1
2023,10,13718,17.6,1
2023,10,14012,17.5,1
2023,10,13696,17.5,1
2023,10,13760,17.4,1
2023,10,13130,17.4,1
2023,10,12650,17.4,1
2023,10,15378,17.3,1
2023,10,16264,17.0,1
2023,10,15394,17.0,1
2023,10,14823,16.8,1
2023,10,15849,16.7,1
2023,10,14157,16.6,1
2023,10,13837,16.5,1
2023,10,13813,16.3,1
2023,10,15713,16.3,1
2023,10,11945,16.3,1
2023,10,16161,16.2,1
2023,10,15853,16.1,1
2023,10,15871,16.0,1
2023,10,16288,16.0,1
2023,10,13317,16.0,1
2023,10,15446,16.0,1
2023,10,16145,16.0,1
2023,10,12956,15.9,1
2023,10,12175,15.6,1
2023,10,10775,15.4,1
2023,10,15866,15.2,1
2023,10,16178,15.2,1
2023,10,15428,15.0,1
2023,10,13738,15.0,1
2023,10,13404,15.0,1
2023,10,15856,15.0,1
2023,10,13273,15.0,1
2023,10,15852,15.0,1
2023,10,13132,15.0,1
2023,10,12764,14.9,1
2023,10,11936,14.9,1
2023,10,11390,14.8,1
2023,10,15254,14.7,1
2023,10,15346,14.7,1
2023,10,16384,14.3,1
2023,10,14102,14.1,1
2023,10,15715,14.0,1
2023,10,14263,14.0,1
2023,10,15904,14.0,1
2023,10,11706,13.8,1
2023,10,13593,13.7,1
2023,10,16190,13.6,1
2023,10,15256,13.5,1
2023,10,15089,13.5,1
2023,10,15836,13.5,1
2023,10,16330,13.5,1
2023,10,15874,13.5,1
2023,10,16254,13.5,1
2023,10,13134,13.4,1
2023,10,14928,13.3,1
2023,10,15403,13.3,1
2023,10,13748,13.2,1
2023,10,15351,13.2,1
2023,10,15835,13.0,1
2023,10,13414,13.0,1
2023,10,15392,13.0,1
2023,10,14840,13.0,1
2023,10,15177,12.9,1
2023,10,14136,12.8,1
2023,10,14551,12.8,1
2023,10,15946,12.8,1
2023,10,12625,12.6,1
2023,10,14067,12.6,1
2023,10,14303,12.6,1
2023,10,15721,12.6,1
2023,10,14159,12.5,1
2023,10,12361,12.5,1
2023,10,14595,12.5,1
2023,10,15373,12.5,1
2023,10,15395,12.5,1
2023,10,15173,12.4,1
2023,10,15292,12.2,1
2023,10,16011,12.1,1
2023,10,14882,12.1,1
2023,10,15894,12.0,1
2023,10,14163,12.0,1
2023,10,15692,12.0,1
2023,10,13737,12.0,1
2023,10,14412,12.0,1
2023,10,13263,12.0,1
2023,10,12831,12.0,1
2023,10,13888,11.9,1
2023,10,16342,11.8,1
2023,10,12758,11.7,1
2023,10,13714,11.5,1
2023,10,13675,11.5,1
2023,10,14907,11.5,1
2023,10,13268,11.5,1
2023,10,14630,11.5,1
2023,10,13113,11.4,1
2023,10,14600,11.4,1
2023,10,15523,11.2,1
2023,10,14845,11.2,1
2023,10,16213,11.2,1
2023,10,14894,11.0,1
2023,10,14900,11.0,1
2023,10,15390,11.0,1
2023,10,10816,11.0,1
2023,10,13281,11.0,1
2023,10,10768,11.0,1
2023,10,11679,11.0,1
2023,10,11286,11.0,1
2023,10,12802,11.0,1
2023,10,15869,11.0,1
2023,10,11721,11.0,1
2023,10,15357,11.0,1
2023,10,14489,11.0,1
2023,10,16278,10.9,1
2023,10,12270,10.9,1
2023,10,16215,10.8,1
