season,week,id,score,isAvailable
2018,13,10775,58.7,1
2018,13,13116,54.4,1
2018,13,13968,44.4,1
2018,13,7394,44.2,1
2018,13,12083,38.6,1
2018,13,5848,38.2,1
2018,13,11644,36.8,1
2018,13,12140,35.1,1
2018,13,10703,34.9,1
2018,13,12610,34.9,1
2018,13,11293,33.7,1
2018,13,13290,32.9,1
2018,13,13590,30.9,1
2018,13,11757,30.8,1
2018,13,11244,30.6,1
2018,13,13589,29.9,1
2018,13,13614,29.8,1
2018,13,12141,29.2,1
2018,13,13634,28.4,1
2018,13,12782,28.2,1
2018,13,12998,28.2,1
2018,13,12305,27.3,1
2018,13,12230,27.1,1
2018,13,9988,26.8,1
2018,13,13130,26.7,1
2018,13,12150,26.0,1
2018,13,10292,26.0,1
2018,13,11045,23.9,1
2018,13,11222,23.6,1
2018,13,12742,23.5,1
2018,13,13216,23.2,1
2018,13,13083,23.0,1
2018,13,7401,22.7,1
2018,13,10823,22.4,1
2018,13,10810,22.2,1
2018,13,13113,21.9,1
2018,13,12620,20.7,1
2018,13,13163,20.7,1
2018,13,9474,20.5,1
2018,13,12239,20.0,1
2018,13,11456,19.9,1
2018,13,13224,19.5,1
2018,13,12860,19.1,1
2018,13,8658,19.1,1
2018,13,13270,19.0,1
2018,13,12688,18.7,1
2018,13,11813,18.5,1
2018,13,10770,18.5,1
2018,13,10275,18.0,1
2018,13,13714,18.0,1
2018,13,11679,17.8,1
2018,13,13726,17.7,1
2018,13,12437,17.7,1
2018,13,11363,17.5,1
2018,13,10815,17.4,1
2018,13,13167,17.3,1
2018,13,12767,17.2,1
2018,13,12739,17.0,1
2018,13,13681,16.8,1
2018,13,12912,16.7,1
2018,13,12217,16.6,1
2018,13,13230,16.5,1
2018,13,11346,16.5,1
2018,13,12625,16.5,1
2018,13,10948,16.4,1
2018,13,7836,16.4,1
2018,13,13176,16.4,1
2018,13,12745,16.3,1
2018,13,11764,16.2,1
2018,13,12349,16.1,1
2018,13,10851,16.0,1
2018,13,12297,16.0,1
2018,13,13630,16.0,1
2018,13,10773,16.0,1
2018,13,13620,15.9,1
2018,13,10768,15.9,1
2018,13,9826,15.9,1
2018,13,9831,15.5,1
2018,13,9904,15.5,1
2018,13,12087,15.5,1
2018,13,11747,15.1,1
2018,13,11965,15.0,1
2018,13,13260,15.0,1
2018,13,11252,15.0,1
2018,13,9815,15.0,1
2018,13,11237,14.8,1
2018,13,13604,14.7,1
2018,13,10761,14.7,1
2018,13,12505,14.7,1
2018,13,11680,14.6,1
2018,13,13232,14.5,1
2018,13,12656,14.4,1
2018,13,12650,14.4,1
2018,13,12187,14.4,1
2018,13,10753,14.2,1
2018,13,10960,14.1,1
2018,13,12686,14.0,1
2018,13,11711,14.0,1
2018,13,11675,13.6,1
2018,13,12714,13.5,1
2018,13,13717,13.5,1
2018,13,13608,13.5,1
2018,13,13591,13.5,1
2018,13,13813,13.5,1
2018,13,10847,13.5,1
2018,13,9118,13.4,1
2018,13,13742,13.2,1
2018,13,10762,13.2,1
2018,13,13241,13.2,1
2018,13,9051,13.1,1
2018,13,11228,13.1,1
2018,13,12215,13.1,1
2018,13,10708,13.0,1
2018,13,12741,12.9,1
2018,13,10269,12.9,1
2018,13,10976,12.9,1
2018,13,12523,12.9,1
2018,13,13146,12.8,1
2018,13,12691,12.6,1
2018,13,13364,12.6,1
2018,13,11303,12.5,1
2018,13,13915,12.5,1
2018,13,12702,12.5,1
2018,13,12428,12.5,1
2018,13,13610,12.4,1
2018,13,11227,12.4,1
2018,13,12764,12.3,1
2018,13,13716,12.3,1
2018,13,8265,12.2,1
2018,13,13996,12.0,1
2018,13,13131,12.0,1
2018,13,12756,11.9,1
2018,13,12770,11.8,1
2018,13,13157,11.7,1
2018,13,12699,11.5,1
2018,13,10737,11.5,1
2018,13,11382,11.5,1
2018,13,13435,11.5,1
2018,13,12617,11.5,1
2018,13,11308,11.5,1
2018,13,10838,11.4,1
2018,13,13321,11.2,1
2018,13,12698,11.1,1
2018,13,11247,11.1,1
2018,13,12817,11.1,1
2018,13,10879,11.0,1
2018,13,9191,11.0,1
2018,13,13274,11.0,1
2018,13,10266,11.0,1
2018,13,12805,11.0,1
2018,13,12711,11.0,1
2018,13,8448,11.0,1
2018,13,12589,11.0,1
2018,13,13306,11.0,1
2018,13,12985,11.0,1
2018,13,13222,11.0,1
2018,13,13919,10.9,1
2018,13,11721,10.8,1
2018,13,13136,10.8,1
2018,13,13646,10.7,1
2018,13,13128,10.7,1
2018,13,10868,10.7,1
2018,13,12791,10.6,1
2018,13,13227,10.6,1
2018,13,13026,10.6,1
2018,13,13929,10.6,1
2018,13,11333,10.5,1
2018,13,13453,10.5,1
2018,13,13307,10.5,1
2018,13,11970,10.5,1
2018,13,12697,10.5,1
2018,13,11855,10.5,1
2018,13,10989,10.5,1
2018,13,12931,10.5,1
2018,13,12693,10.5,1
2018,13,8253,10.5,1
2018,13,12988,10.4,1
2018,13,11225,10.3,1
2018,13,14017,10.3,1
2018,13,12677,10.3,1
2018,13,13718,10.1,1
2018,13,13329,10.0,1
2018,13,13777,10.0,1
2018,13,12229,10.0,1
2018,13,12735,10.0,1
2018,13,12221,10.0,1
2018,13,11330,10.0,1
2018,13,13446,10.0,1
2018,13,11232,9.7,1
2018,13,10335,9.6,1
2018,13,13921,9.5,1
2018,13,10779,9.5,1
2018,13,11739,9.5,1
2018,13,9646,9.5,1
2018,13,12280,9.5,1
2018,13,12748,9.5,1
2018,13,6938,9.5,1
