season,week,id,score,isAvailable
2025,6,16580,63.6,1
2025,6,13116,53.5,1
2025,6,13592,49.1,1
2025,6,12620,47.3,1
2025,6,14779,42.5,1
2025,6,13590,42.4,1
2025,6,7836,40.7,1
2025,6,16161,40.6,1
2025,6,12616,40.2,1
2025,6,17032,39.9,1
2025,6,14782,37.4,1
2025,6,14823,36.5,1
2025,6,12611,36.4,1
2025,6,16579,35.3,1
2025,6,15762,34.6,1
2025,6,14783,34.3,1
2025,6,14797,34.0,1
2025,6,16586,33.6,1
2025,6,14059,32.5,1
2025,6,16583,31.8,1
2025,6,16167,30.5,1
2025,6,14073,30.5,1
2025,6,16012,29.5,1
2025,6,16148,28.3,1
2025,6,9064,28.1,1
2025,6,15751,28.1,1
2025,6,16581,27.6,1
2025,6,16185,27.4,1
2025,6,16193,26.6,1
2025,6,14168,26.5,1
2025,6,16268,26.0,1
2025,6,17045,25.5,1
2025,6,15866,25.2,1
2025,6,14219,25.0,1
2025,6,11286,23.5,1
2025,6,16582,23.4,1
2025,6,14802,22.9,1
2025,6,13418,22.9,1
2025,6,16653,22.7,1
2025,6,16757,22.6,1
2025,6,13674,22.5,1
2025,6,17174,22.5,1
2025,6,16276,21.8,1
2025,6,15237,21.6,1
2025,6,15923,21.5,1
2025,6,13317,21.5,1
2025,6,13719,21.5,1
2025,6,15003,20.9,1
2025,6,15721,20.7,1
2025,6,16627,20.5,1
2025,6,16288,20.4,1
2025,6,14163,20.1,1
2025,6,15868,20.1,1
2025,6,16295,20.0,1
2025,6,14169,19.9,1
2025,6,16444,19.5,1
2025,6,15380,19.0,1
2025,6,14967,19.0,1
2025,6,14283,18.7,1
2025,6,16618,18.5,1
2025,6,14171,18.4,1
2025,6,17075,18.4,1
2025,6,15757,18.3,1
2025,6,15284,17.6,1
2025,6,15345,17.6,1
2025,6,16303,17.4,1
2025,6,15281,17.2,1
2025,6,14102,17.0,1
2025,6,14105,17.0,1
2025,6,16767,17.0,1
2025,6,16342,16.7,1
2025,6,16883,16.3,1
2025,6,13714,16.2,1
2025,6,12626,16.0,1
2025,6,15710,15.9,1
2025,6,13130,15.7,1
2025,6,15756,15.7,1
2025,6,11769,15.3,1
2025,6,15875,15.0,1
2025,6,13226,15.0,1
2025,6,14225,15.0,1
2025,6,15484,14.8,1
2025,6,11244,14.6,1
2025,6,15452,14.6,1
2025,6,13723,14.5,1
2025,6,15835,14.3,1
2025,6,14892,14.3,1
2025,6,16278,14.2,1
2025,6,15754,14.1,1
2025,6,13281,14.0,1
2025,6,15681,14.0,1
2025,6,13298,14.0,1
2025,6,16663,14.0,1
2025,6,16263,14.0,1
2025,6,8851,13.8,1
2025,6,16787,13.8,1
2025,6,16287,13.5,1
2025,6,16667,13.5,1
2025,6,13813,13.5,1
2025,6,15428,13.5,1
2025,6,16013,13.5,1
2025,6,16689,13.2,1
2025,6,16723,13.2,1
2025,6,12711,13.2,1
2025,6,12782,13.1,1
2025,6,16240,13.0,1
2025,6,13713,13.0,1
2025,6,14858,13.0,1
2025,6,16226,13.0,1
2025,6,16214,13.0,1
2025,6,14669,12.8,1
2025,6,13782,12.8,1
2025,6,17277,12.7,1
2025,6,15809,12.7,1
2025,6,16222,12.6,1
2025,6,13214,12.6,1
2025,6,17102,12.6,1
2025,6,14158,12.6,1
2025,6,16450,12.6,1
2025,6,12697,12.5,1
2025,6,12231,12.5,1
2025,6,11936,12.4,1
2025,6,16286,12.3,1
2025,6,17339,12.1,1
2025,6,14170,12.0,1
2025,6,16212,12.0,1
2025,6,15401,12.0,1
2025,6,16736,12.0,1
2025,6,15319,12.0,1
2025,6,17135,12.0,1
2025,6,17151,12.0,1
2025,6,15864,12.0,1
2025,6,13959,12.0,1
2025,6,14153,11.9,1
2025,6,13952,11.9,1
2025,6,11327,11.8,1
2025,6,17071,11.8,1
2025,6,15817,11.5,1
2025,6,14104,11.5,1
2025,6,15794,11.4,1
2025,6,15715,11.4,1
