season,week,id,score,isAvailable
2019,14,4925,73.0,1
2019,14,10697,72.0,1
2019,14,12140,57.3,1
2019,14,14057,52.5,1
2019,14,7394,52.4,1
2019,14,11760,49.0,1
2019,14,9099,48.0,1
2019,14,13115,45.1,1
2019,14,13733,43.7,1
2019,14,11644,42.3,1
2019,14,9918,41.7,1
2019,14,13404,41.4,1
2019,14,9861,40.6,1
2019,14,14104,37.5,1
2019,14,12616,37.1,1
2019,14,10700,34.9,1
2019,14,12349,34.8,1
2019,14,12620,34.7,1
2019,14,14122,34.6,1
2019,14,13301,33.5,1
2019,14,13319,32.7,1
2019,14,12611,32.4,1
2019,14,13707,30.2,1
2019,14,13131,30.0,1
2019,14,12610,28.4,1
2019,14,12221,27.9,1
2019,14,12230,27.6,1
2019,14,14137,25.6,1
2019,14,11228,25.2,1
2019,14,12447,24.8,1
2019,14,12701,23.9,1
2019,14,13814,23.6,1
2019,14,13116,23.4,1
2019,14,13304,22.6,1
2019,14,9820,22.6,1
2019,14,11232,22.2,1
2019,14,13592,22.0,1
2019,14,13113,21.8,1
2019,14,12626,21.8,1
2019,14,13466,21.5,1
2019,14,14592,21.4,1
2019,14,12308,21.3,1
2019,14,13265,21.1,1
2019,14,11283,20.6,1
2019,14,13228,20.5,1
2019,14,9474,20.3,1
2019,14,12762,20.1,1
2019,14,13387,20.0,1
2019,14,13697,20.0,1
2019,14,14618,19.8,1
2019,14,8062,19.8,1
2019,14,11010,18.9,1
2019,14,11247,18.7,1
2019,14,13216,18.5,1
2019,14,13593,18.1,1
2019,14,9430,18.0,1
2019,14,11012,18.0,1
2019,14,13737,17.9,1
2019,14,13629,17.7,1
2019,14,13680,17.4,1
2019,14,12686,17.4,1
2019,14,13691,17.3,1
2019,14,12652,17.3,1
2019,14,9662,17.1,1
2019,14,10753,17.1,1
2019,14,10783,17.0,1
2019,14,13130,17.0,1
2019,14,9825,17.0,1
2019,14,12779,16.8,1
2019,14,12678,16.7,1
2019,14,13403,16.7,1
2019,14,12930,16.7,1
2019,14,13610,16.7,1
2019,14,9829,16.6,1
2019,14,12175,16.6,1
2019,14,8448,16.5,1
2019,14,13260,16.5,1
2019,14,12697,16.5,1
2019,14,14109,16.4,1
2019,14,14136,16.3,1
2019,14,13205,16.2,1
2019,14,13218,16.1,1
2019,14,13646,16.1,1
2019,14,13163,16.0,1
2019,14,14163,15.8,1
2019,14,12718,15.7,1
2019,14,11788,15.6,1
2019,14,13202,15.5,1
2019,14,11757,15.4,1
2019,14,10313,15.4,1
2019,14,14398,15.3,1
2019,14,12197,15.3,1
2019,14,13154,15.1,1
2019,14,13488,15.1,1
2019,14,11671,15.0,1
2019,14,12719,15.0,1
2019,14,14208,15.0,1
2019,14,12275,15.0,1
2019,14,12589,15.0,1
2019,14,10841,15.0,1
2019,14,12225,15.0,1
2019,14,12795,14.9,1
2019,14,11390,14.8,1
2019,14,12075,14.6,1
2019,14,7391,14.6,1
2019,14,11360,14.5,1
2019,14,11805,14.5,1
2019,14,12625,14.4,1
2019,14,12150,14.4,1
2019,14,13633,14.3,1
2019,14,12676,14.3,1
2019,14,12835,14.2,1
2019,14,13299,14.2,1
2019,14,13989,14.0,1
2019,14,12688,14.0,1
2019,14,13223,14.0,1
2019,14,12327,14.0,1
2019,14,13305,14.0,1
2019,14,11323,14.0,1
2019,14,13227,14.0,1
2019,14,13710,14.0,1
2019,14,11222,13.9,1
2019,14,13162,13.9,1
2019,14,12650,13.7,1
2019,14,12186,13.7,1
2019,14,12151,13.6,1
2019,14,14760,13.6,1
2019,14,12857,13.5,1
2019,14,14067,13.5,1
2019,14,13214,13.5,1
2019,14,13832,13.5,1
2019,14,13329,13.5,1
2019,14,14102,13.4,1
2019,14,14113,13.4,1
2019,14,11660,13.3,1
2019,14,10755,13.2,1
2019,14,13240,13.2,1
2019,14,13294,13.1,1
