season,week,id,score,isAvailable
2023,18,13593,80.9,1
2023,18,14782,54.1,1
2023,18,15698,44.8,1
2023,18,11150,43.8,1
2023,18,14056,42.4,1
2023,18,13595,42.2,1
2023,18,16159,40.8,1
2023,18,9064,39.9,1
2023,18,13281,38.5,1
2023,18,14832,37.9,1
2023,18,15238,36.5,1
2023,18,12620,34.6,1
2023,18,16267,34.1,1
2023,18,14067,33.6,1
2023,18,16271,33.4,1
2023,18,15713,33.2,1
2023,18,15805,31.9,1
2023,18,13635,30.8,1
2023,18,15809,30.6,1
2023,18,15875,30.1,1
2023,18,13116,29.6,1
2023,18,16150,29.5,1
2023,18,13354,29.5,1
2023,18,11644,28.9,1
2023,18,14783,28.4,1
2023,18,10413,27.1,1
2023,18,15749,27.0,1
2023,18,13590,26.7,1
2023,18,13146,26.1,1
2023,18,14069,25.7,1
2023,18,14086,24.9,1
2023,18,16167,24.9,1
2023,18,14840,24.8,1
2023,18,16190,24.7,1
2023,18,14063,24.6,1
2023,18,15253,24.6,1
2023,18,15710,24.2,1
2023,18,16194,23.9,1
2023,18,14167,23.7,1
2023,18,16211,23.4,1
2023,18,11675,23.2,1
2023,18,12735,23.1,1
2023,18,15785,23.0,1
2023,18,16460,23.0,1
2023,18,14263,23.0,1
2023,18,14122,22.7,1
2023,18,15254,22.4,1
2023,18,16184,22.3,1
2023,18,13125,22.2,1
2023,18,15287,21.7,1
2023,18,13696,21.5,1
2023,18,9431,21.5,1
2023,18,14184,21.0,1
2023,18,15271,20.8,1
2023,18,13839,20.8,1
2023,18,15708,20.7,1
2023,18,13714,20.6,1
2023,18,11757,20.5,1
2023,18,12381,20.2,1
2023,18,16282,20.1,1
2023,18,13227,20.0,1
2023,18,15815,19.8,1
2023,18,15712,19.6,1
2023,18,14921,19.5,1
2023,18,14358,19.2,1
2023,18,14158,19.1,1
2023,18,15869,19.0,1
2023,18,13319,19.0,1
2023,18,14283,18.5,1
2023,18,11721,18.3,1
2023,18,13163,18.2,1
2023,18,14225,18.0,1
2023,18,16261,18.0,1
2023,18,14897,18.0,1
2023,18,14179,18.0,1
2023,18,13700,17.9,1
2023,18,12611,17.8,1
2023,18,15742,17.6,1
2023,18,12913,17.6,1
2023,18,15003,17.6,1
2023,18,14861,17.5,1
2023,18,11286,17.5,1
2023,18,13192,17.3,1
2023,18,15762,17.2,1
2023,18,12225,17.1,1
2023,18,15445,17.0,1
2023,18,11728,17.0,1
2023,18,13226,17.0,1
2023,18,14171,16.9,1
2023,18,15363,16.6,1
2023,18,13920,16.5,1
2023,18,14212,16.5,1
2023,18,11383,16.4,1
2023,18,15350,16.2,1
2023,18,16246,16.1,1
2023,18,11769,16.0,1
2023,18,15398,16.0,1
2023,18,13703,15.9,1
2023,18,14118,15.8,1
2023,18,14102,15.7,1
2023,18,14669,15.6,1
2023,18,15768,15.6,1
2023,18,13201,15.5,1
2023,18,13296,15.5,1
2023,18,14108,15.4,1
2023,18,15258,15.4,1
2023,18,14136,15.4,1
2023,18,16303,15.3,1
2023,18,15757,15.3,1
2023,18,12860,15.2,1
2023,18,15808,15.2,1
2023,18,13717,15.1,1
2023,18,15391,15.0,1
2023,18,15913,15.0,1
2023,18,15355,15.0,1
2023,18,16276,14.9,1
2023,18,14991,14.9,1
2023,18,10271,14.8,1
2023,18,16351,14.6,1
2023,18,14254,14.5,1
2023,18,14322,14.3,1
2023,18,12688,14.3,1
2023,18,14147,14.0,1
2023,18,15614,14.0,1
2023,18,15380,14.0,1
2023,18,15856,14.0,1
2023,18,13332,14.0,1
2023,18,16199,13.8,1
2023,18,14109,13.7,1
2023,18,15263,13.5,1
2023,18,13426,13.5,1
2023,18,12239,13.5,1
2023,18,14170,13.5,1
2023,18,15798,13.4,1
2023,18,16223,13.4,1
2023,18,15719,13.3,1
2023,18,15711,13.1,1
2023,18,16414,13.0,1
2023,18,15351,13.0,1
2023,18,15404,13.0,1
2023,18,15852,13.0,1
2023,18,15402,13.0,1
2023,18,15756,13.0,1
2023,18,13266,13.0,1
2023,18,10816,13.0,1
2023,18,16371,13.0,1
2023,18,16213,12.9,1
2023,18,13968,12.7,1
2023,18,12720,12.5,1
2023,18,11674,12.5,1
2023,18,16265,12.5,1
2023,18,14244,12.3,1
2023,18,15979,12.2,1
2023,18,15288,12.2,1
2023,18,13130,12.2,1
2023,18,14900,12.2,1
2023,18,12270,12.1,1
2023,18,16007,12.1,1
2023,18,15357,12.0,1
2023,18,13276,12.0,1
2023,18,13692,12.0,1
2023,18,15823,12.0,1
2023,18,14967,12.0,1
2023,18,13684,12.0,1
2023,18,14221,12.0,1
2023,18,13737,12.0,1
2023,18,14894,12.0,1
2023,18,12678,11.9,1
2023,18,13198,11.9,1
2023,18,14893,11.9,1
2023,18,16214,11.8,1
2023,18,14303,11.8,1
2023,18,16175,11.8,1
2023,18,14842,11.7,1
2023,18,10697,11.6,1
2023,18,15565,11.6,1
2023,18,14071,11.5,1
2023,18,16244,11.5,1
2023,18,13837,11.5,1
2023,18,16444,11.5,1
2023,18,12437,11.5,1
2023,18,16206,11.5,1
2023,18,11671,11.5,1
2023,18,12275,11.5,1
2023,18,11232,11.4,1
2023,18,13674,11.4,1
2023,18,14802,11.3,1
2023,18,15716,11.2,1
2023,18,14080,11.2,1
2023,18,11228,11.1,1
2023,18,13681,11.0,1
2023,18,15492,11.0,1
2023,18,12326,11.0,1
2023,18,14218,11.0,1
