season,week,id,score,isAvailable
2020,1,7836,67.1,1
2020,1,10703,59.6,1
2020,1,13593,56.2,1
2020,1,9099,55.9,1
2020,1,10700,44.4,1
2020,1,13589,44.1,1
2020,1,11640,44.0,1
2020,1,13116,39.6,1
2020,1,10697,38.7,1
2020,1,10273,38.0,1
2020,1,7394,37.2,1
2020,1,11760,36.4,1
2020,1,11644,36.3,1
2020,1,12620,35.8,1
2020,1,14067,34.3,1
2020,1,13115,33.5,1
2020,1,11675,33.2,1
2020,1,14056,31.5,1
2020,1,14057,31.5,1
2020,1,7401,30.9,1
2020,1,13113,30.8,1
2020,1,11938,30.5,1
2020,1,9431,30.2,1
2020,1,13629,29.3,1
2020,1,14073,28.8,1
2020,1,10779,27.4,1
2020,1,12611,27.3,1
2020,1,13156,27.3,1
2020,1,10271,26.9,1
2020,1,13252,26.7,1
2020,1,12447,26.7,1
2020,1,14122,25.4,1
2020,1,12930,25.3,1
2020,1,13130,25.0,1
2020,1,12625,24.4,1
2020,1,11232,24.2,1
2020,1,14905,23.3,1
2020,1,12386,23.0,1
2020,1,10274,21.7,1
2020,1,13674,21.7,1
2020,1,10413,21.3,1
2020,1,13706,21.3,1
2020,1,12171,21.3,1
2020,1,12222,21.1,1
2020,1,14956,20.9,1
2020,1,14059,20.8,1
2020,1,12184,20.5,1
2020,1,12088,20.3,1
2020,1,14803,20.1,1
2020,1,13917,20.0,1
2020,1,13632,19.9,1
2020,1,14293,19.8,1
2020,1,4925,19.7,1
2020,1,13153,19.2,1
2020,1,14102,19.0,1
2020,1,12647,18.9,1
2020,1,10280,18.9,1
2020,1,13809,18.8,1
2020,1,11228,18.8,1
2020,1,14137,18.7,1
2020,1,13793,18.7,1
2020,1,13730,18.7,1
2020,1,14105,18.7,1
2020,1,13671,18.6,1
2020,1,13205,18.3,1
2020,1,10793,18.0,1
2020,1,14162,18.0,1
2020,1,11670,18.0,1
2020,1,12752,17.5,1
2020,1,10989,17.3,1
2020,1,13364,17.2,1
2020,1,13639,17.2,1
2020,1,12686,17.1,1
2020,1,13622,17.1,1
2020,1,13214,17.0,1
2020,1,12233,17.0,1
2020,1,12750,17.0,1
2020,1,13230,16.9,1
2020,1,12225,16.9,1
2020,1,11951,16.8,1
2020,1,8658,16.8,1
2020,1,12187,16.4,1
2020,1,13128,16.1,1
2020,1,12305,16.0,1
2020,1,14147,16.0,1
2020,1,14613,16.0,1
2020,1,14272,16.0,1
2020,1,10335,16.0,1
2020,1,14896,15.9,1
2020,1,13747,15.5,1
2020,1,13265,15.5,1
2020,1,12349,15.5,1
2020,1,13690,15.3,1
2020,1,12186,15.2,1
2020,1,14924,15.0,1
2020,1,12688,15.0,1
2020,1,12274,14.9,1
2020,1,11517,14.7,1
2020,1,13163,14.3,1
