season,week,id,score,isAvailable
2022,1,13116,73.0,1
2022,1,14779,51.0,1
2022,1,13589,50.1,1
2022,1,10703,46.9,1
2022,1,10700,46.3,1
2022,1,10697,44.6,1
2022,1,14783,44.3,1
2022,1,12610,39.9,1
2022,1,14836,39.8,1
2022,1,14056,36.3,1
2022,1,12140,36.1,1
2022,1,14797,33.5,1
2022,1,14940,32.1,1
2022,1,12141,31.9,1
2022,1,13713,31.1,1
2022,1,13214,30.3,1
2022,1,13604,30.3,1
2022,1,11721,28.9,1
2022,1,9853,28.5,1
2022,1,14163,27.8,1
2022,1,14778,27.4,1
2022,1,11244,26.7,1
2022,1,14104,26.5,1
2022,1,13198,26.2,1
2022,1,13593,26.1,1
2022,1,13253,26.0,1
2022,1,12186,25.9,1
2022,1,14803,25.8,1
2022,1,9099,25.4,1
2022,1,13164,25.1,1
2022,1,11150,24.7,1
2022,1,15452,24.2,1
2022,1,14842,23.2,1
2022,1,14802,23.0,1
2022,1,13704,22.9,1
2022,1,15441,22.8,1
2022,1,11225,22.2,1
2022,1,14225,22.0,1
2022,1,15281,21.8,1
2022,1,15252,21.7,1
2022,1,15437,21.7,1
2022,1,14910,21.6,1
2022,1,13871,21.3,1
2022,1,14252,21.2,1
2022,1,11675,21.2,1
2022,1,12750,21.1,1
2022,1,13130,21.0,1
2022,1,12828,21.0,1
2022,1,14833,20.9,1
2022,1,13681,20.6,1
2022,1,12506,20.3,1
2022,1,15815,20.3,1
2022,1,15345,20.2,1
2022,1,12287,20.2,1
2022,1,14845,20.1,1
2022,1,13610,20.1,1
2022,1,14079,19.5,1
2022,1,9064,19.4,1
2022,1,12930,19.4,1
2022,1,10267,19.4,1
2022,1,11680,19.3,1
2022,1,15882,19.2,1
2022,1,13424,19.1,1
2022,1,13129,18.9,1
2022,1,14168,18.9,1
2022,1,12589,18.8,1
2022,1,12611,18.8,1
2022,1,13115,18.7,1
2022,1,13590,18.7,1
2022,1,14852,18.5,1
2022,1,16011,18.3,1
2022,1,13723,18.2,1
2022,1,12305,18.1,1
2022,1,13774,18.0,1
2022,1,15384,18.0,1
2022,1,14167,18.0,1
2022,1,15237,17.9,1
2022,1,14909,17.8,1
2022,1,14847,17.8,1
2022,1,15348,17.7,1
2022,1,15366,17.7,1
2022,1,13298,17.5,1
2022,1,15387,17.5,1
2022,1,15284,17.4,1
2022,1,14489,17.4,1
2022,1,14948,17.3,1
2022,1,11671,17.2,1
2022,1,15422,17.2,1
2022,1,13232,17.0,1
2022,1,14414,17.0,1
2022,1,13138,17.0,1
2022,1,14235,17.0,1
2022,1,14956,16.9,1
2022,1,13229,16.9,1
2022,1,15907,16.8,1
2022,1,12686,16.8,1
2022,1,14813,16.8,1
2022,1,14805,16.7,1
2022,1,13403,16.3,1
2022,1,10749,16.3,1
2022,1,5848,16.3,1
2022,1,10783,16.0,1
2022,1,13633,15.9,1
2022,1,12652,15.9,1
2022,1,15346,15.9,1
2022,1,12394,15.8,1
2022,1,12658,15.7,1
2022,1,13266,15.6,1
2022,1,13188,15.6,1
2022,1,14283,15.5,1
2022,1,10266,15.5,1
2022,1,13747,15.3,1
2022,1,14059,15.2,1
2022,1,13634,15.2,1
2022,1,13276,15.2,1
2022,1,14217,15.1,1
2022,1,16016,15.0,1
2022,1,14932,15.0,1
2022,1,13888,15.0,1
2022,1,14302,15.0,1
2022,1,10271,14.7,1
2022,1,12795,14.3,1
2022,1,11735,14.3,1
2022,1,13898,14.3,1
2022,1,12229,14.2,1
2022,1,14149,14.1,1
2022,1,14220,14.0,1
2022,1,13204,14.0,1
2022,1,10292,14.0,1
2022,1,14902,14.0,1
2022,1,13764,14.0,1
2022,1,12263,13.8,1
2022,1,13208,13.8,1
2022,1,14147,13.7,1
2022,1,14109,13.6,1
2022,1,12952,13.5,1
2022,1,11772,13.5,1
2022,1,15380,13.5,1
2022,1,14182,13.5,1
2022,1,15347,13.4,1
2022,1,12767,13.1,1
2022,1,12291,13.0,1
2022,1,14952,13.0,1
2022,1,12688,13.0,1
2022,1,12702,13.0,1
2022,1,12739,13.0,1
2022,1,15393,13.0,1
2022,1,13296,12.9,1
2022,1,15350,12.9,1
2022,1,11317,12.9,1
2022,1,14257,12.9,1
2022,1,14900,12.8,1
2022,1,14871,12.6,1
2022,1,13131,12.5,1
2022,1,14162,12.5,1
2022,1,12221,12.3,1
2022,1,13236,12.3,1
2022,1,15293,12.3,1
2022,1,15016,12.3,1
2022,1,13832,12.2,1
2022,1,11222,12.2,1
2022,1,13696,12.1,1
2022,1,13813,12.0,1
2022,1,13265,12.0,1
2022,1,13332,12.0,1
2022,1,12349,12.0,1
2022,1,13322,12.0,1
2022,1,13223,12.0,1
2022,1,14148,12.0,1
2022,1,15755,12.0,1
2022,1,14782,12.0,1
2022,1,15404,12.0,1
2022,1,14904,12.0,1
2022,1,14924,12.0,1
2022,1,15258,12.0,1
2022,1,15381,12.0,1
2022,1,14907,11.9,1
2022,1,12691,11.9,1
2022,1,15749,11.9,1
2022,1,15751,11.8,1
2022,1,12276,11.8,1
