season,week,id,score,isAvailable
2021,1,13116,66.9,1
2021,1,14783,65.1,1
2021,1,9431,60.4,1
2021,1,14056,56.5,1
2021,1,10703,53.5,1
2021,1,12620,53.3,1
2021,1,5848,48.8,1
2021,1,10413,48.8,1
2021,1,12140,47.5,1
2021,1,10700,46.5,1
2021,1,11640,46.3,1
2021,1,10753,44.7,1
2021,1,11760,44.6,1
2021,1,11644,41.9,1
2021,1,13590,41.9,1
2021,1,12611,41.1,1
2021,1,12801,37.2,1
2021,1,14777,35.8,1
2021,1,13592,35.8,1
2021,1,14059,34.7,1
2021,1,15241,33.1,1
2021,1,13227,32.4,1
2021,1,14136,31.3,1
2021,1,13593,30.8,1
2021,1,14779,29.6,1
2021,1,12175,29.3,1
2021,1,10266,28.7,1
2021,1,12610,27.7,1
2021,1,12231,27.4,1
2021,1,12187,26.5,1
2021,1,9988,26.4,1
2021,1,13130,26.4,1
2021,1,14250,25.8,1
2021,1,14247,24.9,1
2021,1,13153,24.9,1
2021,1,9902,24.5,1
2021,1,12476,24.3,1
2021,1,12658,24.1,1
2021,1,11674,23.9,1
2021,1,11938,23.4,1
2021,1,11316,23.0,1
2021,1,14138,22.9,1
2021,1,14071,22.6,1
2021,1,13589,22.6,1
2021,1,11244,22.2,1
2021,1,11772,21.7,1
2021,1,12712,21.7,1
2021,1,12151,21.6,1
2021,1,11232,21.6,1
2021,1,13131,21.5,1
2021,1,12952,21.3,1
2021,1,13633,21.0,1
2021,1,13710,21.0,1
2021,1,14210,21.0,1
2021,1,13164,20.6,1
2021,1,12764,20.5,1
2021,1,13139,20.5,1
2021,1,14225,20.4,1
2021,1,13746,20.3,1
2021,1,15281,20.3,1
2021,1,14887,20.0,1
2021,1,13214,20.0,1
2021,1,13265,19.3,1
2021,1,11680,19.3,1
2021,1,14858,19.0,1
2021,1,13253,19.0,1
2021,1,12688,18.9,1
2021,1,14558,18.4,1
2021,1,11225,17.9,1
2021,1,14105,17.8,1
2021,1,12737,17.6,1
2021,1,15040,17.3,1
2021,1,15263,17.3,1
2021,1,14778,17.2,1
2021,1,14079,17.1,1
2021,1,14147,17.1,1
2021,1,12711,17.0,1
2021,1,13761,17.0,1
2021,1,13276,17.0,1
2021,1,15394,17.0,1
2021,1,13610,16.7,1
2021,1,10267,16.6,1
2021,1,14163,16.4,1
2021,1,13635,16.3,1
2021,1,13138,16.2,1
