season,week,id,score,isAvailable
2019,1,12620,82.9,1
2019,1,13593,75.6,1
2019,1,13116,70.5,1
2019,1,10948,59.8,1
2019,1,5848,57.3,1
2019,1,12610,51.6,1
2019,1,9431,48.4,1
2019,1,4925,48.2,1
2019,1,11670,46.4,1
2019,1,10313,44.5,1
2019,1,11644,43.0,1
2019,1,14067,42.9,1
2019,1,12141,40.5,1
2019,1,7394,39.2,1
2019,1,12985,38.4,1
2019,1,13113,37.8,1
2019,1,13130,36.8,1
2019,1,9075,35.3,1
2019,1,14105,35.2,1
2019,1,7391,34.9,1
2019,1,13404,34.6,1
2019,1,13155,33.6,1
2019,1,13668,32.0,1
2019,1,13234,31.1,1
2019,1,12626,30.1,1
2019,1,13646,29.4,1
2019,1,11728,28.6,1
2019,1,9064,28.3,1
2019,1,12252,27.0,1
2019,1,12616,26.7,1
2019,1,13684,26.2,1
2019,1,12188,25.8,1
2019,1,12796,25.8,1
2019,1,10393,25.7,1
2019,1,11316,25.6,1
2019,1,14109,25.5,1
2019,1,14138,25.2,1
2019,1,13266,24.8,1
2019,1,10703,24.6,1
2019,1,11783,23.9,1
2019,1,11222,23.9,1
2019,1,11232,23.7,1
2019,1,10276,23.4,1
2019,1,13671,23.1,1
2019,1,13747,23.0,1
2019,1,12391,22.3,1
2019,1,13128,22.0,1
2019,1,10729,21.2,1
2019,1,14073,20.9,1
2019,1,13630,20.8,1
2019,1,11965,20.7,1
2019,1,12257,20.7,1
2019,1,13189,20.7,1
2019,1,12175,20.5,1
2019,1,9099,19.7,1
2019,1,13727,19.7,1
2019,1,12481,19.6,1
2019,1,13132,19.6,1
2019,1,12171,19.4,1
2019,1,12305,19.2,1
2019,1,12750,19.1,1
2019,1,7393,18.4,1
2019,1,12712,18.3,1
2019,1,12652,18.1,1
2019,1,12686,18.1,1
2019,1,13778,18.0,1
2019,1,8673,18.0,1
2019,1,14104,18.0,1
2019,1,10754,17.9,1
2019,1,6938,17.8,1
2019,1,9825,17.5,1
2019,1,9918,17.5,1
2019,1,10753,17.5,1
2019,1,9846,17.5,1
2019,1,13228,17.4,1
2019,1,9662,17.4,1
2019,1,11537,17.0,1
2019,1,13743,17.0,1
2019,1,14056,16.9,1
2019,1,8416,16.8,1
2019,1,9308,16.6,1
2019,1,10960,16.6,1
2019,1,13198,16.6,1
2019,1,12287,16.5,1
2019,1,11491,16.4,1
2019,1,11769,16.2,1
2019,1,10308,16.1,1
2019,1,7401,16.1,1
2019,1,10778,16.0,1
2019,1,9633,16.0,1
2019,1,13325,16.0,1
2019,1,9425,15.4,1
2019,1,11830,15.3,1
2019,1,12752,15.2,1
2019,1,13604,15.1,1
2019,1,9904,15.1,1
2019,1,14080,15.1,1
2019,1,10700,15.1,1
2019,1,13223,15.0,1
2019,1,9448,14.9,1
2019,1,12221,14.7,1
2019,1,9853,14.6,1
2019,1,14102,14.6,1
2019,1,12386,14.6,1
2019,1,10722,14.5,1
2019,1,10783,14.5,1
2019,1,13284,14.4,1
2019,1,7836,14.3,1
2019,1,10699,14.3,1
2019,1,11724,14.1,1
2019,1,12150,14.0,1
2019,1,11543,14.0,1
2019,1,12316,14.0,1
2019,1,13629,13.8,1
2019,1,10292,13.7,1
2019,1,13253,13.5,1
2019,1,13434,13.5,1
2019,1,12308,13.5,1
2019,1,13265,13.5,1
2019,1,10696,13.1,1
2019,1,13606,13.1,1
2019,1,12099,13.0,1
2019,1,12270,13.0,1
2019,1,13026,13.0,1
2019,1,11721,13.0,1
2019,1,12239,13.0,1
2019,1,11283,13.0,1
2019,1,12272,13.0,1
2019,1,10981,12.8,1
2019,1,11711,12.7,1
2019,1,13723,12.5,1
2019,1,11657,12.5,1
2019,1,14260,12.5,1
2019,1,12647,12.3,1
2019,1,9864,12.3,1
2019,1,13791,12.3,1
2019,1,11678,12.2,1
2019,1,9829,12.1,1
2019,1,10762,12.0,1
2019,1,13263,12.0,1
2019,1,9861,12.0,1
2019,1,11314,12.0,1
2019,1,11764,12.0,1
2019,1,13294,12.0,1
2019,1,12184,11.9,1
2019,1,14151,11.9,1
2019,1,12280,11.8,1
2019,1,12734,11.8,1
2019,1,11192,11.7,1
2019,1,11680,11.7,1
2019,1,12677,11.7,1
2019,1,12687,11.7,1
2019,1,11244,11.6,1
2019,1,11938,11.6,1
2019,1,12956,11.6,1
2019,1,13156,11.6,1
2019,1,12187,11.6,1
2019,1,11333,11.5,1
2019,1,13307,11.5,1
2019,1,10775,11.5,1
