season,position,num_players,avg_mean_score,median_mean_score,avg_std_dev,median_std_dev,avg_cv,median_cv,avg_floor_score,median_floor_score,avg_value_score,median_value_score,avg_consistency_score,median_consistency_score,top_player,top_value_score
2022,CB,64,8.19965056262161,7.696666666666667,6.525017489012031,6.238218960830929,0.8165307262691758,0.7667077053957856,3.60859375,3.6,4.636381019033857,4.228885111406359,1.1275144737729008,1.1198950463889714,"Sneed, L'Jarius",9.105356814865472
2022,DE,48,9.501888684912581,9.451442307692307,6.348008693237109,6.431171892262155,0.6820062863216759,0.6535958604111296,4.6890624999999995,5.0,5.7387759302752235,5.556030916426542,1.3145803582353695,1.2845174651728404,"Crosby, Maxx",11.208392111891586
2022,DT,48,9.731149795363951,9.164915966386555,5.665820468733423,5.568606122866193,0.5942508791470194,0.5976963519704703,5.788020833333333,5.5,6.191877439567777,5.569626973082043,1.4836593529976863,1.4041851515571262,"Wilkins, Christian",11.667090380037159
2022,LB,48,9.578067195263886,9.394117647058824,4.969455078900228,4.794640319661701,0.5233478882626117,0.5085461450941356,6.020833333333333,6.0,6.362818509857649,6.26309313366731,1.6820654876059278,1.60928563191877,"Milano, Matt",9.233229265102002
2022,PK,16,7.05986637443439,6.65,6.907064866631178,6.7133593560421865,0.9997314232588607,0.9691929226727103,1.9937500000000001,2.05,3.624947255983032,3.4052115862917396,0.9234882706346712,0.8989583570889212,"Carlson, Daniel",5.314678112599387
2022,PN,16,6.662316176470588,6.129411764705882,4.128869702279834,4.116001834250463,0.6351688281786548,0.6977224661050145,3.420312500000001,2.95,4.1484358135329575,3.769596582907111,1.3258678641214527,1.1728082961357584,"Stonehouse, Ryan",7.647142626852624
2022,QB,16,31.865163819024115,29.6,18.32976160609971,16.929283053107575,0.5995923089787853,0.5598652777398894,19.571875000000002,18.450000000000003,20.488058570414108,19.570249050715894,1.7295273650734555,1.693985746359198,"Mahomes, Patrick",37.37925985869338
2022,RB,32,11.641106270414635,11.077083333333333,9.162782999652748,9.183770806514417,0.8072672390052075,0.8213383443842608,5.04140625,4.65,6.574226758205337,6.28837388943077,1.164768210589433,1.0780102809274634,"McCaffrey, Christian",12.611880616578716
2022,S,48,9.221580131469835,8.57012987012987,6.488424990966849,6.467231720406435,0.7053688855759154,0.6865687747543165,4.552083333333333,4.6375,5.444277556978588,5.237168157194983,1.258633444960809,1.2518566173911503,"Dugger, Kyle",7.751315839727199
2022,TE,32,6.426007715987036,5.762941176470588,5.905829403478614,5.486402670769158,0.967482542900241,0.928338442659068,1.9703125,1.4,3.4123336238123447,3.068697068204255,0.9439495754686185,0.9111089476488932,"Kelce, Travis",9.75947219373268
2022,WR,64,9.770313562815861,8.624375,7.784841065107777,7.55681191218264,0.832617664966882,0.8009101180706937,4.151953125000001,3.4,5.509920240412371,4.709939826439719,1.1285285866887635,1.080558470798723,"Hill, Tyreek",12.330715875887586
