season,player_id,player_name,position,games_played,mean_score,median_score,min_score,max_score,std_dev,coefficient_variation,floor_score,ceiling_score,std_dev_vs_position,cv_vs_position,value_score,consistency_score_std,consistency_score_trailing_10,consistency_score_trailing_5,consistency_score_last_season,consistency_score_2seasons_ago
2023,13299,"Kittle, George",TE,17,11.452941176470588,11.1,-2.3,27.3,9.428562216325883,0.8232437477017976,3.8,19.3,2.848121161429791,-0.146350895252458,6.281629206685635,1.0982282062373894,1.3743549430964646,1.3576163728178423,0.8916871908811728,0.9518774818945152
2023,13671,"Andrews, Mark",TE,10,10.73,9.9,4.1,23.5,5.818255752371152,0.5422419154120365,6.725,11.375,1.1843455306422388,-0.17288371672569236,6.957403953797543,1.573716268455973,1.5737162684559727,1.7151809486831717,1.0002167915071407,1.3637798798919563
2023,16214,"LaPorta, Sam",TE,17,10.447058823529414,11.4,-0.8,29.0,7.312609387582747,0.6999682409285286,6.0,11.9,1.873004287694233,-0.15799084431109914,6.145443527711549,1.2567724930194695,1.2069708653083477,1.1636161355576817,,
2023,14138,"Hockenson, T.J.",TE,15,9.833333333333332,7.3,3.5,23.8,6.03640805630486,0.613872005725918,5.05,12.6,1.284878959233085,-0.1661202433955609,6.093006941346818,1.3974933310643252,1.6699633271408518,2.6156066038890917,0.6833378705900434,0.9987378075971474
2023,11244,"Kelce, Travis",TE,16,9.375,8.3,-0.3,36.3,9.617789506950128,1.0258975474080136,1.2,13.475,2.935324770864018,-0.127215870243322,4.6275785327814924,0.8829521430862205,0.8737162284501787,0.8520210980025114,1.715585716775406,0.9486532400892813
2023,13192,"Njoku, David",TE,17,8.33529411764706,6.6,-1.1,24.2,6.911026243404392,0.8291280602531733,2.8,15.4,1.6879384890730527,-0.14579528530092797,4.5569767906208565,1.0536299414499337,1.1955234384852398,2.665381427445813,0.9043329813221712,0.5420637555745087
2023,13424,"Hill, Taysom",TE,16,7.65625,6.1,-1.0,29.2,7.771902015433545,1.0151055693627486,1.675,12.325000000000001,2.08466495673934,-0.12823487294691582,3.799428732868418,0.8728152670343748,1.0336749731086132,0.9411273320771905,0.931860272784779,0.9922259246549202
2023,13189,"Engram, Evan",TE,17,7.576470588235295,7.5,-2.6,25.0,6.406203740654991,0.8455393135957674,4.5,9.9,1.4552958072582804,-0.14424569805609444,4.10528810327732,1.0229897601446818,0.9472280275947779,1.2599930259041972,0.8446874598146464,0.5975218525962226
2023,13674,"Goedert, Dallas",TE,14,7.442857142857144,5.2,-1.0,24.9,7.274585337786251,0.9773915041171545,3.175,11.225,1.8554812635224938,-0.13179591933596357,3.763977506406934,0.8994840030072584,1.2169287117598404,1.2972450253051733,1.4014814245796845,1.2462929817602635
2023,14867,"Kmet, Cole",TE,17,7.394117647058824,5.4,-2.0,22.2,7.007094773344354,0.9476580043504695,2.5,10.9,1.7322107636279966,-0.1346034228837355,3.796414786652809,0.9234457510948748,1.0384199609540004,0.8158998186922896,0.9200954486384706,0.7517091468900635
2023,15794,"McBride, Trey",TE,17,7.0176470588235285,5.6,-0.5,24.7,6.7767105758158,0.965667056067633,1.9,10.9,1.6260403824170124,-0.13290296794285447,3.570109717798552,0.9023927263857774,1.2438360080770525,1.4720473950480844,0.4630497440030715,
2023,12263,"Waller, Darren",TE,12,6.758333333333334,5.65,-1.0,21.1,5.900629674497084,0.8730894709490137,3.225,8.825,1.222306774546002,-0.14164435058210562,3.6081209350395724,0.9793792236540905,0.8770354915412835,1.09660977957887,1.2712876435620406,1.4167467395989282
2023,15799,"Ferguson, Jake",TE,17,6.529411764705882,4.8,-3.8,18.2,5.683698537549642,0.870476352597693,3.5,10.4,1.122336109225575,-0.14189108706114942,3.4907748262296505,0.9769159587349785,1.0580838873710874,1.0318180376112147,0.4356733459171476,
2023,13772,"Schultz, Dalton",TE,15,6.3933333333333335,6.7,-2.5,21.5,6.809255139554954,1.0650555484183972,0.55,11.3,1.6410382371987098,-0.1235184842099602,3.095961916486903,0.8186867017508775,0.899085391307656,0.7674275600273719,0.8349813460046345,1.0513987413299608
2023,16213,"Kincaid, Dalton",TE,16,5.60625,4.85,-4.4,14.0,5.546560730533832,0.9893530845991227,2.225,11.399999999999999,1.0591374462725645,-0.1306664801544478,2.8181271808416675,0.8563656904383203,1.016542706159428,0.6229838914090287,,
2023,15329,"Pitts, Kyle",TE,17,5.276470588235294,5.0,-3.5,12.4,4.966775425916486,0.9413063794936485,1.7,9.7,0.7919488653191296,-0.13520315750830267,2.7179999220996516,0.8843085605865311,0.7885901757784155,0.592698780386281,0.6278821441379309,1.0652639688429646
2023,14861,"Johnson, Juwan",TE,13,5.161538461538461,3.5,-3.0,17.5,6.853919536860021,1.3278830697344304,-0.6,10.1,1.6616214027947358,-0.09870172182621863,2.2172670649335062,0.6571926841514386,0.73779021479209,1.5791879949493626,0.9309305151326995,0.46189445379221566
2023,13675,"Conklin, Tyler",TE,17,5.088235294117647,4.6,-2.0,11.5,4.409199254091806,0.8665478302839389,1.7,8.6,0.5349951534246737,-0.1422620269242638,2.726013880578472,0.9406633135706056,1.0723669535505216,1.0870778909514556,0.5502832237289506,0.9591886895160614
2023,12678,"Higbee, Tyler",TE,16,5.025,4.35,-5.1,13.7,5.522397577139842,1.0989845924656403,1.05,10.325000000000001,1.0480020852772367,-0.12031482798776622,2.3940147145612065,0.7704222167645796,0.843035487564504,1.4281697769907438,0.6955099517002535,1.174764614481753
2023,16215,"Musgrave, Luke",TE,10,4.97,3.75,-0.3,12.7,4.050197526047341,0.8149290796875938,2.775,7.2,0.36955259820272135,-0.14713598480234605,2.7383990127346975,0.9841199229072314,0.9841199229072316,1.0454714535241358,,
2023,12676,"Henry, Hunter",TE,14,4.950000000000001,4.75,-4.3,14.2,6.2467991803803,1.2619796324000603,-0.07500000000000001,10.875,1.3818357213987211,-0.10492447177420551,2.1883486168917585,0.6830601865443486,0.5080485361441158,0.5517858936253822,0.7986882484938728,0.9269369874915732
2023,15798,"Likely, Isaiah",TE,17,4.935294117647059,1.1,-1.0,17.1,6.308065908163144,1.2781539980783485,0.0,9.2,1.41006991416903,-0.10339725199244158,2.1663566737850215,0.675321511829048,1.0718997429041315,3.707151533598912,0.4338546006645742,
2023,15331,"Freiermuth, Pat",TE,12,4.725,3.2,-3.1,20.5,5.9675686003597805,1.2629774815576256,0.85,6.075,1.253154946221559,-0.10483025262503072,2.087957144296347,0.6781418699998185,0.6321963962741545,0.7903432481299636,1.2767729536861243,1.0214756416947888
2023,14370,"Hudson, Tanner",TE,12,4.5,3.6,-0.9,8.8,2.836958465211173,0.6304352144913717,3.4,7.275,-0.18955716266995104,-0.16455630817984843,2.7599992689092,1.1728039385363365,1.1702803716178645,1.2430113444564557,0.4059107517783669,
