season,position,num_players,avg_mean_score,median_mean_score,avg_std_dev,median_std_dev,avg_cv,median_cv,avg_floor_score,median_floor_score,avg_value_score,median_value_score,avg_consistency_score,median_consistency_score,top_player,top_value_score
2021,CB,64,8.350623018602109,7.976190476190476,6.372336531886359,6.130109213720473,0.773429676818229,0.7523518410852983,3.8558593750000005,4.0,4.795494536806818,4.792925638882231,1.1766280739693344,1.131687211185176,"Douglas, Rasul",8.194186863870122
2021,DE,48,9.534094502821523,9.306410256410256,6.254277188692111,5.854536723317866,0.6639862500482979,0.6419596035495665,5.013541666666666,4.625,5.79589881061769,5.5704100194276345,1.3404734930788325,1.355363747384465,"Watt, T.J.",11.598546775830561
2021,DT,48,9.209171056680246,8.628333333333332,5.1939280112183175,5.13194690762537,0.5755900780664678,0.5684707385214964,5.301041666666667,5.0,5.931636371476213,5.486467813577757,1.520281203532085,1.466880180935909,"Heyward, Cameron",12.181947526935602
2021,LB,48,9.182538650075415,9.01764705882353,5.4565137080184805,5.529286222286645,0.602090226926895,0.5964796948884052,5.485416666666666,5.4375,5.800925572650482,5.517389608620167,1.4600648449139937,1.3938713253522659,"Leonard, Shaquille",9.635053705592233
2021,PK,16,7.068121347096532,6.802941176470588,6.659527737570681,6.6451710277839915,0.9545844613127014,0.8922374977498475,2.5,2.2,3.679890569991996,3.497875361832481,0.9449604717604524,0.971954199089776,"Tucker, Justin",5.994319178569753
2021,PN,16,5.2886226365546225,4.98764705882353,3.661777636390658,3.5226460133151347,0.7146764989907921,0.7051263536152977,2.7390625,2.8499999999999996,3.155371731515195,2.9848652782707212,1.1482728008020107,1.161547663986116,"Cole, A.J.",4.799996249611087
2021,QB,16,33.75908985469187,33.60735294117647,20.9639745060406,21.15423495017569,0.6299919939622493,0.609602615472286,20.498437499999994,19.95,20.98067920015563,19.994615621761188,1.5895648906058446,1.5506220345467985,"Brady, Tom",28.161616688868765
2021,RB,32,12.102049318124687,11.30972850678733,8.782957857334864,8.773797276359478,0.7407970807413018,0.7046849840389069,5.801562500000001,5.4375,7.0664661284043015,6.517853061150433,1.253646258934901,1.2702990132914262,"Taylor, Jonathan",14.02479615328939
2021,S,48,8.598162247270704,8.567647058823528,5.988412891435629,5.983354511257177,0.7083963131357365,0.6865694878222838,4.51875,4.5,5.144986877535138,5.07897858418878,1.2978310956407324,1.2610725727675618,"Winfield, Antoine",7.6577761989505015
2021,TE,32,6.848447360951956,5.624448529411764,6.58374906962566,6.438169602787987,1.0332966171806068,0.9287417533955451,2.7539062499999996,2.7125000000000004,3.549582468051932,3.0945867952731314,0.8906623721939232,0.9362944034289487,"Andrews, Mark",9.254557759059434
2021,WR,64,10.023777883294194,9.297058823529412,7.952781094065983,7.364579939393888,0.8328977059097482,0.8490233168174067,4.176171874999999,3.4124999999999996,5.670288155606607,5.152014253645103,1.13526929888423,1.0464602421191378,"Kupp, Cooper",16.235509970377798
