season,player_id,player_name,position,games_played,mean_score,median_score,min_score,max_score,std_dev,coefficient_variation,floor_score,ceiling_score,std_dev_vs_position,cv_vs_position,value_score,consistency_score_std,consistency_index_vs_avg,consistency_index_vs_replacement,consistency_score_trailing_10,consistency_score_trailing_5,consistency_score_last_season,consistency_score_2seasons_ago
2022,15782,"Gray, Danny",WR,13,-0.22307692307692312,0.0,-3.0,2.0,1.3862810494012368,-6.214363324902095,-1.0,0.5,-1.4591611835875544,-2.491641918239404,,-0.09348308873043154,-13.784532334925581,-26.5429251004765,0.04734816324633013,0.4046484846152227,,
2022,12197,"Perriman, Breshad",WR,10,-0.3,-0.5,-7.5,10.5,4.451291947289012,-14.837639824296707,-1.225,0.0,-0.3645687521132028,-5.1879829391214995,,-0.05503282577796871,-8.114855603522525,-15.625630181137605,-0.05503282577796872,-0.008980574842335309,,0.4699288483331673
2022,13906,"Cabinda, Jason",RB,8,-0.024999999999999994,0.0,-2.0,1.0,0.9769211841289961,-39.07684736515985,-0.25,0.8500000000000001,-1.2303781452348217,-4.132245985361134,,-0.012645926504659642,-1.9383361861781376,-3.746870302439685,0.21615076307181866,0.09363285984991189,0.34423340790974094,0.19422755992808255
2022,13784,"Cruikshank, Dane",S,8,-0.1875,0.0,-1.5,0.0,0.49607837082461076,-2.6457513110645907,0.0,0.0,-1.611572209840368,-1.1104493542818867,,-0.12532765906952686,-14.765900875121108,-27.882206675844344,0.21651052753458286,-0.18749999999999997,0.7094394973823364,
2022,14467,"Phillips, Del'Shawn",LB,16,0.0,0.0,-3.0,1.0,0.8477912478906585,,0.0,0.125,-1.1677449504760693,,,0.0,0.0,0.0,-0.1296203980902991,0.08333333333333334,0.46389458741943623,
2022,14936,"Asiasi, Devin",TE,12,-0.5499999999999999,0.0,-2.6,0.0,0.8722576072086351,-1.5859229221975186,-1.0,0.0,-1.126973427211173,-0.652061092276518,,-0.2937629938756129,-61.350140596207744,-124.89725554506734,-0.2903577970368699,-0.2222222222222222,,-0.4274007043062177
2022,14359,"Johnson, Jakob",RB,17,-0.28823529411764703,0.0,-2.3,1.0,0.9061115065397509,-3.143652165546075,-1.0,0.0,-1.2518693598107342,-0.38127666376344593,,-0.15121638641219548,-23.17807189673711,-44.804007621057146,-0.2523222609292517,-0.4066126720329625,0.09026288449093584,-0.04273302007020727
2022,12608,"Winchester, James",TE,17,-0.11764705882352941,0.0,-2.0,0.0,0.4705882352941177,-4.000000000000001,0.0,0.0,-1.3031873499831554,-1.1872109731966944,,-0.07999999999999999,-16.707384354119164,-34.01306717290665,-0.125,0.0,0.0,0.017799588836116213
2022,12955,"Manhertz, Chris",TE,17,-0.03529411764705883,0.0,-3.0,2.5,1.1328990279863678,-32.09880579294708,-0.1,0.0,-1.0126290175958899,-7.416122515566725,,-0.016547486394786995,-3.4558151911533006,-7.035384578608113,0.022281195420800693,0.23404255319148937,0.13066339877881147,0.10943169475346634
2022,14442,"Kuntz, Christian",LB,17,-0.058823529411764705,0.0,-2.0,1.0,0.5391265523477459,-9.16515138991168,0.0,0.0,-1.3291970313855455,-3.650981827108947,,-0.038218773707747906,-4.207094919477389,-11.147085356202249,0.07692307692307693,0.14285714285714285,0.08897895308840416,
