season,player_id,player_name,position,games_played,mean_score,median_score,min_score,max_score,std_dev,coefficient_variation,floor_score,ceiling_score,std_dev_vs_position,cv_vs_position,value_score,consistency_score_std,consistency_index_vs_avg,consistency_index_vs_replacement,consistency_score_trailing_10,consistency_score_trailing_5,consistency_score_last_season,consistency_score_2seasons_ago
2020,13366,"Schreck, Mason",TE,15,0.0,0.0,-1.0,1.0,0.3651483716701107,,0.0,0.0,-1.351074832150384,,,0.0,0.0,0.0,0.0,0.14285714285714288,,
2020,13315,"Saubert, Eric",TE,9,-0.5666666666666667,0.0,-2.0,0.5,1.0252370999486466,-1.8092419410858471,-2.0,0.1,-1.079129086895181,-0.3453457949147888,,-0.27980262986542936,-57.29164877977326,-141.75935761974193,-0.149714115458964,-0.554058537634193,,0.18938160884343405
2020,14231,"Wesco, Trevon",TE,13,-0.38461538461538464,0.0,-3.0,0.0,0.8355984993230934,-2.1725560982400425,0.0,0.0,-1.1572570844914505,-0.3861904280157755,,-0.20953132439213573,-42.90308154433171,-106.15706493297989,-0.2601518475690376,-0.2727272727272727,0.2758088119757276,
2020,13873,"Boyle, Tim",QB,10,-1.5699999999999998,-1.2999999999999998,-3.2,-0.7,0.751065909225016,-0.47838592944268543,-2.1,-1.05,-2.7431171112013946,-0.4117242508650075,,-0.8965967481457325,-71.84003112955035,-136.49440790963635,-0.8965967481457326,-0.9878510769008138,,
2020,10368,"Jones, Taiwan",RB,15,-0.58,0.0,-2.4,2.5,1.4715977711317723,-2.5372375364340902,-2.0,0.0,-1.0093531278787498,-0.8018816846700436,,-0.2346660151479306,-34.66412197005034,-71.89413903605654,-0.292666466342884,-0.9519117450427742,0.4895712605597104,
2020,13818,"Armstrong, Cornell",CB,11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.8938733293898353,,,0.0,0.0,0.0,0.0,0.0,,0.3363575640604662
2020,15131,"Moffatt, Jovante",S,10,-0.85,0.0,-3.0,0.5,1.4150971698084907,-1.664820199774695,-2.25,0.0,-1.1478058605253718,-1.956294532372625,,-0.3519527125558274,-41.401131649538755,-66.25226509954855,-0.3519527125558274,-0.7288352777636485,,
2020,9200,"Slater, Matt",WR,17,-0.17647058823529413,0.0,-2.0,1.5,0.9226110083151837,-5.228129047119374,0.0,0.0,-1.5701276641310422,-3.345239522148477,,-0.09178694362617754,-12.24764942661446,-21.438113172213725,-0.1872850609104203,-0.6061230866018628,0.44965194035513645,0.38669726492471856
2020,12627,"Prosise, C.J.",RB,10,-0.16,0.0,-1.7,1.4,0.7418894796396563,-4.636809247747852,-0.25,0.0,-1.2313313073091732,-1.1997075333261595,,-0.09185427770830736,-13.568423548439501,-28.1412040361049,-0.09185427770830737,-0.12791080396464136,0.3917102401127283,
2020,15018,"Russell, Chapelle",LB,12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.5685507634806881,,,0.0,0.0,0.0,0.0,0.0,,
2020,14284,"Thompson, Darwin",RB,15,-0.13999999999999999,0.0,-6.8,4.2,2.2053873431516133,-15.75276673679724,0.0,0.0,-0.786133417782097,-3.3059538681747433,,-0.04367646871106337,-6.451749895130647,-13.381068886935733,0.025423357349802937,0.0,0.4531059599642129,
2020,12845,"Washington, Dwayne",RB,13,-0.15384615384615385,0.0,-2.0,1.0,0.6368376011021293,-4.13944440716384,0.0,0.0,-1.263288220798292,-1.1054670800323594,,-0.09398987031002029,-13.883886536880533,-28.79548110019164,0.0,0.0,0.23548023558281034,0.3881686209868798
2020,14936,"Asiasi, Devin",TE,10,-0.8,-0.5,-2.0,0.0,0.8717797887081347,-1.0897247358851683,-1.75,0.0,-1.1423509858344265,-0.2644559763443655,,-0.4274007043062177,-87.51344135370096,-216.53852688166086,-0.4274007043062176,-1.073899055670241,,
2020,15181,"Holder, Alijah",S,8,-0.3125,-0.75,-1.0,1.0,0.8267972847076845,-2.6457513110645907,-1.0,0.25,-1.4358793870933726,-2.651415326004566,,-0.17106441016524981,-20.122760567383896,-32.20149823271589,,-0.2817541634481458,,
2020,13826,"Adams, Matthew",LB,10,-0.15,0.0,-3.0,1.0,1.0012492197250396,-6.674994798166931,0.0,0.0,-1.0854321234634892,-3.197916824269681,,-0.07495318350235718,-8.76642830737078,-21.086303074000135,-0.07495318350235718,0.08333333333333334,0.32652267132714285,0.7196152629733586
