season,player_id,player_name,position,games_played,mean_score,median_score,min_score,max_score,std_dev,coefficient_variation,floor_score,ceiling_score,std_dev_vs_position,cv_vs_position,value_score,consistency_score_std,consistency_score_trailing_10,consistency_score_trailing_5,consistency_score_last_season,consistency_score_2seasons_ago
2020,11283,"Richardson, Sheldon",DT,17,13.505882352941176,13.5,1.5,26.0,7.750026230561705,0.573825983970161,6.5,18.1,2.629522794941595,-0.6659926413730424,8.581560153728686,1.5435247846193223,1.679320324321004,1.802378471342236,1.564540597961988,1.1416301720242432
2020,12688,"Buckner, DeForest",DT,16,12.381250000000001,12.0,1.5,25.3,5.712619665048602,0.46139280484996276,7.375,15.125,1.301120778267881,-0.8869076410961434,8.47222591962272,1.8444736358991012,1.4794726635651614,1.3874677068087946,1.490332277771872,1.5844266971935963
2020,13723,"Payne, Da'Ron",DT,17,11.147058823529411,12.5,0.0,23.4,6.558704826148207,0.5883798524776757,8.0,14.3,1.8527736752925672,-0.637396386402164,7.017879763547354,1.4747313302892622,1.7102525229085916,3.070708227626864,1.7522308920930467,1.6626785439568867
2020,11757,"Donald, Aaron",DT,17,11.123529411764707,7.5,0.0,34.6,9.366745270104088,0.8420659417861951,5.0,13.9,3.6836338736413063,-0.138939767209421,6.038616294582028,1.0730011321724142,1.1659602396843998,4.656196299576773,1.3509145418267892,1.1835451328389959
2020,10272,"Watt, J.J.",DT,17,10.952941176470588,10.0,5.0,22.9,6.273390831595904,0.572758561423901,5.2,15.0,1.6667471393208126,-0.6680899729023712,6.964159309076859,1.5058920151644497,1.418943963732581,4.663110360135304,1.4271162188104694,1.6901682037965395
2020,13208,"Allen, Jonathan",DT,17,10.558823529411764,9.0,1.0,23.0,5.538959216689743,0.524581095731062,7.0,16.5,1.187893063328093,-0.7627517524898277,6.92572114332077,1.614755984784536,1.6322878314389753,2.141921681804656,1.4118816711693152,1.356987768908518
2020,11707,"Tuitt, Stephon",DT,16,10.387500000000001,11.3,0.0,28.0,6.4504723664240275,0.6209841026641663,4.525,12.4,1.7822054243598193,-0.5733337317900387,6.408144276632719,1.3942069024793453,1.3767467846907526,1.6361212554222198,,1.998499349319354
2020,14157,"Williams, Quinnen",DT,13,10.330769230769231,9.0,0.0,28.5,8.004939303607358,0.7748638194109877,5.7,12.0,2.7957277370686264,-0.2709822564646564,5.820598244093812,1.1472336328386743,1.288536982174279,1.4996271556564948,1.0844724916016453,
2020,10457,"Guy, Lawrence",DT,13,10.169230769230769,10.8,0.0,16.0,3.9674414571580425,0.39014174692174397,9.0,13.0,0.16325350618858764,-1.026905705418914,7.315247378009454,2.047176772375846,1.9501017317825389,3.646648389681553,1.6636441750538622,1.6290951755730134
2020,14163,"Simmons, Jeffery",DT,16,9.8,9.5,2.5,21.5,5.416410250341087,0.5526949235041926,5.125,13.399999999999999,1.1079903591774198,-0.7075121310247375,6.311606904647383,1.527333761035471,1.2339068014878405,1.355336111987942,1.675774925741175,
2020,11872,"Harris, Shelby",DT,13,9.76923076923077,12.0,2.0,19.4,5.052247727555698,0.5171592162064887,4.6,12.0,0.8705540821703958,-0.7773346765514444,6.4391598883456655,1.6141491903498535,1.5217110490468808,1.4475454927834859,1.495020189794519,1.2875849890688464
2020,13810,"Joseph-Day, Sebastian",DT,17,9.529411764705882,10.0,0.0,20.5,4.377316490040357,0.4593480267326301,7.5,11.0,0.43049463001796395,-0.8909253355237058,6.529910336769711,1.7721500645081731,2.5311206188313706,4.873509191757895,1.021341259143271,
2020,14162,"Wilkins, Christian",DT,15,9.5,8.5,4.0,20.7,5.545809228597753,0.5837693924839741,5.0,10.35,1.1923593145844047,-0.6464552761018236,5.998348020288648,1.4513102457211535,1.4759897472459358,2.03663920906871,1.6139184965098563,
2020,12741,"Jones, Chris",DT,16,9.30625,10.05,-1.0,24.3,6.15654821612728,0.6615498418941336,4.5,11.6,1.5905650121748438,-0.49362789814839525,5.600945433807187,1.3003824915241076,1.294919650758918,1.4239806032472444,1.4504198121737777,1.274097677686205
2020,12305,"Jarrett, Grady",DT,17,9.211764705882354,8.5,0.0,17.2,4.7399283133002035,0.5145516048921037,5.6,11.5,0.6669198410885887,-0.7824582571288421,6.08217288610552,1.604857099789457,1.5497027133155015,3.3893452959643326,1.775189032163226,1.2900977541994632
2020,14159,"Lawrence, Dexter",DT,17,9.158823529411764,8.7,2.5,18.7,4.558387075881557,0.49770443346169857,5.5,12.5,0.5485538016448914,-0.815560521967446,6.115240981321423,1.647748421327635,1.598790666813984,3.151358959906234,1.165047970826716,
2020,12782,"Onyemata, David",DT,16,9.03125,7.65,2.5,17.6,4.527239604604555,0.5012860461845874,5.800000000000001,13.575,0.5282454526098839,-0.8085231689380581,6.015675708804651,1.633953048186363,1.6376709317847162,2.628526485824,1.3384983019407886,0.8816426518405219
2020,9904,"Joseph, Linval",DT,17,9.029411764705882,9.5,0.0,14.5,3.54994029873285,0.393152997253801,6.5,12.5,-0.10895989991475628,-1.0209890323204738,6.481277923174813,1.984512141229756,3.0277360860276894,5.2727272727272725,1.5483597930448536,1.106673251503163
2020,13260,"Tomlinson, Dalvin",DT,17,8.729411764705882,9.0,1.5,18.5,4.900511942750273,0.5613794004498291,4.5,13.5,0.7716213870721388,-0.6904483849219119,5.5908331839083845,1.4794329457177637,1.4258741964095323,2.3260750132370167,1.203595064605277,1.468704330683375
2020,10266,"Heyward, Cameron",DT,17,8.705882352941176,9.0,3.0,17.0,3.5828793199678506,0.41154694891522614,6.0,10.6,-0.08748344893217413,-0.984847567158786,6.1676179879327755,1.8996534154868927,2.2405373095133396,3.9564471500714755,2.533599348181551,1.4603285181608259
2020,12698,"Reed, Jarran",DT,17,8.417647058823528,7.0,1.5,16.5,4.528762367503386,0.5380081079493891,5.0,11.9,0.5292383036882912,-0.7363696077910399,5.4730836692705696,1.52251923654745,1.5267723983443737,2.122457282177325,1.0528043305038666,1.7169047430581401
2020,9815,"Suh, Ndamukong",DT,17,8.152941176470588,7.5,0.0,18.3,5.1006478996829205,0.6256205937562024,4.0,11.7,0.9021113017010816,-0.5642236947322203,5.015279215694594,1.3364057900955626,1.5686771301273095,1.2860816795576024,1.5622256168305773,1.4423056874210038
2020,13298,"Stewart, Grover",DT,17,8.058823529411764,8.0,2.5,16.0,3.5099956131243593,0.4355469008986431,5.5,9.5,-0.1350040885494155,-0.9376911189709883,5.613765404924766,1.7868805694533498,1.680195890110335,2.066929689775747,0.9726667309172679,0.6386917527824119
2020,12225,"Williams, Leonard",DT,17,7.947058823529411,8.0,1.0,17.9,5.2136830887081125,0.6560519060550549,3.0,11.1,0.9758109626317136,-0.5044305500334694,4.798798150270788,1.2789610783290986,1.2598307118049525,0.9780883454085048,1.4850844450606677,1.151651609954822
2020,10762,"Cox, Fletcher",DT,17,7.911764705882353,8.0,0.0,14.8,4.638570057671955,0.5862876652819571,2.5,11.5,0.6008336148722782,-0.6415072328389504,4.987597696837708,1.4031509097093584,1.4702349106334462,1.2086188576353545,1.4257528063384433,1.5067096547908974
2020,12739,"Clark, Kenny",DT,14,7.885714285714286,9.0,0.0,19.1,5.050580892030022,0.6404722145690246,4.375,10.5,0.8694672948245362,-0.5350423993759388,4.806978268623694,1.3032987123767814,1.36039567103924,2.8540971244679536,1.6047757151131246,1.8043415284680726
2020,13798,"Fatukasi, Foley",DT,16,7.8625,8.25,1.5,20.5,5.012593515337145,0.6375317666565526,2.875,9.75,0.844699284030258,-0.540819955919769,4.801433572219085,1.3076719688340888,2.2284603340135436,4.728543562841304,1.1464233039436127,
2020,11265,"Gholston, William",DT,17,7.711764705882352,8.0,1.0,15.0,3.711331194969579,0.4812557613614252,5.0,9.9,-0.0037320108607832117,-0.8478797930305949,5.2062344039725135,1.6368547204060755,1.8656788649815903,1.955759481413403,1.2286276466991148,0.5208692937436173
2020,11793,"Jones, DaQuan",DT,17,7.658823529411764,5.5,2.5,19.4,4.747018732974526,0.6198104336449074,4.0,10.0,0.6715428397349394,-0.5756398223328257,4.728222124225878,1.3326602687873494,1.3152500287476545,1.4022412834036766,1.091923606170401,0.7834039484132133
2020,13265,"Ogunjobi, Larry",DT,16,7.56875,7.75,0.5,15.5,3.5518866025677114,0.46928311842347964,5.975,8.5,-0.10769089745689944,-0.8714043116114796,5.15132169225572,1.6627720900890812,2.7731541385687937,4.666666666666667,1.5942294442797478,1.5334240419406018
2020,12218,"Armstead, Arik",DT,17,7.4941176470588236,5.0,0.0,21.4,5.890118403707058,0.7859655640739402,3.0,12.0,1.416851082853187,-0.24916892753156472,4.196115422272813,1.0876616638440928,1.1665245336382253,1.771412741623748,1.8021292607428065,1.3630782310370615
2020,13740,"Hall, P.J.",DT,10,7.49,5.5,0.0,18.5,5.808691763211403,0.7755262701216826,3.25,11.75,1.3637603962536997,-0.2696806362515226,4.218467575524347,1.1000644852906736,1.1000644852906736,0.7560571027619669,0.9668011920900357,0.944348836612767
2020,15127,"Costin, Doug",DT,13,7.346153846153846,7.0,1.5,14.0,3.874892630694208,0.5274722952777456,4.0,11.0,0.10291108372055094,-0.7570709618899977,4.809353249066994,1.5069365425403674,1.590379809450899,2.1331887166009165,,
2020,13933,"Ford, Poona",DT,17,7.282352941176471,6.5,0.0,16.6,3.7096432830121593,0.5094017432246098,5.5,8.0,-0.004832540173959077,-0.7925769934107021,4.824661806484216,1.546264229277016,1.420517676685935,3.6666666666666665,1.233443076049846,0.7594133477416151
2020,13839,"Sieler, Zach",DT,17,7.235294117647059,7.0,1.0,12.0,2.9982232339426687,0.41438857704898674,5.7,9.0,-0.46868292913548704,-0.979264177244037,5.115492471483999,1.8096273505249725,2.4973777960284997,2.6217439329135557,0.4813025822020503,
2020,14897,"Brown, Derrick",DT,17,7.123529411764705,7.0,-2.0,17.5,5.072130241852177,0.7120248894425022,5.0,9.5,0.8835176077303201,-0.39445170120700523,4.160879585158593,1.1731516169837328,1.6188956573637172,2.2577218950236744,,
2020,14930,"Hamilton, Davon",DT,11,7.045454545454546,4.5,1.5,20.0,6.035706426435575,0.8566809121392429,3.25,8.5,1.511775398043756,-0.1102234559144692,3.794650173538364,1.001385521002176,0.9939886035918163,1.1038603124105841,,
2020,11281,"Hankins, Johnathan",DT,17,7.0,6.5,0.0,14.3,4.641880957492276,0.6631258510703252,2.5,10.5,0.602992342576786,-0.4905312671588031,4.20894185217256,1.2407209674823387,1.5361124879523589,2.3668540148495203,1.3008859463748204,1.0409294983147617
2020,12226,"Shelton, Danny",DT,11,6.990909090909091,6.5,1.0,17.5,4.422145621847662,0.6325565909014861,4.0,9.0,0.45972350858671335,-0.550595459549155,4.282184844231807,1.2893252189207811,1.2493064150613893,1.6032166328697666,1.5305808286735885,0.8290676640854163
2020,14899,"Kinlaw, Javon",DT,14,6.957142857142857,5.75,1.5,20.1,4.866608423843078,0.6995125044538305,4.0,10.25,0.7495160774834702,-0.4190367351617301,4.093610867181388,1.1858883965849207,1.1683889441966626,1.636796725034825,,
2020,12979,"Williams, DeShawn",DT,15,6.906666666666666,7.0,1.0,14.7,5.107310664353816,0.7394754822906106,1.5,11.75,0.9064554665699188,-0.34051524082322704,3.9705455678925072,1.1308851057763287,1.0175127377756443,0.6309152681916911,,
2020,12764,"Hargrave, Javon",DT,16,6.85,8.2,-1.0,21.6,5.380752735445107,0.7855113482401617,2.975,8.525,1.0847414330675422,-0.2500613962101044,3.8364359917126856,1.0735410513477857,1.7027528490699961,1.3976048568635793,1.2917643530302159,1.3801320027321051
2020,10823,"Hicks, Akiem",DT,16,6.825,8.0,1.0,12.3,4.188451384461803,0.613692510543854,1.8,10.25,0.30735338203309726,-0.5876606598716299,4.229430300633798,1.3154214030874947,0.9961527537080228,0.6453184519286199,,1.4870475280260482
2020,9051,"Campbell, Calais",DT,13,6.730769230769231,5.0,1.0,21.1,5.637973533294581,0.8376417820894806,2.0,11.0,1.2524510264189361,-0.14763260366412778,3.6627210462727104,1.0139795220648602,0.8057693859526409,1.111225658770082,1.6129272533852341,2.0105501086832196
2020,10806,"Wolfe, Derek",DT,15,6.633333333333334,6.0,0.0,13.0,3.84042821686448,0.578959027668012,4.0,10.0,0.08044006708114088,-0.6559069499787155,4.201080089538613,1.370402170250602,1.4699207933964427,1.045479616685087,1.2120169973334374,1.270612274923544
2020,13748,"Jones, Justin",DT,14,6.607142857142857,7.5,1.5,11.0,2.848424197370059,0.4311128514938468,4.25,9.0,-0.5663528520890921,-0.9464033872773536,4.616786754619724,1.7168437049268255,2.146515553260565,3.831611515119997,1.169280714301102,0.8404770824998041
2020,11993,"Kerr, Zach",DT,14,6.471428571428571,6.0,0.0,26.5,6.417323493196094,0.9916393918846063,2.625,7.824999999999999,1.760592148545447,0.15495051451736935,3.2492973365549496,0.8724748997889613,1.0319239023838591,1.164839284587923,0.9714928623594654,0.9924192869871162
2020,13777,"Nichols, Bilal",DT,17,6.452941176470588,5.0,1.0,19.0,4.140065024646895,0.6415779892342499,4.0,7.5,0.27580516821773793,-0.5328697114578919,3.9309379260626565,1.2554201445951325,1.2773044555631454,1.8510389350683978,1.1051793809018051,1.0286005008053425
2020,13116,"Mahomes, Patrick",QB,17,47.9,43.2,24.3,86.2,19.61931821085594,0.4095891066984539,31.8,51.8,0.39203284797025495,-0.23614745579498228,33.98153388982382,2.3230642017436325,2.195294616207929,7.656521168961965,1.7949674902214723,3.0853938151994957
2020,13589,"Allen, Josh",QB,17,46.088235294117645,44.1,8.4,84.0,25.23559303264622,0.5475495616528216,19.7,72.0,1.325233416668956,-0.20886892482123492,29.781427642869325,1.756706442151615,1.774230401174326,2.566817143381758,0.8204811584544919,0.6325692951013308
2020,13113,"Watson, Deshaun",QB,17,45.41764705882353,50.8,21.3,71.5,16.635264997062457,0.3662731575573912,28.2,56.0,-0.10379761697333735,-0.2447121960366158,33.241996161309885,2.5753878417131153,2.540896324541066,3.4415119505879526,1.0831253571828945,1.334511839264987
2020,7836,"Rodgers, Aaron",QB,17,43.93529411764706,45.5,-21.6,67.5,21.09357139806485,0.4801053872902697,42.3,57.6,0.6369948479371077,-0.2222044708656157,29.683895819123,1.9886008163214075,2.99401078108389,2.283064976349991,1.1601524615415533,1.4091102191324574
2020,5848,"Brady, Tom",QB,17,41.10588235294117,38.8,-20.6,75.7,28.27088443212194,0.6877576350115526,23.2,64.7,1.8295776216867046,-0.18114597861066584,24.355323003862345,1.4043266252601332,1.3864857625563796,3.609907341769085,1.4364025513201184,1.8439374734053962
2020,14056,"Murray, Kyler",QB,17,34.61176470588235,35.5,-6.2,73.5,20.57479561339242,0.5944451485854371,16.0,44.4,0.5507950317519903,-0.1995963929127505,21.707717406640974,1.6042684865295924,1.2229383472074598,1.5357510416081928,1.0899504051742124,
2020,14779,"Herbert, Justin",QB,16,34.2,28.65,-19.4,73.2,20.203743465011627,0.5907527328950768,25.15,45.975,0.4891409840294014,-0.20032648383489737,21.499255850881365,1.612922739630082,1.3400367271715556,2.8913872468522053,,
