season,position,num_players,avg_mean_score,median_mean_score,avg_std_dev,median_std_dev,avg_cv,median_cv,avg_floor_score,median_floor_score,avg_value_score,median_value_score,avg_consistency_score,median_consistency_score,top_player,top_value_score
2024,CB,64,8.160069046302963,8.161948529411765,5.858937748776777,5.704882565737925,0.7239132271624091,0.6895076454527509,4.139453125,4.0,4.7950612864492586,4.68529475021508,1.2259017664054837,1.218522167602993,"Humphrey, Marlon",7.3790074562763195
2024,DE,48,9.208712915454647,8.68547794117647,6.153585564152956,5.917914631806298,0.6794282467076841,0.6681200819041591,4.764583333333333,4.175,5.557393583007262,5.375640440035021,1.3087312108950775,1.295344278076722,"Watt, T.J.",9.06519058082441
2024,DT,48,8.779850735967464,7.870588235294118,5.337301651245657,5.071735472797917,0.627425861449631,0.6582365116070439,4.890104166666666,4.5,5.522533480214747,4.902311497853972,1.4291477783378976,1.315146185712802,"Williams, Leonard",10.374654353570941
2024,LB,48,9.448068514240392,9.24735294117647,5.051035384222065,4.698247553566976,0.5401527963132483,0.5184893311107013,6.048958333333332,6.0,6.200097476154412,6.079911613707641,1.6076155378760504,1.608860879684293,"Franklin, Zaire",8.913989874413833
2024,PK,16,8.01461059365471,7.436974789915967,7.996528277863721,8.135713840195162,1.0144695870912617,0.966048809459815,2.6203125,2.9,4.065636730412845,3.80496668436829,0.916559664570669,0.9213997336613482,"Aubrey, Brandon",5.900783948940103
2024,PN,16,6.769075226244343,6.41764705882353,4.508031787342373,4.5525658804652,0.6734496155353271,0.6523884034582723,3.3906249999999996,3.45,4.08834185321612,3.9396448277404037,1.2498215520404632,1.2609540712434493,"Bojorquez, Corey",5.664822127280233
2024,QB,16,33.4384678587344,31.323529411764707,18.602491131529348,17.434764108474795,0.5661053284515438,0.5776665750484182,21.278125,19.9,21.650108928829056,20.162721062856125,1.7706574026195232,1.6542146185373447,"Jackson, Lamar",36.40463093371652
2024,RB,32,12.25702039994319,11.811568627450981,8.34897068721835,7.807035390813717,0.7135415875201025,0.7065230423184432,6.67265625,6.1625,7.379472300529037,6.840082093917003,1.3361916484939027,1.2469288541002461,"Barkley, Saquon",14.746792235231418
2024,S,48,8.682323891896504,8.297737556561085,6.274589707338175,6.092618647238863,0.7259185031955911,0.6757300418696416,4.055208333333333,4.0,5.097573442515898,4.844441232427878,1.2434821229247033,1.2366510735832423,"Joseph, Kerby",7.454501200396953
2024,TE,32,6.789334614527627,5.955882352941177,5.758152449875667,5.691975860129089,0.9169249914825348,0.9204203160848567,2.603125000000001,2.2125,3.736243742845868,2.828900417116749,0.9922583301299841,0.9100565612810722,"Kittle, George",10.689864285986216
2024,WR,64,10.158469860409202,9.474369747899159,8.186322411549021,8.110270344746045,0.8533456014636318,0.8172766417203715,4.316796875000002,3.8499999999999996,5.71443638900382,5.221229579761818,1.122674118618122,1.070191066930421,"Chase, Ja'Marr",11.41318607087987
