season,week,franchise_id,player_id,salary,contractInfo,contractYear,status
2023,22,0001,16180,0.87,2023 5.11,4,ROSTER
2023,22,0001,15089,0.9,2023 UFA,1,ROSTER
2023,22,0001,12305,8.1,2023 UFA,1,ROSTER
2023,22,0001,12676,1.5,2023 UFA,1,INJURED_RESERVE
2023,22,0002,13713,6.44,2021 EXT,1,ROSTER
2023,22,0002,14153,5.28,2022 iEXT,2,ROSTER
2023,22,0002,14857,2.74,2020 4.11^,1,ROSTER
2023,22,0002,14168,6.95,2022 iEXT,2,ROSTER
2023,22,0002,13839,3.82,2021 EXT,1,ROSTER
2023,22,0002,15794,1.24,2022 3.06,3,ROSTER
2023,22,0002,15853,0.97,2022 4.12,3,ROSTER
2023,22,0002,15762,2.67,2022 1.13,3,ROSTER
2023,22,0002,14249,2.75,2022 UFA,1,ROSTER
2023,22,0002,14897,2.74,2020 2.10^,1,ROSTER
2023,22,0002,15261,1.04,2021 4.04,2,ROSTER
2023,22,0002,15818,0.92,2022 5.10,3,ROSTER
2023,22,0002,13674,3.71,2020 EXT,2,ROSTER
2023,22,0002,15757,1.07,2022 3.19,3,ROSTER
2023,22,0002,11348,0.9,2023 R/F,2,ROSTER
2023,22,0002,14073,26.65,2023 NEFT,1,ROSTER
2023,22,0002,14832,4.81,2020 1.06,1,ROSTER
2023,22,0002,12301,4.3,2023 SRFA,1,ROSTER
2023,22,0002,13424,4.3,2023 SRFA,1,ROSTER
2023,22,0002,14974,6.5,2023 RRFA,1,ROSTER
2023,22,0002,16149,1.64,2023 2.05,4,ROSTER
2023,22,0002,16258,0.94,2023 4.07,4,ROSTER
2023,22,0002,16275,0.86,2023 5.22,4,ROSTER
2023,22,0002,13245,9.5,2023 UFA,2,ROSTER
2023,22,0002,10292,2.3,2023 UFA,1,ROSTER
2023,22,0002,11671,15.9,2023 UFA,1,ROSTER
2023,22,0002,12239,3.1,2023 UFA,1,ROSTER
2023,22,0002,16262,0.93,2023 4.09,4,ROSTER
2023,22,0002,13888,1.5,2023 UFA,1,ROSTER
2023,22,0002,16457,1.5,2023 UFA,1,ROSTER
2023,22,0002,15756,4.75,2022 1.06,3,ROSTER
2023,22,0002,13426,1.5,2023 UFA,1,ROSTER
2023,22,0002,15177,1.5,2023 UFA,1,ROSTER
2023,22,0002,14802,9.64,2020 1.01+,1,ROSTER
2023,22,0002,15448,1.6,2023 UFA,1,ROSTER
2023,22,0002,15356,0.99,2021 4.15,2,ROSTER
2023,22,0002,16270,0.81,2023 UDFA,3,ROSTER
2023,22,0002,12711,3.9,2023 UFA,1,ROSTER
2023,22,0002,11313,0.9,2023 UFA,1,ROSTER
2023,22,0002,9064,1.5,2023 UFA,1,ROSTER
2023,22,0002,15758,1.35,2022 3.01,3,ROSTER
2023,22,0002,15807,1.08,2022 3.18,3,INJURED_RESERVE
2023,22,0002,16251,0.91,2023 4.15,4,INJURED_RESERVE
2023,22,0002,14799,3.29,2020 1.10,1,INJURED_RESERVE
2023,22,0002,14779,12.51,2023 iEXT,6,INJURED_RESERVE
2023,22,0003,15241,2.42,2021 1.14,2,ROSTER
2023,22,0003,15809,1.85,2022 2.05,3,ROSTER
2023,22,0003,15819,1.47,2022 2.13,3,ROSTER
2023,22,0003,14877,3.58,2020 1.09,1,ROSTER
2023,22,0003,13844,0.99,2023 ERFA,1,ROSTER
2023,22,0003,16185,4.09,2023 1.06,4,ROSTER
2023,22,0003,16188,3.08,2023 1.09,4,ROSTER
2023,22,0003,16212,2.09,2023 1.15,4,ROSTER
2023,22,0003,16184,1.32,2023 2.13,4,ROSTER
2023,22,0003,16165,1.11,2023 3.07,4,ROSTER
2023,22,0003,14157,10.56,2023 UFA,5,ROSTER
2023,22,0003,14159,11.9,2023 UFA,4,ROSTER
2023,22,0003,14171,10.2,2023 UFA,4,ROSTER
2023,22,0003,12718,2.38,2023 UFA,2,ROSTER
2023,22,0003,14127,6.65,2023 UFA,2,ROSTER
2023,22,0003,12620,25.23,2021 EXT,4,ROSTER
2023,22,0003,16252,0.99,2023 3.18,4,ROSTER
2023,22,0003,14852,1.45,2020 2.13,1,ROSTER
2023,22,0003,15972,0.9,2023 UFA,1,ROSTER
2023,22,0003,15799,0.9,2023 R/F,2,ROSTER
2023,22,0003,16284,0.87,2023 5.09,4,ROSTER
2023,22,0003,16240,0.86,2023 5.15,4,ROSTER
2023,22,0003,13354,0.9,2023 R/F,2,ROSTER
2023,22,0003,14147,16.0,2023 UFA,5,ROSTER
2023,22,0003,13414,0.9,2023 UFA,1,ROSTER
2023,22,0003,14789,0.9,2023 UFA,1,ROSTER
2023,22,0003,15849,0.9,2023 UFA,1,ROSTER
2023,22,0003,15832,0.98,2022 4.11,3,ROSTER
2023,22,0003,10697,1.4,2023 UFA,1,ROSTER
2023,22,0003,14927,2.74,2020 3.10^,1,ROSTER
2023,22,0003,16385,0.9,2023 UFA,1,ROSTER
2023,22,0003,14268,0.9,2023 UFA,1,ROSTER
2023,22,0003,14861,0.9,2023 UFA,1,ROSTER
2023,22,0003,13223,0.9,2023 UFA,1,ROSTER
2023,22,0003,16193,0.9,2023 UFA,1,ROSTER
2023,22,0003,11760,0.9,2023 UFA,1,ROSTER
2023,22,0003,11793,0.9,2023 UFA,1,ROSTER
2023,22,0003,16283,0.86,2023 5.14,4,INJURED_RESERVE
2023,22,0003,15811,0.97,2022 4.13,3,INJURED_RESERVE
2023,22,0003,13622,0.9,2023 UFA,1,INJURED_RESERVE
2023,22,0004,12650,7.99,2020 EXT,1,ROSTER
2023,22,0004,14867,1.08,2020 4.07,1,ROSTER
2023,22,0004,13198,10.84,2020 EXT,1,ROSTER
2023,22,0004,14928,2.74,2020 3.03^,1,ROSTER
2023,22,0004,13782,3.63,2021 TToff,1,ROSTER
2023,22,0004,15368,0.95,2021 5.12,2,ROSTER
2023,22,0004,15281,6.55,2021 1.03,2,ROSTER
2023,22,0004,14782,8.66,2023 iEXT,4,ROSTER
2023,22,0004,15753,8.12,2022 1.02,3,ROSTER
2023,22,0004,15857,0.92,2022 5.07,3,ROSTER
2023,22,0004,14247,2.24,2022 iEXT,2,ROSTER
2023,22,0004,13281,2.31,2022 UFA,1,ROSTER
2023,22,0004,12767,4.11,2021 SRFA,1,ROSTER
2023,22,0004,15904,1.5,2023 oEXT,2,ROSTER
2023,22,0004,14149,2.38,2021 EXT,2,ROSTER
2023,22,0004,14590,0.9,2023 R/F,2,ROSTER
2023,22,0004,15802,0.99,2023 ERFA,1,ROSTER
2023,22,0004,11150,6.01,2023 FRFA,3,ROSTER
2023,22,0004,16190,2.85,2023 1.10,4,ROSTER
2023,22,0004,16223,2.65,2023 1.11,4,ROSTER
2023,22,0004,14900,1.4,2023 UFA,1,ROSTER
2023,22,0004,14518,2.25,2023 UFA,3,ROSTER
2023,22,0004,11721,2.95,2023 UFA,2,ROSTER
2023,22,0004,13748,1.5,2023 UFA,1,ROSTER
2023,22,0004,9431,7.1,2023 UFA,1,ROSTER
2023,22,0004,14805,1.69,2020 2.07,1,ROSTER
2023,22,0004,12083,0.99,2022 R/F,1,ROSTER
2023,22,0004,15826,1.69,2023 iEXT,3,ROSTER
2023,22,0004,16016,1.4,2023 UFA,1,ROSTER
2023,22,0004,13132,12.46,2022 iEXT,2,ROSTER
2023,22,0004,11286,1.4,2023 UFA,1,ROSTER
2023,22,0004,15710,0.85,2022 UDFA,2,ROSTER
2023,22,0004,16306,0.9,2023 UFA,1,ROSTER
2023,22,0004,13332,0.9,2023 UFA,1,ROSTER
2023,22,0004,15361,1.19,2021 3.10,2,ROSTER
2023,22,0004,16220,0.9,2023 UFA,1,ROSTER
2023,22,0004,12785,0.9,2023 UFA,1,ROSTER
2023,22,0004,14143,1.4,2023 UFA,1,ROSTER
2023,22,0004,14223,2.1,2023 UFA,1,ROSTER
2023,22,0004,14717,0.9,2023 UFA,1,ROSTER
2023,22,0004,14982,0.9,2023 UFA,1,ROSTER
2023,22,0004,15709,0.9,2023 UFA,1,ROSTER
2023,22,0004,14836,3.91,2020 1.08,1,ROSTER
2023,22,0004,14056,19.75,2023 5YO,1,ROSTER
2023,22,0004,13730,0.99,2022 R/F,1,ROSTER
2023,22,0004,13156,0.9,2023 UFA,1,INJURED_RESERVE
2023,22,0004,15874,1.5,2023 UFA,1,INJURED_RESERVE
2023,22,0004,13230,2.74,2023 ORFA2,3,INJURED_RESERVE
2023,22,0004,13307,22.1,2023 UFA,1,INJURED_RESERVE
2023,22,0005,13116,31.16,2023 oEXT,6,ROSTER
2023,22,0005,15352,1.74,2021 2.06,2,ROSTER
2023,22,0005,15754,3.89,2022 1.08,3,ROSTER
2023,22,0005,15808,1.73,2022 2.07,3,ROSTER
2023,22,0005,15759,1.38,2022 2.16,3,ROSTER
2023,22,0005,15256,2.92,2021 1.11,2,ROSTER
2023,22,0005,11244,34.85,2023 NEFT,1,ROSTER
2023,22,0005,13742,4.3,2023 SRFA,3,ROSTER
2023,22,0005,16171,1.76,2023 2.03,4,ROSTER
2023,22,0005,16194,1.69,2023 2.04,4,ROSTER
2023,22,0005,16189,1.35,2023 2.12,4,ROSTER
2023,22,0005,16231,1.15,2023 3.05,4,ROSTER
2023,22,0005,13404,20.3,2023 UFA,1,ROSTER
2023,22,0005,13697,2.55,2023 UFA,4,ROSTER
2023,22,0005,13920,1.5,2023 UFA,1,ROSTER
2023,22,0005,11232,11.0,2023 UFA,1,ROSTER
2023,22,0005,13837,8.0,2023 RRFA,1,ROSTER
2023,22,0005,13668,4.75,2023 oEXT,1,ROSTER
2023,22,0005,15263,0.97,2021 5.01,1,ROSTER
2023,22,0005,16206,0.91,2023 4.14,3,ROSTER
2023,22,0005,13288,0.99,2023 ERFA,1,ROSTER
2023,22,0005,16253,0.88,2023 5.06,3,ROSTER
2023,22,0005,16246,0.81,2023 UDFA,3,ROSTER
2023,22,0005,16282,0.81,2023 UDFA,3,ROSTER
2023,22,0005,15789,3.29,2022 1.10,3,ROSTER
2023,22,0005,14322,2.2,2023 UFA,1,ROSTER
2023,22,0005,15836,1.04,2022 4.01,3,ROSTER
2023,22,0005,13848,3.51,2023 oEXT,2,ROSTER
2023,22,0005,15911,1.1,2022 3.15,3,ROSTER
2023,22,0005,14930,0.99,2023 ERFA,1,ROSTER
2023,22,0005,12697,0.9,2023 UFA,1,ROSTER
2023,22,0005,14244,0.9,2023 UFA,1,ROSTER
2023,22,0005,13119,0.9,2023 UFA,1,ROSTER
2023,22,0005,13296,0.99,2022 R/F,1,ROSTER
2023,22,0005,14414,0.9,2023 UFA,1,ROSTER
2023,22,0005,14217,0.99,2022 R/F,1,ROSTER
2023,22,0005,12176,0.9,2023 UFA,1,ROSTER
2023,22,0005,15923,0.9,2023 UFA,1,ROSTER
2023,22,0005,13764,0.9,2023 UFA,1,ROSTER
2023,22,0005,11706,1.4,2023 UFA,1,ROSTER
2023,22,0005,15696,0.9,2023 UFA,1,ROSTER
2023,22,0005,16166,0.9,2023 UFA,1,ROSTER
2023,22,0005,16384,0.9,2023 UFA,1,ROSTER
2023,22,0005,15859,0.9,2023 R/F,2,ROSTER
2023,22,0005,14910,14.5,2023 UFA,1,ROSTER
2023,22,0005,13704,2.75,2022 UFA,1,INJURED_RESERVE
2023,22,0005,15349,1.59,2021 2.09,2,INJURED_RESERVE
2023,22,0005,14163,9.08,2023 oEXT,3,INJURED_RESERVE
2023,22,0006,14783,21.44,2023 iEXT,2,ROSTER
2023,22,0006,14840,17.0,2023 iEXT,6,ROSTER
2023,22,0006,13131,2.82,2019 EXT,2,ROSTER
2023,22,0006,12801,40.56,2022 iEXT,1,ROSTER
2023,22,0006,15282,3.14,2021 1.10,2,ROSTER
2023,22,0006,15378,1.39,2021 2.15,2,ROSTER
2023,22,0006,13268,0.99,2022 R/F,1,ROSTER
2023,22,0006,15715,2.08,2022 2.02,3,ROSTER
2023,22,0006,15846,1.44,2022 2.14,3,ROSTER
2023,22,0006,15871,0.95,2022 5.02,3,ROSTER
2023,22,0006,14225,21.0,2023 B/R,2,ROSTER
2023,22,0006,14921,4.3,2023 SRFA,4,ROSTER
2023,22,0006,16197,1.99,2023 1.16,4,ROSTER
2023,22,0006,16183,1.24,2023 2.16,4,ROSTER
2023,22,0006,16286,0.91,2023 4.13,4,ROSTER
2023,22,0006,16259,0.86,2023 5.26,3,ROSTER
2023,22,0006,16324,0.81,2023 UDFA,3,ROSTER
2023,22,0006,16216,1.01,2023 3.16,3,ROSTER
2023,22,0006,10789,1.4,2023 UFA,1,ROSTER
2023,22,0006,16207,0.81,2023 UDFA,3,ROSTER
2023,22,0006,16330,0.86,2023 5.18,4,ROSTER
2023,22,0006,16303,0.86,2023 5.16,3,ROSTER
2023,22,0006,12141,0.9,2023 UFA,1,ROSTER
2023,22,0006,12698,0.99,2022 R/F,1,ROSTER
2023,22,0006,14137,1.71,2023 UFA,2,ROSTER
2023,22,0006,13164,37.41,2023 NEFT,1,ROSTER
2023,22,0006,13777,0.9,2023 UFA,1,ROSTER
2023,22,0006,15855,0.96,2022 4.16,3,ROSTER
2023,22,0006,15761,1.02,2022 4.04,3,ROSTER
2023,22,0006,15800,0.9,2023 UFA,1,ROSTER
2023,22,0006,14141,1.5,2023 UFA,2,ROSTER
2023,22,0006,10868,0.9,2023 UFA,1,ROSTER
2023,22,0006,11768,0.9,2023 UFA,1,ROSTER
2023,22,0006,12349,1.0,2023 UFA,1,ROSTER
2023,22,0006,14924,0.9,2023 UFA,1,ROSTER
2023,22,0006,16441,1.4,2023 UFA,1,ROSTER
2023,22,0006,12476,1.4,2023 UFA,1,ROSTER
2023,22,0006,15862,0.9,2023 UFA,1,ROSTER
2023,22,0006,15271,0.95,2021 5.15,2,ROSTER
2023,22,0006,13685,0.9,2023 UFA,1,ROSTER
2023,22,0006,15409,0.9,2023 UFA,1,ROSTER
2023,22,0006,13263,0.9,2023 UFA,1,ROSTER
2023,22,0006,12952,0.9,2023 UFA,1,ROSTER
2023,22,0006,14215,0.9,2023 UFA,1,ROSTER
2023,22,0006,15928,0.99,2023 ERFA,1,INJURED_RESERVE
2023,22,0006,15452,0.88,2021 UDFA,1,INJURED_RESERVE
2023,22,0006,15390,0.9,2023 R/F,2,INJURED_RESERVE
2023,22,0006,15373,2.3,2021 1.15,2,INJURED_RESERVE
2023,22,0007,15284,3.4,2021 1.09,2,ROSTER
2023,22,0007,15288,2.56,2021 1.13,2,ROSTER
2023,22,0007,15289,1.8,2021 2.05,2,ROSTER
2023,22,0007,15396,0.95,2021 5.11,1,ROSTER
2023,22,0007,13236,2.42,2021 UFA,1,ROSTER
2023,22,0007,15386,0.98,2021 4.18,1,ROSTER
2023,22,0007,15258,1.69,2021 2.07,2,ROSTER
2023,22,0007,15711,6.95,2022 1.03,3,ROSTER
2023,22,0007,15894,0.85,2022 UDFA,1,ROSTER
2023,22,0007,13635,27.06,2022 UFA,2,ROSTER
2023,22,0007,13760,5.5,2022 UFA,2,ROSTER
2023,22,0007,15813,0.85,2022 UDFA,1,ROSTER
2023,22,0007,15907,0.85,2022 UDFA,1,ROSTER
2023,22,0007,15777,0.95,2022 4.17,2,ROSTER
2023,22,0007,15240,7.62,2021 1.02,2,ROSTER
2023,22,0007,15329,5.71,2021 1.04,2,ROSTER
2023,22,0007,15869,0.9,2023 R/F,2,ROSTER
2023,22,0007,16161,6.93,2023 1.02,4,ROSTER
2023,22,0007,16230,1.2,2023 3.02,4,ROSTER
2023,22,0007,15829,0.94,2022 5.05,2,ROSTER
2023,22,0007,11317,7.38,2021 EXT,1,ROSTER
2023,22,0007,16244,0.97,2023 4.02,4,ROSTER
2023,22,0007,16168,0.95,2023 4.06,4,ROSTER
2023,22,0007,16291,0.86,2023 5.20,4,ROSTER
2023,22,0007,16351,0.81,2023 UDFA,3,ROSTER
2023,22,0007,15445,1.4,2023 UFA,1,ROSTER
2023,22,0007,16080,1.98,2023 UFA,3,ROSTER
2023,22,0007,12764,9.6,2023 UFA,2,ROSTER
2023,22,0007,12218,3.04,2023 UFA,2,ROSTER
2023,22,0007,16362,0.81,2023 UDFA,3,ROSTER
2023,22,0007,13085,1.4,2023 UFA,1,ROSTER
2023,22,0007,13138,6.13,2020 FRFA,1,ROSTER
2023,22,0007,13959,1.4,2023 UFA,1,ROSTER
2023,22,0007,13774,1.4,2023 UFA,1,ROSTER
2023,22,0007,13606,1.54,2022 UFA,1,ROSTER
2023,22,0007,15121,0.9,2023 UFA,1,ROSTER
2023,22,0007,16268,0.9,2023 UFA,1,ROSTER
2023,22,0007,15252,0.9,2023 UFA,1,ROSTER
2023,22,0007,15385,1.34,2021 3.01,2,ROSTER
2023,22,0007,15626,0.9,2023 UFA,1,ROSTER
2023,22,0007,15331,1.31,2021 3.03,2,ROSTER
2023,22,0007,15082,0.9,2023 UFA,1,ROSTER
2023,22,0007,14675,0.9,2023 UFA,1,ROSTER
2023,22,0007,11945,0.9,2023 UFA,1,ROSTER
2023,22,0007,16227,0.9,2023 UFA,1,ROSTER
2023,22,0007,15868,0.9,2022 5.26,1,INJURED_RESERVE
2023,22,0007,10700,23.02,2023 oEXT,1,INJURED_RESERVE
2023,22,0007,14059,10.64,2023 UFA,2,INJURED_RESERVE
2023,22,0007,14838,1.64,2020 2.08,1,INJURED_RESERVE
2023,22,0007,13762,3.96,2022 UFA,1,INJURED_RESERVE
2023,22,0007,14182,0.99,2022 R/F,1,INJURED_RESERVE
2023,22,0008,14136,24.49,2023 iEXT,4,ROSTER
2023,22,0008,14887,2.65,2020 1.13,1,ROSTER
2023,22,0008,15381,1.49,2021 2.12,2,ROSTER
2023,22,0008,15346,1.32,2021 3.02,2,ROSTER
2023,22,0008,15364,1.08,2021 3.20,1,ROSTER
2023,22,0008,15259,1.01,2021 4.10,2,ROSTER
2023,22,0008,12270,2.31,2022 UFA,1,ROSTER
2023,22,0008,11761,0.99,2022 R/F,1,ROSTER
2023,22,0008,15817,1.41,2022 2.15,3,ROSTER
2023,22,0008,12686,16.5,2022 B/R,1,ROSTER
2023,22,0008,15283,2.19,2021 1.16,2,ROSTER
2023,22,0008,15351,1.65,2021 2.08,2,ROSTER
2023,22,0008,10775,8.0,2023 B/R,2,ROSTER
2023,22,0008,11644,12.44,2023 iEXT,3,ROSTER
2023,22,0008,16214,2.33,2023 1.13,4,ROSTER
2023,22,0008,16175,1.29,2023 2.14,4,ROSTER
2023,22,0008,16204,1.02,2023 3.15,4,ROSTER
2023,22,0008,16187,1.49,2023 2.08,4,ROSTER
2023,22,0008,15565,3.27,2023 iEXT,4,ROSTER
2023,22,0008,10816,1.4,2023 UFA,1,ROSTER
2023,22,0008,16414,1.5,2023 iEXT,3,ROSTER
2023,22,0008,14104,24.22,2023 5YO,1,ROSTER
2023,22,0008,16159,0.81,2023 UDFA,3,ROSTER
2023,22,0008,15887,1.66,2023 iEXT,4,ROSTER
2023,22,0008,16383,0.81,2023 UDFA,3,ROSTER
2023,22,0008,15419,0.9,2023 UFA,1,ROSTER
2023,22,0008,15880,0.9,2023 UFA,1,ROSTER
2023,22,0008,14400,0.9,2023 UFA,1,ROSTER
2023,22,0008,13301,0.9,2023 R/F,2,ROSTER
2023,22,0008,12291,0.9,2023 UFA,1,ROSTER
2023,22,0008,14219,0.9,2023 UFA,1,ROSTER
2023,22,0008,16344,1.59,2023 iEXT,4,ROSTER
2023,22,0008,16308,0.9,2023 UFA,1,ROSTER
2023,22,0008,13266,0.9,2023 UFA,1,ROSTER
2023,22,0008,16238,0.9,2023 UFA,1,ROSTER
2023,22,0008,14057,1.0,2023 UFA,1,ROSTER
2023,22,0008,16154,0.9,2023 UFA,1,ROSTER
2023,22,0008,13418,1.4,2023 UFA,1,ROSTER
2023,22,0008,15840,1.13,2022 3.13,3,ROSTER
2023,22,0008,13806,0.99,2022 R/F,1,ROSTER
2023,22,0008,13133,0.9,2023 UFA,1,ROSTER
2023,22,0008,15076,0.9,2023 UFA,1,ROSTER
2023,22,0008,13610,13.6,2021 EXT,2,ROSTER
2023,22,0008,15860,0.97,2022 4.14,3,ROSTER
2023,22,0008,13257,0.9,2023 UFA,1,ROSTER
2023,22,0009,13189,6.05,2021 B/R,1,ROSTER
2023,22,0009,14158,3.86,2022 iEXT,2,ROSTER
2023,22,0009,15350,2.73,2021 1.12,2,ROSTER
2023,22,0009,15290,1.94,2021 2.03,2,ROSTER
2023,22,0009,12752,3.63,2021 B/R,1,ROSTER
2023,22,0009,12739,5.32,2021 UFA,1,ROSTER
2023,22,0009,12221,17.28,2019 EXT,1,ROSTER
2023,22,0009,12779,4.39,2022 SRFA,1,ROSTER
2023,22,0009,15749,0.95,2022 5.03,2,ROSTER
2023,22,0009,14956,1.65,2022 UFA,1,ROSTER
2023,22,0009,13590,7.71,2021 EXT,3,ROSTER
2023,22,0009,14162,13.5,2022 iEXT,3,ROSTER
2023,22,0009,15693,0.96,2022 4.15,3,ROSTER
2023,22,0009,11647,4.39,2022 SRFA,1,ROSTER
2023,22,0009,14148,4.69,2022 iEXT,3,ROSTER
2023,22,0009,15830,1.74,2022 iEXT,3,ROSTER
2023,22,0009,15441,3.0,2023 iEXT,3,ROSTER
2023,22,0009,14080,3.16,2022 iEXT,1,ROSTER
2023,22,0009,15721,1.12,2022 3.14,2,ROSTER
2023,22,0009,14221,3.0,2023 ORFA5,2,ROSTER
2023,22,0009,16213,3.69,2023 1.07,4,ROSTER
2023,22,0009,14896,2.74,2020 2.02^,1,ROSTER
2023,22,0009,14842,6.3,2023 iEXT,5,ROSTER
2023,22,0009,14882,1.5,2023 UFA,3,ROSTER
2023,22,0009,13470,3.63,2021 UFA,1,ROSTER
2023,22,0009,16276,0.99,2023 3.19,4,ROSTER
2023,22,0009,16196,0.89,2023 4.19,4,ROSTER
2023,22,0009,13737,3.63,2022 UFA,2,ROSTER
2023,22,0009,14179,2.38,2023 UFA,2,ROSTER
2023,22,0009,15496,0.9,2023 UFA,1,ROSTER
2023,22,0009,14017,2.7,2023 UFA,1,ROSTER
2023,22,0009,15901,2.9,2023 UFA,1,ROSTER
2023,22,0009,14257,1.5,2023 UFA,1,ROSTER
2023,22,0009,14108,0.9,2023 UFA,1,ROSTER
2023,22,0009,16181,1.0,2023 3.17,4,ROSTER
2023,22,0009,15895,1.5,2023 iEXT,3,ROSTER
2023,22,0009,16013,0.9,2023 UFA,1,ROSTER
2023,22,0009,16346,0.9,2023 UFA,1,ROSTER
2023,22,0009,15379,1.13,2021 3.14,2,ROSTER
2023,22,0009,15985,0.9,2023 UFA,1,ROSTER
2023,22,0009,12860,0.9,2023 UFA,1,ROSTER
2023,22,0009,13776,0.9,2023 UFA,1,ROSTER
2023,22,0009,14966,0.9,2023 UFA,1,ROSTER
2023,22,0009,15332,0.9,2023 UFA,1,ROSTER
2023,22,0009,16201,0.9,2023 UFA,1,ROSTER
2023,22,0009,16152,8.22,2023 1.01,4,INJURED_RESERVE
2023,22,0009,14260,2.0,2023 UFA,2,INJURED_RESERVE
2023,22,0009,12652,8.0,2023 B/R,1,INJURED_RESERVE
2023,22,0009,16432,0.9,2023 UFA,1,INJURED_RESERVE
2023,22,0009,16064,0.9,2023 UFA,1,INJURED_RESERVE
2023,22,0009,15766,3.56,2022 1.09,3,INJURED_RESERVE
2023,22,0009,16158,0.86,2023 5.25,4,INJURED_RESERVE
2023,22,0009,14105,9.9,2023 UFA,3,INJURED_RESERVE
2023,22,0010,11938,13.31,2022 iEXT,1,ROSTER
2023,22,0010,13706,3.48,2020 EXT,1,ROSTER
2023,22,0010,13589,20.46,2021 EXT,4,ROSTER
2023,22,0010,14907,2.04,2022 iEXT,2,ROSTER
2023,22,0010,11769,6.55,2019 EXT,1,ROSTER
2023,22,0010,15755,2.85,2022 1.12,3,ROSTER
2023,22,0010,15822,2.52,2022 1.14,3,ROSTER
2023,22,0010,15768,2.17,2022 2.01,3,ROSTER
2023,22,0010,12611,6.0,2019 EXT,1,ROSTER
2023,22,0010,15815,1.91,2022 2.04,3,ROSTER
2023,22,0010,13646,10.45,2022 UFA,2,ROSTER
2023,22,0010,13710,1.54,2022 UFA,1,ROSTER
2023,22,0010,15812,1.14,2022 3.12,3,ROSTER
2023,22,0010,13703,0.99,2022 R/F,1,ROSTER
2023,22,0010,14926,2.67,2022 iEXT,2,ROSTER
2023,22,0010,15422,1.5,2023 oEXT,3,ROSTER
2023,22,0010,13204,3.41,2022 UFA,2,ROSTER
2023,22,0010,12796,0.9,2023 R/F,2,ROSTER
2023,22,0010,12626,26.65,2023 NEFT,1,ROSTER
2023,22,0010,16263,1.38,2023 2.11,4,ROSTER
2023,22,0010,16221,1.27,2023 2.15,4,ROSTER
2023,22,0010,16225,0.92,2023 4.12,4,ROSTER
2023,22,0010,16255,0.87,2023 5.12,4,ROSTER
2023,22,0010,10976,1.5,2023 UFA,5,ROSTER
2023,22,0010,13134,1.5,2023 UFA,3,ROSTER
2023,22,0010,12175,13.04,2023 UFA,5,ROSTER
2023,22,0010,13176,6.3,2023 UFA,3,ROSTER
2023,22,0010,13299,9.87,2019 EXT,1,ROSTER
2023,22,0010,15798,0.85,2022 UDFA,2,ROSTER
2023,22,0010,14847,1.21,2020 3.09,1,ROSTER
2023,22,0010,14904,1.52,2022 iEXT,2,ROSTER
