season,week,franchise_id,player_id,salary,contractInfo,status,contractYear
2022,22,0010,12611,5.45,2019 EXT,ROSTER,2
2022,22,0010,15694,1.81,2022 2.03,ROSTER,4
2022,22,0010,15815,1.74,2022 2.04,ROSTER,4
2022,22,0010,15798,0.77,2022 UDFA,ROSTER,3
2022,22,0010,13646,9.5,2022 UFA,ROSTER,3
2022,22,0010,13699,1.4,2022 UFA,ROSTER,2
2022,22,0010,13710,1.4,2022 UFA,ROSTER,2
2022,22,0010,15714,1.06,2022 3.10,ROSTER,4
2022,22,0010,15812,1.04,2022 3.12,ROSTER,4
2022,22,0010,15437,1.3,2022 UFA,ROSTER,1
2022,22,0010,13703,0.9,2022 R/F,ROSTER,2
2022,22,0010,15787,0.99,2022 3.16,ROSTER,3
2022,22,0010,14904,1.38,2022 iEXT,ROSTER,3
2022,22,0010,14926,2.43,2022 iEXT,ROSTER,3
2022,22,0010,13933,0.9,2022 UFA,ROSTER,1
2022,22,0010,14207,1.3,2022 UFA,ROSTER,1
2022,22,0010,11313,1.4,2022 UFA,ROSTER,1
2022,22,0010,15668,1.1,2022 UFA,ROSTER,1
2022,22,0010,15109,1.4,2022 UFA,ROSTER,1
2022,22,0010,15432,0.9,2022 UFA,ROSTER,1
2022,22,0010,14215,0.9,2022 UFA,ROSTER,1
2022,22,0010,9833,0.9,2022 UFA,ROSTER,1
2022,22,0010,10789,0.9,2022 UFA,ROSTER,1
2022,22,0010,13426,0.9,2022 UFA,ROSTER,1
2022,22,0010,13771,0.9,2022 UFA,ROSTER,1
2022,22,0010,15422,1.0,2022 UFA,ROSTER,1
2022,22,0010,14983,0.97,2020 UFA,ROSTER,1
2022,22,0010,13274,1.3,2022 UFA,ROSTER,1
2022,22,0010,12263,14.04,2021 EXT,ROSTER,1
2022,22,0010,14141,1.3,2022 UFA,ROSTER,1
2022,22,0010,15016,0.9,2022 UFA,ROSTER,1
2022,22,0010,13204,3.1,2022 UFA,INJURED_RESERVE,3
2022,22,0010,15854,0.83,2022 5.16,INJURED_RESERVE,4
2022,22,0010,13871,1.3,2022 UFA,INJURED_RESERVE,1
2022,22,0010,14847,1.1,2020 3.09,INJURED_RESERVE,2
2022,22,0010,15797,0.96,2022 3.20,INJURED_RESERVE,3
2022,22,0011,13633,12.95,2021 EXT,ROSTER,3
2022,22,0011,14835,2.15,2020 1.15,ROSTER,2
2022,22,0011,13772,5.4,2021 EXT,ROSTER,3
2022,22,0011,14218,4.2,2021 EXT,ROSTER,3
2022,22,0011,13146,10.56,2020 EXT,ROSTER,2
2022,22,0011,15238,3.7,2021 1.07,ROSTER,3
2022,22,0011,15308,1.69,2021 2.04,ROSTER,3
2022,22,0011,15409,0.98,2021 3.21,ROSTER,2
2022,22,0011,14079,5.0,2019 1.06,ROSTER,1
2022,22,0011,15393,0.8,2021 UDFA,ROSTER,2
2022,22,0011,12234,2.42,2021 UFA,ROSTER,2
2022,22,0011,15257,1.83,2021 2.02,ROSTER,3
2022,22,0011,13153,8.25,2020 EXT,ROSTER,3
2022,22,0011,14138,10.22,2022 iEXT,ROSTER,4
2022,22,0011,15404,0.94,2021 4.07,ROSTER,2
2022,22,0011,12225,11.4,2022 TToff,ROSTER,3
2022,22,0011,11680,7.0,2022 B/R,ROSTER,2
2022,22,0011,13806,0.9,2022 R/F,ROSTER,2
2022,22,0011,13298,2.43,2022 RRFA,ROSTER,2
2022,22,0011,14102,9.1,2022 iEXT,ROSTER,5
2022,22,0011,11644,10.92,2021 EXT,ROSTER,2
2022,22,0011,15499,1.3,2022 UFA,ROSTER,1
2022,22,0011,12217,1.4,2022 UFA,ROSTER,2
2022,22,0011,14210,1.03,2019 4.13,ROSTER,1
2022,22,0011,15779,0.86,2022 5.01,ROSTER,3
2022,22,0011,15418,0.9,2022 R/F,ROSTER,2
2022,22,0011,13284,3.29,2021 EXT,ROSTER,3
2022,22,0011,15699,0.9,2022 UFA,ROSTER,1
2022,22,0011,15469,0.9,2022 UFA,ROSTER,1
2022,22,0011,15001,0.99,2022 ERFA,ROSTER,1
2022,22,0011,15849,1.3,2022 UFA,ROSTER,1
2022,22,0011,14947,0.9,2022 UFA,ROSTER,1
2022,22,0011,15301,1.12,2021 3.07,ROSTER,2
2022,22,0011,13630,14.05,2022 oEXT,ROSTER,3
2022,22,0011,15789,2.99,2022 1.10,ROSTER,4
2022,22,0011,13898,0.9,2022 UFA,ROSTER,1
2022,22,0011,13668,1.3,2022 UFA,ROSTER,1
2022,22,0011,12714,0.9,2022 UFA,ROSTER,1
2022,22,0011,15277,0.9,2022 UFA,ROSTER,1
2022,22,0011,15876,0.9,2022 UFA,ROSTER,1
2022,22,0011,13631,1.5,2022 UFA,ROSTER,3
2022,22,0011,7578,0.9,2022 UFA,ROSTER,1
2022,22,0011,15691,1.44,2022 2.10,ROSTER,4
2022,22,0011,14803,5.58,2020 1.04,ROSTER,2
2022,22,0011,13201,1.65,2021 UFA,ROSTER,1
2022,22,0012,13319,19.57,2020 EXT,ROSTER,3
2022,22,0012,13593,17.08,2021 EXT,ROSTER,4
2022,22,0012,14171,2.54,2019 2.08^,ROSTER,1
2022,22,0012,14208,2.54,2019 2.12^,ROSTER,1
2022,22,0012,12750,1.69,2020 UFA,ROSTER,1
2022,22,0012,13743,5.57,2021 EXT,ROSTER,4
2022,22,0012,14167,11.23,2022 iEXT,ROSTER,5
2022,22,0012,12349,2.31,2021 RRFA,ROSTER,1
2022,22,0012,12677,3.41,2021 UFA,ROSTER,1
2022,22,0012,15330,0.92,2021 4.09,ROSTER,3
2022,22,0012,13252,2.66,2020 UFA,ROSTER,1
2022,22,0012,11228,16.06,2021 UFA,ROSTER,3
2022,22,0012,13163,33.79,2020 EXT,ROSTER,3
2022,22,0012,13223,3.99,2020 SRFA,ROSTER,1
2022,22,0012,14813,0.89,2020 6.16,ROSTER,2
2022,22,0012,13115,0.9,2022 R/F,ROSTER,2
2022,22,0012,12231,5.5,2022 B/R,ROSTER,4
2022,22,0012,14085,5.56,2022 FRFA,ROSTER,3
2022,22,0012,12828,3.0,2022 RRFA,ROSTER,3
2022,22,0012,14518,0.99,2022 ERFA,ROSTER,1
2022,22,0012,15692,4.85,2022 1.05,ROSTER,4
2022,22,0012,15884,0.83,2022 5.13,ROSTER,4
2022,22,0012,13693,2.4,2022 UFA,ROSTER,4
2022,22,0012,14789,0.9,2022 UFA,ROSTER,1
2022,22,0012,15863,0.82,2022 5.21,ROSTER,4
2022,22,0012,15914,0.77,2022 UDFA,ROSTER,3
2022,22,0012,15870,0.77,2022 UDFA,ROSTER,2
2022,22,0012,15873,0.9,2022 UFA,ROSTER,1
2022,22,0012,15823,1.14,2022 3.05,ROSTER,4
2022,22,0012,11239,1.3,2022 UFA,ROSTER,1
2022,22,0012,14861,1.4,2022 UFA,ROSTER,1
2022,22,0012,14315,1.4,2022 UFA,ROSTER,1
2022,22,0012,8930,0.9,2022 UFA,ROSTER,1
2022,22,0012,14882,0.99,2022 ERFA,ROSTER,1
2022,22,0012,12184,4.95,2021 B/R,INJURED_RESERVE,2
2022,22,0012,14974,0.84,2020 UDFA,INJURED_RESERVE,1
2022,22,0012,15717,1.62,2022 2.06,INJURED_RESERVE,4
2022,22,0012,14164,0.85,2019 5.11,INJURED_RESERVE,1
2022,22,0013,12688,13.6,2020 EXT,ROSTER,3
2022,22,0013,14810,1.58,2020 2.06,ROSTER,2
2022,22,0013,12742,4.75,2020 EXT,ROSTER,2
2022,22,0013,13671,12.18,2020 EXT,ROSTER,3
2022,22,0013,14186,2.54,2019 4.15^,ROSTER,1
2022,22,0013,12735,1.43,2021 B/R,ROSTER,2
2022,22,0013,12987,1.43,2021 UFA,ROSTER,1
2022,22,0013,12197,2.2,2021 UFA,ROSTER,2
2022,22,0013,15237,8.2,2021 1.01,ROSTER,3
2022,22,0013,15365,1.39,2021 2.11,ROSTER,3
2022,22,0013,13793,3.3,2021 RRFA,ROSTER,2
2022,22,0013,13681,2.64,2021 EXT,ROSTER,3
2022,22,0013,14170,4.22,2019 1.08,ROSTER,1
2022,22,0013,13130,21.82,2019 EXT,ROSTER,1
2022,22,0013,13277,5.5,2022 B/R,ROSTER,1
2022,22,0013,15051,0.99,2022 ERFA,ROSTER,1
2022,22,0013,13224,3.99,2022 SRFA,ROSTER,2
2022,22,0013,14161,2.54,2019 3.09^,ROSTER,1
2022,22,0013,11728,10.12,2020 B/R*,ROSTER,1
2022,22,0013,15834,2.07,2022 1.16,ROSTER,4
2022,22,0013,15835,1.37,2022 2.12,ROSTER,4
2022,22,0013,15788,1.2,2022 3.02,ROSTER,4
2022,22,0013,15831,0.94,2022 4.02,ROSTER,4
2022,22,0013,15861,0.9,2022 4.08,ROSTER,4
2022,22,0013,15867,0.82,2022 5.25,ROSTER,4
2022,22,0013,14977,2.4,2022 UFA,ROSTER,3
2022,22,0013,12378,0.9,2022 UFA,ROSTER,1
2022,22,0013,13085,0.9,2022 UFA,ROSTER,1
2022,22,0013,14213,0.9,2022 UFA,ROSTER,1
2022,22,0013,14935,0.9,2022 UFA,ROSTER,1
2022,22,0013,13488,0.9,2022 UFA,ROSTER,1
2022,22,0013,12394,1.3,2022 UFA,ROSTER,1
2022,22,0013,14072,0.9,2022 UFA,ROSTER,1
2022,22,0013,14384,1.3,2022 UFA,ROSTER,1
2022,22,0013,12291,0.9,2022 UFA,ROSTER,1
2022,22,0013,13837,0.9,2022 UFA,ROSTER,1
2022,22,0013,12250,0.9,2022 UFA,ROSTER,1
2022,22,0013,15445,0.9,2022 UFA,ROSTER,1
2022,22,0013,15713,0.89,2022 4.10,ROSTER,4
2022,22,0013,13124,0.9,2022 UFA,ROSTER,1
2022,22,0013,12802,1.6,2022 UFA,ROSTER,3
2022,22,0013,10868,0.9,2022 UFA,ROSTER,1
2022,22,0013,12610,11.66,2019 EXT,ROSTER,2
2022,22,0013,15899,0.77,2022 UDFA,INJURED_RESERVE,3
2022,22,0013,13700,18.52,2022 NEFT,INJURED_RESERVE,1
2022,22,0013,15293,1.9,2021 2.01,INJURED_RESERVE,3
2022,22,0013,12075,5.56,2022 FRFA,INJURED_RESERVE,3
2022,22,0014,13154,11.48,2021 EXT,ROSTER,3
2022,22,0014,12187,11.04,2021 EXT,ROSTER,3
2022,22,0014,12764,4.24,2020 SRFA,ROSTER,1
2022,22,0014,14839,2.04,2020 1.16,ROSTER,2
2022,22,0014,13604,10.79,2021 EXT,ROSTER,4
2022,22,0014,14918,0.91,2020 5.14,ROSTER,2
2022,22,0014,14909,0.95,2020 4.15,ROSTER,2
2022,22,0014,15239,3.37,2021 1.08,ROSTER,3
2022,22,0014,15255,0.94,2021 4.06,ROSTER,3
2022,22,0014,15254,4.59,2021 1.05,ROSTER,3
2022,22,0014,15292,1.07,2021 3.11,ROSTER,3
2022,22,0014,15345,1.42,2021 2.10,ROSTER,3
2022,22,0014,15387,1.3,2021 2.14,ROSTER,3
2022,22,0014,14870,0.97,2020 4.10,ROSTER,2
2022,22,0014,14878,1.34,2020 2.12,ROSTER,2
2022,22,0014,10271,3.0,2022 B/R,ROSTER,1
2022,22,0014,14185,0.97,2022 ERFA,ROSTER,1
2022,22,0014,12238,3.0,2022 RRFA,ROSTER,1
2022,22,0014,15806,2.17,2022 1.15,ROSTER,4
2022,22,0014,15821,1.48,2022 2.09,ROSTER,4
2022,22,0014,12186,25.0,2022 UFA,ROSTER,2
2022,22,0014,13723,3.6,2022 UFA,ROSTER,1
2022,22,0014,13697,3.1,2022 UFA,ROSTER,1
2022,22,0014,15712,1.08,2022 3.09,ROSTER,4
2022,22,0014,15851,1.16,2022 3.04,ROSTER,4
2022,22,0014,15858,1.18,2022 3.03,ROSTER,4
2022,22,0014,13414,1.3,2022 UFA,ROSTER,1
2022,22,0014,14903,0.89,2020 6.08,ROSTER,2
2022,22,0014,14933,0.9,2022 R/F,ROSTER,2
2022,22,0014,16011,1.3,2022 UFA,ROSTER,1
2022,22,0014,14992,1.3,2022 UFA,ROSTER,1
2022,22,0014,10313,1.5,2022 UFA,ROSTER,1
2022,22,0014,8851,0.9,2022 UFA,ROSTER,1
2022,22,0014,13270,0.9,2022 UFA,ROSTER,1
2022,22,0014,13214,18.34,2021 EXT,ROSTER,4
2022,22,0014,15337,0.9,2022 UFA,ROSTER,1
2022,22,0014,12126,0.9,2022 UFA,ROSTER,1
2022,22,0014,12773,0.9,2022 UFA,ROSTER,1
2022,22,0014,15698,1.3,2022 UFA,ROSTER,1
2022,22,0014,11793,0.9,2022 UFA,ROSTER,1
2022,22,0014,14899,1.38,2020 2.11,ROSTER,2
2022,22,0014,15820,0.77,2022 UDFA,INJURED_RESERVE,3
2022,22,0014,13747,3.99,2020 SRFA,INJURED_RESERVE,1
2022,22,0014,15429,0.9,2022 UFA,INJURED_RESERVE,1
2022,22,0014,13251,6.0,2022 UFA,INJURED_RESERVE,3
2022,22,0015,14159,2.54,2019 3.10^,ROSTER,1
2022,22,0015,12676,5.57,2020 FRFA,ROSTER,1
2022,22,0015,14797,2.76,2020 1.11,ROSTER,2
2022,22,0015,13714,6.92,2021 EXT,ROSTER,3
2022,22,0015,14147,6.17,2019 1.04,ROSTER,1
2022,22,0015,13692,2.05,2021 EXT,ROSTER,2
2022,22,0015,14777,7.45,2020 1.02,ROSTER,2
2022,22,0015,15355,1.32,2021 2.13,ROSTER,3
2022,22,0015,15287,1.09,2021 3.09,ROSTER,3
2022,22,0015,10266,3.85,2021 UFA,ROSTER,1
2022,22,0015,14833,4.92,2020 1.05,ROSTER,2
2022,22,0015,15253,4.09,2021 1.06,ROSTER,3
2022,22,0015,11721,12.75,2020 EXT,ROSTER,1
2022,22,0015,14059,1.78,2019 2.14,ROSTER,1
2022,22,0015,13622,0.9,2022 R/F,ROSTER,2
2022,22,0015,14235,0.9,2022 R/F,ROSTER,2
2022,22,0015,13775,0.97,2022 ERFA,ROSTER,1
2022,22,0015,13764,0.97,2022 ERFA,ROSTER,1
2022,22,0015,15805,2.77,2022 1.11,ROSTER,4
2022,22,0015,15850,1.05,2022 3.11,ROSTER,4
2022,22,0015,15890,0.83,2022 5.18,ROSTER,3
2022,22,0015,15734,0.77,2022 UDFA,ROSTER,2
2022,22,0015,13696,9.6,2022 UFA,ROSTER,3
2022,22,0015,12782,1.3,2022 UFA,ROSTER,1
2022,22,0015,13702,1.4,2022 UFA,ROSTER,2
2022,22,0015,9846,1.3,2022 UFA,ROSTER,1
2022,22,0015,13066,0.9,2022 UFA,ROSTER,1
2022,22,0015,13276,0.9,2022 UFA,ROSTER,1
2022,22,0015,14489,1.3,2022 UFA,ROSTER,1
2022,22,0015,13289,0.9,2022 UFA,ROSTER,1
2022,22,0015,14101,1.4,2022 B/R,ROSTER,1
2022,22,0015,13718,0.99,2022 ERFA,ROSTER,1
2022,22,0015,11232,29.7,2021 UFA,ROSTER,1
2022,22,0015,13753,1.3,2022 UFA,ROSTER,1
2022,22,0015,14252,0.9,2022 UFA,ROSTER,1
2022,22,0015,13850,3.74,2021 SRFA,ROSTER,1
2022,22,0015,15810,0.82,2022 5.27,ROSTER,3
2022,22,0015,15845,0.84,2022 5.11,ROSTER,2
2022,22,0015,13139,1.43,2021 UFA,ROSTER,1
2022,22,0015,13632,3.94,2021 EXT,ROSTER,2
2022,22,0015,12718,5.5,2021 UFA,ROSTER,1
2022,22,0015,14105,2.54,2019 2.03^,ROSTER,1
2022,22,0015,15383,0.9,2022 UFA,ROSTER,1
2022,22,0015,14727,0.9,2022 UFA,ROSTER,1
2022,22,0015,14908,1.04,2020 3.15,ROSTER,2
2022,22,0015,15400,1.0,2021 3.17,INJURED_RESERVE,2
2022,22,0015,15837,1.4,2022 2.11,INJURED_RESERVE,4
2022,22,0015,15302,1.04,2021 3.13,INJURED_RESERVE,3
2022,22,0015,10267,2.3,2021 EXT,INJURED_RESERVE,2
2022,22,0015,12817,0.99,2022 ERFA,INJURED_RESERVE,1
2022,22,0016,13317,4.4,2021 B/R,ROSTER,3
2022,22,0016,15362,1.14,2021 3.05,ROSTER,3
2022,22,0016,14940,4.78,2022 oEXT,ROSTER,6
2022,22,0016,14845,2.72,2022 oEXT,ROSTER,6
2022,22,0016,13746,3.8,2022 oEXT,ROSTER,2
2022,22,0016,14778,6.4,2020 1.03,ROSTER,2
2022,22,0016,14071,4.57,2019 1.07+,ROSTER,1
2022,22,0016,13952,2.35,2022 oEXT,ROSTER,2
2022,22,0016,10703,24.2,2021 B/R,ROSTER,3
2022,22,0016,12176,3.74,2021 SRFA,ROSTER,3
2022,22,0016,14630,0.99,2022 ERFA,ROSTER,1
2022,22,0016,13427,3.5,2022 B/R,ROSTER,3
2022,22,0016,14127,3.99,2022 SRFA,ROSTER,1
2022,22,0016,15697,1.52,2022 2.08,ROSTER,4
2022,22,0016,15733,0.92,2022 4.05,ROSTER,3
2022,22,0016,15742,2.77,2022 iEXT,ROSTER,2
2022,22,0016,14801,2.67,2022 iEXT,ROSTER,4
2022,22,0016,14875,0.9,2022 R/F,ROSTER,2
2022,22,0016,15380,0.8,2021 UDFA,ROSTER,2
2022,22,0016,15864,0.77,2022 UDFA,ROSTER,2
2022,22,0016,14948,0.9,2022 R/F,ROSTER,2
2022,22,0016,13192,6.2,2022 UFA,ROSTER,1
2022,22,0016,15889,0.9,2022 UFA,ROSTER,1
2022,22,0016,15881,0.9,2022 UFA,ROSTER,1
2022,22,0016,14954,0.9,2022 UFA,ROSTER,1
2022,22,0016,15173,1.3,2022 UFA,ROSTER,1
2022,22,0016,13727,0.9,2022 UFA,ROSTER,1
2022,22,0016,11017,0.9,2022 UFA,ROSTER,1
2022,22,0016,13249,1.4,2022 UFA,ROSTER,1
2022,22,0016,15795,0.9,2022 UFA,ROSTER,1
2022,22,0016,14925,1.4,2022 UFA,ROSTER,1
2022,22,0016,15752,3.89,2022 1.07,ROSTER,4
2022,22,0016,13759,0.9,2022 UFA,ROSTER,1
2022,22,0016,14927,1.09,2020 3.10,ROSTER,2
2022,22,0016,15007,0.9,2022 UFA,ROSTER,1
2022,22,0016,14108,1.3,2022 UFA,ROSTER,1
2022,22,0016,13253,1.94,2022 oEXT,ROSTER,4
2022,22,0016,13403,0.9,2022 UFA,ROSTER,1
2022,22,0016,15357,1.17,2021 3.04,ROSTER,3
2022,22,0016,15826,0.9,2022 UFA,ROSTER,1
2022,22,0016,12687,1.3,2022 UFA,ROSTER,1
2022,22,0016,13685,1.0,2022 UFA,ROSTER,1
2022,22,0016,14879,1.3,2022 UFA,ROSTER,1
2022,22,0016,13722,0.9,2022 UFA,ROSTER,1
2022,22,0016,15250,1.3,2022 UFA,ROSTER,1
2022,22,0016,13917,5.5,2021 RRFA,INJURED_RESERVE,3
2022,22,0016,13629,22.55,2021 B/R,TAXI_SQUAD,3
2022,22,0017,11222,10.19,2019 EXT,ROSTER,1
2022,22,0017,14842,1.65,2020 2.05,ROSTER,2
2022,22,0017,14878,1.3,2020 2.14,ROSTER,2
2022,22,0017,14777,8.76,2020 1.01,ROSTER,2
2022,22,0017,12287,2.42,2020 UFA,ROSTER,1
2022,22,0017,15253,2.48,2021 1.12,ROSTER,3
2022,22,0017,12175,13.7,2022 B/R,ROSTER,3
2022,22,0017,10266,9.62,2022 SRFA,ROSTER,1
2022,22,0017,15806,3.24,2022 1.09,ROSTER,4
2022,22,0017,15822,2.29,2022 1.14,ROSTER,4
2022,22,0017,13704,1.3,2022 UFA,ROSTER,1
2022,22,0017,11244,23.09,2021 EXT,ROSTER,1
2022,22,0017,13132,22.48,2020 EXT,ROSTER,1
2022,22,0017,15712,1.0,2022 3.15,ROSTER,4
2022,22,0017,15840,0.84,2022 5.01,ROSTER,4
2022,22,0017,15884,0.82,2022 5.15,ROSTER,4
2022,22,0017,13693,0.9,2022 R/F,ROSTER,2
2022,22,0017,14918,0.92,2020 5.12,ROSTER,2
2022,22,0017,13313,0.9,2022 R/F,ROSTER,2
2022,22,0017,13699,1.3,2022 UFA,ROSTER,1
2022,22,0017,15852,0.83,2022 5.10,ROSTER,4
2022,22,0017,14414,0.9,2022 UFA,ROSTER,1
2022,22,0017,14071,2.82,2019 1.15,ROSTER,1
2022,22,0017,14283,1.3,2022 UFA,ROSTER,1
2022,22,0017,12720,0.99,2022 ERFA,ROSTER,1
2022,22,0017,9694,0.9,2022 UFA,ROSTER,1
2022,22,0017,15469,0.9,2022 UFA,ROSTER,1
2022,22,0017,14028,0.9,2022 UFA,ROSTER,1
2022,22,0017,14930,0.9,2022 UFA,ROSTER,1
2022,22,0017,13256,0.99,2021 R/F,ROSTER,1
2022,22,0017,14954,0.9,2022 UFA,ROSTER,1
2022,22,0017,12650,5.6,2022 B/R,ROSTER,1
2022,22,0017,14163,3.99,2019 3.04^,ROSTER,1
2022,22,0017,14167,5.53,2019 1.05,ROSTER,1
2022,22,0017,13730,2.2,2022 UFA,ROSTER,1
2022,22,0017,5848,17.82,2022 FRFA,ROSTER,1
2022,22,0017,10260,0.9,2022 UFA,ROSTER,1
2022,22,0017,15441,1.3,2022 UFA,ROSTER,1
2022,22,0017,15972,0.9,2022 UFA,ROSTER,1
2022,22,0017,14239,0.9,2022 UFA,ROSTER,1
2022,22,0017,14908,1.17,2020 3.04,ROSTER,1
2022,22,0017,15240,3.37,2021 1.08,INJURED_RESERVE,3
2022,22,0017,10267,3.5,2022 UFA,INJURED_RESERVE,2
2022,22,0017,11247,1.0,2022 UFA,INJURED_RESERVE,1
2022,22,0017,12238,0.99,2022 ERFA,INJURED_RESERVE,1
2022,22,0017,11382,1.3,2022 UFA,INJURED_RESERVE,1
2022,22,0018,13274,5.61,2021 B/R,ROSTER,2
2022,22,0018,15237,8.2,2021 1.01,ROSTER,3
2022,22,0018,15287,1.22,2021 3.01,ROSTER,3
2022,22,0018,15366,1.13,2021 3.06,ROSTER,3
2022,22,0018,15348,1.07,2021 3.11,ROSTER,3
2022,22,0018,15255,0.92,2021 4.01,ROSTER,3
2022,22,0018,15394,0.8,2021 UDFA,ROSTER,2
2022,22,0018,13317,1.43,2021 UFA,ROSTER,1
2022,22,0018,15380,0.87,2021 5.01,ROSTER,2
2022,22,0018,15258,1.5,2021 2.08,ROSTER,3
2022,22,0018,15288,2.09,2021 1.15,ROSTER,3
2022,22,0018,14902,0.99,2020 4.06,ROSTER,2
2022,22,0018,15347,0.86,2021 5.16,ROSTER,3
2022,22,0018,13252,3.85,2021 UFA,ROSTER,2
2022,22,0018,11721,16.5,2021 TToff,ROSTER,2
2022,22,0018,15032,0.97,2022 ERFA,ROSTER,1
2022,22,0018,13742,0.99,2022 ERFA,ROSTER,1
2022,22,0018,13793,3.99,2022 SRFA,ROSTER,1
2022,22,0018,15815,2.07,2022 1.16,ROSTER,4
2022,22,0018,15851,1.31,2022 2.14,ROSTER,4
2022,22,0018,15863,0.92,2022 4.06,ROSTER,4
2022,22,0018,10738,1.6,2022 UFA,ROSTER,1
2022,22,0018,9686,0.9,2022 UFA,ROSTER,1
2022,22,0018,11647,2.5,2022 UFA,ROSTER,1
2022,22,0018,13176,1.4,2022 UFA,ROSTER,1
2022,22,0018,14861,1.3,2022 UFA,ROSTER,1
2022,22,0018,13727,0.9,2022 UFA,ROSTER,1
2022,22,0018,15364,0.92,2021 4.03,ROSTER,1
2022,22,0018,15393,2.3,2022 UFA,ROSTER,1
2022,22,0018,13168,0.9,2022 UFA,ROSTER,1
2022,22,0018,15860,0.85,2022 4.23,ROSTER,4
2022,22,0018,13837,5.06,2022 iEXT,ROSTER,3
2022,22,0018,13276,0.9,2022 UFA,ROSTER,1
2022,22,0018,11390,0.9,2022 UFA,ROSTER,1
2022,22,0018,14926,1.49,2020 2.08,ROSTER,2
2022,22,0018,10313,3.1,2022 UFA,ROSTER,1
2022,22,0018,13214,19.25,2021 B/R,ROSTER,4
2022,22,0018,12802,2.5,2022 UFA,ROSTER,1
2022,22,0018,9825,0.9,2022 UFA,ROSTER,1
2022,22,0018,15337,0.9,2022 UFA,ROSTER,1
2022,22,0018,14224,0.97,2022 ERFA,ROSTER,1
2022,22,0018,15263,0.86,2021 5.10,ROSTER,2
2022,22,0018,15820,0.77,2022 UDFA,INJURED_RESERVE,3
2022,22,0018,15708,8.76,2022 1.01,INJURED_RESERVE,4
2022,22,0018,12652,12.4,2022 B/R,INJURED_RESERVE,3
2022,22,0019,13707,2.78,2021 EXT,ROSTER,2
2022,22,0019,14109,2.54,2019 3.16^,ROSTER,1
2022,22,0019,14102,3.45,2019 1.11,ROSTER,1
2022,22,0019,13236,2.88,2019 EXT,ROSTER,2
2022,22,0019,14782,1.11,2020 3.08,ROSTER,2
2022,22,0019,14847,0.97,2020 4.11,ROSTER,2
2022,22,0019,14924,0.89,2020 6.11,ROSTER,2
2022,22,0019,14845,0.84,2020 UDFA,ROSTER,1
2022,22,0019,14136,2.94,2019 1.14+,ROSTER,1
2022,22,0019,11644,5.5,2021 RRFA,ROSTER,1
2022,22,0019,15379,1.32,2021 2.13,ROSTER,3
2022,22,0019,15259,1.04,2021 3.13,ROSTER,3
2022,22,0019,13192,1.43,2021 UFA,ROSTER,1
2022,22,0019,15390,0.86,2021 5.13,ROSTER,2
2022,22,0019,14898,0.92,2020 5.11,ROSTER,2
2022,22,0019,12698,2.25,2021 EXT,ROSTER,1
2022,22,0019,14182,0.9,2022 R/F,ROSTER,1
2022,22,0019,14923,0.9,2022 R/F,ROSTER,1
2022,22,0019,14221,0.99,2022 ERFA,ROSTER,1
2022,22,0019,14185,3.99,2022 SRFA,ROSTER,1
2022,22,0019,15753,3.89,2022 1.07,ROSTER,4
2022,22,0019,15833,0.98,2022 3.17,ROSTER,3
2022,22,0019,15857,0.92,2022 4.07,ROSTER,2
2022,22,0019,15798,0.77,2022 UDFA,ROSTER,3
2022,22,0019,11728,5.5,2022 UFA,ROSTER,1
2022,22,0019,12263,13.1,2022 UFA,ROSTER,1
2022,22,0019,12141,2.3,2022 UFA,ROSTER,2
2022,22,0019,9051,2.5,2022 UFA,ROSTER,1
2022,22,0019,13130,23.0,2022 UFA,ROSTER,1
2022,22,0019,13681,5.3,2022 UFA,ROSTER,2
2022,22,0019,13216,6.1,2022 UFA,ROSTER,1
2022,22,0019,13760,4.2,2022 UFA,ROSTER,2
2022,22,0019,13806,0.9,2022 UFA,ROSTER,1
2022,22,0019,15733,0.83,2022 5.07,ROSTER,4
2022,22,0019,9826,1.4,2022 UFA,ROSTER,1
2022,22,0019,12756,1.4,2022 UFA,ROSTER,1
2022,22,0019,12736,0.9,2022 UFA,ROSTER,1
2022,22,0019,12831,0.9,2022 UFA,ROSTER,1
2022,22,0019,13869,0.9,2022 UFA,ROSTER,1
2022,22,0019,13980,0.9,2022 UFA,ROSTER,1
2022,22,0019,14900,0.9,2022 UFA,ROSTER,1
2022,22,0019,15431,0.9,2022 UFA,ROSTER,1
2022,22,0019,15177,0.9,2022 UFA,ROSTER,1
2022,22,0019,12215,1.4,2022 UFA,ROSTER,1
2022,22,0019,15691,1.2,2022 3.02,INJURED_RESERVE,3
2022,22,0019,15256,3.09,2021 1.09,INJURED_RESERVE,3
2022,22,0019,14899,1.38,2020 2.11,INJURED_RESERVE,2
2022,22,0019,14260,1.43,2021 UFA,INJURED_RESERVE,1
2022,22,0019,13917,5.56,2022 FRFA,INJURED_RESERVE,1
2022,22,0020,14151,2.7,2019 1.16,ROSTER,1
2022,22,0020,12620,27.95,2021 EXT,ROSTER,6
2022,22,0020,12677,5.57,2020 FRFA,ROSTER,1
2022,22,0020,10976,1.69,2020 UFA,ROSTER,3
2022,22,0020,11348,1.69,2020 UFA,ROSTER,1
2022,22,0020,13692,1.57,2021 EXT,ROSTER,3
2022,22,0020,14143,0.99,2021 R/F,ROSTER,1
2022,22,0020,14208,2.54,2019 3.02^,ROSTER,1
