season,week,franchise_id,player_id,salary,contractInfo,contractYear,status
2020,21,0002,13605,5.69,2018 1.04,2,ROSTER
2020,21,0002,12301,1.4,2020 UFA,3,ROSTER
2020,21,0002,15016,1.3,2020 UFA,2,ROSTER
2020,21,0002,11248,2.2,2020 UFA,1,ROSTER
2020,21,0002,14811,1.4,2020 UFA,1,ROSTER
2020,21,0002,13798,0.8,2020 UFA,2,ROSTER
2020,21,0002,14932,0.77,2020 5.03,4,ROSTER
2020,21,0002,12677,16.1,2020 UFA,1,ROSTER
2020,21,0002,10879,2.75,2019 SRFA,1,ROSTER
2020,21,0002,14155,1.26,2019 3.05,3,ROSTER
2020,21,0002,14956,1.4,2020 UFA,2,ROSTER
2020,21,0002,14153,0.84,2019 4.14,3,ROSTER
2020,21,0002,12985,4.6,2020 FRFA,4,ROSTER
2020,21,0002,13256,1.4,2020 UFA,1,ROSTER
2020,21,0002,13662,1.4,2020 UFA,1,ROSTER
2020,21,0002,13869,0.8,2020 UFA,1,ROSTER
2020,21,0002,10276,5.4,2020 UFA,1,ROSTER
2020,21,0002,14939,0.75,2020 6.03,4,ROSTER
2020,21,0002,14808,0.86,2020 3.14,4,ROSTER
2020,21,0002,14897,1.17,2020 2.10,4,ROSTER
2020,21,0002,11045,0.8,2020 UFA,2,ROSTER
2020,21,0002,12278,0.8,2020 UFA,2,ROSTER
2020,21,0002,13448,0.8,2020 UFA,2,ROSTER
2020,21,0002,14966,0.8,2020 UFA,2,ROSTER
2020,21,0002,8687,3.0,2020 UFA,1,ROSTER
2020,21,0002,14116,0.99,2019 4.03,3,INJURED_RESERVE
2020,21,0002,14209,1.08,2019 3.14,3,INJURED_RESERVE
2020,21,0002,10774,1.7,2020 UFA,1,INJURED_RESERVE
2020,21,0002,10753,5.0,2020 SRFA,2,INJURED_RESERVE
2020,21,0002,14873,1.4,2020 UFA,1,INJURED_RESERVE
2020,21,0002,12620,6.6,2019 FRFA,3,INJURED_RESERVE
2020,21,0002,9868,3.2,2020 UFA,1,INJURED_RESERVE
2020,21,0002,13321,1.3,2020 UFA,2,INJURED_RESERVE
2020,21,0002,11760,6.15,2017 EXT,2,INJURED_RESERVE
2020,21,0002,14857,0.8,2020 4.11,4,INJURED_RESERVE
2020,21,0003,11283,2.2,2019 B/R,1,ROSTER
2020,21,0003,14080,1.44,2019 2.15,3,ROSTER
2020,21,0003,14168,2.85,2019 1.11,3,ROSTER
2020,21,0003,14207,1.11,2019 3.12,3,ROSTER
2020,21,0003,13260,0.94,2017 4.09,1,ROSTER
2020,21,0003,10697,8.63,2020 EXT,3,ROSTER
2020,21,0003,12197,1.32,2019 UFA,1,ROSTER
2020,21,0003,14832,3.61,2020 1.06,4,ROSTER
2020,21,0003,10775,13.0,2020 B/R,2,ROSTER
2020,21,0003,10292,13.2,2020 UFA,2,ROSTER
2020,21,0003,10738,9.8,2020 UFA,2,ROSTER
2020,21,0003,10816,8.5,2020 UFA,1,ROSTER
2020,21,0003,9846,1.8,2020 UFA,1,ROSTER
2020,21,0003,14837,0.87,2020 3.13,4,ROSTER
2020,21,0003,13414,0.8,2020 R/F,2,ROSTER
2020,21,0003,13763,0.73,2018 UFA,1,ROSTER
2020,21,0003,14256,0.62,2019 6.16,3,ROSTER
2020,21,0003,14181,0.66,2019 UFA,2,ROSTER
2020,21,0003,13240,0.8,2020 R/F,2,ROSTER
2020,21,0003,12245,5.4,2020 UFA,1,ROSTER
2020,21,0003,9853,0.8,2020 UFA,2,ROSTER
2020,21,0003,14141,1.32,2019 3.03,3,ROSTER
2020,21,0003,14265,0.8,2020 UFA,2,ROSTER
2020,21,0003,14102,3.25,2019 1.09,3,ROSTER
2020,21,0003,14137,2.07,2019 2.02,3,ROSTER
2020,21,0003,13814,0.66,2019 UFA,1,ROSTER
2020,21,0003,9875,0.8,2020 UFA,2,ROSTER
2020,21,0003,14991,1.3,2020 UFA,3,ROSTER
2020,21,0003,14934,0.76,2020 5.12,4,ROSTER
2020,21,0003,13253,1.6,2020 UFA,2,ROSTER
2020,21,0003,14184,1.38,2019 3.01,3,ROSTER
2020,21,0003,14827,0.8,2020 UFA,3,ROSTER
2020,21,0003,14901,1.3,2020 UFA,3,ROSTER
2020,21,0003,13307,3.3,2020 SRFA,3,ROSTER
2020,21,0003,13718,1.3,2020 UFA,2,ROSTER
2020,21,0003,14924,1.3,2020 UFA,2,ROSTER
2020,21,0003,13250,1.3,2020 UFA,2,ROSTER
2020,21,0003,14848,1.3,2020 UFA,3,ROSTER
2020,21,0003,14900,0.8,2020 UFA,3,ROSTER
2020,21,0003,12906,0.8,2020 UFA,2,ROSTER
2020,21,0003,14973,1.3,2020 UFA,1,ROSTER
2020,21,0003,13768,1.3,2020 UFA,1,ROSTER
2020,21,0003,14834,2.12,2020 1.12,4,ROSTER
2020,21,0003,4925,22.36,2020 NEFT,1,ROSTER
2020,21,0003,14923,0.82,2020 4.05,4,INJURED_RESERVE
2020,21,0003,12126,0.66,2019 UFA,1,INJURED_RESERVE
2020,21,0003,11706,3.75,2018 FRFA,3,INJURED_RESERVE
2020,21,0003,14821,0.8,2020 UFA,3,INJURED_RESERVE
2020,21,0003,12447,0.99,2019 UFA,1,INJURED_RESERVE
2020,21,0003,10789,1.3,2020 UFA,2,INJURED_RESERVE
2020,21,0003,10766,1.3,2020 UFA,1,INJURED_RESERVE
2020,21,0003,14243,0.66,2019 UFA,2,TAXI_SQUAD
2020,21,0004,13132,9.36,2020 EXT,3,ROSTER
2020,21,0004,12611,4.5,2019 EXT,4,ROSTER
2020,21,0004,13782,0.61,2018 UDFA,1,ROSTER
2020,21,0004,12767,1.45,2018 UFA,1,ROSTER
2020,21,0004,10976,3.63,2018 UFA,1,ROSTER
2020,21,0004,11764,2.75,2019 SRFA,1,ROSTER
2020,21,0004,13737,0.73,2018 6.02,2,ROSTER
2020,21,0004,14122,0.55,2019 UDFA,2,ROSTER
2020,21,0004,10763,0.66,2019 UFA,1,ROSTER
2020,21,0004,13813,0.8,2020 R/F,2,ROSTER
2020,21,0004,12650,6.0,2020 EXT,4,ROSTER
2020,21,0004,12698,3.3,2020 SRFA,3,ROSTER
2020,21,0004,14858,1.01,2020 3.01,4,ROSTER
2020,21,0004,14867,0.81,2020 4.07,4,ROSTER
2020,21,0004,10457,5.8,2020 UFA,2,ROSTER
2020,21,0004,13809,1.4,2020 UFA,2,ROSTER
2020,21,0004,12678,18.4,2020 UFA,1,ROSTER
2020,21,0004,13427,1.3,2020 UFA,2,ROSTER
2020,21,0004,13202,1.4,2020 UFA,2,ROSTER
2020,21,0004,13168,1.32,2019 UFA,1,ROSTER
2020,21,0004,14836,2.94,2020 1.08,4,ROSTER
2020,21,0004,12658,5.4,2020 ORFA1,3,ROSTER
2020,21,0004,13296,0.8,2020 UFA,2,ROSTER
2020,21,0004,11772,2.75,2019 SRFA,2,ROSTER
2020,21,0004,12241,1.32,2019 UFA,1,ROSTER
2020,21,0004,14964,0.8,2020 UFA,2,ROSTER
2020,21,0004,13687,0.8,2020 UFA,2,ROSTER
2020,21,0004,13730,1.3,2020 UFA,2,ROSTER
2020,21,0004,14149,1.3,2020 UFA,2,ROSTER
2020,21,0004,14057,1.51,2019 2.13,3,ROSTER
2020,21,0004,13404,2.75,2019 SRFA,2,ROSTER
2020,21,0004,13198,8.14,2020 EXT,4,ROSTER
2020,21,0004,14017,1.3,2020 UFA,2,ROSTER
2020,21,0004,14800,3.25,2020 1.07,4,ROSTER
2020,21,0004,13263,0.8,2020 UFA,2,ROSTER
2020,21,0004,11375,0.8,2020 UFA,2,ROSTER
2020,21,0004,13201,3.2,2020 UFA,1,ROSTER
2020,21,0004,14782,0.95,2020 3.05,4,ROSTER
2020,21,0004,13591,1.4,2020 UFA,1,ROSTER
2020,21,0004,14143,0.55,2020 UDFA,2,ROSTER
2020,21,0004,14210,0.85,2019 4.13,3,ROSTER
2020,21,0004,13412,0.8,2020 UFA,2,ROSTER
2020,21,0004,14943,0.77,2020 5.05,4,ROSTER
2020,21,0004,14283,1.3,2020 UFA,2,ROSTER
2020,21,0004,12140,1.3,2020 UFA,2,ROSTER
2020,21,0004,13290,1.3,2020 UFA,2,INJURED_RESERVE
2020,21,0004,12802,4.2,2020 UFA,3,INJURED_RESERVE
2020,21,0004,14930,1.3,2020 UFA,2,INJURED_RESERVE
2020,21,0004,13879,1.3,2020 UFA,2,INJURED_RESERVE
2020,21,0004,12417,1.4,2020 UFA,1,INJURED_RESERVE
2020,21,0004,14202,1.3,2020 UFA,2,INJURED_RESERVE
2020,21,0004,13690,1.4,2020 UFA,2,INJURED_RESERVE
2020,21,0004,11680,13.2,2019 B/R,2,INJURED_RESERVE
2020,21,0004,11728,9.2,2020 B/R,2,TAXI_SQUAD
2020,21,0005,12625,8.91,2019 EXT,4,ROSTER
2020,21,0005,13156,4.84,2018 FRFA,3,ROSTER
2020,21,0005,13697,2.66,2018 1.15,2,ROSTER
2020,21,0005,12630,5.45,2018 SRFA,1,ROSTER
2020,21,0005,11640,1.32,2019 UFA,1,ROSTER
2020,21,0005,10266,8.8,2019 UFA,1,ROSTER
2020,21,0005,11317,1.91,2018 EXT,1,ROSTER
2020,21,0005,13116,22.29,2020 EXT,6,ROSTER
2020,21,0005,11244,24.0,2020 TToff,3,ROSTER
2020,21,0005,12305,7.04,2020 EXT,3,ROSTER
2020,21,0005,10272,10.0,2020 FRFA,2,ROSTER
2020,21,0005,12956,1.5,2020 UFA,1,ROSTER
2020,21,0005,13710,1.6,2020 UFA,1,ROSTER
2020,21,0005,10271,28.5,2019 EXT,1,ROSTER
2020,21,0005,13726,0.73,2018 6.14,2,ROSTER
2020,21,0005,14176,1.03,2019 3.16,3,ROSTER
2020,21,0005,14798,1.07,2020 2.14,4,ROSTER
2020,21,0005,14841,1.05,2020 2.15,4,ROSTER
2020,21,0005,13470,0.66,2020 ERFA,1,ROSTER
2020,21,0005,14226,0.66,2019 UFA,1,ROSTER
2020,21,0005,14075,1.41,2019 2.16,3,ROSTER
2020,21,0005,14163,1.22,2019 3.07,3,ROSTER
2020,21,0005,13727,1.94,2018 2.10,2,ROSTER
2020,21,0005,14883,0.82,2020 4.06,4,ROSTER
2020,21,0005,14896,1.53,2020 2.02,4,ROSTER
2020,21,0005,13839,1.3,2020 UFA,2,ROSTER
2020,21,0005,9310,0.66,2019 UFA,1,ROSTER
2020,21,0005,14219,0.8,2020 UFA,1,ROSTER
2020,21,0005,13183,0.8,2020 UFA,2,ROSTER
2020,21,0005,13378,1.3,2020 UFA,2,ROSTER
2020,21,0005,13273,1.3,2020 UFA,1,ROSTER
2020,21,0005,14910,1.2,2020 UFA,1,ROSTER
2020,21,0005,11403,0.8,2020 R/F,2,ROSTER
2020,21,0005,13745,0.66,2019 UFA,1,ROSTER
2020,21,0005,11250,0.8,2020 UFA,2,ROSTER
2020,21,0005,12795,0.66,2020 ERFA,1,ROSTER
2020,21,0005,12734,1.43,2019 UFA,1,ROSTER
2020,21,0005,9075,0.8,2020 UFA,2,ROSTER
2020,21,0005,10277,0.8,2020 UFA,2,ROSTER
2020,21,0005,12226,0.66,2019 UFA,1,ROSTER
2020,21,0005,13715,0.85,2018 5.03,2,ROSTER
2020,21,0005,14112,2.15,2019 2.01,3,INJURED_RESERVE
2020,21,0005,11679,7.61,2019 EXT,4,INJURED_RESERVE
2020,21,0005,12222,3.63,2019 FRFA,3,INJURED_RESERVE
2020,21,0005,14235,0.66,2019 UFA,2,INJURED_RESERVE
2020,21,0005,13722,1.3,2020 UFA,2,INJURED_RESERVE
2020,21,0005,14093,0.8,2020 UFA,2,INJURED_RESERVE
2020,21,0005,14157,3.03,2019 1.10,3,INJURED_RESERVE
2020,21,0005,12778,1.5,2020 EXT,4,INJURED_RESERVE
2020,21,0005,13645,1.09,2018 4.03,2,INJURED_RESERVE
2020,21,0005,12448,1.4,2020 UFA,1,INJURED_RESERVE
2020,21,0005,13703,1.5,2020 UFA,1,INJURED_RESERVE
2020,21,0005,12707,1.4,2020 UFA,1,INJURED_RESERVE
2020,21,0005,13704,1.5,2020 UFA,1,INJURED_RESERVE
2020,21,0005,13225,0.8,2020 UFA,2,INJURED_RESERVE
2020,21,0005,13866,0.66,2019 UFA,1,TAXI_SQUAD
2020,21,0005,12271,1.0,2020 UFA,1,TAXI_SQUAD
2020,21,0005,11735,0.8,2020 UFA,2,TAXI_SQUAD
2020,21,0005,11512,0.8,2020 UFA,2,TAXI_SQUAD
2020,21,0006,13230,7.48,2020 EXT,3,ROSTER
2020,21,0006,13614,2.04,2018 EXT,2,ROSTER
2020,21,0006,13164,8.88,2020 EXT,3,ROSTER
2020,21,0006,11757,8.45,2019 EXT,3,ROSTER
2020,21,0006,10783,3.63,2019 UFA,1,ROSTER
2020,21,0006,14058,2.7,2019 1.12,3,ROSTER
2020,21,0006,14161,1.18,2019 3.09,3,ROSTER
2020,21,0006,14225,0.63,2019 6.13,3,ROSTER
2020,21,0006,14158,2.55,2019 1.13,3,ROSTER
2020,21,0006,13138,4.6,2020 FRFA,4,ROSTER
2020,21,0006,13622,1.09,2018 4.01,2,ROSTER
2020,21,0006,11349,7.1,2020 UFA,2,ROSTER
2020,21,0006,11965,1.4,2020 UFA,1,ROSTER
2020,21,0006,12239,10.5,2020 UFA,2,ROSTER
2020,21,0006,14783,0.93,2020 3.07,4,ROSTER
2020,21,0006,14803,4.61,2020 1.04,4,ROSTER
2020,21,0006,14840,1.41,2020 2.04,4,ROSTER
2020,21,0006,14921,0.77,2020 5.04,3,ROSTER
2020,21,0006,14890,0.74,2020 6.12,3,ROSTER
2020,21,0006,12088,1.5,2020 UFA,1,ROSTER
2020,21,0006,15032,0.8,2020 UFA,2,ROSTER
2020,21,0006,12164,4.1,2020 UFA,1,ROSTER
2020,21,0006,9706,0.8,2020 UFA,1,ROSTER
2020,21,0006,14853,0.69,2020 UDFA,2,ROSTER
2020,21,0006,11647,1.3,2020 UFA,2,ROSTER
2020,21,0006,14846,1.36,2020 2.05,4,ROSTER
2020,21,0006,13777,0.8,2020 UFA,1,ROSTER
2020,21,0006,12687,1.4,2020 UFA,1,ROSTER
2020,21,0006,14322,1.4,2020 UFA,1,ROSTER
2020,21,0006,9431,18.1,2020 UFA,2,ROSTER
2020,21,0006,14891,0.96,2020 3.04,3,ROSTER
2020,21,0006,7813,1.7,2020 UFA,1,ROSTER
2020,21,0006,13810,0.8,2020 UFA,1,ROSTER
2020,21,0006,9988,2.0,2020 UFA,2,ROSTER
2020,21,0006,12270,0.8,2020 UFA,1,ROSTER
2020,21,0006,14107,1.66,2019 2.09,3,ROSTER
2020,21,0006,11247,9.1,2020 SRFA,2,ROSTER
2020,21,0006,11872,0.73,2020 ERFA,1,ROSTER
2020,21,0006,13711,0.8,2020 UFA,1,ROSTER
2020,21,0006,8359,0.8,2020 UFA,1,ROSTER
2020,21,0006,14929,0.79,2020 4.13,3,ROSTER
2020,21,0006,14150,1.3,2020 UFA,2,ROSTER
2020,21,0006,14950,1.3,2020 UFA,2,ROSTER
2020,21,0006,14992,0.8,2020 UFA,2,ROSTER
2020,21,0006,13236,1.3,2020 UFA,1,ROSTER
2020,21,0006,14114,0.76,2019 5.05,3,INJURED_RESERVE
2020,21,0006,13630,2.18,2018 2.04,2,INJURED_RESERVE
2020,21,0006,11720,0.66,2019 UFA,1,INJURED_RESERVE
2020,21,0006,13131,2.12,2019 EXT,5,INJURED_RESERVE
2020,21,0006,13304,0.73,2020 ERFA,1,INJURED_RESERVE
2020,21,0007,12308,3.75,2018 FRFA,2,ROSTER
2020,21,0007,12711,3.51,2018 ORFA,3,ROSTER
2020,21,0007,7877,3.63,2019 FRFA,1,ROSTER
2020,21,0007,9308,2.75,2019 SRFA,1,ROSTER
2020,21,0007,13245,4.93,2017 1.06,1,ROSTER
2020,21,0007,12252,1.32,2019 UFA,1,ROSTER
2020,21,0007,10815,5.1,2020 B/R,3,ROSTER
2020,21,0007,11273,0.66,2020 ERFA,1,ROSTER
2020,21,0007,10273,10.29,2018 B/R,1,ROSTER
2020,21,0007,10413,7.0,2020 FRFA,3,ROSTER
2020,21,0007,10700,17.3,2020 SRFA,3,ROSTER
2020,21,0007,11281,2.0,2020 UFA,2,ROSTER
2020,21,0007,12762,2.0,2020 UFA,3,ROSTER
2020,21,0007,7578,1.3,2020 UFA,2,ROSTER
2020,21,0007,12291,0.8,2020 UFA,2,ROSTER
2020,21,0007,11859,1.3,2020 UFA,2,ROSTER
2020,21,0007,12716,0.66,2019 UFA,1,ROSTER
2020,21,0007,12311,1.3,2020 UFA,2,ROSTER
2020,21,0007,14293,0.8,2020 UFA,2,ROSTER
2020,21,0007,12629,1.3,2020 UFA,2,ROSTER
2020,21,0007,13066,0.8,2020 UFA,1,ROSTER
2020,21,0007,11670,7.88,2019 EXT,3,ROSTER
2020,21,0007,10261,20.1,2020 UFA,1,ROSTER
2020,21,0007,12718,7.29,2020 TT,1,ROSTER
2020,21,0007,11705,1.3,2020 UFA,2,ROSTER
2020,21,0007,13637,1.45,2018 3.05,2,ROSTER
2020,21,0007,13617,2.78,2018 1.14,2,ROSTER
2020,21,0007,11227,2.46,2017 EXT,1,ROSTER
2020,21,0007,14146,3.0,2020 UFA,1,ROSTER
2020,21,0007,14123,0.55,2019 UDFA,2,ROSTER
2020,21,0007,13748,0.8,2020 UFA,2,ROSTER
2020,21,0007,14420,0.8,2020 UFA,2,ROSTER
2020,21,0007,12842,0.8,2020 UFA,2,ROSTER
2020,21,0007,12860,0.8,2020 UFA,2,ROSTER
2020,21,0007,10722,11.66,2019 B/R,1,ROSTER
2020,21,0007,12087,2.4,2018 EXT,2,ROSTER
2020,21,0007,11516,0.8,2020 UFA,2,ROSTER
2020,21,0007,11709,0.8,2020 UFA,1,ROSTER
2020,21,0007,11785,1.3,2020 UFA,2,ROSTER
2020,21,0007,12218,7.15,2019 EXT,3,ROSTER
2020,21,0007,14068,0.8,2020 UFA,1,ROSTER
2020,21,0007,11360,0.8,2020 R/F,2,ROSTER
2020,21,0007,15082,0.8,2020 UFA,2,ROSTER
2020,21,0007,13620,3.0,2020 UFA,2,ROSTER
2020,21,0007,12272,4.84,2018 ORFA,1,INJURED_RESERVE
2020,21,0007,12797,1.43,2019 UFA,1,INJURED_RESERVE
2020,21,0007,9662,6.0,2020 SRFA,2,INJURED_RESERVE
2020,21,0007,13155,3.6,2017 1.10,1,INJURED_RESERVE
2020,21,0007,12328,0.8,2020 R/F,2,INJURED_RESERVE
2020,21,0007,13642,1.54,2019 UFA,1,INJURED_RESERVE
2020,21,0007,13778,0.8,2020 UFA,1,INJURED_RESERVE
2020,21,0007,11925,0.8,2020 R/F,2,TAXI_SQUAD
2020,21,0007,9465,1.3,2020 UFA,2,TAXI_SQUAD
2020,21,0008,13115,2.53,2017 2.01,1,ROSTER
2020,21,0008,12739,1.85,2018 EXT,1,ROSTER
2020,21,0008,12686,6.66,2017 FRFA,1,ROSTER
2020,21,0008,7836,15.08,2019 EXT,4,ROSTER
2020,21,0008,13610,4.24,2018 1.07,2,ROSTER
2020,21,0008,13699,2.3,2018 2.03,2,ROSTER
2020,21,0008,13760,0.73,2018 UFA,1,ROSTER
2020,21,0008,11678,12.1,2019 B/R,2,ROSTER
2020,21,0008,13678,2.75,2019 ORFAN,2,ROSTER
2020,21,0008,14104,2.33,2019 1.15,3,ROSTER
2020,21,0008,14136,1.81,2019 2.06,3,ROSTER
2020,21,0008,14125,1.24,2019 3.06,3,ROSTER
2020,21,0008,11795,1.43,2019 UFA,1,ROSTER
2020,21,0008,11707,5.39,2019 ORFAN,2,ROSTER
2020,21,0008,12626,14.59,2020 EXT,3,ROSTER
2020,21,0008,14887,1.99,2020 1.13,4,ROSTER
2020,21,0008,14852,1.09,2020 2.13,4,ROSTER
2020,21,0008,14815,0.75,2020 5.13,1,ROSTER
2020,21,0008,11695,3.6,2020 UFA,2,ROSTER
2020,21,0008,12736,5.1,2020 EXT,4,ROSTER
2020,21,0008,11723,4.6,2020 UFA,1,ROSTER
2020,21,0008,13231,10.0,2020 UFA,1,ROSTER
2020,21,0008,12745,15.1,2020 UFA,1,ROSTER
2020,21,0008,11840,0.8,2020 UFA,1,ROSTER
2020,21,0008,13232,1.4,2020 UFA,1,ROSTER
2020,21,0008,12437,0.8,2020 UFA,2,ROSTER
2020,21,0008,14983,0.8,2020 UFA,3,ROSTER
2020,21,0008,12988,0.8,2020 UFA,2,ROSTER
2020,21,0008,14228,0.8,2020 UFA,1,ROSTER
2020,21,0008,11314,1.4,2020 UFA,2,ROSTER
2020,21,0008,14561,3.2,2020 UFA,2,ROSTER
2020,21,0008,14947,0.8,2020 UFA,3,ROSTER
2020,21,0008,9815,5.5,2019 B/R,1,ROSTER
2020,21,0008,9430,4.98,2020 EXT,3,ROSTER
2020,21,0008,13135,1.3,2020 UFA,2,ROSTER
2020,21,0008,11957,0.8,2020 UFA,1,ROSTER
2020,21,0008,11152,1.4,2020 UFA,1,ROSTER
2020,21,0008,14935,0.8,2020 UFA,3,ROSTER
2020,21,0008,14981,0.8,2020 UFA,3,ROSTER
2020,21,0008,13388,1.4,2020 UFA,2,ROSTER
2020,21,0008,13391,0.8,2020 UFA,1,ROSTER
2020,21,0008,11374,1.3,2020 UFA,2,ROSTER
2020,21,0008,14989,0.8,2020 UFA,3,ROSTER
2020,21,0008,12952,0.8,2020 UFA,2,ROSTER
2020,21,0008,15034,0.8,2020 UFA,3,ROSTER
2020,21,0008,14126,0.55,2019 UDFA,2,INJURED_RESERVE
2020,21,0008,12763,1.3,2020 UFA,2,INJURED_RESERVE
2020,21,0009,14056,7.95,2019 1.01,3,ROSTER
2020,21,0009,13668,1.09,2018 4.02,2,ROSTER
2020,21,0009,12714,3.41,2019 UFA,1,ROSTER
2020,21,0009,13286,0.66,2019 UFA,1,ROSTER
2020,21,0009,14807,0.83,2020 4.04,4,ROSTER
2020,21,0009,14802,7.24,2020 1.01,4,ROSTER
2020,21,0009,14844,1.03,2020 2.16,4,ROSTER
2020,21,0009,14889,1.6,2020 2.01,4,ROSTER
2020,21,0009,13306,4.8,2020 UFA,2,ROSTER
2020,21,0009,13447,4.2,2020 UFA,2,ROSTER
2020,21,0009,10762,6.4,2020 UFA,1,ROSTER
2020,21,0009,10945,1.3,2020 UFA,1,ROSTER
2020,21,0009,12752,8.7,2020 UFA,2,ROSTER
2020,21,0009,11761,1.32,2019 UFA,1,ROSTER
2020,21,0009,14121,1.93,2019 2.04,3,ROSTER
2020,21,0009,14280,0.66,2019 UFA,2,ROSTER
2020,21,0009,14224,1.32,2019 UFA,2,ROSTER
2020,21,0009,13753,1.4,2020 UFA,2,ROSTER
2020,21,0009,13702,1.4,2020 UFA,1,ROSTER
2020,21,0009,12987,2.1,2020 UFA,1,ROSTER
2020,21,0009,14260,0.78,2019 5.03,3,ROSTER
2020,21,0009,13674,2.78,2020 EXT,5,ROSTER
2020,21,0009,14978,0.8,2020 UFA,3,ROSTER
2020,21,0009,14871,0.76,2020 5.08,4,ROSTER
2020,21,0009,12536,1.3,2020 UFA,2,ROSTER
2020,21,0009,14912,0.69,2020 UDFA,3,ROSTER
2020,21,0009,14843,0.92,2020 3.08,3,ROSTER
2020,21,0009,13632,2.31,2019 UFA,1,ROSTER
2020,21,0009,11816,2.1,2020 UFA,1,ROSTER
2020,21,0009,13249,4.95,2020 NEFT,1,ROSTER
2020,21,0009,13691,1.57,2018 3.01,2,ROSTER
2020,21,0009,13607,3.75,2018 1.09,1,ROSTER
2020,21,0009,13189,7.4,2020 UFA,4,ROSTER
2020,21,0009,13157,3.31,2019 EXT,3,ROSTER
2020,21,0009,14805,1.27,2020 2.07,4,ROSTER
