season,week,franchise_id,player_id,status,contractYear,contractInfo,salary
2021,22,0014,13214,ROSTER,5,2021 EXT,16.67
2021,22,0014,13716,ROSTER,1,2018 5.01,0.94
2021,22,0014,12187,ROSTER,4,2021 EXT,10.04
2021,22,0014,13747,ROSTER,2,2020 SRFA,3.63
2021,22,0014,12764,ROSTER,2,2020 SRFA,3.85
2021,22,0014,14864,ROSTER,3,2020 4.01,0.92
2021,22,0014,14893,ROSTER,3,2020 3.12,0.97
2021,22,0014,14185,ROSTER,1,2020 UFA,0.88
2021,22,0014,14839,ROSTER,3,2020 1.16,1.85
2021,22,0014,13604,ROSTER,5,2021 EXT,9.81
2021,22,0014,9918,ROSTER,1,2021 RRFA,3.0
2021,22,0014,13765,ROSTER,2,2021 R/F,0.9
2021,22,0014,14918,ROSTER,3,2020 5.14,0.83
2021,22,0014,14909,ROSTER,3,2020 4.15,0.86
2021,22,0014,15239,ROSTER,4,2021 1.08,3.06
2021,22,0014,15255,ROSTER,4,2021 4.06,0.85
2021,22,0014,15254,ROSTER,4,2021 1.05,4.17
2021,22,0014,15292,ROSTER,4,2021 3.11,0.97
2021,22,0014,15345,ROSTER,4,2021 2.10,1.29
2021,22,0014,15387,ROSTER,4,2021 2.14,1.18
2021,22,0014,14903,ROSTER,3,2020 6.08,0.81
2021,22,0014,15375,ROSTER,4,2021 4.03,0.87
2021,22,0014,15422,ROSTER,1,2021 UFA,0.9
2021,22,0014,13688,ROSTER,3,2021 EXT,5.36
2021,22,0014,12173,ROSTER,1,2021 UFA,0.9
2021,22,0014,12238,ROSTER,1,2021 UFA,1.3
2021,22,0014,10273,ROSTER,1,2021 UFA,1.2
2021,22,0014,14873,ROSTER,1,2021 UFA,0.9
2021,22,0014,10868,ROSTER,1,2021 UFA,0.9
2021,22,0014,13869,ROSTER,1,2021 UFA,0.9
2021,22,0014,12930,ROSTER,1,2021 UFA,0.9
2021,22,0014,14870,ROSTER,3,2020 4.10,0.88
2021,22,0014,14558,ROSTER,2,2021 R/F,0.9
2021,22,0014,10271,ROSTER,2,2021 UFA,16.6
2021,22,0014,14899,INJURED_RESERVE,3,2020 2.11,1.25
2021,22,0014,14888,INJURED_RESERVE,3,2020 3.02,1.09
2021,22,0014,10768,INJURED_RESERVE,1,2020 UFA,10.45
2021,22,0014,14878,INJURED_RESERVE,3,2020 2.12,1.22
2021,22,0014,9861,INJURED_RESERVE,1,2021 UFA,1.3
2021,22,0015,14105,ROSTER,2,2019 2.03,2.19
2021,22,0015,14159,ROSTER,2,2019 3.10,1.28
2021,22,0015,13696,ROSTER,1,2018 1.12,3.33
2021,22,0015,12691,ROSTER,1,2019 ORFA6,2.18
2021,22,0015,11947,ROSTER,1,2020 R/F,0.88
2021,22,0015,12676,ROSTER,2,2020 FRFA,5.06
2021,22,0015,14797,ROSTER,3,2020 1.11,2.51
2021,22,0015,11956,ROSTER,1,2020 UFA,0.88
2021,22,0015,12737,ROSTER,1,2020 UFA,1.43
2021,22,0015,13764,ROSTER,1,2020 UFA,0.88
2021,22,0015,11883,ROSTER,1,2020 UFA,1.43
2021,22,0015,14337,ROSTER,1,2020 UFA,1.43
2021,22,0015,14908,ROSTER,3,2020 3.15,0.95
2021,22,0015,13714,ROSTER,4,2021 EXT,6.29
2021,22,0015,12317,ROSTER,1,2019 ORFAN,2.06
2021,22,0015,14147,ROSTER,2,2019 1.04,5.61
2021,22,0015,13692,ROSTER,3,2021 EXT,1.86
2021,22,0015,14777,ROSTER,3,2020 1.02,6.77
2021,22,0015,15355,ROSTER,4,2021 2.13,1.2
2021,22,0015,15287,ROSTER,4,2021 3.09,0.99
2021,22,0015,10266,ROSTER,2,2021 UFA,3.5
2021,22,0015,12621,ROSTER,1,2021 UFA,0.9
2021,22,0015,11764,ROSTER,2,2021 UFA,1.3
2021,22,0015,10276,ROSTER,1,2021 UFA,1.2
2021,22,0015,13775,ROSTER,1,2020 R/F,0.88
2021,22,0015,11382,ROSTER,1,2021 ERFA,0.9
2021,22,0015,14095,ROSTER,1,2021 UFA,0.9
2021,22,0015,14227,ROSTER,1,2021 UFA,0.9
2021,22,0015,14101,ROSTER,2,2019 1.03,6.38
2021,22,0015,15262,ROSTER,3,2021 5.06,0.79
2021,22,0015,14590,ROSTER,1,2021 UFA,1.2
2021,22,0015,14833,ROSTER,3,2020 1.05,4.47
2021,22,0015,12782,ROSTER,1,2020 UFA,1.43
2021,22,0015,12381,ROSTER,1,2021 UFA,1.3
2021,22,0015,13267,ROSTER,1,2021 UFA,1.2
2021,22,0015,15302,ROSTER,4,2021 3.13,0.95
2021,22,0015,12817,ROSTER,1,2021 UFA,0.9
2021,22,0015,11383,ROSTER,1,2021 UFA,0.9
2021,22,0015,9075,ROSTER,1,2021 UFA,0.9
2021,22,0015,12656,ROSTER,1,2021 UFA,0.9
2021,22,0015,13303,ROSTER,1,2021 UFA,0.9
2021,22,0015,14148,ROSTER,2,2019 2.11,1.74
2021,22,0015,10267,ROSTER,3,2021 EXT,2.09
2021,22,0015,14727,ROSTER,1,2021 UFA,1.2
2021,22,0015,15253,INJURED_RESERVE,4,2021 1.06,3.72
2021,22,0015,13850,INJURED_RESERVE,2,2021 SRFA,3.4
2021,22,0015,12647,INJURED_RESERVE,3,2021 B/R,10.0
2021,22,0015,11721,INJURED_RESERVE,2,2020 EXT,11.59
2021,22,0015,14059,INJURED_RESERVE,2,2019 2.14,1.62
2021,22,0015,11232,INJURED_RESERVE,2,2021 UFA,27.0
2021,22,0015,15400,INJURED_RESERVE,3,2021 3.17,0.91
2021,22,0016,13208,ROSTER,2,2020 EXT,6.55
2021,22,0016,12768,ROSTER,2,2020 FRFA,5.06
2021,22,0016,14127,ROSTER,1,2020 UFA,1.43
2021,22,0016,13317,ROSTER,4,2021 B/R,4.0
2021,22,0016,12250,ROSTER,4,2021 B/R,2.6
2021,22,0016,14081,ROSTER,3,2021 FRFA,4.8
2021,22,0016,13917,ROSTER,4,2021 RRFA,5.0
2021,22,0016,13253,ROSTER,1,2020 UFA,1.76
2021,22,0016,13919,ROSTER,4,2021 UFA,2.1
2021,22,0016,12797,ROSTER,4,2021 UFA,1.3
2021,22,0016,9825,ROSTER,2,2021 UFA,1.3
2021,22,0016,11723,ROSTER,2,2021 UFA,1.3
2021,22,0016,15362,ROSTER,4,2021 3.05,1.04
2021,22,0016,15270,ROSTER,2,2021 UFA,1.3
2021,22,0016,14927,ROSTER,3,2020 3.10,0.99
2021,22,0016,14940,ROSTER,3,2021 EXT,1.73
2021,22,0016,15380,ROSTER,3,2021 UDFA,0.73
2021,22,0016,14630,ROSTER,1,2021 R/F,0.9
2021,22,0016,14845,ROSTER,2,2020 UDFA,0.76
2021,22,0016,15391,ROSTER,3,2021 UDFA,0.73
2021,22,0016,12831,ROSTER,2,2021 R/F,0.9
2021,22,0016,13746,ROSTER,1,2021 UFA,1.3
2021,22,0016,13066,ROSTER,1,2021 UFA,0.9
2021,22,0016,14717,ROSTER,1,2021 UFA,0.9
2021,22,0016,14778,ROSTER,3,2020 1.03,5.82
2021,22,0016,11886,ROSTER,1,2021 B/R,2.5
2021,22,0016,15394,ROSTER,2,2021 UDFA,0.73
2021,22,0016,15353,ROSTER,3,2021 4.02,0.87
2021,22,0016,13814,ROSTER,1,2021 UFA,1.3
2021,22,0016,8269,ROSTER,1,2021 UFA,0.9
2021,22,0016,14071,ROSTER,2,2019 1.07,4.15
2021,22,0016,13952,ROSTER,1,2021 UFA,0.9
2021,22,0016,10308,ROSTER,1,2020 UFA,3.3
2021,22,0016,10703,ROSTER,4,2021 B/R,22.0
2021,22,0016,14883,ROSTER,3,2020 4.06,0.9
2021,22,0016,14891,ROSTER,2,2020 3.04,1.06
2021,22,0016,12394,ROSTER,1,2021 UFA,0.9
2021,22,0016,14828,ROSTER,2,2021 UFA,1.9
2021,22,0016,11239,ROSTER,1,2021 UFA,1.2
2021,22,0016,12176,ROSTER,4,2021 SRFA,3.4
2021,22,0016,13629,ROSTER,4,2021 B/R,20.5
2021,22,0016,13676,ROSTER,1,2021 UFA,0.9
2021,22,0016,13939,ROSTER,1,2021 UFA,0.9
2021,22,0016,12814,ROSTER,1,2021 UFA,1.3
2021,22,0016,13427,INJURED_RESERVE,3,2021 EXT,7.3
2021,22,0016,15410,INJURED_RESERVE,2,2021 4.19,0.81
2021,22,0017,11222,ROSTER,2,2019 EXT,9.26
2021,22,0017,13696,ROSTER,1,2018 1.07,4.66
2021,22,0017,11244,ROSTER,2,2021 EXT,20.99
2021,22,0017,14842,ROSTER,3,2020 2.05,1.5
2021,22,0017,14918,ROSTER,3,2020 5.12,0.84
2021,22,0017,9694,ROSTER,1,2020 UFA,0.88
2021,22,0017,14878,ROSTER,3,2020 2.14,1.18
2021,22,0017,14777,ROSTER,3,2020 1.01,7.96
2021,22,0017,13256,ROSTER,2,2021 R/F,0.9
2021,22,0017,12088,ROSTER,1,2020 UFA,1.43
2021,22,0017,10266,ROSTER,1,2020 UFA,5.83
2021,22,0017,15240,ROSTER,4,2021 1.08,3.06
2021,22,0017,14085,ROSTER,1,2019 UDFA,0.61
2021,22,0017,11671,ROSTER,1,Inaugural,23.99
2021,22,0017,12238,ROSTER,1,2021 UFA,0.9
2021,22,0017,12700,ROSTER,1,2021 UFA,1.2
2021,22,0017,10269,ROSTER,1,2021 UFA,1.2
2021,22,0017,12720,ROSTER,1,2021 UFA,0.9
2021,22,0017,13204,ROSTER,1,2021 UFA,0.9
2021,22,0017,13224,ROSTER,1,2021 UFA,1.2
2021,22,0017,14908,ROSTER,2,2020 3.04,1.06
2021,22,0017,14071,ROSTER,2,2019 1.15,2.56
2021,22,0017,13132,ROSTER,2,2020 EXT,20.44
2021,22,0017,12287,ROSTER,2,2020 UFA,2.2
2021,22,0017,13767,ROSTER,1,2021 UFA,0.9
2021,22,0017,5848,ROSTER,1,2021 UFA,8.1
2021,22,0017,13844,ROSTER,1,2021 UFA,0.9
2021,22,0017,13748,ROSTER,1,2021 UFA,0.9
2021,22,0017,12650,ROSTER,2,2020 B/R,14.85
2021,22,0017,14017,ROSTER,1,2020 UFA,0.99
2021,22,0017,13608,ROSTER,1,2021 UFA,1.2
2021,22,0017,9988,ROSTER,1,2020 UFA,1.43
2021,22,0017,15253,ROSTER,4,2021 1.12,2.25
2021,22,0017,14899,ROSTER,3,2020 2.11,1.25
2021,22,0017,12948,ROSTER,1,2020 UFA,0.88
2021,22,0018,15032,ROSTER,1,2020 UFA,0.88
2021,22,0018,14207,ROSTER,2,2019 4.02,1.1
2021,22,0018,13919,ROSTER,2,2021 R/F,0.9
2021,22,0018,13214,ROSTER,5,2021 B/R,17.5
2021,22,0018,13274,ROSTER,3,2021 B/R,5.1
2021,22,0018,15237,ROSTER,4,2021 1.01,7.45
2021,22,0018,15287,ROSTER,4,2021 3.01,1.11
2021,22,0018,15366,ROSTER,4,2021 3.06,1.03
2021,22,0018,15348,ROSTER,4,2021 3.11,0.97
2021,22,0018,15255,ROSTER,4,2021 4.01,0.84
2021,22,0018,15263,ROSTER,3,2021 5.10,0.78
2021,22,0018,15412,ROSTER,3,2021 UDFA,0.73
2021,22,0018,15394,ROSTER,3,2021 UDFA,0.73
2021,22,0018,14983,ROSTER,1,2021 UFA,0.9
2021,22,0018,12164,ROSTER,2,2021 UFA,6.7
2021,22,0018,12610,ROSTER,2,2021 UFA,6.0
2021,22,0018,13317,ROSTER,2,2021 UFA,1.3
2021,22,0018,10973,ROSTER,2,2021 UFA,2.2
2021,22,0018,15380,ROSTER,3,2021 5.01,0.79
2021,22,0018,15261,ROSTER,4,2021 4.10,0.81
2021,22,0018,14161,ROSTER,2,2019 2.15,1.58
2021,22,0018,13742,ROSTER,1,2021 UFA,0.9
2021,22,0018,14926,ROSTER,3,2020 2.08,1.35
2021,22,0018,14558,ROSTER,1,2021 UFA,0.9
2021,22,0018,13793,ROSTER,1,2020 UFA,1.54
2021,22,0018,14890,ROSTER,3,2020 6.12,0.81
2021,22,0018,14224,ROSTER,1,2020 UFA,0.88
2021,22,0018,15258,ROSTER,4,2021 2.08,1.36
2021,22,0018,15288,ROSTER,4,2021 1.15,1.9
2021,22,0018,12652,INJURED_RESERVE,3,2021 B/R,25.5
2021,22,0018,14902,INJURED_RESERVE,3,2020 4.06,0.9
2021,22,0018,15347,INJURED_RESERVE,4,2021 5.16,0.78
2021,22,0018,12647,INJURED_RESERVE,2,2020 SRFA,8.8
2021,22,0018,14933,INJURED_RESERVE,2,2020 UDFA,0.76
2021,22,0018,13252,INJURED_RESERVE,3,2021 UFA,3.5
2021,22,0018,10879,INJURED_RESERVE,3,2020 UFA,3.85
2021,22,0018,11721,INJURED_RESERVE,3,2021 TToff,15.0
2021,22,0019,13699,ROSTER,1,2018 2.01^,2.66
2021,22,0019,13713,ROSTER,1,2018 2.04^,3.38
2021,22,0019,13707,ROSTER,3,2021 EXT,2.53
2021,22,0019,11670,ROSTER,1,2019 B/R,14.52
2021,22,0019,14109,ROSTER,2,2019 3.16,1.13
2021,22,0019,13672,ROSTER,1,2019 UFA,2.66
2021,22,0019,14102,ROSTER,2,2019 1.11,3.14
2021,22,0019,13236,ROSTER,3,2019 EXT,2.62
2021,22,0019,14782,ROSTER,3,2020 3.08,1.01
2021,22,0019,14847,ROSTER,3,2020 4.11,0.88
2021,22,0019,14924,ROSTER,3,2020 6.11,0.81
2021,22,0019,14845,ROSTER,2,2020 UDFA,0.76
2021,22,0019,13917,ROSTER,1,2020 UFA,0.88
2021,22,0019,14136,ROSTER,2,2019 1.14,2.67
2021,22,0019,14185,ROSTER,1,2020 UFA,0.88
2021,22,0019,13263,ROSTER,1,2020 UFA,1.65
2021,22,0019,13228,ROSTER,1,2020 UFA,1.54
2021,22,0019,11644,ROSTER,2,2021 RRFA,5.0
2021,22,0019,15256,ROSTER,4,2021 1.09,2.81
2021,22,0019,15379,ROSTER,4,2021 2.13,1.2
2021,22,0019,15259,ROSTER,4,2021 3.13,0.95
2021,22,0019,14260,ROSTER,2,2021 UFA,1.3
2021,22,0019,13192,ROSTER,2,2021 UFA,1.3
2021,22,0019,15332,ROSTER,4,2021 4.13,0.81
2021,22,0019,15390,ROSTER,3,2021 5.13,0.78
2021,22,0019,14590,ROSTER,2,2021 R/F,0.9
2021,22,0019,15424,ROSTER,3,2021 UDFA,0.73
2021,22,0019,8851,ROSTER,1,2021 UFA,0.9
2021,22,0019,14221,ROSTER,1,2021 UFA,0.9
2021,22,0019,13199,ROSTER,1,2021 UFA,0.9
2021,22,0019,13234,ROSTER,1,2021 UFA,0.9
2021,22,0019,15393,ROSTER,1,2021 UFA,0.9
2021,22,0019,13226,ROSTER,1,2021 UFA,0.9
2021,22,0019,14898,ROSTER,3,2020 5.11,0.84
2021,22,0019,13431,ROSTER,1,2021 UFA,0.9
2021,22,0019,11150,ROSTER,1,2021 UFA,1.2
2021,22,0019,12280,ROSTER,1,2021 UFA,0.9
2021,22,0019,12302,ROSTER,1,2021 UFA,0.9
2021,22,0019,12270,ROSTER,1,2021 UFA,0.9
2021,22,0019,12698,ROSTER,2,2021 EXT,2.05
2021,22,0019,13681,ROSTER,1,2018 1.12,3.33
2021,22,0019,13715,ROSTER,1,2021 UFA,0.9
2021,22,0019,11707,INJURED_RESERVE,2,2021 SRFA,3.4
2021,22,0019,15301,INJURED_RESERVE,3,2021 4.18,0.8
2021,22,0019,10272,INJURED_RESERVE,1,Inaugural,29.3
2021,22,0019,13687,INJURED_RESERVE,1,2021 ERFA,0.9
2021,22,0019,13130,INJURED_RESERVE,1,2021 EFT,20.93
2021,22,0020,13154,ROSTER,1,2020 EXT,7.59
2021,22,0020,11678,ROSTER,2,2019 FRFA,10.26
2021,22,0020,12702,ROSTER,1,2020 EXT,10.69
2021,22,0020,12745,ROSTER,2,2020 FRFA,7.7
2021,22,0020,14927,ROSTER,3,2020 2.15,1.16
2021,22,0020,13322,ROSTER,1,2020 UFA,3.96
2021,22,0020,14151,ROSTER,2,2019 1.16,2.45
2021,22,0020,12620,ROSTER,7,2021 EXT,25.41
2021,22,0020,12151,ROSTER,1,Inaugural,7.89
2021,22,0020,13607,ROSTER,2,2019 EXT,7.36
2021,22,0020,12677,ROSTER,2,2020 FRFA,5.06
2021,22,0020,10976,ROSTER,4,2020 UFA,1.54
2021,22,0020,14248,ROSTER,1,2020 UFA,1.21
2021,22,0020,11348,ROSTER,2,2020 UFA,1.54
2021,22,0020,12752,ROSTER,1,2019 SRFA,3.15
2021,22,0020,13692,ROSTER,4,2021 EXT,1.43
2021,22,0020,13920,ROSTER,2,2021 R/F,0.9
2021,22,0020,14942,ROSTER,2,2021 R/F,0.9
2021,22,0020,12268,ROSTER,2,2021 R/F,0.9
2021,22,0020,14143,ROSTER,2,2021 R/F,0.9
2021,22,0020,14208,ROSTER,2,2019 3.02,1.49
2021,22,0020,12714,ROSTER,1,2021 FRFA,4.8
2021,22,0020,13479,ROSTER,1,2021 FRFA,4.8
2021,22,0020,15385,ROSTER,4,2021 2.15,1.15
2021,22,0020,15292,ROSTER,3,2021 3.19,0.9
2021,22,0020,15384,ROSTER,2,2021 3.22,0.88
2021,22,0020,14892,ROSTER,3,2020 3.15,0.95
2021,22,0020,15243,ROSTER,4,2021 3.26,0.86
2021,22,0020,12711,ROSTER,1,2019 UFA,2.42
2021,22,0020,15472,ROSTER,2,2021 UDFA,0.73
2021,22,0020,11840,ROSTER,1,2021 UFA,0.9
2021,22,0020,13622,ROSTER,2,2021 UFA,2.1
2021,22,0020,14844,ROSTER,2,2020 4.01,0.92
2021,22,0020,15034,ROSTER,3,2021 EXT,3.64
2021,22,0020,15296,ROSTER,1,2021 UFA,1.3
2021,22,0020,13201,ROSTER,1,2021 UFA,0.9
2021,22,0020,12229,ROSTER,3,2020 UFA,1.65
2021,22,0020,15411,ROSTER,2,2021 UDFA,0.73
2021,22,0020,13646,ROSTER,4,2021 EXT,3.84
2021,22,0020,15367,ROSTER,4,2021 5.05,0.79
2021,22,0020,12271,ROSTER,1,2021 UFA,1.3
2021,22,0020,12687,ROSTER,1,2021 UFA,0.9
2021,22,0020,10276,ROSTER,1,2021 UFA,0.9
2021,22,0020,14828,ROSTER,1,2021 UFA,1.3
2021,22,0020,14179,ROSTER,1,2021 UFA,0.9
2021,22,0020,13202,INJURED_RESERVE,2,2020 UFA,1.43
2021,22,0020,14837,INJURED_RESERVE,2,2020 4.12,0.87
2021,22,0020,12140,INJURED_RESERVE,3,2021 UFA,2.9
2021,22,0020,13810,INJURED_RESERVE,1,2020 UFA,1.43
2021,22,0020,9875,INJURED_RESERVE,1,2021 UFA,0.9
2021,22,0021,12625,ROSTER,2,2019 EXT,9.82
2021,22,0021,13128,ROSTER,2,2021 EXT,19.18
2021,22,0021,14158,ROSTER,2,2019 1.12,2.97
2021,22,0021,14168,ROSTER,2,2019 1.10,3.33
2021,22,0021,13208,ROSTER,3,2020 EXT,5.27
2021,22,0021,12750,ROSTER,1,2020 UFA,1.43
2021,22,0021,14888,ROSTER,3,2020 2.13,1.2
2021,22,0021,14896,ROSTER,3,2020 1.10,2.72
2021,22,0021,14779,ROSTER,3,2020 2.03,1.62
2021,22,0021,14840,ROSTER,3,2020 2.04,1.55
2021,22,0021,14137,ROSTER,2,2019 2.05,2.06
2021,22,0021,13630,ROSTER,2,2021 EXT,12.54
2021,22,0021,14839,ROSTER,3,2020 2.01,1.76
2021,22,0021,12186,ROSTER,1,2019 EXT,18.14
2021,22,0021,11317,ROSTER,1,2021 UFA,5.7
2021,22,0021,14223,ROSTER,2,2019 4.10,0.97
2021,22,0021,12734,ROSTER,1,2021 ERFA,0.9
2021,22,0021,14903,ROSTER,3,2020 6.04,0.83
2021,22,0021,14244,ROSTER,2,2021 R/F,0.9
2021,22,0021,14974,ROSTER,2,2020 UDFA,0.76
2021,22,0021,15289,ROSTER,4,2021 2.01,1.73
2021,22,0021,15346,ROSTER,4,2021 2.16,1.13
2021,22,0021,13716,ROSTER,1,2020 UFA,0.88
2021,22,0021,11247,ROSTER,2,2021 B/R,4.0
2021,22,0021,11382,ROSTER,1,2021 UFA,1.3
2021,22,0021,12828,ROSTER,1,2021 UFA,0.9
2021,22,0021,15293,ROSTER,4,2021 1.14,2.0
2021,22,0021,13688,ROSTER,3,2021 EXT,3.91
2021,22,0021,12476,ROSTER,1,2021 UFA,2.1
2021,22,0021,15302,ROSTER,4,2021 3.07,1.02
2021,22,0021,13113,ROSTER,5,2020 EXT,14.98
2021,22,0021,14247,ROSTER,3,2021 UFA,2.0
2021,22,0021,12215,ROSTER,1,2021 UFA,1.0
2021,22,0021,14910,ROSTER,1,2021 UFA,1.0
2021,22,0021,15388,INJURED_RESERVE,4,2021 3.14,0.94
2021,22,0021,14877,INJURED_RESERVE,3,2020 1.05,4.47
2021,22,0022,9099,ROSTER,1,2018 EXT,16.24
2021,22,0022,13733,ROSTER,1,2018 2.15^,3.38
2021,22,0022,13470,ROSTER,4,2021 EXT,4.11
2021,22,0022,12691,ROSTER,2,2020 UFA,3.52
2021,22,0022,13246,ROSTER,1,2020 UFA,0.88
2021,22,0022,14107,ROSTER,2,2019 3.05,1.39
2021,22,0022,13301,ROSTER,1,2019 UFA,3.75
2021,22,0022,12075,ROSTER,4,2021 EXT,7.79
2021,22,0022,10313,ROSTER,1,2021 RRFA,2.5
2021,22,0022,15365,ROSTER,4,2021 3.04,1.06
2021,22,0022,15377,ROSTER,1,2021 4.15,0.8
2021,22,0022,12985,ROSTER,2,2021 UFA,5.1
2021,22,0022,14213,ROSTER,1,2021 UFA,0.9
2021,22,0022,15040,ROSTER,1,2021 UFA,1.2
2021,22,0022,11675,ROSTER,3,2020 EXT,23.39
2021,22,0022,13675,ROSTER,1,2021 UFA,0.9
2021,22,0022,15262,ROSTER,1,2021 UDFA,0.73
2021,22,0022,11883,ROSTER,1,2021 UFA,1.2
2021,22,0022,13798,ROSTER,1,2021 UFA,0.9
2021,22,0022,11516,ROSTER,1,2021 UFA,0.9
2021,22,0022,9940,ROSTER,1,2021 UFA,0.9
2021,22,0022,13155,ROSTER,1,2020 UFA,2.75
2021,22,0022,13605,ROSTER,1,2018 1.05,5.59
2021,22,0022,11680,ROSTER,3,2021 UFA,7.1
2021,22,0022,12233,ROSTER,2,2019 EXT,1.52
2021,22,0022,12782,ROSTER,1,2020 UFA,0.88
2021,22,0022,12381,ROSTER,1,2021 UFA,1.2
2021,22,0022,13303,ROSTER,1,2021 UFA,0.9
2021,22,0022,10932,ROSTER,1,2021 UFA,0.9
2021,22,0022,12266,ROSTER,1,2021 UFA,0.9
2021,22,0022,14992,ROSTER,1,2021 UFA,1.2
2021,22,0022,12217,ROSTER,3,2021 UFA,2.0
2021,22,0022,13138,ROSTER,2,2020 EXT,17.99
2021,22,0022,11387,ROSTER,1,2021 UFA,0.9
2021,22,0022,12912,ROSTER,1,2019 ORFAN,2.06
2021,22,0022,13726,ROSTER,3,2021 FRFA,4.8
2021,22,0022,14222,ROSTER,1,2020 UFA,0.88
2021,22,0022,11761,ROSTER,1,2020 UFA,1.43
2021,22,0022,14889,ROSTER,3,2020 1.16,1.85
2021,22,0022,12126,ROSTER,1,2021 UFA,0.9
2021,22,0022,12278,ROSTER,2,2021 R/F,0.9
2021,22,0022,14112,ROSTER,2,2019 2.01,2.37
2021,22,0022,12626,INJURED_RESERVE,2,2021 UFA,27.0
2021,22,0022,15435,INJURED_RESERVE,3,2021 3.16,0.92
2021,22,0022,13629,INJURED_RESERVE,1,2018 1.15,2.93
2021,22,0022,14943,INJURED_RESERVE,3,2020 3.14,0.95
2021,22,0022,13205,INJURED_RESERVE,1,2020 UFA,2.86
2021,22,0022,15308,INJURED_RESERVE,4,2021 2.04,1.54
2021,22,0023,13782,ROSTER,4,2021 EXT,2.8
2021,22,0023,13723,ROSTER,3,2021 EXT,6.19
2021,22,0023,13704,ROSTER,1,2018 3.15,1.33
2021,22,0023,14197,ROSTER,2,2019 3.03,1.45
2021,22,0023,14893,ROSTER,2,2020 4.03,0.91
2021,22,0023,14934,ROSTER,2,2020 5.05,0.85
2021,22,0023,14875,ROSTER,3,2020 6.05,0.83
2021,22,0023,14163,ROSTER,2,2019 3.04,1.43
2021,22,0023,9853,ROSTER,1,2020 UFA,1.43
2021,22,0023,14907,ROSTER,2,2020 3.06,1.03
2021,22,0023,13703,ROSTER,1,2018 5.13,0.94
2021,22,0023,11872,ROSTER,2,2021 B/R,4.2
2021,22,0023,13164,ROSTER,3,2021 UFA,8.0
2021,22,0023,13251,ROSTER,2,2021 UFA,6.5
2021,22,0023,9833,ROSTER,1,2021 UFA,9.0
2021,22,0023,12181,ROSTER,3,2021 UFA,2.8
2021,22,0023,12703,ROSTER,1,2021 UFA,0.9
2021,22,0023,13488,ROSTER,1,2021 UFA,0.9
2021,22,0023,15271,ROSTER,3,2021 4.20,0.79
2021,22,0023,15391,ROSTER,2,2021 4.14,0.8
2021,22,0023,15352,ROSTER,4,2021 2.05,1.49
2021,22,0023,15438,ROSTER,3,2021 5.03,0.79
2021,22,0023,13691,ROSTER,1,2018 2.11,1.99
2021,22,0023,14922,ROSTER,3,2020 4.05,0.9
2021,22,0023,15386,ROSTER,3,2021 3.24,0.87
2021,22,0023,13143,ROSTER,1,2021 UFA,1.2
2021,22,0023,13134,ROSTER,1,2021 UFA,1.3
2021,22,0023,7401,ROSTER,1,2020 FRFA,10.23
2021,22,0023,14803,ROSTER,3,2020 1.04,5.07
2021,22,0023,13697,ROSTER,1,2018 1.14,3.06
2021,22,0023,10775,ROSTER,1,2019 EXT,7.51
2021,22,0023,15363,ROSTER,2,2021 5.15,0.78
2021,22,0023,14925,ROSTER,2,2020 4.10,0.88
2021,22,0023,13354,ROSTER,1,2020 UFA,1.54
2021,22,0023,14167,ROSTER,2,2019 1.05,5.03
2021,22,0023,10816,ROSTER,1,2021 UFA,5.1
2021,22,0023,10700,ROSTER,1,2020 SRFA,12.76
2021,22,0023,14833,ROSTER,3,2020 1.03,5.82
2021,22,0023,9474,ROSTER,1,2021 UFA,2.0
2021,22,0023,15484,ROSTER,3,2021 UDFA,0.73
2021,22,0023,15431,ROSTER,3,2021 UDFA,0.73
2021,22,0023,14843,INJURED_RESERVE,3,2020 3.05,1.04
2021,22,0023,13364,INJURED_RESERVE,1,2018 EXT,2.05
2021,22,0023,14141,INJURED_RESERVE,2,2019 3.13,1.21
2021,22,0023,13738,INJURED_RESERVE,3,2021 B/R,2.1
2021,22,0023,15400,INJURED_RESERVE,2,2021 3.20,0.89
2021,22,0023,15420,INJURED_RESERVE,2,2021 UDFA,0.73
2021,22,0023,12813,INJURED_RESERVE,1,2021 UFA,0.9
2021,22,0023,11938,INJURED_RESERVE,1,2021 UFA,12.1
2021,22,0024,9430,ROSTER,1,2019 UFA,6.17
2021,22,0024,13590,ROSTER,1,2018 1.03,7.05
2021,22,0024,12275,ROSTER,1,2020 UFA,1.1
2021,22,0024,9904,ROSTER,1,2020 UFA,2.09
2021,22,0024,14057,ROSTER,2,2019 2.12,1.69
2021,22,0024,14802,ROSTER,3,2020 1.06,3.97
2021,22,0024,14113,ROSTER,2,2019 1.09,3.58
2021,22,0024,13869,ROSTER,1,2021 R/F,0.9
2021,22,0024,11674,ROSTER,3,2021 B/R,9.4
2021,22,0024,13447,ROSTER,1,2021 SRFA,5.1
2021,22,0024,14412,ROSTER,1,2021 SRFA,3.4
2021,22,0024,15284,ROSTER,4,2021 1.10,2.59
2021,22,0024,15373,ROSTER,4,2021 1.16,1.81
2021,22,0024,15357,ROSTER,4,2021 3.05,1.04
2021,22,0024,15452,ROSTER,4,2021 5.12,0.78
2021,22,0024,13193,ROSTER,3,2021 UFA,2.0
2021,22,0024,13414,ROSTER,3,2021 UFA,2.1
2021,22,0024,13700,ROSTER,4,2021 UFA,7.0
