season,id,name,abbrev,owner_name,email,division,salaryCapAmount,waiverSortOrder,lastVisit,country,state,city,zip,phone,cell,cell2,address,future_draft_picks,logo,icon,stadium,sound,mail_event,time_zone,use_advanced_editor,username,play_audio,twitterUsername,division_name,conference_id,conference_name,draft_picks_2026_count,draft_picks_2027_count,total_future_picks,salaryCapAmount_numeric,waiverSortOrder_numeric
2023,0001,Dallas Cowboys,DAL,,,00,198.69,10,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0001.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0001.jpg,,,,,,,,,East,00,NFC,0,0,0,198.69,10
2023,0002,New York Giants,NYG,,,00,184.54,19,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0002.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0002.jpg,,,,,,,,,East,00,NFC,0,0,0,184.54,19
2023,0003,Philadelphia Eagles,PHI,,,00,196.39,13,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0003.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0003.jpg,,,,,,,,,East,00,NFC,0,0,0,196.39,13
2023,0004,Washington Commanders,WAS,,,00,198.26,29,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0004.png,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_icon0004.png,,,,,,,,,East,00,NFC,0,0,0,198.26,29
2023,0005,Chicago Bears,CHI,,,01,199.17,23,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0005.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0005.jpg,,,,,,,,,North,00,NFC,0,0,0,199.17,23
2023,0006,Detroit Lions,DET,,,01,197.87,28,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0006.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0006.jpg,Ford Field,,,,,,,,North,00,NFC,0,0,0,197.87,28
2023,0007,Green Bay Packers,GBP,,,01,199.17,6,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0007.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0007.jpg,Lombardi Field,,,,,,,,North,00,NFC,0,0,0,199.17,6
2023,0008,Minnesota Vikings,MIN,,,01,184.57,15,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0008.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0008.jpg,,,,,,,,,North,00,NFC,0,0,0,184.57,15
2023,0009,Atlanta Falcons,ATL,,,02,192.06,24,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0009.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0009.jpg,,http://soundbible.com/1517-Screaming-Hawk.html,,,,,,,South,00,NFC,0,0,0,192.06,24
2023,0010,Carolina Panthers,CAR,,,02,190.04,2,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0010.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0010.jpg,,,,,,,,,South,00,NFC,0,0,0,190.04,2
2023,0011,New Orleans Saints,NOS,,,02,196.76,16,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0011.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0011.jpg,Mercedes-Benz Superdome,,,,,,,,South,00,NFC,0,0,0,196.76,16
2023,0012,Tampa Bay Buccaneers,TBB,,,02,181.28,17,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0012.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0012.jpg,,,,,,,,,South,00,NFC,0,0,0,181.28,17
2023,0013,Arizona Cardinals,ARI,,,03,184.66,12,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0013.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0013.jpg,,,,,,,,,West,00,NFC,0,0,0,184.66,12
2023,0014,Los Angeles Rams,LAR,,,03,192.52,25,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0016.png,https://www43.myfantasyleague.com/fflnetdynamic2021/22686_franchise_icon0016.png,SoFi Stadium,http://www.thesoundarchive.com/play-wav-files.asp?sound=starwars/chewy_roar.wav,,,,,,,West,00,NFC,0,0,0,192.52,25
2023,0015,San Francisco 49ers,SFO,,,03,199.17,14,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0014.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0014.jpg,,,,,,,,,West,00,NFC,0,0,0,199.17,14
2023,0016,Seattle Seahawks,SEA,,,03,188.97,27,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0015.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0015.jpg,Lumen Field,,,,,,,,West,00,NFC,0,0,0,188.97,27
2023,0017,Buffalo Bills,BUF,,,04,187.16,11,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0017.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0017.jpg,,,,,,,,,East,01,AFC,0,0,0,187.16,11
2023,0018,Miami Dolphins,MIA,,,04,198.77,22,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0018.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0018.jpg,,,,,,,,,East,01,AFC,0,0,0,198.77,22
