season,id,name,abbrev,owner_name,email,division,salaryCapAmount,waiverSortOrder,lastVisit,country,state,city,zip,phone,cell,cell2,address,future_draft_picks,logo,icon,stadium,sound,mail_event,time_zone,use_advanced_editor,username,play_audio,twitterUsername,division_name,conference_id,conference_name,draft_picks_2026_count,draft_picks_2027_count,total_future_picks,salaryCapAmount_numeric,waiverSortOrder_numeric
2022,0015,San Francisco 49ers,SFO,,,03,185.13,29,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0014.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0014.jpg,,,,,,,,,West,00,NFC,0,0,0,185.13,29
2022,0016,Seattle Seahawks,SEA,,,03,175.29,4,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0015.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0015.jpg,Lumen Field,,,,,,,,West,00,NFC,0,0,0,175.29,4
2022,0017,Buffalo Bills,BUF,,,04,173.79,28,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0017.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0017.jpg,,,,,,,,,East,01,AFC,0,0,0,173.79,28
2022,0018,Miami Dolphins,MIA,,,04,177.95,13,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0018.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0018.jpg,,,,,,,,,East,01,AFC,0,0,0,177.95,13
2022,0019,New England Patriots,NEP,,,04,185.67,10,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0019.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0019.jpg,,,,,,,,,East,01,AFC,0,0,0,185.67,10
2022,0020,New York Jets,NYJ,,,04,178.27,2,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0020.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0020.jpg,,https://www45.myfantasyleague.com/fflnetdynamic2017/19611_franchise_sound0009.mp3,,,,,,,East,01,AFC,0,0,0,178.27,2
2022,0021,Baltimore Ravens,BAL,,,05,178.97,26,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0021.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0021.jpg,,http://soundbible.com/422-Raven-Sound-Clip.html,,,,,,,North,01,AFC,0,0,0,178.97,26
2022,0022,Cincinnati Bengals,CIN,,,05,171.79,1,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0022.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0022.jpg,,,,,,,,,North,01,AFC,0,0,0,171.79,1
2022,0023,Cleveland Browns,CLE,,,05,181.37,12,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0023.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0023.jpg,,,,,,,,,North,01,AFC,0,0,0,181.37,12
2022,0024,Pittsburgh Steelers,PIT,,,05,185.14,18,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0024.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0024.jpg,,http://www.steelergridiron.com/fanzone/audio/29_Unknown%20-%20Steelers%20Nation.mp3,,,,,,,North,01,AFC,0,0,0,185.14,18
2022,0025,Houston Texans,HOU,,,06,172.60,14,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0025.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0025.jpg,Mexico,https://youtu.be/tKnG06-oYcg?t=1s,,,,,,,South,01,AFC,0,0,0,172.6,14
2022,0026,Indianapolis Colts,IND,,,06,172.08,17,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0026.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0026.jpg,,,,,,,,,South,01,AFC,0,0,0,172.08,17
2022,0027,Jacksonville Jaguars,JAC,,,06,170.48,27,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0027.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0027.jpg,,,,,,,,,South,01,AFC,0,0,0,170.48,27
2022,0028,Tennessee Titans,TEN,,,06,178.77,20,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0028.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0028.jpg,,,,,,,,,South,01,AFC,0,0,0,178.77,20
2022,0029,Denver Broncos,DEN,,,07,181.36,15,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0029.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0029.jpg,,,,,,,,,West,01,AFC,0,0,0,181.36,15
2022,0030,Kansas City Chiefs,KCC,,,07,177.22,32,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0030.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0030.jpg,,,,,,,,,West,01,AFC,0,0,0,177.22,32
2022,0031,Las Vegas Raiders,LVR,,,07,172.77,9,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0031.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0031.jpg,,,,,,,,,West,01,AFC,0,0,0,172.77,9
2022,0032,Los Angeles Chargers,LAC,,,07,175.74,21,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0032.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0032.jpg,,,,,,,,,West,01,AFC,0,0,0,175.74,21
