season,id,name,abbrev,owner_name,email,division,salaryCapAmount,waiverSortOrder,lastVisit,country,state,city,zip,phone,cell,cell2,address,future_draft_picks,logo,icon,stadium,sound,mail_event,time_zone,use_advanced_editor,username,play_audio,twitterUsername,division_name,conference_id,conference_name,draft_picks_2026_count,draft_picks_2027_count,total_future_picks,salaryCapAmount_numeric,waiverSortOrder_numeric
2025,0011,New Orleans Saints,NOS,,,02,246.89,2,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0011.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0011.jpg,Mercedes-Benz Superdome,,,,,,,,South,00,NFC,0,0,0,246.89,2
2025,0012,Tampa Bay Buccaneers,TBB,,,02,227.43,15,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0012.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0012.jpg,,,,,,,,,South,00,NFC,0,0,0,227.43,15
2025,0013,Arizona Cardinals,ARI,,,03,231.02,5,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0013.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0013.jpg,,,,,,,,,West,00,NFC,0,0,0,231.02,5
2025,0014,Los Angeles Rams,LAR,,,03,240.81,13,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0016.png,https://www43.myfantasyleague.com/fflnetdynamic2021/22686_franchise_icon0016.png,SoFi Stadium,http://www.thesoundarchive.com/play-wav-files.asp?sound=starwars/chewy_roar.wav,,,,,,,West,00,NFC,0,0,0,240.81,13
2025,0015,San Francisco 49ers,SFO,,,03,246.89,6,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0014.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0014.jpg,,,,,,,,,West,00,NFC,0,0,0,246.89,6
2025,0016,Seattle Seahawks,SEA,,,03,242.07,1,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0015.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0015.jpg,Lumen Field,,,,,,,,West,00,NFC,0,0,0,242.07,1
2025,0017,Buffalo Bills,BUF,,,04,243.38,28,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0017.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0017.jpg,,,,,,,,,East,01,AFC,0,0,0,243.38,28
2025,0018,Miami Dolphins,MIA,,,04,246.80,27,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0018.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0018.jpg,,,,,,,,,East,01,AFC,0,0,0,246.8,27
2025,0019,New England Patriots,NEP,,,04,233.37,19,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0019.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0019.jpg,,,,,,,,,East,01,AFC,0,0,0,233.37,19
2025,0020,New York Jets,NYJ,,,04,226.97,20,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0020.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0020.jpg,,https://www45.myfantasyleague.com/fflnetdynamic2017/19611_franchise_sound0009.mp3,,,,,,,East,01,AFC,0,0,0,226.97,20
2025,0021,Baltimore Ravens,BAL,,,05,246.89,17,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0021.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0021.jpg,,http://soundbible.com/422-Raven-Sound-Clip.html,,,,,,,North,01,AFC,0,0,0,246.89,17
2025,0022,Cincinnati Bengals,CIN,,,05,246.89,22,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0022.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0022.jpg,,,,,,,,,North,01,AFC,0,0,0,246.89,22
2025,0023,Cleveland Browns,CLE,,,05,227.85,26,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0023.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0023.jpg,,,,,,,,,North,01,AFC,0,0,0,227.85,26
2025,0024,Pittsburgh Steelers,PIT,,,05,228.54,23,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0024.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0024.jpg,,http://www.steelergridiron.com/fanzone/audio/29_Unknown%20-%20Steelers%20Nation.mp3,,,,,,,North,01,AFC,0,0,0,228.54,23
2025,0025,Houston Texans,HOU,,,06,226.92,29,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0025.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0025.jpg,Mexico,https://youtu.be/tKnG06-oYcg?t=1s,,,,,,,South,01,AFC,0,0,0,226.92,29
2025,0026,Indianapolis Colts,IND,,,06,236.54,31,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0026.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0026.jpg,,,,,,,,,South,01,AFC,0,0,0,236.54,31
2025,0027,Jacksonville Jaguars,JAC,,,06,243.70,21,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0027.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0027.jpg,,,,,,,,,South,01,AFC,0,0,0,243.7,21
2025,0028,Tennessee Titans,TEN,,,06,234.06,24,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0028.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0028.jpg,,,,,,,,,South,01,AFC,0,0,0,234.06,24
2025,0029,Denver Broncos,DEN,,,07,242.48,18,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0029.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0029.jpg,,,,,,,,,West,01,AFC,0,0,0,242.48,18
2025,0030,Kansas City Chiefs,KCC,,,07,235.43,32,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0030.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0030.jpg,,,,,,,,,West,01,AFC,0,0,0,235.43,32
2025,0031,Las Vegas Raiders,LVR,,,07,228.55,25,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0031.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0031.jpg,,,,,,,,,West,01,AFC,0,0,0,228.55,25
2025,0032,Los Angeles Chargers,LAC,,,07,246.06,30,,,,,,,,,,,https://www43.myfantasyleague.com/fflnetdynamic2022/22686_franchise_logo0032.png,https://www43.myfantasyleague.com/fflnetdynamic2014/37677_franchise_icon0032.jpg,,,,,,,,,West,01,AFC,0,0,0,246.06,30
