season,contractInfo,contractYear,salary,id,conference
2021,2021 UFA,1,0.90,13959,0
2021,2021 UFA,1,1,13623,0
2021,2021 UFA,2,1.30,13139,0
2021,2021 1.11,4,2.41,15256,0
2021,2020 UFA,1,5.61,12225,0
2021,2020 UFA,1,1.76,13253,0
2021,2021 UFA,1,0.90,12206,0
2021,2021 EXT,4,10.44,13154,0
2021,2021 UDFA,3,0.73,15391,0
2021,2021 UFA,1,0.90,12246,0
2021,2021 UFA,1,0.90,14221,0
2021,2019 1.10,2,3.33,14157,0
2021,2021 RRFA,4,3,12391,0
2021,2021 ERFA,1,0.90,14226,0
2021,2021 UFA,1,0.90,13652,0
2021,2021 UFA,1,0.90,12302,0
2021,2020 UFA,1,4.62,13447,0
2021,2020 UFA,1,1.43,14017,0
2021,2020 3.03,3,1.08,14928,0
2021,2021 UFA,1,0.90,15422,0
2021,2021 B/R,4,22,10703,0
2021,2021 1.08,4,3.06,15239,0
2021,2020 4.15,3,0.86,14909,0
2021,2021 UFA,1,0.90,14328,0
2021,2020 UFA,1,1.43,12140,0
2021,2021 UFA,1,0.90,14227,0
2021,2020 UFA,2,0.88,14947,0
2021,2021 UFA,1,0.90,9940,0
2021,2021 UFA,4,14.60,11228,0
2021,2021 R/F,2,0.90,13325,0
2021,2021 UFA,1,1.20,13212,0
2021,2020 1.09,3,2.95,14877,0
2021,2021 R/F,2,0.90,13765,0
2021,2021 UFA,1,0.90,10868,0
2021,2021 UFA,1,,0000,1
2021,2019 2.16,2,1.55,14184,1
2021,2020 EXT,3,23.39,11675,1
2021,2021 EXT,3,8.20,13230,1
2021,2020 UFA,1,0.88,14185,1
2021,2021 UFA,1,0.90,10554,1
2021,2021 UDFA,3,0.73,15394,1
2021,2021 UFA,3,2.80,12181,1
2021,2020 2.04,3,1.55,14840,1
2021,2020 1.14,3,2.06,14799,1
2021,2021 R/F,2,0.90,14590,1
2021,2018 4.03^,1,2.18,13730,1
2021,2019 EXT,2,1.52,12233,1
2021,2020 UFA,1,0.88,13246,1
2021,2020 EXT,3,5.27,13208,1
2021,2021 EXT,5,17.55,13589,1
2021,2019 1.05,2,5.03,14167,1
2021,2019 EXT,2,9.26,11222,1
2021,2019 3.08,2,1.32,14153,1
2021,2021 UFA,1,0.90,9875,1
2021,2020 UFA,1,2.20,12308,1
2021,2019 FRFA,1,3.99,12930,1
2021,2018 4.08^,1,3.38,13671,1
2021,2021 UFA,1,0.90,10814,1
2021,2019 3.05,2,1.39,14107,1
2021,2020 FRFA,3,7.70,12218,1
2021,2021 UFA,1,1.30,13880,1
2021,2020 3.02,3,1.09,14936,1
2021,2021 4.18,3,0.80,15301,1
2021,2020 UFA,1,1.43,12083,1
2021,2020 UFA,1,1.65,13263,1
2021,2021 UFA,1,0.90,13980,1
2021,2021 UFA,2,6.50,13251,1
2021,2018 5.01^,1,2.18,13706,1
2021,2018 1.01+,1,9.05,13604,1
2021,2021 3.05,4,1.04,15357,1
2021,2021 4.12,4,0.81,15409,1
2021,2020 UFA,1,1.43,15082,1
2021,2021 UFA,1,0.90,13201,1
2021,2021 EXT,4,7.79,12075,1
2021,2021 3.11,4,0.97,15348,1
2021,2021 UFA,1,0.90,14983,1
2021,2021 1.14,4,2,15293,1
2021,2018 5.07^,1,3.38,13737,1
2021,2021 UDFA,3,0.73,15344,1
2021,2020 4.03,2,0.91,14893,1
2021,2021 UFA,2,2.20,10973,1
2021,2019 EXT,3,8.73,11679,1
2021,2020 UFA,2,5.72,12718,1
2021,2020 R/F,1,0.88,13775,1
2021,2021 UFA,1,0.90,12266,1
2021,2020 4.05,3,0.90,14922,1
2021,2020 UDFA,2,0.76,14933,1
2021,2021 UFA,1,0.90,12292,1
2021,2021 R/F,1,0.90,13869,1
2021,2021 UFA,1,0.90,10932,1
2021,2021 2.12,4,1.23,15355,1
2021,2021 EFT,1,17.56,12686,1
2021,2019 1.04,2,5.61,14147,1
2021,2021 UFA,1,0.90,11936,1
2021,2021 UFA,1,0.90,13418,1
2021,2020 3.05,3,1.04,14843,1
2021,2021 R/F,2,0.90,13256,1
2021,2020 B/R,2,14.85,12650,1
2021,2020 UFA,1,1.43,12750,1
2021,2021 UFA,1,8.10,5848,1
2021,2021 UFA,1,1.30,12110,1
2021,2020 FRFA,3,5.06,11640,1
2021,2020 3.15,3,0.95,14892,1
2021,2019 2.04,2,2.12,14104,1
2021,2021 UFA,1,1.20,12817,1
2021,2020 UFA,1,1.43,9988,1
2021,2021 UDFA,3,0.73,15412,1
2021,2020 2.09,3,1.32,14897,1
2021,2021 3.19,3,0.90,15292,1
2021,2021 UFA,2,6.20,13304,1
2021,2021 UFA,1,0.90,12173,1
2021,2021 SRFA,2,3.40,14105,1
2021,2021 3.21,4,0.89,15356,1
2021,2020 6.05,3,0.83,14875,1
2021,2021 UFA,4,10.20,12688,1
2021,2021 R/F,2,0.90,14942,1
2021,2019 2.14,2,1.62,14171,1
2021,2021 R/F,2,0.90,12781,1
2021,2020 1.01,3,7.96,14777,1
2021,2019 1.13,2,2.81,14170,1
2021,2020 UFA,1,1.54,13354,1
2021,2019 SRFA,1,3.15,12752,1
2021,2021 UFA,1,0.90,15418,1
2021,2021 EXT,3,3.64,15034,1
2021,2021 UFA,1,4.20,9051,1
2021,2021 UFA,1,1.30,12779,1
2021,2019 2.01,2,2.37,14112,1
2021,2021 5.01,3,0.79,15380,1
2021,2021 UFA,1,1.20,13718,1
2021,2021 RRFA,2,5,11644,1
2021,2018 EXT,1,2.05,13364,1
2021,2018 5.13,1,0.94,13703,1
2021,2021 2.08,4,1.36,15258,1
2021,2019 5.08,2,0.80,14251,1
2021,2020 5.03,3,0.85,14850,1
2021,2020 2.13,3,1.20,14888,1
2021,2019 UFA,1,1.57,13668,1
2021,2021 1.03,4,5.41,15281,1
2021,2020 2.15,3,1.16,14927,1
2021,2018 1.12,1,3.33,13681,1
2021,2021 EXT,3,10.07,13610,1
2021,2021 4.03,2,0.84,15364,1
2021,2020 UFA,1,3.96,13322,1
2021,2021 UFA,1,0.90,12280,1
2021,2021 EXT,4,3.17,12739,1
2021,2020 2.10,3,1.29,14841,1
2021,2021 UFA,1,1,11706,1
2021,2021 UFA,1,1.90,10308,1
2021,2021 R/F,2,0.90,14630,1
2021,2019 2.08,2,1.89,14155,1
2021,2021 UFA,1,1.20,11349,1
2021,2020 UFA,1,4.51,12250,1
2021,2021 3.09,4,0.99,15290,1
2021,2021 2.05,4,1.49,15352,1
2021,2021 UFA,1,0.90,13675,1
2021,2020 EXT,2,6.96,13146,1
2021,2021 EXT,2,19.18,13128,1
2021,2021 UFA,1,2,9474,1
2021,2021 UFA,1,0.90,13844,1
2021,2021 B/R,3,9.40,11674,1
2021,2020 UFA,2,27.72,12175,1
2021,2021 UDFA,3,0.73,15484,1
2021,2020 SRFA,1,12.76,10700,1
2021,2019 EXT,2,5.72,10762,1
2021,2021 3.18,4,0.91,15410,1
2021,2019 6.12,1,0.69,14225,1
2021,2021 B/R,4,2.50,12184,1
2021,2021 UFA,1,1.20,15029,1
2021,2020 UFA,1,0.88,15001,1
2021,2021 RRFA,1,2.50,10313,1
2021,2021 UDFA,3,0.73,15304,1
2021,2018 1.02,1,7.99,13592,1
2021,2021 EXT,3,3.91,13688,1
2021,2021 UFA,2,7.50,10768,1
2021,2020 6.07,3,0.81,14911,1
2021,2021 TToff,3,3.70,13710,1
2021,2021 UFA,1,0.90,12227,1
2021,2021 UFA,2,5,13153,1
2021,2021 UFA,1,5.10,10816,1
2021,2020 UDFA,2,0.76,14845,1
2021,2021 1.16,4,1.81,15373,1
2021,2021 FRFA,1,4.80,13479,1
2021,2021 UFA,2,6.70,12164,1
2021,2020 5.11,3,0.84,14898,1
2021,2020 3.14,3,0.95,14943,1
2021,2021 5.06,4,0.79,15396,1
2021,2020 3.06,2,1.03,14907,1
2021,2021 EXT,4,2.80,13782,1
2021,2021 UFA,2,1.30,12349,1
2021,2019 EXT,1,18.14,12186,1
2021,2020 6.04,3,0.83,14903,1
2021,2020 2.16,3,1.13,14805,1
2021,2020 1.08,3,3.23,14800,1
2021,2019 EXT,2,9.23,11757,1
2021,2021 UFA,1,1.20,13281,1
2021,2021 UFA,1,0.90,11516,1
2021,2021 UFA,3,2.50,12630,1
2021,2020 3.11,2,0.98,14921,1
2021,2021 UFA,1,0.90,14315,1
2021,2020 SRFA,2,3.63,12234,1
2021,2020 4.11,3,0.88,14847,1
2021,2021 FRFA,3,4.80,13726,1
2021,2020 UFA,1,0.88,13716,1
2021,2018 1.14,1,3.06,13697,1
2021,2020 4.01,2,0.92,14844,1
2021,2021 UFA,3,1.80,13850,1
2021,2020 UFA,1,0.88,14222,1
2021,2021 UFA,1,0.90,14322,1
2021,2020 1.04,3,5.07,14803,1
2021,2021 B/R,2,12.10,13404,1
2021,2019 EXT,2,9.82,12625,1
2021,2021 UFA,1,0.90,13303,1
2021,2020 5.05,2,0.85,14934,1
2021,2021 UFA,3,1.30,13189,1
2021,2021 B/R,2,4,11247,1
2021,2021 3.07,4,1.02,15302,1
2021,2021 1.12,4,2.25,15253,1
2021,2020 3.16,3,0.94,14808,1
2021,Inaugural,1,23.99,11671,1
2021,2018 2.01^,1,2.66,13699,1
2021,2019 EXT,3,2.62,13236,1
2021,2021 UFA,1,0.90,13934,1
2021,2019 2.05,2,2.06,14137,1
2021,2021 4.07,4,0.82,15360,1
2021,2021 UFA,1,0.90,13798,1
2021,2021 5.07,4,0.78,15303,1
2021,2019 1.16,2,2.45,14151,1
2021,2021 1.02,4,6.30,15238,1
2021,2021 UDFA,3,0.73,15431,1
2021,2021 R/F,2,0.90,13919,1
2021,2018 2.04^,1,3.38,13713,1
2021,2021 UFA,3,4.50,12222,1
2021,2021 ERFA,1,0.90,12734,1
2021,2021 UFA,1,0.90,8851,1
2021,2021 EXT,4,1.94,13933,1
2021,2021 UFA,1,1.30,13134,1
2021,2021 UFA,2,1.70,13129,1
2021,2021 UFA,3,2,12217,1
2021,2020 UFA,1,0.88,15032,1
2021,2020 UFA,1,0.88,13770,1
2021,2021 UFA,1,1.20,11660,1
2021,2021 2.11,4,1.26,15331,1
2021,2020 UFA,1,1.76,14991,1
2021,2021 FRFA,1,4.80,12714,1
2021,2021 UFA,1,1.50,11764,1
2021,2020 SRFA,2,8.80,12647,1
2021,2021 SRFA,2,3.40,13809,1
2021,2021 4.01,4,0.84,15255,1
2021,2021 EXT,4,3.84,13646,1
2021,2020 UFA,1,0.88,9694,1
2021,2020 UFA,1,0.88,14224,1
2021,2021 UFA,1,2.10,11760,1
2021,2020 EXT,5,8.53,13198,1
2021,2019 3.07,2,1.34,14149,1
2021,2021 UFA,1,0.90,14081,1
2021,2021 R/F,2,0.90,14244,1
2021,2020 2.08,3,1.35,14926,1
2021,2019 UFA,1,2.66,13672,1
2021,2020 2.12,3,1.22,14852,1
2021,2021 UFA,1,0.90,15499,1
2021,2021 UFA,2,1.30,13317,1
2021,2021 B/R,2,16.60,13163,1
2021,2021 EXT,4,7.58,13674,1
2021,2019 EXT,3,4.98,12611,1
2021,2021 R/F,2,0.90,12278,1
2021,2021 UFA,1,1.30,12271,1
2021,2020 EXT,3,23.73,13277,1
2021,2021 UFA,1,0.90,11239,1
2021,Inaugural,1,7.89,12151,1
2021,2021 UFA,1,0.90,8153,1
2021,2021 UFA,1,1,9826,1
2021,2021 UDFA,3,0.73,15419,1
2021,2021 3.02,4,1.09,15381,1
2021,2021 UFA,1,1,10261,1
2021,2021 UFA,1,1,13746,1
2021,2021 UFA,1,0.90,14882,1
2021,2021 UFA,3,2,14247,1
2021,2021 UFA,1,1,12215,1
2021,2020 UFA,1,1.54,13273,1
2021,2021 SRFA,1,3.40,9902,1
2021,2020 2.14,3,1.18,14878,1
2021,2021 UFA,1,0.90,12828,1
2021,2018 1.05,1,5.59,13605,1
2021,2021 UFA,1,1.20,14337,1
2021,2020 UFA,1,0.88,14964,1
2021,2020 4.12,2,0.87,14837,1
2021,2020 UFA,1,0.88,11281,1
2021,2019 1.09,2,3.58,14113,1
2021,2021 EXT,2,5.67,12764,1
2021,2021 UFA,1,2,12252,1
2021,2021 UFA,1,0.90,13204,1
2021,2019 3.01,2,1.52,14075,1
2021,2021 UFA,1,0.90,14558,1
2021,2021 1.05,4,4.17,15254,1
2021,2021 B/R,2,4.20,11872,1
2021,2021 UFA,1,0.90,14213,1
2021,2020 4.02,2,0.92,14891,1
2021,2021 UFA,1,0.90,13715,1
2021,2019 1.03,2,6.38,14101,1
2021,2021 UDFA,3,0.73,15496,1
2021,2020 UFA,1,1.43,10793,1
2021,2021 UFA,1,2.10,12476,1
2021,2021 UFA,1,0.90,10945,1
2021,2020 5.04,3,0.85,14905,1
2021,2019 2.11,2,1.74,14087,1
2021,2021 UFA,2,2.20,13284,1
2021,2021 UFA,2,27,12626,1
2021,2021 B/R,3,7,12676,1
2021,2020 2.03,3,1.62,14779,1
2021,2021 4.20,3,0.79,15271,1
2021,2021 UFA,2,2.70,12481,1
2021,2020 UFA,1,5.83,10266,1
2021,2018 EXT,1,2.71,10823,1
2021,2020 UFA,2,2.20,12287,1
2021,2020 UFA,1,6.60,12678,1
2021,2021 UFA,1,0.90,12656,1
2021,2020 1.15,3,1.95,14835,1
2021,2020 UDFA,2,0.76,14940,1
2021,2021 UFA,1,0.90,13742,1
2021,2021 4.16,3,0.80,15265,1
2021,2021 UFA,1,1.20,13424,1
2021,2021 B/R,2,30,12801,1
2021,2021 UFA,3,2.10,13414,1
2021,2021 B/R,3,5.20,10729,1
2021,2021 UFA,2,2.10,13622,1
2021,2019 2.02,2,2.28,14138,1
2021,2021 UFA,2,1.30,14260,1
2021,2021 3.06,4,1.03,15366,1
2021,2020 UFA,1,1.54,13228,1
2021,2020 FRFA,2,5.06,12677,1
2021,2021 UFA,1,9.80,11232,1
2021,2021 UFA,1,0.90,11387,1
2021,2021 3.17,4,0.91,15361,1
2021,2021 UFA,1,1.20,10277,1
2021,2021 UFA,1,0.90,12813,1
2021,2021 EXT,3,4.80,12742,1
2021,2021 4.10,4,0.81,15261,1
2021,2021 EXT,4,5.63,13684,1
2021,2021 R/F,1,0.90,9577,1
2021,2021 5.12,4,0.78,15452,1
2021,2020 UFA,1,1.43,9853,1
2021,2021 UFA,1,0.90,13731,1
2021,2020 ORFA5,1,2.31,13223,1
2021,2020 EXT,2,17.99,13138,1
2021,2021 B/R,3,10.50,12221,1
2021,2021 UFA,1,1.30,14789,1
2021,2018 2.11,1,1.99,13691,1
2021,2020 4.04,3,0.91,14783,1
2021,2021 UFA,1,1.30,11382,1
2021,2021 UFA,2,1.30,12987,1
2021,2021 UFA,1,0.90,10276,1
2021,2020 EXT,1,10.69,12702,1
2021,2021 UFA,1,0.90,13226,1
2021,2021 B/R,3,2.10,13738,1
2021,2021 UFA,2,2.60,13229,1
2021,2020 UFA,1,0.88,13917,1
2021,2021 UFA,2,1.30,9861,1
2021,2021 EXT,4,8.37,13593,1
2021,2019 1.02,2,7.38,14073,1
2021,2021 EXT,5,4.42,13714,1
2021,2021 EXT,3,4.30,12305,1
2021,2020 UFA,2,1.98,13722,1
2021,2021 UDFA,1,0.73,15262,1
2021,2020 1.11,3,2.51,14836,1
2021,2020 3.09,3,1.00,14858,1
2021,2019 UFA,1,6.17,9430,1
2021,2021 UFA,1,0.90,13288,1
2021,2020 1.03,3,5.82,14833,1
2021,2021 UFA,1,1,13702,1
2021,2020 EXT,3,1.73,12241,1
2021,2021 UFA,1,1.20,12700,1
2021,2021 UDFA,3,0.73,15424,1
2021,2021 UFA,2,3.40,12171,1
2021,2019 3.02,2,1.49,14208,1
2021,2021 5.03,3,0.79,15438,1
2021,2020 6.11,3,0.81,14924,1
2021,2021 B/R,3,5.10,13274,1
2021,2021 UFA,1,0.90,14205,1
2021,2021 UFA,1,1.30,13764,1
2021,2020 4.13,3,0.87,14864,1
2021,2020 UFA,1,1.43,14117,1
2021,2020 UFA,1,1.43,14095,1
2021,2021 UFA,1,0.90,13848,1
2021,2021 EXT,2,16.92,13319,1
2021,2021 UFA,1,1,14910,1
2021,2021 R/F,2,0.90,12268,1
2021,2020 UFA,2,6.16,10753,1
2021,2021 B/R,3,7.30,12741,1
2021,2021 UFA,1,0.90,13332,1
2021,2019 3.10,2,1.28,14059,1
2021,2020 FRFA,2,7.70,12745,1
2021,2021 UFA,1,0.90,14164,1
2021,2021 4.06,4,0.83,15404,1
2021,2021 UFA,1,1,10271,1
2021,2021 UFA,1,0.90,13748,1
2021,2021 1.11,4,2.41,15241,1
2021,2019 EXT,1,7.29,10738,1
2021,2018 1.04,1,6.26,13606,1
2021,2021 UFA,1,0.90,13225,1
2021,2021 UFA,1,1.30,14828,1
2021,2021 UFA,1,1,15330,1
2021,2021 UFA,1,7,10292,1
2021,2021 UFA,1,0.90,13898,1
2021,2020 UFA,1,2.09,9904,1
2021,2020 UFA,1,1.43,13810,1
2021,2021 EXT,4,3.86,12795,1
2021,2020 EXT,2,20.44,13132,1
2021,2019 UFA,1,3.75,13301,1
2021,2021 UFA,1,0.90,12720,1
2021,2020 UFA,1,1.21,14248,1
2021,2021 EXT,2,20.99,11244,1
2021,2020 UFA,1,8.80,12239,1
2021,2021 R/F,2,0.90,13232,1
2021,2020 UFA,1,3.41,13250,1
2021,2020 2.11,3,1.25,14899,1
2021,2018 2.06,1,2.27,13633,1
2021,2020 SRFA,1,3.63,11772,1
2021,2021 EXT,3,21.13,13299,1
2021,2020 4.08,3,0.89,14867,1
2021,2021 R/F,2,0.90,14143,1
2021,2021 ERFA,1,0.90,13403,1
2021,2021 UFA,3,8,13164,1
2021,2020 1.07,3,3.58,14832,1
2021,2021 1.08,4,3.06,15240,1
2021,2021 UFA,4,7,13700,1
2021,2021 UFA,3,7.10,11680,1
2021,2021 UFA,1,1.20,13224,1
2021,2021 B/R,2,8.40,11769,1
2021,2019 3.06,2,1.36,14159,1
2021,2021 1.01,4,7.45,15237,1
2021,2020 UFA,2,1.43,13202,1
2021,2021 UFA,1,0.90,12687,1
2021,2020 SRFA,1,3.63,13632,1
2021,2018 2.15^,1,3.38,13733,1
2021,2021 R/F,2,0.90,13227,1
2021,2020 3.13,3,0.96,14932,1
2021,2021 ERFA,1,0.90,13687,1
2021,2021 UFA,2,5.10,12985,1
2021,2019 2.12,2,1.69,14057,1
2021,2021 UFA,3,9,12187,1
2021,2021 UFA,1,1,14268,1
2021,2020 3.08,3,1.01,14782,1
2021,2021 UFA,1,0.90,14179,1
2021,2021 UFA,1,0.90,12791,1
2021,2021 TToff,3,15,11721,1
2021,2021 UFA,1,0.90,13234,1
2021,2021 UFA,1,0.90,13767,1
2021,2020 6.14,3,0.81,14900,1
2021,2020 EXT,5,24.50,13116,1
2021,2020 UFA,1,2.86,12141,1
2021,2021 2.04,4,1.54,15308,1
2021,2021 UFA,1,0.90,13802,1
2021,2021 UFA,1,1.20,11383,1
2021,2020 SRFA,2,6.60,12788,1
2021,2019 4.10,2,0.97,14223,1
2021,2021 UFA,3,3.50,13252,1
2021,2018 1.03,1,7.05,13590,1
2021,2021 EFT,1,20.93,13130,1
2021,2021 UFA,1,0.90,9846,1
2021,2020 UFA,1,2.86,13205,1
2021,2020 3.04,2,1.06,14908,1
2021,2020 UFA,1,1.43,11761,1
2021,2020 UFA,1,1.43,13108,1
2021,2019 3.16,2,1.13,14109,1
2021,2020 UFA,1,0.88,11947,1
2021,2021 5.13,3,0.78,15390,1
2021,2021 UFA,1,1.20,13143,1
2021,2021 5.11,4,0.78,15368,1
2021,2021 5.15,2,0.78,15363,1
2021,2019 1.11,2,3.14,14102,1
2021,2021 UFA,1,1.20,14127,1
2021,2019 EXT,2,7.36,13607,1
2021,2021 UFA,3,3.10,13307,1
2021,2021 UFA,1,3.10,10267,1
2021,2021 3.23,2,0.87,15252,1
2021,2020 2.06,3,1.44,14846,1
2021,2021 UFA,1,1.30,14067,1
2021,2021 5.10,3,0.78,15263,1
2021,2021 UFA,1,1.20,11883,1
2021,2020 EXT,4,8.45,13131,1
2021,2021 3.04,4,1.06,15365,1
2021,2021 3.26,4,0.86,15243,1
2021,2019 1.15,2,2.56,14071,1
2021,2020 UDFA,2,0.76,14974,1
2021,2021 EXT,3,14.73,13635,1
2021,2021 1.15,4,1.90,15288,1
2021,2021 EXT,4,4.11,13470,1
2021,2021 2.03,4,1.60,15283,1
2021,2020 UFA,1,1.43,13426,1
2021,2020 UFA*,1,10.10,11728,1
2021,2020 3.03,3,1.08,14798,1
2021,2021 UFA,1,1,12447,1
2021,2019 4.09,2,0.99,14180,1
2021,2021 UFA,1,1.20,14199,1
2021,2020 1.16,3,1.85,14889,1
2021,2019 1.01,2,8.75,14056,1
2021,2021 UFA,1,0.90,11390,1
2021,2021 5.05,4,0.79,15367,1
2021,2021 UFA,2,4.10,12736,1
2021,2021 UFA,1,0.90,14154,1
2021,2021 UFA,1,1,12291,1
2021,2021 4.11,4,0.81,15375,1
2021,2021 UFA,3,6,12756,1
2021,2020 UFA,1,0.88,13777,1
2021,2021 3.16,3,0.92,15435,1
2021,2021 UFA,2,1.30,13192,1
2021,2021 UFA,1,0.90,13745,1
2021,2018 3.15,1,1.33,13704,1
2021,2021 UFA,1,0.90,11840,1
2021,2021 3.24,3,0.87,15386,1
2021,2021 UFA,1,0.90,15393,1
2021,2020 UFA,2,3.52,12691,1
2021,2021 UFA,2,2.20,13265,1
2021,2021 2.15,4,1.15,15385,1
2021,2019 5.02,2,0.87,14218,1
2021,2020 4.06,3,0.90,14902,1
2021,2021 UFA,1,0.90,14929,1
2021,2020 UFA,1,0.88,12948,1
2021,2020 UDFA,2,0.76,14873,1
2021,2019 1.12,2,2.97,14158,1
2021,2019 UFA,1,1.45,13709,1
2021,2020 UFA,1,1.43,13813,1
2021,2021 3.10,4,0.98,15382,1
2021,2020 UFA,1,0.88,12782,1
2021,2021 UFA,1,1,14245,1
2021,2021 3.14,4,0.94,15388,1
2021,2021 2.10,4,1.29,15378,1
2021,2021 2.09,4,1.32,15351,1
2021,2021 3.15,2,0.93,15319,1
2021,2021 B/R,2,9,12176,1
2021,2021 1.13,4,2.12,15350,1
2021,2021 UFA,1,0.90,13488,1
2021,2021 UFA,1,2,13377,1
2021,2021 UFA,1,0.90,11225,1
2021,2021 2.07,4,1.40,15345,1
2021,2021 EXT,3,6.19,13723,1
2021,2021 UFA,1,1.20,13608,1
2021,2021 EXT,3,2.39,14857,1
2021,2021 UFA,1,1.20,13231,1
2021,2021 3.20,2,0.89,15400,1
2021,2021 UFA,1,0.90,12238,1
2021,2020 UFA,1,1.43,12088,1
2021,2020 6.12,3,0.81,14890,1
2021,2021 2.06,4,1.44,15349,1
2021,2020 UFA,3,1.65,12229,1
2021,2021 UFA,1,9,9833,1
2021,2020 2.05,3,1.50,14842,1
2021,2021 1.04,4,4.72,15329,1
2021,2019 UDFA,1,0.61,14085,1
2021,2021 UFA,1,5.70,11317,1
2021,2021 UFA,1,0.90,8930,1
2021,2019 3.14,2,1.19,14210,1
2021,2021 EXT,7,25.41,12620,1
2021,2021 UFA,1,1.30,13863,1
2021,2021 UFA,1,0.90,12126,1
2021,2020 1.10,3,2.72,14896,1
2021,2021 UFA,1,1.20,10269,1
2021,2021 UFA,1,0.90,12703,1
2021,2019 UFA,1,2.42,12711,1
2021,2019 5.07,2,0.81,14186,1
2021,2020 2.01,3,1.76,14839,1
2021,2021 ERFA,1,0.90,13245,1
2021,2021 UFA,1,0.90,13774,1
2021,2021 EXT,2,2.05,12698,1
2021,2021 UFA,1,0.90,14672,1
2021,2021 UFA,1,1.10,13717,1
2021,2019 5.14,2,0.75,14123,1
2021,2021 UFA,1,1.20,11314,1
2021,2021 3.27,4,0.85,15399,1
2021,2019 ORFAN,1,2.06,12912,1
2021,2021 UFA,1,0.90,11283,1
2021,2021 UFA,1,0.90,12780,1
2021,2018 1.15,1,2.93,13629,1
2021,2021 UFA,1,0.90,12831,1
2021,2019 FRFA,2,10.26,11678,1
2021,2021 UFA,1,1.20,12785,1
2021,2020 UFA,1,1.87,14813,1
2021,2021 UDFA,2,0.73,15472,1
2021,2021 UDFA,2,0.73,15420,1
2021,2019 EXT,2,16.93,7836,1
2021,2021 3.03,4,1.08,15297,1
2021,2020 FRFA,1,10.23,7401,1
2021,2020 UFA,1,2.75,13155,1
2021,2021 UDFA,3,0.73,15272,1
2021,2021 2.16,4,1.13,15346,1
2021,2020 UFA,1,1.10,12275,1
2021,2021 EXT,3,4.55,11316,1
2021,2018 EXT,1,16.24,9099,1
2021,2021 UDFA,3,0.73,15408,1
2021,2021 3.22,2,0.88,15384,1
2021,2021 UFA,2,5,13157,1
2021,2019 1.14,2,2.67,14136,1
2021,2021 UFA,1,0.90,13431,1
2021,2020 UFA,1,14.52,9918,1
2021,2019 1.06,2,4.55,14079,1
2021,2019 3.03,2,1.45,14197,1
2021,2020 SRFA,2,11.55,12768,1
2021,2021 UFA,1,1.30,13772,1
2021,2021 UFA,1,1.30,15296,1
2021,2021 UFA,3,1.30,13814,1
2021,2021 2.02,4,1.66,15257,1
2021,2020 2.07,3,1.40,14838,1
2021,2020 SRFA,2,6.82,12658,1
2021,2021 ERFA,1,0.90,13839,1
2021,2021 UFA,1,1.20,12381,1
2021,2020 1.13,3,2.19,14887,1
2021,2019 3.04,2,1.43,14163,1
2021,2021 NEFT,1,8.53,12767,1
2021,2019 2.10,2,1.78,14080,1
2021,2021 SRFA,1,3.40,14412,1
2021,2021 UFA,1,0.90,15500,1
2021,2020 UFA,2,1.54,11348,1
2021,2019 3.13,2,1.21,14141,1
2021,2021 1.07,4,3.36,15282,1
2021,2021 UDFA,2,0.73,15411,1
2021,2021 UFA,1,1.20,11150,1
2021,2021 UFA,1,4.50,10783,1
2021,2021 UFA,3,2,13193,1
2021,2021 UFA,1,0.90,12270,1
2021,2018 1.07,1,4.66,13696,1
2021,2018 4.09,1,1.07,13645,1
2021,2021 ERFA,1,0.90,12301,1
2021,2019 EXT,1,3.83,13156,1
2021,2020 UFA,1,3.41,14956,1
2021,2021 UDFA,3,0.73,15392,1
2021,2021 3.01,4,1.11,15287,1
2021,2020 SRFA,2,12.65,9431,1
2021,2021 UFA,1,0.90,15430,1
2021,2021 3.13,4,0.95,15259,1
2021,2021 ERFA,1,0.90,13298,1
2021,2021 4.15,1,0.80,15377,1
2021,2021 UFA,1,1.30,9686,1
2021,2021 RRFA,1,2.60,9815,1
2021,2021 3.12,4,0.96,15353,1
2021,2021 3.25,4,0.86,15362,1
2021,2021 EXT,2,12.54,13630,1
2021,2021 UFA,2,2.50,13690,1
2021,2019 2.03,2,2.19,14148,1
2021,2020 1.12,3,2.33,14797,1
2021,2020 1.02,3,6.77,14778,1
2021,2021 R/F,2,0.90,14212,1
2021,2021 FRFA,2,4.80,10697,1
2021,2020 1.06,3,3.97,14802,1
2021,2020 5.12,3,0.84,14918,1
2021,2021 UFA,1,12.10,11938,1
2021,2020 UFA,1,1.43,11647,1
2021,2021 B/R,3,25.50,12652,1
2021,2021 UFA,1,0.90,13199,1
2021,2021 UFA,1,1.20,13953,1
2021,2021 UFA,1,0.90,14518,1
2021,2019 UFA,2,2.66,12231,1
2021,2019 4.02,2,1.10,14207,1
2021,2019 2.15,2,1.58,14161,1
2021,2021 UFA,3,4,13260,1
2021,2021 2.01,4,1.73,15289,1
2021,2021 ERFA,1,0.90,13427,1
2021,2021 UFA,1,0.90,15051,1
2021,2019 UFA,1,0.73,14235,1
2021,2020 4.15,3,0.86,14870,1
2021,2021 UFA,1,0.90,12645,1
2021,2021 4.13,4,0.81,15332,1
2021,2020 UFA,3,3.85,10879,1
2021,2021 2.13,4,1.20,15379,1
2021,2020 UFA,4,1.54,10976,1
2021,2021 SRFA,2,3.40,11707,1
2021,2021 3.08,3,1,15376,1
