season,contractYear,salary,contractInfo,id,conference
2019,1,1.46,Inaugural,11348,0
2019,3,0.50,2019 UDFA,14122,0
2019,1,0.60,2019 UFA,14600,0
2019,4,1.20,2019 3.03,14141,0
2019,1,7.18,2017 EXT,7813,0
2019,2,3.30,2019 UFA,10783,0
2019,1,0.66,2018 UFA,13768,0
2019,4,3.30,2019 FRFA,12701,0
2019,1,0.60,2019 UFA,10294,0
2019,2,0.85,2017 4.11,13193,0
2019,3,0.60,2019 UFA,14142,0
2019,2,1.20,2019 UFA,12270,0
2019,3,2.75,2018 1.12,13696,0
2019,3,7.86,2019 EXT,11813,0
2019,3,0.99,2018 4.03,13645,0
2019,1,1.20,2019 UFA,12327,0
2019,1,0.60,2019 UFA,12301,0
2019,4,4.40,2018 FRFA,13156,0
2019,2,1.20,2019 B/R,11951,0
2019,4,0.65,2019 5.10,14072,0
2019,3,0.60,2019 UFA,14257,0
2019,3,1.32,2018 3.05,13637,0
2019,1,9.99,Inaugural,9431,0
2019,1,0.60,2019 UFA,11859,0
2019,4,1.03,2019 3.11,14140,0
2019,4,0.59,2019 6.03,14063,0
2019,2,2.24,2017 EXT,11227,0
2019,2,5.00,2019 B/R,9815,0
2019,3,0.60,2019 UFA,14292,0
2019,3,1.98,2018 2.04,13630,0
2019,3,0.77,2018 5.14,13690,0
2019,4,1.44,2019 2.11,14148,0
2019,2,1.20,2019 UFA,10697,0
2019,2,0.60,2019 UFA,12274,0
2019,2,1.40,2019 UFA,13642,0
2019,1,6.00,2019 B/R,9831,0
2019,4,0.86,2019 4.06,14200,0
2019,1,4.66,Inaugural,10413,0
2019,1,1.73,Inaugural,11292,0
2019,2,0.60,2019 UFA,14702,0
2019,3,0.60,2019 UFA,14243,0
2019,1,5.45,2017 EXT,11938,0
2019,1,1.20,2019 UFA,9884,0
2019,2,5.46,Inaugural,9829,0
2019,3,2.50,2019 ORFAN,13678,0
2019,4,26.50,2019 EXT,12652,0
2019,2,2.30,2017 2.02,13199,0
2019,1,2.80,2019 UFA,11186,0
2019,4,0.84,2019 4.07,14284,0
2019,4,0.59,2019 6.04,14183,0
2019,1,3.50,2019 ORFAN,12231,0
2019,1,0.60,2019 UFA,13287,0
2019,4,1.01,2019 3.12,14207,0
2019,4,1.07,2019 3.09,14161,0
2019,2,0.85,2017 4.09,13260,0
2019,3,0.60,2019 UFA,14235,0
2019,2,2.50,2019 SRFA,10879,0
2019,2,2.30,2017 2.01,13115,0
2019,2,1.20,2019 UFA,11312,0
2019,2,3.30,2018 UFA,10976,0
2019,3,4.90,2019 ORFAN,11707,0
2019,2,0.60,2019 UFA,13735,0
2019,2,0.60,2019 UFA,13669,0
2019,3,1.70,2019 ORFAN,12317,0
2019,2,1.20,2019 UFA,11324,0
2019,2,0.55,2018 UDFA,13793,0
2019,1,0.73,2019 ERFA,11723,0
2019,3,1.76,2018 2.10,13727,0
2019,3,1.54,2018 2.15,13692,0
2019,2,7.70,2019 ORFAN,10815,0
2019,1,3.63,2018 UFA,12762,0
2019,1,1.30,2019 UFA,2842,0
2019,1,0.60,2019 UFA,13732,0
2019,2,17,2019 UFA,10775,0
2019,1,1.65,2018 UFA,13306,0
2019,2,0.60,2019 UFA,13258,0
2019,1,3.96,2018 UFA,8416,0
2019,1,1.20,2019 UFA,13747,0
2019,1,0.60,2019 UFA,13711,0
2019,2,0.60,2019 R/F,12263,0
2019,2,0.60,2019 UFA,13920,0
2019,3,1.10,2018 3.14,13707,0
2019,1,0.60,2019 UFA,11768,0
2019,3,0.88,2018 4.11,13743,0
2019,3,0.72,2019 5.02,14195,0
2019,2,0.60,2019 UFA,12857,0
2019,3,1.65,2018 2.13,13631,0
2019,4,7.16,2019 EXT,11670,0
2019,2,1.20,2019 UFA,7422,0
2019,6,8.32,2019 EXT,13113,0
2019,1,0.60,2019 UFA,13776,0
2019,1,6.66,2016 UFA,10272,0
2019,2,0.73,2017 5.05,13214,0
2019,2,0.90,2019 UFA,11985,0
2019,1,0.60,2019 UFA,12248,0
2019,1,1.20,2019 UFA,8713,0
2019,5,8.76,2019 EXT,12610,0
2019,2,0.61,2017 UFA,13158,0
2019,4,2.59,2019 1.11,14168,0
2019,1,1.21,2018 UFA,11747,0
2019,1,0.61,201 UDFA,13249,0
2019,2,0.66,2018 UFA,13760,0
2019,2,2.62,2018 EXT,10847,0
2019,4,1.18,2019 3.04,14162,0
2019,3,0.66,2018 6.10,13789,0
2019,1,0.66,2019 ERFA,11886,0
2019,2,0.60,2019 UFA,13623,0
2019,3,0.57,2019 6.13,14074,0
2019,2,0.60,2019 UFA,12667,0
2019,4,0.80,2019 4.10,14177,0
2019,2,1.33,2017 3.06,13139,0
2019,1,3.47,Inaugural,12225,0
2019,1,0.73,2017 UFA,13253,0
2019,4,5.56,2019 EXT,13154,0
2019,2,1.20,2019 UFA,11412,0
2019,3,0.50,2019 UDFA,14126,0
2019,3,0.57,2019 6.08,14221,0
2019,4,2.75,2019 1.10,14157,0
2019,1,0.66,2019 ERFA,11330,0
2019,1,0.60,2019 UFA,8958,0
2019,3,0.50,2019 UDFA,14076,0
2019,1,9.60,2019 UFA,12391,0
2019,2,6,2019 UFA,11816,0
2019,2,0.60,2019 UFA,14226,0
2019,2,1.10,2019 UFA,11381,0
2019,1,2.50,2019 SRFA,11890,0
2019,2,0.60,2019 UFA,12302,0
2019,1,0.60,2019 UFA,12906,0
2019,4,0.60,2019 6.01,14169,0
2019,1,25,2019 UFA,10703,0
2019,2,1.20,2019 UFA,10808,0
2019,4,0.94,2019 3.16,14176,0
2019,3,9.20,2019 B/R,12140,0
2019,1,0.61,2017 UDFA,13296,0
2019,1,0.60,2019 UFA,14227,0
2019,1,0.61,2019 ERFA,13266,0
2019,2,0.60,2019 R/F,6997,0
2019,2,0.60,2019 UFA,10806,0
2019,1,3.41,2018 FRFA,11228,0
2019,1,0.66,2018 UFA,13325,0
2019,1,2.75,2018 UFA,9330,0
2019,2,0.60,2019 UFA,12760,0
2019,1,2.20,2019 UFA,10350,0
2019,4,0.73,2019 5.16,14220,0
2019,4,0.78,2019 4.12,14198,0
2019,0,0.67,2016 UDFA,12888,0
2019,2,3,2019 ORFAN,10868,0
2019,,,2019 UFA,0000,1
2019,,0.00,,0810,1
2019,,0.00,,0815,1
2019,,0.00,,0816,1
2019,,0.00,,0819,1
2019,,0.00,,0823,1
2019,,0.00,,0827,1
2019,,0.00,,0841,1
2019,,0.00,,0846,1
2019,,0.00,,0847,1
2019,,0.00,,0850,1
2019,,0.00,,0851,1
2019,,0.00,,0868,1
2019,,0.00,,0879,1
2019,,0.00,,0903,1
2019,4,1.28,2019 2.16,14184,1
2019,2,17.16,2018 SRFA,11675,1
2019,2,2.54,2017 1.15,13230,1
2019,1,1.20,2019 UFA,11498,1
2019,2,1.20,2019 UFA,14185,1
2019,1,4.00,2019 UFA,10554,1
2019,2,7.26,2018 ORFA,12181,1
2019,1,2.40,2017 EXT,12154,1
2019,3,0.66,2018 6.01,13753,1
2019,3,0.99,2018 4.03,13730,1
2019,4,1.25,2019 EXT,12233,1
2019,1,0.66,2018 UFA,8951,1
2019,1,1.20,2019 UFA,12621,1
2019,2,2.30,2017 2.02,13208,1
2019,3,1.76,2018 2.08,13589,1
2019,4,4.15,2019 1.05,14167,1
2019,4,7.65,2019 EXT,11222,1
2019,2,1.20,2019 UFA,13879,1
2019,1,0.66,2018 UFA,11814,1
2019,4,1.09,2019 3.08,14153,1
2019,1,0.60,2019 UFA,12665,1
2019,2,2.75,2018 UFA,11308,1
2019,3,0.50,2019 UDFA,14236,1
2019,1,0.73,2019 ERFA,9308,1
2019,1,1.32,2018 UFA,12308,1
2019,1,0.66,2019 ERFA,10264,1
2019,2,3.20,2019 ORFAN,12288,1
2019,3,3.30,2019 FRFA,12930,1
2019,1,0.60,2019 UFA,13218,1
2019,3,0.99,2018 4.08,13671,1
2019,2,1.20,2019 UFA,11267,1
2019,1,0.66,2018 UFA,13268,1
2019,1,0.80,2016 5.10,12715,1
2019,4,1.15,2019 3.05,14107,1
2019,1,3.10,2019 UFA,12218,1
2019,4,0.59,2019 6.04,14093,1
2019,1,5.61,2018 UFA,9868,1
2019,3,0.60,2019 UFA,14272,1
2019,1,0.60,2019 UFA,11213,1
2019,1,0.66,2018 UFA,12083,1
2019,1,0.73,2017 UFA,13263,1
2019,2,1.20,2019 UFA,13980,1
2019,1,0.60,2019 UFA,14256,1
2019,1,0.97,2017 4.04,13251,1
2019,4,0.83,2019 4.08,14178,1
2019,3,0.77,2018 5.01,13706,1
2019,2,8.10,2019 B/R,10527,1
2019,3,1.32,2018 3.06,13621,1
2019,4,0.59,2019 6.03,14204,1
2019,1,1.30,2019 UFA,12637,1
2019,3,7.48,2018 1.01,13604,1
2019,2,2.06,2017 2.05,13201,1
2019,2,3.41,2018 FRFA,11720,1
2019,2,0.60,2019 R/F,12075,1
2019,1,1.50,2019 UFA,10782,1
2019,1,0.50,2019 UDFA,14217,1
2019,3,0.77,2018 5.07,13737,1
2019,2,1.20,2019 UFA,10973,1
2019,1,1.21,2018 UFA,12230,1
2019,5,7.22,2019 EXT,11679,1
2019,2,25,2019 B/R,11192,1
2019,1,0.66,2019 ERFA,12718,1
2019,1,4.20,2019 UFA,9749,1
2019,1,2.06,2017 UFA,11193,1
2019,1,0.60,2019 UFA,12266,1
2019,1,1.70,2019 ORFAN,8448,1
2019,1,0.60,2019 UFA,13285,1
2019,1,1.21,2018 UFA,12699,1
2019,3,0.60,2019 UFA,14202,1
2019,2,1.20,2019 UFA,12794,1
2019,1,1.20,2019 UFA,14070,1
2019,1,0.60,2019 UFA,13869,1
2019,1,0.60,2019 UFA,13868,1
2019,4,5.58,2018 EXT,12686,1
2019,4,4.64,2019 1.04,14147,1
2019,2,1.20,2019 UFA,11299,1
2019,1,0.73,2019 ERFA,11802,1
2019,1,0.66,2018 UFA,11936,1
2019,2,3.41,2018 UFA,11512,1
2019,2,11.50,2019 ORFA3,12650,1
2019,4,0.93,2019 4.01,14125,1
2019,1,0.60,2019 UFA,12328,1
2019,1,1.70,2019 UFA,12750,1
2019,1,3.41,2018 UFA,10827,1
2019,1,21.01,2018 SRFA,5848,1
2019,2,0.60,2019 UFA,12110,1
2019,1,0.66,2018 UFA,11788,1
2019,1,17.50,2019 UFA,4925,1
2019,2,1.65,2018 UFA,13378,1
2019,1,1.30,2019 UFA,11640,1
2019,2,1.20,2019 B/R,12616,1
2019,1,0.73,2019 ERFA,10763,1
2019,4,1.75,2019 2.04,14104,1
2019,1,26.62,Inaugural,9988,1
2019,1,1.21,2018 UFA,13304,1
2019,2,3.60,2019 UFA,11783,1
2019,2,1.65,2019 2.06,14105,1
2019,4,3.60,2019 UFA,11775,1
2019,3,1.43,2018 3.04,13695,1
2019,3,0.65,2019 5.09,14150,1
2019,1,2.27,2016 2.04,12688,1
2019,1,5.10,2019 UFA,10772,1
2019,2,1.20,2019 UFA,13466,1
2019,1,4.40,2018 ORFA,11182,1
2019,1,1.20,2019 UFA,9864,1
2019,4,1.34,2019 2.14,14171,1
2019,1,3.41,2018 FRFA,11705,1
2019,4,2.32,2019 1.13,14170,1
2019,1,0.73,2017 UFA,13354,1
2019,4,1.51,2019 2.09,14106,1
2019,1,1.76,2018 UFA,11965,1
2019,2,0.60,2019 UFA,12740,1
2019,3,2.60,2019 SRFA,12752,1
2019,2,0.60,2019 UFA,10653,1
2019,1,16.50,2019 UFA,9051,1
2019,1,1.20,2019 UFA,12779,1
2019,4,1.95,2019 2.01,14112,1
2019,1,7.30,2019 UFA,11644,1
2019,1,0.60,2019 UFA,11858,1
2019,3,1.69,2018 EXT,13364,1
2019,3,0.77,2018 5.13,13703,1
2019,1,13.30,2019 UFA,10335,1
2019,4,0.66,2019 5.08,14251,1
2019,3,1.30,2019 UFA,13668,1
2019,2,1.69,2017 2.13,13200,1
2019,3,2.75,2018 1.12,13681,1
2019,3,2.64,2018 1.13,13610,1
2019,1,0.60,2019 R/F,9465,1
2019,1,1.20,2019 UFA,13322,1
2019,3,3.11,2018 EXT,12280,1
2019,3,2.62,2018 EXT,12739,1
2019,1,1.33,2017 UFA,13136,1
2019,1,6.10,2019 UFA,11740,1
2019,3,4.20,2019 UFA,11706,1
2019,1,3.30,2019 UFA,10308,1
2019,2,1.20,2019 UFA,11791,1
2019,4,2.54,2018 EXT,13290,1
2019,1,0.60,2019 UFA,14630,1
2019,2,0.60,2019 R/F,12523,1
2019,2,6.10,2019 UFA,12152,1
2019,4,1.56,2019 2.08,14155,1
2019,2,5.93,2017 UFA,11349,1
2019,1,7.44,2019 NEFT2,12250,1
2019,1,1.70,2019 ORFA6,12754,1
2019,1,0.60,2019 UFA,7911,1
2019,2,0.57,2019 6.09,14238,1
2019,2,1.20,2019 UFA,12257,1
2019,2,0.73,2017 5.15,13248,1
2019,3,0.60,2019 UFA,14242,1
2019,2,0.73,2017 5.03,13146,1
2019,2,3.27,2017 1.10,13128,1
2019,2,3.30,2019 FRFA,9474,1
2019,1,0.60,2019 UFA,13844,1
2019,4,10.68,2019 EXT,11674,1
2019,1,18.77,Inaugural,12175,1
2019,1,9.30,2019 UFA,10700,1
2019,3,0.77,2018 5.11,13662,1
2019,4,4.73,2019 EXT,10762,1
2019,1,0.66,2018 UFA,8742,1
2019,3,0.57,2019 6.12,14225,1
2019,1,4.72,2017 FRFA,12184,1
2019,2,2.06,2017 2.06,13216,1
2019,1,8.66,Inaugural,10313,1
2019,1,2,2019 UFA,9706,1
2019,1,3.73,Inaugural,12276,1
2019,1,3.10,2019 UFA,10265,1
2019,3,6.60,2018 1.02,13592,1
2019,3,1.65,2018 2.12,13688,1
2019,1,16.20,2019 UFA,10768,1
2019,2,0.88,2018 4.11,13710,1
2019,2,6.05,2017 1.03,13153,1
2019,1,6.20,2019 ORFAN,10816,1
2019,2,2.30,2017 2.01,13221,1
2019,2,1.20,2019 UFA,12748,1
2019,2,1.20,2019 UFA,7826,1
2019,1,0.66,2019 ERFA,12087,1
2019,1,1.20,2019 UFA,8247,1
2019,1,1.30,2019 UFA,12316,1
2019,2,1.50,2019 UFA,11801,1
2019,3,0.77,2018 5.06,13782,1
2019,1,1.21,2018 UFA,12349,1
2019,3,14.99,2019 EXT,12186,1
2019,1,1.32,2018 UFA,13763,1
2019,1,1.21,2018 UFA,12632,1
2019,1,1.20,2019 UFA,12842,1
2019,1,1.43,2018 UFA,12648,1
2019,4,7.63,2019 EXT,11757,1
2019,2,1.20,2019 UFA,12188,1
2019,1,2.40,2017 EXT,11516,1
2019,1,3.41,2018 FRFA,12630,1
2019,1,0.60,2019 UFA,12448,1
2019,1,13.30,2019 UFA,9825,1
2019,1,1.30,2019 UFA,12234,1
2019,1,5.08,2017 B/R,11695,1
2019,2,1.70,2019 ORFAN,13294,1
2019,2,4.24,2017 UFA,9662,1
2019,1,2.50,2019 UFA,13726,1
2019,3,0.88,2018 4.16,13716,1
2019,3,2.53,2018 1.14,13697,1
2019,1,1.32,2018 UFA,13850,1
2019,1,1.20,2019 UFA,12844,1
2019,1,0.60,2019 UFA,14401,1
2019,2,1.20,2019 UFA,11250,1
2019,1,0.73,2017 UFA,13404,1
2019,4,8.12,"2016 1.01, 2019 EXT",12625,1
2019,1,0.73,2019 ERFA,13303,1
2019,1,2.78,2017 1.13,13189,1
2019,2,4.80,2019 SRFA,11850,1
2019,2,1.20,2019 UFA,12913,1
2019,3,5.60,2019 FRFA,11247,1
2019,2,1.20,2019 UFA,13257,1
2019,3,19.83,Inaugural,11671,1
2019,3,2.20,2018 2.01,13699,1
2019,5,2.16,2019 EXT,13236,1
2019,1,0.60,2019 UFA,12860,1
2019,4,1.70,2019 2.05,14137,1
2019,1,1.30,2019 UFA,11337,1
2019,3,0.84,2019 4.07,14216,1
2019,4,2.03,2019 1.16,14151,1
2019,4,0.86,2019 UFA,14068,1
2019,1,13.31,2018 UFA,7393,1
2019,3,1.98,2018 2.04,13713,1
2019,2,1,2019 UFA,8062,1
2019,1,2.53,2018 UFA,9064,1
2019,2,2.63,2018 EXT,12222,1
2019,1,0.66,2018 UFA,13778,1
2019,1,1.46,2016 3.01,12734,1
2019,3,3.30,2019 FRFA,10699,1
2019,2,1.32,2018 UFA,11711,1
2019,2,0.60,2019 UFA,13933,1
2019,2,2.42,2017 1.16,13215,1
2019,2,3.10,2019 UFA,13653,1
2019,2,7.62,2017 1.01,13129,1
2019,2,0.60,2019 UFA,12217,1
2019,2,10,2019 B/R,11660,1
2019,3,1.98,2018 2.05,13617,1
2019,1,0.73,2019 ERFA,12714,1
2019,1,2.93,Inaugural,11764,1
2019,1,3.19,2016 1.11,12647,1
2019,2,1.30,2019 UFA,12205,1
2019,1,1.21,2018 UFA,11975,1
2019,2,1.20,2019 UFA,13135,1
2019,3,1.32,2018 3.07,13646,1
2019,3,1.20,2019 UFA,14224,1
2019,2,1.99,Inaugural,11760,1
2019,2,4.48,2017 1.06,13198,1
2019,4,1.11,2019 3.07,14149,1
2019,2,0.50,2019 UDFA,14081,1
2019,2,0.50,2019 UDFA,14244,1
2019,2,1.30,2019 UFA,12295,1
2019,2,1.30,2019 UFA,13321,1
2019,3,2.20,2019 UFA,13672,1
2019,1,0.60,2019 UFA,11265,1
2019,1,0.60,2019 UFA,14489,1
2019,1,1.99,Inaugural,10789,1
2019,1,0.66,2018 UFA,11010,1
2019,1,0.73,2017 UFA,13317,1
2019,2,1.45,2017 3.01,13163,1
2019,3,1.32,2018 3.08,13674,1
2019,5,4.12,2019 EXT,12611,1
2019,1,1.20,2019 UFA,12278,1
2019,1,1.21,2018 UFA,12271,1
2019,2,0.97,2017 4.07,13277,1
2019,2,0.60,2019 UFA,13347,1
2019,2,1.20,2019 UFA,10849,1
2019,1,0.73,2019 ERFA,11239,1
2019,2,2.20,2019 UFA,10960,1
2019,3,6.52,Inaugural,12151,1
2019,1,1.40,2019 UFA,7877,1
2019,1,1.30,2019 UFA,8359,1
2019,3,2.50,2019 SRFA,9826,1
2019,2,0.60,2019 UFA,14464,1
2019,1,4,2019 UFA,9925,1
2019,3,7.13,2019 EXT,10261,1
2019,2,0.66,2018 UFA,13746,1
2019,2,0.60,2019 UFA,13938,1
2019,2,1.20,2019 UFA,14247,1
2019,2,0.60,2019 UFA,14062,1
2019,1,11.10,2019 UFA,9828,1
2019,2,0.60,2019 R/F,10696,1
2019,1,0.60,2019 UFA,11399,1
2019,1,0.60,2019 UFA,13273,1
2019,2,1.30,2019 UFA,9902,1
2019,3,4.62,2018 1.05,13605,1
2019,1,0.66,2018 UFA,12298,1
2019,1,20.10,Inaugural,12150,1
2019,1,3.41,2018 UFA,10457,1
2019,1,0.66,2018 UFA,13430,1
2019,2,0.60,2019 UFA,9820,1
2019,3,0.88,2018 4.14,13740,1
2019,1,0.66,2018 UFA,13649,1
2019,2,0.60,2019 UFA,13812,1
2019,1,1.60,2019 UFA,13683,1
2019,1,3.20,2019 UFA,11281,1
2019,4,2.95,2019 1.09,14113,1
2019,1,1.21,2018 UFA,12764,1
2019,2,1.20,2019 UFA,12712,1
2019,2,0.68,2019 5.06,14114,1
2019,2,1.20,2019 UFA,12252,1
2019,1,1.21,2018 UFA,10592,1
2019,4,1.25,2019 3.01,14075,1
2019,2,0.60,2019 R/F,12910,1
2019,2,0.60,2019 R/F,11872,1
2019,1,16.00,2019 TToff,11045,1
2019,3,0.99,2018 4.04,13715,1
2019,4,5.27,2019 1.03,14101,1
2019,4,3.17,2019 1.08,14058,1
2019,1,0.60,2019 UFA,9319,1
2019,1,1.30,2019 UFA,10793,1
2019,1,0.99,2018 UFA,11543,1
2019,1,0.60,2019 UFA,10945,1
2019,4,1.44,2019 2.11,14087,1
2019,2,1.30,2019 UFA,13284,1
2019,2,5.50,2018 EXT,12626,1
2019,4,7.26,2019 EXT,12676,1
2019,2,0.55,2018 UFA,13679,1
2019,2,0.60,2019 UFA,13914,1
2019,2,0.60,2019 UFA,12481,1
2019,1,6.20,2019 SRFA,10266,1
2019,3,2.24,2018 EXT,10823,1
2019,1,6.60,2018 B/R,12287,1
2019,1,1.20,2019 UFA,12678,1
2019,2,0.60,2019 R/F,12656,1
2019,2,0.60,2019 UFA,10774,1
2019,2,0.55,2018 UDFA,13742,1
2019,1,0.60,2019 UFA,13240,1
2019,4,1.01,2019 3.12,14086,1
2019,1,0.66,2018 UFA,13424,1
2019,1,2.50,2019 UFA,12589,1
2019,3,0.61,2019 5.16,14206,1
2019,4,5.04,2018 EXT,12801,1
2019,1,0.60,2019 UFA,13414,1
2019,1,27.20,2019 UFA,10729,1
2019,2,1.43,2018 3.01,13622,1
2019,1,3.52,2018 UFA,11795,1
2019,4,1.88,2019 2.02,14138,1
2019,1,1.30,2019 UFA,14618,1
2019,2,1.20,2019 UFA,14260,1
2019,1,4.30,2019 UFA,13391,1
2019,3,0.50,2019 UDFA,14182,1
2019,1,1.69,2017 2.12,13228,1
2019,1,1.20,2016 3.11,12677,1
2019,3,23.32,2019 EXT,11232,1
2019,1,18.50,2019 UFA,10277,1
2019,1,1.59,2016 2.14,12634,1
2019,2,4.11,2017 1.07,13188,1
2019,3,2.10,2019 UFA,12742,1
2019,3,1.10,2018 3.16,13684,1
2019,1,6.50,2019 UFA,9853,1
2019,1,1.32,2018 UFA,13223,1
2019,2,1.40,2019 UFA,12505,1
2019,2,2.18,2017 2.04,13138,1
2019,1,1.86,Inaugural,12221,1
2019,4,1.03,2019 3.11,14116,1
2019,1,1.10,2019 UFA,11925,1
2019,3,1.32,2018 3.05,13680,1
2019,3,1.65,2018 2.11,13691,1
2019,1,0.66,2018 UFA,11657,1
2019,2,2.20,2018 UFA,11382,1
2019,1,17.10,2019 UFA,10276,1
2019,1,3.60,2017 EXT,10749,1
2019,2,1.32,2018 UFA,12797,1
2019,1,2.86,2018 UFA,10766,1
2019,4,1.60,2019 2.07,14121,1
2019,1,3.86,2016 1.08,12702,1
2019,2,0.73,2017 5.05,13226,1
2019,1,7.70,2019 UFA,9075,1
2019,3,0.77,2018 5.04,13738,1
2019,1,0.61,2017 UDFA,13229,1
2019,2,0.60,2019 UFA,13620,1
2019,2,3.10,2019 ORFAN,9861,1
2019,3,2.97,2018 1.11,13593,1
2019,2,0.60,2019 UFA,10846,1
2019,4,6.10,2019 1.02,14073,1
2019,1,1.21,2018 UFA,13834,1
2019,3,2.31,2018 1.16,13714,1
2019,3,3.35,2017 EXT,12305,1
2019,1,0.60,2019 UFA,13722,1
2019,1,2.20,2019 UFA,12796,1
2019,2,1.20,2019 UFA,11327,1
2019,2,10,2019 B/R,10722,1
2019,1,1.40,2019 UFA,10779,1
2019,3,5.10,2019 UFA,9430,1
2019,4,0.60,2019 6.02,14120,1
2019,2,0.60,2019 UFA,12241,1
2019,4,10.70,2019 EXT,12171,1
2019,4,1.23,2019 3.02,14208,1
2019,1,1.30,2019 UFA,12157,1
2019,1,0.73,2019 ERFA,13274,1
2019,3,0.50,2019 UDFA,14124,1
2019,3,1.87,2018 2.07,13612,1
2019,3,0.60,2019 UFA,14305,1
2019,2,0.60,2019 UFA,10810,1
2019,2,0.50,2019 UDFA,14095,1
2019,1,0.66,2019 ERFA,13848,1
2019,3,3.30,2019 FRFA,13319,1
2019,2,4.50,2019 SRFA,10753,1
2019,1,1.46,2016 3.04,12741,1
2019,2,1.20,2019 UFA,13332,1
2019,1,1.20,2019 UFA,11793,1
2019,4,1.05,2019 3.10,14059,1
2019,1,2.40,2016 2.01,12745,1
2019,1,0.66,2018 UFA,12988,1
2019,3,24.59,2019 EXT,10271,1
2019,2,1.30,2019 UFA,13748,1
2019,3,6.03,2019 EXT,10738,1
2019,2,1.20,2019 UFA,13283,1
2019,2,1.20,2019 UFA,9966,1
2019,3,5.17,2018 1.04,13606,1
2019,2,0.60,2019 R/F,13225,1
2019,2,2.90,2017 1.12,13176,1
2019,1,11,2019 SRFA,10292,1
2019,1,0.60,2019 UFA,8265,1
2019,2,1.20,2019 UFA,12717,1
2019,1,8.80,2019 ORFAN,9904,1
2019,2,0.50,2019 UDFA,14246,1
2019,2,1.20,2019 UFA,11742,1
2019,1,0.66,2018 UFA,12795,1
2019,3,1.30,2019 UFA,10297,1
2019,2,1.45,2017 3.02,13132,1
2019,3,3.10,2019 UFA,13301,1
2019,2,3.41,2018 FRFA,10948,1
2019,3,6.23,2019 EXT,11244,1
2019,1,7.18,Inaugural,12239,1
2019,2,0.60,2019 UFA,10807,1
2019,1,1.21,2018 UFA,11830,1
2019,1,1.80,2019 UFA,9310,1
2019,2,1.60,2019 UFA,10280,1
2019,3,0.66,2018 6.06,13682,1
2019,1,0.73,2017 UFA,13232,1
2019,1,1.20,2019 UFA,13250,1
2019,3,1.87,2018 2.06,13633,1
2019,1,3.08,2018 UFA,10778,1
2019,1,2.40,2017 EXT,11772,1
2019,3,13.09,2019 EXT,13299,1
2019,3,0.50,2019 UDFA,14143,1
2019,1,1.20,2019 UFA,8444,1
2019,1,1.20,2019 UFA,13403,1
2019,2,0.60,2019 UFA,13262,1
2019,2,14.77,Inaugural,10773,1
2019,2,0.60,2019 UFA,12443,1
2019,2,1.45,2017 3.04,13164,1
2019,2,0.60,2019 UFA,12778,1
2019,1,0.60,2019 UFA,14612,1
2019,1,0.60,2019 UFA,12417,1
2019,2,1.43,2018 3.03,13700,1
2019,1,12.91,Inaugural,11680,1
2019,2,0.85,2017 4.10,13224,1
2019,3,7.55,2019 EXT,11769,1
2019,4,1.13,2019 3.06,14159,1
2019,1,1.69,2017 UFA,13202,1
2019,1,0.60,2019 UFA,12687,1
2019,1,1.30,2019 UFA,13632,1
2019,1,0.73,2019 ERFA,7578,1
2019,1,1.86,2016 2.09,12705,1
2019,1,3.41,2018 UFA,11672,1
2019,1,3.63,2018 UFA,9866,1
2019,3,1.54,2018 2.15,13733,1
2019,1,4.00,2019 UFA,10389,1
2019,1,0.60,2019 UFA,13227,1
2019,3,0.77,2018 5.12,13687,1
2019,2,3.74,2018 UFA,13614,1
2019,2,3.30,2019 FRFA,12985,1
2019,4,1.40,2019 2.12,14057,1
2019,1,9.99,Inaugural,12187,1
2019,3,1.20,2019 UFA,14190,1
2019,2,2.31,2018 UFA,11280,1
2019,3,0.76,2019 4.14,14082,1
2019,1,3.50,2019 UFA,14179,1
2019,2,0.60,2019 UFA,12791,1
2019,1,1.21,2018 UFA,12826,1
2019,3,1.30,2019 UFA,10695,1
2019,1,1.70,2019 UFA,12956,1
2019,3,0.50,2019 UDFA,14166,1
2019,2,8.92,Inaugural,11721,1
2019,2,0.85,2017 4.12,13234,1
2019,2,0.60,2019 R/F,13767,1
2019,5,4.74,2018 EXT,13116,1
2019,1,5.10,2019 UFA,7391,1
2019,1,12.10,2019 UFA,12141,1
2019,1,1.30,2019 UFA,11790,1
2019,2,0.60,2019 UFA,11383,1
2019,1,1.07,2016 4.02,12788,1
2019,2,0.55,2018 UDFA,13689,1
2019,2,3.60,2019 SRFA,11313,1
2019,2,0.60,2019 UFA,9464,1
2019,4,0.80,2019 4.10,14223,1
2019,2,0.85,2017 4.13,13252,1
2019,3,5.83,2018 1.03,13590,1
2019,2,0.60,2019 R/F,11491,1
2019,2,6.78,2017 1.02,13130,1
2019,1,0.66,2018 UFA,9846,1
2019,1,0.60,2019 R/F,9633,1
2019,1,0.60,2019 UFA,6589,1
2019,1,4.07,2018 UFA,9819,1
2019,1,9,2019 B/R,9448,1
2019,1,5.10,2019 UFA,11257,1
2019,2,2.50,2019 SRFA,11517,1
2019,2,1.33,2017 3.07,13205,1
2019,3,3.30,2018 UFA,12272,1
2019,1,3.41,2018 FRFA,11761,1
2019,4,0.94,2019 3.16,14109,1
2019,1,0.60,2019 UFA,11017,1
2019,1,0.60,2019 UFA,11947,1
2019,2,1.21,2017 3.09,13222,1
