season,contractInfo,contractYear,salary,id,conference
2025,2024 R/F,1,1.10,15852,0
2025,2025 5.09,4,0.95,17059,0
2025,2025 1.16,4,2.33,17121,0
2025,2023 iEXT,2,9.12,14405,0
2025,2025 3.14,4,1.15,17138,0
2025,2025 UFA,1,1,15381,0
2025,2024 4.03,2,1.08,16667,0
2025,2025 ERFA,1,1.10,15337,0
2025,2025 2.16,4,1.43,17120,0
2025,2025 oEXT,2,1.70,16702,0
2025,2023 UFA,1,1.81,14882,0
2025,2025 UFA,2,5.51,14247,0
2025,2025 R/F,2,1,16444,0
2025,2024 4.08,2,1.04,16688,0
2025,2025 4.06,4,1.03,17141,0
2025,2024 4.13,3,1.02,16661,0
2025,2022 1.01,1,11.66,15708,0
2025,2023 5.01,1,1.08,16235,0
2025,2025 UFA,1,4.90,14930,0
2025,2022 1.16,1,2.76,15834,0
2025,2025 UDFA,3,0.90,17199,0
2025,2025 UFA,1,3.10,15469,0
2025,2025 1.02,4,8.23,17044,0
2025,2025 UFA,1,5.30,12764,0
2025,2025 2.08,4,1.74,17137,0
2025,2022 3.05,1,1.52,15823,0
2025,2025 B/R,1,18,15254,0
2025,2025 UFA,1,1,11872,0
2025,2025 2.03,4,2.05,17072,0
2025,2025 ERFA,1,1.10,14213,0
2025,2024 1.01,3,8.79,16614,0
2025,2025 1.15,4,2.45,17068,0
2025,2025 UFA,1,1,14954,0
2025,2025 UFA,1,1,16352,0
2025,2025 UDFA,3,0.90,17105,0
2025,2025 1.06,4,4.80,17043,0
2025,2024 oEXT,3,5.45,13284,0
2025,2023 3.13,2,1.25,16280,0
2025,2025 NEFT,1,26.48,12626,0
2025,2025 oEXT,1,6.35,12676,0
2025,2023 iEXT,4,15.14,14779,0
2025,2025 oEXT,1,3.20,16303,0
2025,2025 UFA,2,12.35,10266,0
2025,2025 R/F,2,1,16460,0
2025,2024 5.15,3,0.98,16727,0
2025,2023 UFA,1,6.53,12678,0
2025,2025 1.12,4,2.90,17083,0
2025,2023 iEXT,3,17.35,14835,0
2025,2022 oEXT,3,6.37,14940,0
2025,2023 SRFA,1,5.20,13742,0
2025,2022 4.01,1,1.25,15836,0
2025,2025 UFA,1,1.80,14086,0
2025,2025 B/R,2,28.50,12801,0
2025,2022 iEXT,2,14.95,14167,0
2025,2023 iEXT,1,3.63,15441,0
2025,2022 iEXT,1,13.60,14138,0
2025,2025 R/F,2,1,15565,0
2025,2024 B/R,3,6.64,15366,0
2025,2025 R/F,2,1,13289,0
2025,2025 UFA,1,5.80,14182,0
2025,2025 UFA,1,1,13228,0
2025,2025 R/F,2,1,12677,0
2025,2024 UFA,1,16.72,11232,0
2025,2025 UFA,1,3,15361,0
2025,2025 UDFA,3,0.90,17234,0
2025,2025 4.10,4,1.01,17098,0
2025,2025 5.04,4,0.96,17036,0
2025,2022 4.15,1,1.17,15693,0
2025,2025 oEXT,1,8.68,15261,0
2025,2024 SRFA,2,5.38,15452,0
2025,2024 iEXT,1,2.32,13223,0
2025,2025 UFA,4,2.55,16712,0
2025,2025 R/F,2,1,13138,0
2025,2025 UFA,2,9.50,12221,0
2025,2025 5.02,4,0.96,17064,0
2025,2025 1.03,4,7.03,17074,0
2025,2024 iEXT,5,23.52,14783,0
2025,2022 1.11,1,3.69,15805,0
2025,2023 2.16,2,1.50,16183,0
2025,2025 UDFA,3,0.90,17188,0
2025,2025 UFA,1,1,17193,0
2025,2023 UDFA,1,0.98,16207,0
2025,2024 4.06,3,1.06,16598,0
2025,2025 R/F,2,1,16711,0
2025,2025 R/F,2,1,16457,0
2025,2025 UDFA,3,0.90,17194,0
2025,2025 R/F,2,1,13738,0
2025,2021 EXT,1,22.74,13593,0
2025,2025 R/F,1,1,14252,0
2025,2025 R/F,2,1,15921,0
2025,2024 UFA,1,18.81,14073,0
2025,2024 B/R,2,5.15,13714,0
2025,2025 4.05,4,1.04,17055,0
2025,2025 UDFA,3,0.90,17201,0
2025,2025 B/R,1,5.50,12305,0
2025,2025 1.01,4,9.82,17042,0
2025,2024 NEFToff,3,41.25,14836,0
2025,2025 UFA,1,1.10,14858,0
2025,2024 4.15,2,1.02,16662,0
2025,2025 R/F,2,1,13288,0
2025,2024 UFA,2,1.87,14894,0
2025,2025 ERFA,1,1.10,14860,0
2025,2025 ORFA1,4,8.80,14833,0
2025,2025 R/F,1,1,15989,0
2025,2025 UFA,1,1,14924,0
2025,2022 2.05,1,2.24,15809,0
2025,2025 UFA,1,1.80,14861,0
2025,2025 1.11,4,3.10,17048,0
2025,2025 UFA,3,3.87,13764,0
2025,2025 UFA,1,1,17079,0
2025,2024 3.14,3,1.17,16649,0
2025,2025 UFA,1,1.80,14095,0
2025,2025 5.05,4,0.96,17127,0
2025,2025 R/F,2,1,13848,0
2025,2023 1.09,2,3.73,16188,0
2025,2025 B/R,1,10.50,13319,0
2025,2024 UFA,1,3.25,14910,0
2025,2025 UFA,2,5.13,12741,0
2025,2025 R/F,2,1,13332,0
2025,2025 UFA,1,6,14059,0
2025,2023 oEXT,2,3.38,14164,0
2025,2023 iEXT,3,3.41,15404,0
2025,2025 UFA,1,1.80,16350,0
2025,2025 UFA,1,1.90,13748,0
2025,2025 UFA,1,2.10,15868,0
2025,2025 UFA,3,1.86,15398,0
2025,2025 UDFA,3,0.90,17170,0
2025,2022 5.21,1,1.09,15863,0
2025,2025 R/F,2,1,10292,0
2025,2022 5.02^,1,5.35,15871,0
2025,2025 UFA,1,1,13810,0
2025,2025 1.07,4,4.32,17051,0
2025,2025 UFA,2,15.20,13132,0
2025,2023 2.09,2,1.75,16254,0
2025,2022 2.07,1,2.09,15808,0
2025,2024 5.09,2,0.98,16775,0
2025,2025 UFA,1,9.20,11244,0
2025,2025 UDFA,3,0.90,17183,0
2025,2024 R/F,1,1.10,13682,0
2025,2023 1.07,2,4.47,16213,0
2025,2024 4.17,3,1.01,16676,0
2025,2025 UDFA,3,0.90,17230,0
2025,2024 R/F,1,1.10,14899,0
2025,2025 UFA,1,5,13633,0
2025,2025 UDFA,3,0.90,17173,0
2025,2024 UFA,2,24.75,13299,0
2025,2025 B/R,2,5.23,14867,0
2025,2024 3.20,3,1.11,16699,0
2025,2025 3.12,4,1.18,17125,0
2025,2024 UDFA,2,0.94,16722,0
2025,2025 R/F,2,1,14143,0
2025,2025 oEXT,3,2.20,15395,0
2025,2023 4.04,2,1.17,16222,0
2025,2024 UFA,2,15.84,13164,0
2025,2023 1.13,2,2.82,16214,0
2025,2025 UFA,1,3.50,15923,0
2025,2024 NEFToff,3,37.73,14832,0
2025,2025 UDFA,3,0.90,17205,0
2025,2025 UFA,1,1,15240,0
2025,2025 R/F,2,1,16013,0
2025,2024 B/R,2,9.90,13700,0
2025,2025 UDFA,3,0.90,17184,0
2025,2025 UDFA,3,0.90,17267,0
2025,2024 5.07,3,0.99,16672,0
2025,2024 2.01,3,2.15,16651,0
2025,2025 UFA,1,1,16787,0
2025,2025 R/F,2,1,11769,0
2025,2023 UFA,2,14.40,14159,0
2025,2024 iEXT,4,17.13,15237,0
2025,2025 UFA,1,1.80,13632,0
2025,2024 UDFA,2,0.94,16591,0
2025,2024 2.02,3,2.07,16639,0
2025,2025 UFA,1,4,15445,0
2025,2025 UDFA,3,0.90,17035,0
2025,2025 UFA,1,1.90,13227,0
2025,2024 iEXT,5,3.87,15798,0
2025,2024 UDFA,2,0.94,16680,0
2025,2024 UDFA,2,0.94,16707,0
2025,2022 1.14,1,3.05,15822,0
2025,2024 3.06,3,1.29,16604,0
2025,2025 UFA,1,5,12187,0
2025,2022 1.04,1,7.33,15751,0
2025,2025 UDFA,3,0.90,17222,0
2025,2023 iEXT,2,10.48,14782,0
2025,2024 iEXT,2,7.22,14179,0
2025,2025 1.08,4,3.93,17104,0
2025,2025 UDFA,3,0.90,17255,0
2025,2025 UFA,1,1.80,12956,0
2025,2025 UFA,2,5.13,13952,0
2025,2025 UFA,2,3.71,11721,0
2025,2025 B/R,2,9.50,14900,0
2025,2025 4.18,4,0.97,17063,0
2025,2022 4.12,1,1.18,15853,0
2025,2023 oEXT,4,37.71,13116,0
2025,2025 R/F,2,1,14985,0
2025,2023 5.22,2,1.04,16275,0
2025,2025 R/F,2,1,12141,0
2025,2025 3.20,3,1.09,17053,0
2025,2025 UFA,1,1,17200,0
2025,2025 4.03,4,1.05,17159,0
2025,2023 2.11,2,1.67,16263,0
2025,2025 UFA,2,7.60,15972,0
2025,2024 1.08,3,3.67,16580,0
2025,2023 1.15,2,2.53,16212,0
2025,2021 EXT,1,9.33,13590,0
2025,2022 3.06^,1,5.35,15794,0
2025,2025 B/R,1,25,13130,0
2025,2024 3.05,3,1.31,16635,0
2025,2024 1.06,3,4.43,16584,0
2025,2025 ERFA,1,1.10,13641,0
2025,2023 iEXT,1,1.81,15895,0
2025,2024 1.12,3,2.75,16627,0
2025,2025 UFA,1,1,15849,0
2025,2023 3.18,2,1.20,16252,0
2025,2025 R/F,2,1,15473,0
2025,2024 oEXT,2,3.19,15845,0
2025,2025 UFA,1,4.70,15890,0
2025,2025 R/F,2,1,15702,0
2025,2024 oEXT,2,4.31,14908,0
2025,2024 5.13,3,0.98,16670,0
2025,2025 UFA,1,1.80,14717,0
2025,2025 UFA,1,1.80,16390,0
2025,2025 B/R,3,34.11,14109,0
2025,2024 3.09,3,1.24,16628,0
2025,2025 1.04,4,6.11,17071,0
2025,2025 UFA,1,1,16145,0
2025,2024 iEXT,3,1.87,15390,0
2025,2025 UFA,1,1,13143,0
2025,2025 R/F,2,1,15368,0
2025,2025 UDFA,3,0.90,17233,0
2025,2024 oEXT,5,1.87,15363,0
2025,2025 5.24,4,0.93,17238,0
2025,2024 5.16,2,0.98,16695,0
2025,2022 iEXT,2,12.11,14102,0
2025,2023 iEXT,1,7.18,14995,0
2025,2024 iEXT,1,9.12,14127,0
2025,2025 UDFA,3,0.90,17239,0
2025,2024 UFA,1,5.23,13307,0
2025,2025 UDFA,3,0.90,17240,0
2025,2023 2.03,2,2.13,16171,0
2025,2025 UDFA,3,0.90,17195,0
2025,2025 3.17,4,1.12,17033,0
2025,2023 2.12,2,1.64,16189,0
2025,2023 1.16,2,2.41,16197,0
2025,2025 R/F,2,1,14067,0
2025,2024 2.04,3,1.91,16626,0
2025,2025 R/F,2,1,15263,0
2025,2024 RRFA,2,5.50,16178,0
2025,2024 3.21,3,1.10,16690,0
2025,2024 iEXT,1,15.22,13131,0
2025,2025 UFA,1,8.70,15365,0
2025,2025 UFA,1,1.80,15402,0
2025,2025 UDFA,3,0.90,17066,0
2025,2025 UDFA,3,0.90,17140,0
2025,2024 UFA,1,11.50,14071,0
2025,2025 SRFA,2,8.25,14974,0
2025,2025 UFA,2,20.24,13635,0
2025,2025 UFA,1,2,15288,0
2025,2025 UFA,1,4.30,13470,0
2025,2025 UDFA,3,0.90,17186,0
2025,2025 UDFA,3,0.90,17129,0
2025,2024 iEXT,1,4.25,11728,0
2025,2025 ERFA,1,1.10,16279,0
2025,2024 ORFA2,1,3.43,14798,0
2025,2025 UFA,1,1,16759,0
2025,2025 4.09,4,1.01,17153,0
2025,2025 UFA,1,1,13968,0
2025,2025 UDFA,3,0.90,17254,0
2025,2025 ORFA4,1,3.50,14180,0
2025,2024 2.06,3,1.80,16689,0
2025,2023 3.11,2,1.29,16224,0
2025,2025 R/F,2,1,12772,0
2025,2024 UFA,1,3.14,14889,0
2025,2025 oEXT,3,22.18,14056,0
2025,2023 2.10,2,1.71,16215,0
2025,2024 UDFA,2,0.94,16725,0
2025,2025 UFA,1,1,12437,0
2025,2024 1.03,3,6.38,16615,0
2025,2023 3.10,2,1.30,16211,0
2025,2025 UDFA,3,0.90,17100,0
2025,2025 4.08,4,1.02,17046,0
2025,2025 R/F,2,1,14154,0
2025,2024 3.01,3,1.40,16692,0
2025,2024 2.12,3,1.54,16582,0
2025,2025 ERFA,1,1.10,14669,0
2025,2025 UFA,1,8.90,13192,0
2025,2025 3.04,4,1.33,17080,0
2025,2025 3.01,4,1.40,17136,0
2025,2025 UDFA,3,0.90,17152,0
2025,2024 3.08,3,1.25,16679,0
2025,2025 UFA,1,1,12361,0
2025,2024 UFA,2,3.76,13704,0
2025,2025 UFA,1,1.80,15386,0
2025,2024 oEXT,3,2.00,15393,0
2025,2024 1.04,3,5.58,16616,0
2025,2024 R/F,1,1.10,13265,0
2025,2025 R/F,2,1,16369,0
2025,2025 oEXT,3,2.20,15385,0
2025,2023 4.12,2,1.11,16225,0
2025,2025 UFA,2,5.89,14218,0
2025,2023 oEXT,4,4.51,15889,0
2025,2025 5.12,4,0.94,17150,0
2025,2022 1.08,1,4.71,15754,0
2025,2025 UDFA,3,0.90,17206,0
2025,2025 UFA,3,6.48,14158,0
2025,2023 SRFA,1,14.52,13813,0
2025,2024 R/F,1,1.10,14254,0
2025,2024 UFA,2,7.62,12782,0
2025,2024 3.15,2,1.16,16691,0
2025,2025 ERFA,1,1.10,15388,0
2025,2024 UFA,1,3.45,15802,0
2025,2024 iEXT,2,4.70,16283,0
2025,2024 iEXT,3,2.98,15378,0
2025,2025 B/R,4,5.95,15351,0
2025,2023 UDFA,1,0.98,16383,0
2025,2025 SRFA,2,5.35,15749,0
2025,2025 UFA,1,5.50,15319,0
2025,2025 UDFA,3,0.90,17163,0
2025,2024 iEXT,4,9.02,15350,0
2025,2025 4.11,4,1,17212,0
2025,2024 iEXT,3,3.71,15345,0
2025,2023 SRFA,2,7.26,13723,0
2025,2025 3.05,4,1.30,17115,0
2025,2024 1.15,3,2.34,16622,0
2025,2025 5.22,4,0.94,17219,0
2025,2024 1.13,3,2.60,16583,0
2025,2025 R/F,1,1,13133,0
2025,2025 R/F,1,1,12238,0
2025,2024 UDFA,2,0.94,16703,0
2025,2022 UFA,1,3.19,13693,0
2025,2025 UFA,2,8.55,15349,0
2025,2022 1.13,1,3.23,15762,0
2025,2022 1.05,1,6.45,15692,0
2025,2022 2.01,1,2.63,15768,0
2025,2022 2.06,1,2.16,15717,0
2025,2025 UFA,1,1,15448,0
2025,2022 3.11^,1,3.41,15850,0
2025,2023 iEXT,3,7.62,14842,0
2025,2024 iEXT,5,8.54,15329,0
2025,2025 ERFA,1,1.10,16102,0
2025,2024 2.08,3,1.69,16631,0
2025,2025 UFA,2,7.41,14085,0
2025,2025 ERFA,1,1.10,16240,0
2025,2025 R/F,2,1,8930,0
2025,2025 UDFA,3,0.90,17101,0
2025,2025 UFA,1,6.60,14210,0
2025,2021 EXT,2,30.53,12620,0
2025,2024 iEXT,1,30.55,15698,0
2025,2024 oEXT,2,7.93,14896,0
2025,2025 R/F,1,1,12711,0
2025,2024 UFA,2,5.15,12735,0
2025,2025 UDFA,3,0.90,17166,0
2025,2025 UDFA,3,0.90,17181,0
2025,2023 oEXT,1,3.38,14186,0
2025,2024 4.18,3,1.01,16586,0
2025,2024 B/R,2,5.45,13245,0
2025,2025 UFA,1,1,16927,0
2025,2025 R/F,1,1,13774,0
2025,2025 R/F,2,1,12698,0
2025,2023 2.13,2,1.59,16184,0
2025,2025 UFA,1,1.80,14672,0
2025,2025 UFA,1,1,16887,0
2025,2024 UDFA,1,0.94,16681,0
2025,2025 UFA,1,3,13717,0
2025,2025 UDFA,3,0.90,17142,0
2025,2024 R/F,1,1.10,13168,0
2025,2023 2.04,2,2.05,16194,0
2025,2023 1.01,2,9.94,16152,0
2025,2025 R/F,2,1,15697,0
2025,2024 B/R,1,14.11,13629,0
2025,2025 R/F,2,1,15726,0
2025,2025 R/F,2,1,12831,0
2025,2025 UDFA,3,0.90,17204,0
2025,2025 ERFA,1,1.10,14957,0
2025,2025 UFA,2,7.60,12697,0
2025,2023 1.02,2,8.38,16161,0
2025,2025 SRFA,4,5.35,15716,0
2025,2024 2.16,3,1.42,16655,0
2025,2024 3.11,3,1.21,16660,0
2025,2025 UFA,1,1,12785,0
2025,2022 3.19,1,1.30,15757,0
2025,2025 UFA,1,10,7836,0
2025,2025 UFA,1,1,14997,0
2025,2025 UFA,1,1,16174,0
2025,2025 R/F,2,1,16405,0
