season,contractInfo,id,salary,contractYear,conference
2025,2023 1.06,16185,4.95,2,0
2025,2025 R/F,14956,1,1,0
2025,2023 3.07,16165,1.34,2,0
2025,2025 UFA,14257,2.50,1,0
2025,2025 oEXT,16870,1.87,3,0
2025,2025 ERFA,13987,1.09,1,0
2025,2024 iEXT,15287,34.24,4,0
2025,2025 UFA,17330,1,1,0
2025,2024 SRFA,9431,12.89,2,0
2025,2025 3.06,17132,1.28,4,0
2025,2025 UFA,15405,1,1,0
2025,2024 iEXT,15259,9.56,3,0
2025,2023 UDFA,16267,0.98,1,0
2025,2025 SRFA,13298,5.35,2,0
2025,2025 UDFA,17118,0.90,3,0
2025,2025 3.15,17114,1.14,3,0
2025,2025 UFA,16729,3.04,2,0
2025,2025 oEXT,16344,1.85,2,0
2025,2022 4.11^,15832,5.35,1,0
2025,2025 UFA,15003,1.80,1,0
2025,2024 5.12,16642,0.98,3,0
2025,2025 ERFA,16269,1.10,1,0
2025,2023 1.04,16150,6.27,2,0
2025,2025 3.11,17126,1.20,4,0
2025,2025 UFA,15362,1.80,1,0
2025,2024 iEXT,13630,20.33,1,0
2025,2023 UFA,13690,4.69,1,0
2025,2025 oEXT,14148,7.67,4,0
2025,2024 3.19,16693,1.12,3,0
2025,2024 UFA,14797,11.88,2,0
2025,2025 B/R,14778,13.60,5,0
2025,2024 R/F,14200,1.10,1,0
2025,2025 UFA,15856,6.30,1,0
2025,2025 UFA,14923,1,1,0
2025,2024 iEXT,14802,17.60,2,0
2025,2025 UFA,16817,1.90,2,0
2025,2025 2.13,17106,1.52,4,0
2025,2024 4.12,16724,1.03,3,0
2025,2025 ERFA,15859,1.09,1,0
2025,2025 3.10,17157,1.21,4,0
2025,2022 1.15,15806,2.89,1,0
2025,2025 RRFA,11938,13,2,0
2025,2024 1.10,16618,3.14,3,0
2025,2023 UFA,14518,2.73,1,0
2025,2022 B/R,12231,7.33,1,0
2025,2025 5.17,17087,0.94,4,0
2025,2023 3.08,16191,1.33,2,0
2025,2025 UFA,16236,1.80,1,0
2025,2022 3.02,15788,1.59,1,0
2025,2024 R/F,13260,1.10,1,0
2025,2025 UFA,15051,1,1,0
2025,2024 4.16,16747,1.01,3,0
2025,2025 UFA,14235,1.80,1,0
2025,2024 4.04,16652,1.07,3,0
2025,2025 UFA,15379,1,1,0
2025,2025 UFA,16287,1.80,1,0
2025,2025 4.16,17149,0.98,4,0
2025,2023 4.05,16266,1.14,1,0
2025,2025 UFA,16268,1,1,0
2025,2024 2.05,16650,1.86,3,0
2025,2023 UDFA,16282,0.98,1,0
2025,2025 5.01,17151,0.97,4,0
2025,2025 R/F,15981,1,2,0
2025,2025 2.10,17052,1.64,4,0
2025,2025 5.19,17160,0.94,4,0
2025,2025 ERFA,13793,1.10,1,0
2025,2024 UFA,14249,7.50,1,0
2025,2023 3.02,16230,1.45,2,0
2025,2025 UFA,11723,5.40,1,0
2025,2024 UFA,13692,2.97,2,0
2025,2024 UDFA,16788,0.94,2,0
2025,2024 2.03,16653,1.99,3,0
2025,2025 oEXT,15284,14.87,5,0
2025,2025 UFA,10775,4.37,2,0
2025,2025 UFA,15668,1,1,0
2025,2022 1.03,15711,8.42,1,0
2025,2025 UFA,16621,1,1,0
2025,2025 2.12,17122,1.56,4,0
2025,2022 2.14^,15846,3.41,1,0
2025,2022 2.04^,15815,5.35,1,0
2025,2024 4.02,16704,1.09,3,0
2025,2025 UFA,12263,4,1,0
2025,2025 1.05,17030,5.38,4,0
2025,2025 UFA,13920,2.60,1,0
2025,2025 UFA,13707,1.80,1,0
2025,2025 UFA,11768,1,1,0
2025,2021 EXT,13743,7.41,1,0
2025,2023 iEXT,15742,5.71,1,0
2025,2025 1.10,17102,3.33,4,0
2025,2025 ERFA,15510,1.10,1,0
2025,2025 UFA,16760,1,1,0
2025,2023 3.16,16216,1.22,1,0
2025,2024 5.04,16684,0.99,3,0
2025,2025 UDFA,17192,0.90,3,0
2025,2022 1.10,15789,3.98,1,0
2025,2025 R/F,15950,1,2,0
2025,2021 EXT,13214,24.41,1,0
2025,2025 3.13,17131,1.17,4,0
2025,2025 UFA,15387,1.80,1,0
2025,2025 UDFA,17177,0.90,3,0
2025,2025 UFA,15109,1,1,0
2025,2025 ERFA,15081,1.10,1,0
2025,2023 4.09,16262,1.12,2,0
2025,2025 ORFA3,15721,3.41,2,0
2025,2024 UDFA,16633,0.94,2,0
2025,2024 oEXT,16195,3.40,5,0
2025,2025 UFA,16673,1.80,1,0
2025,2022 iEXT,14162,16.34,1,0
2025,2024 1.02,16579,7.41,3,0
2025,2025 R/F,13959,1,2,0
2025,2023 5.09,16284,1.06,2,0
2025,2025 UFA,16719,4.59,3,0
2025,2025 R/F,16274,1,2,0
2025,2023 SRFA,13139,5.20,1,0
2025,2022 1.06,15756,5.75,1,0
2025,2025 R/F,16793,1,2,0
2025,2025 UFA,15256,5.50,1,0
2025,2025 2.07,17134,1.79,4,0
2025,2025 FRFA,15710,7.46,4,0
2025,2024 B/R,12225,11.50,1,0
2025,2025 UFA,13154,1.90,1,0
2025,2024 UFA,15391,4.55,2,0
2025,2025 2.14,17113,1.49,4,0
2025,2025 UFA,14221,5.23,2,0
2025,2023 UFA,14157,12.78,3,0
2025,2025 UFA,15857,1,1,0
2025,2025 4.15,17096,0.98,4,0
2025,2025 4.14,17146,0.99,4,0
2025,2025 UFA,15694,1,1,0
2025,2024 R/F,14283,1.10,1,0
2025,2025 ERFA,16432,1.10,1,0
2025,2022 1.02,15753,9.82,1,0
2025,2024 oEXT,14928,7.93,2,0
2025,2025 R/F,14169,1,2,0
2025,2023 4.14,16206,1.10,1,0
2025,2024 3.18,16716,1.13,3,0
2025,2024 2.09,16629,1.65,3,0
2025,2025 UFA,10703,10.10,1,0
2025,2023 2.06,16226,1.91,2,0
2025,2024 UFA,14909,14.03,3,0
2025,2025 UFA,14328,1,1,0
2025,2024 R/F,12140,1.10,1,0
2025,2025 5.16,17145,0.94,4,0
2025,2025 ERFA,16346,1.10,1,0
2025,2023 4.08,16241,1.13,2,0
2025,2024 UFA,14947,3.56,2,0
2025,2025 ERFA,13325,1.10,1,0
2025,2025 UDFA,17172,0.90,3,0
2025,2025 UFA,15894,1.80,1,0
2025,2024 1.05,16620,4.94,3,0
2025,2025 UFA,15864,1,1,0
2025,2024 2.11,16610,1.57,3,0
2025,2022 2.13,15819,1.78,1,0
2025,2023 1.05,16148,5.54,2,0
2025,2023 3.19,16276,1.20,2,0
2025,2024 UFA,14877,1.87,2,0
2025,2025 R/F,14592,1,2,0
2025,2025 UFA,0000,,1,1
2025,2023 4.01,16168,1.19,2,1
2025,2023 2.13,16167,1.59,2,1
2025,2024 UFA,11675,21.78,2,1
2025,2024 UFA,16014,2.20,1,1
2025,2023 1.06,16186,4.95,2,1
2025,2024 iEXT,15394,5.84,3,1
2025,2025 B/R,14840,17.58,2,1
2025,2024 iEXT,14590,4.04,2,1
2025,2025 5.10,17154,0.94,4,1
2025,2025 UFA,13730,1,1,1
2025,2024 UDFA,16645,0.94,2,1
2025,2024 3.11,16596,1.21,3,1
2025,2025 UFA,13208,3,1,1
2025,2021 EXT,13589,25.70,1,1
2025,2025 UFA,11222,1.80,1,1
2025,2024 UFA,14153,12.67,2,1
2025,2022 3.15,15712,1.33,1,1
2025,2025 UFA,14236,1.90,1,1
2025,2022 3.03,15858,1.57,1,1
2025,2023 1.08,16223,4.07,2,1
2025,2025 B/R,13671,7.79,2,1
2025,2025 UFA,10814,1,1,1
2025,2024 oEXT,13268,3.60,1,1
2025,2025 UFA,15911,1,1,1
2025,2025 UFA,12218,1.30,1,1
2025,2025 R/F,13759,1,2,1
2025,2024 4.07,16671,1.07,3,1
2025,2025 3.09,17108,1.23,4,1
2025,2025 UFA,15301,1.80,1,1
2025,2023 iEXT,16414,1.81,1,1
2025,2025 ERFA,15777,1.10,1,1
2025,2025 3.23,17073,1.06,4,1
2025,2025 UFA,15049,1,1,1
2025,2025 oEXT,13251,6.70,2,1
2025,2023 5.14,16255,1.06,2,1
2025,2023 5.12,16330,1.06,2,1
2025,2025 NEFT,13604,26.48,1,1
2025,2025 NEFT,15357,15.29,1,1
2025,2024 UDFA,16723,0.94,2,1
2025,2025 R/F,15409,1,2,1
2025,2025 3.21,17128,1.08,4,1
2025,2024 UFA,14217,5.23,1,1
2025,2025 UFA,15293,4.05,3,1
2025,2025 ERFA,16846,1.10,1,1
2025,2022 UFA,13737,6.13,1,1
2025,2023 3.11,16245,1.29,1,1
2025,2025 TT,14893,11.22,1,1
2025,2025 2.05,17078,1.91,4,1
2025,2024 UFA,15873,1.87,2,1
2025,2024 R/F,15913,1.10,1,1
2025,2024 2.06,16594,1.80,3,1
2025,2023 5.02,16264,1.08,2,1
2025,2025 UFA,15869,4.68,3,1
2025,2024 4.14,16733,1.03,3,1
2025,2023 3.14,16164,1.24,2,1
2025,2024 3.17,16700,1.13,3,1
2025,2025 UFA,14933,1.90,1,1
2025,2025 SRFA,15904,5.35,3,1
2025,2024 RRFA,16018,3.41,1,1
2025,2025 3.18,17069,1.11,4,1
2025,2025 UFA,13869,1.86,2,1
2025,2025 UFA,15355,7.30,1,1
2025,2025 5.22,17076,0.93,4,1
2025,2024 oEXT,15861,2.54,1,1
2025,2024 4.22,16734,1.00,3,1
2025,2025 UDFA,17220,0.90,3,1
2025,2025 UFA,12686,2,3,1
2025,2022 iEXT,14147,24.61,1,1
2025,2025 UFA,11936,3,1,1
2025,2025 UFA,16193,1.80,1,1
2025,2024 1.03,16641,6.38,3,1
2025,2025 UDFA,17179,0.90,3,1
2025,2023 2.10,16244,1.71,2,1
2025,2023 5.16,16261,1.04,2,1
2025,2023 2.04,16256,2.05,2,1
2025,2025 UDFA,17268,0.90,3,1
2025,2022 2.15^,15835,3.41,1,1
2025,2024 1.13,16597,2.60,3,1
2025,2024 oEXT,14892,7.78,1,1
2025,2025 UDFA,17058,0.90,3,1
2025,2025 UDFA,17158,0.90,3,1
2025,2022 iEXT,14104,21.02,2,1
2025,2023 3.05,16181,1.39,1,1
2025,2024 oEXT,14897,17.72,3,1
2025,2023 4.02,16281,1.18,2,1
2025,2024 oEXT,14105,12.22,2,1
2025,2025 ERFA,15933,1.10,1,1
2025,2024 UFA,13172,1.87,2,1
2025,2023 3.07,16271,1.34,2,1
2025,2025 R/F,16736,1,2,1
2025,2025 ERFA,15872,1.10,1,1
2025,2025 4.12,17082,0.99,4,1
2025,2025 5.20,17185,0.94,4,1
2025,2025 UFA,12688,15.96,2,1
2025,2024 3.05,16677,1.31,3,1
2025,2024 5.11,16705,0.98,3,1
2025,2025 UDFA,17161,0.90,3,1
2025,2025 1.15,17070,2.45,4,1
2025,2022 1.04,15752,7.33,1,1
2025,2022 iEXT,14171,7.67,1,1
2025,2023 iEXT,14777,24.79,4,1
2025,2024 3.10,16632,1.22,3,1
2025,2024 UFA,13354,2.30,1,1
2025,2025 ERFA,13448,1.10,1,1
2025,2025 UFA,12752,6.10,1,1
2025,2023 UFA,15418,1.81,1,1
2025,2025 RRFA,9051,5.10,1,1
2025,2023 1.13,16239,2.82,2,1
2025,2025 2.06,17123,1.85,4,1
2025,2025 UFA,15380,2.50,1,1
2025,2025 UFA,16738,2.72,4,1
2025,2025 UFA,13718,1.80,1,1
2025,2025 1.09,17112,3.61,4,1
2025,2025 5.18,17124,0.94,4,1
2025,2023 1.10,16233,3.45,2,1
2025,2024 UFA,14251,1.87,1,1
2025,2023 1.16,16169,2.41,2,1
2025,2024 iEXT,15281,18.74,5,1
2025,2025 UFA,15831,1.80,1,1
2025,2024 iEXT,14927,3.31,2,1
2025,2025 UFA,17269,1.30,1,1
2025,2025 ORFA1,13681,3.41,2,1
2025,2024 UFA,13610,11.08,1,1
2025,2025 UFA,12739,2.90,1,1
2025,2025 ERFA,16809,1.10,1,1
2025,2024 iEXT,14630,3.63,2,1
2025,2024 1.12,16617,2.75,3,1
2025,2025 4.01,17148,1.05,4,1
2025,2025 B/R,15290,25.25,4,1
2025,2024 iEXT,15352,3.73,2,1
2025,2024 2.05,16665,1.86,3,1
2025,2025 UFA,16295,1.80,1,1
2025,2025 UFA,13146,16.25,2,1
2025,2022 2.03^,15715,3.41,1,1
2025,2025 UFA,13844,1.90,1,1
2025,2025 UFA,12175,1.90,1,1
2025,2024 2.08,16696,1.69,3,1
2025,2024 UFA,15484,8.42,3,1
2025,2024 3.07,16593,1.26,3,1
2025,2025 UFA,10700,1.80,1,1
2025,2024 4.01,16640,1.11,3,1
2025,2025 oEXT,16455,2.31,2,1
2025,2025 5.01,17241,0.96,4,1
2025,2023 iEXT,14225,22.99,4,1
2025,2025 UDFA,17256,0.90,3,1
2025,2024 R/F,15839,1.10,1,1
2025,2025 UFA,15001,1.80,1,1
2025,2024 1.06,16581,4.43,3,1
2025,2025 UFA,14978,1.80,1,1
2025,2024 R/F,13592,1.10,1,1
2025,2025 2.02,17032,2.14,4,1
2025,2025 UFA,13688,1,1,1
2025,2025 UFA,10768,6.40,1,1
2025,2025 UFA,14911,1,1,1
2025,2024 iEXT,13710,2.02,2,1
2025,2025 UFA,10816,1.90,1,1
2025,2025 ERFA,16752,1.10,1,1
2025,2022 2.11,15817,1.86,1,1
2025,2024 3.12,16603,1.20,3,1
2025,2024 3.16,16675,1.14,3,1
2025,2025 R/F,14219,1,2,1
2025,2022 2.02^,15821,5.35,1,1
2025,2023 3.06,16204,1.36,2,1
2025,2025 UFA,14907,1.90,1,1
2025,2025 UFA,16314,1,1,1
2025,2023 5.13,16265,1.06,2,1
2025,2023 UDFA,16278,0.98,1,1
2025,2025 UFA,15979,2.30,1,1
2025,2024 iEXT,13782,4.30,2,1
2025,2025 B/R,12186,5.53,4,1
2025,2025 UFA,14903,2,1,1
2025,2025 5.03,17171,0.96,4,1
2025,2025 R/F,13763,1,2,1
2025,2025 ERFA,12842,1.10,1,1
2025,2025 UFA,14800,4.20,1,1
2025,2024 SRFA,14472,5.38,1,1
2025,2022 2.05,15755,2.24,1,1
2025,2022 4.18,15779,1.14,1,1
2025,2025 UFA,16342,1.80,1,1
2025,2024 UFA,14823,3.25,1,1
2025,2023 3.03,16187,1.43,2,1
2025,2024 UFA,14921,6.44,2,1
2025,2024 UFA,13294,2.20,1,1
2025,2025 UFA,13697,2.79,3,1
2025,2024 oEXT,14322,9.66,3,1
2025,2025 1.12,17081,2.90,4,1
2025,2024 5.06,16666,0.99,3,1
2025,2025 UFA,13404,3.10,1,1
2025,2025 ERFA,13806,1.10,1,1
2025,2025 UFA,15681,1.80,1,1
2025,2024 4.24,16654,1.00,3,1
2025,2025 UFA,14303,5.32,2,1
2025,2022 5.16^,15862,3.41,1,1
2025,2025 2.16,17144,1.43,4,1
2025,2025 UFA,13189,5.89,2,1
2025,2025 UFA,14879,1.80,1,1
2025,2025 ERFA,11247,1.10,1,1
2025,2025 B/R,15253,12.60,1,1
2025,2025 4.02,17056,1.04,4,1
2025,2023 5.25,16351,1.04,2,1
2025,2023 UFA,11671,16.34,1,1
2025,2025 5.04,17034,0.95,4,1
2025,2025 3.07,17135,1.26,4,1
2025,2023 iEXT,12860,1.81,2,1
2025,2025 3.10,17103,1.21,4,1
2025,2025 UDFA,17097,0.90,3,1
2025,2025 ERFA,15799,1.09,1,1
2025,2025 3.15,17107,1.14,4,1
2025,2025 UFA,15238,8.08,2,1
2025,2024 2.15,16694,1.44,3,1
2025,2024 UFA,13713,5.23,1,1
2025,2025 UFA,9064,2.50,1,1
2025,2023 1.11,16190,3.21,2,1
2025,2025 RRFA,12734,4.20,1,1
2025,2023 4.06,16253,1.14,2,1
2025,2022 4.13,15713,1.18,1,1
2025,2025 ERFA,13933,1.10,1,1
2025,2025 UFA,12217,1.90,1,1
2025,2025 UFA,15032,1,1,1
2025,2024 3.02,16619,1.38,3,1
2025,2024 iEXT,13837,8.55,2,1
2025,2025 ERFA,13770,1.10,1,1
2025,2025 UFA,15331,5.70,1,1
2025,2024 UFA,14991,1.87,3,1
2025,2025 R/F,14904,1,2,1
2025,2025 4.19,17037,0.96,4,1
2025,2025 UDFA,17099,0.90,3,1
2025,2025 ERFA,13888,1.10,1,1
2025,2025 R/F,15833,1,2,1
2025,2024 UFA,14224,6.14,2,1
2025,2025 R/F,11760,1,2,1
2025,2020 EXT,13198,12.49,1,1
2025,2022 iEXT,14149,8.09,1,1
2025,2025 ERFA,13672,1.10,1,1
2025,2023 1.04,16162,6.27,2,1
2025,2024 oEXT,14852,3.93,1,1
2025,2025 5.13,17060,0.94,4,1
2025,2025 UFA,14489,1,1,1
2025,2025 UDFA,17155,0.90,3,1
2025,2024 UFA,13317,1.87,1,1
2025,2022 B/R,13163,22.63,1,1
2025,2024 B/R,13674,5.94,2,1
2025,2024 oEXT,12611,24.53,3,1
2025,2025 1.10,17075,3.33,4,1
2025,2023 4.05,16251,1.14,2,1
2025,2025 R/F,13347,1,2,1
2025,2022 5.10^,15852,3.41,1,1
2025,2025 UDFA,17059,0.90,3,1
2025,2025 1.13,17121,2.72,4,1
2025,2024 SRFA,14405,5.38,1,1
2025,2025 3.05,17138,1.30,4,1
2025,2024 4.09,16667,1.06,3,1
2025,2025 UFA,15337,1.86,2,1
2025,2025 3.06,17120,1.28,4,1
2025,2025 UFA,16702,4.37,2,1
2025,2025 oEXT,14882,18.77,2,1
2025,2025 oEXT,14247,4.97,3,1
2025,2025 R/F,16444,1,2,1
2025,2024 4.12,16688,1.03,3,1
2025,2025 4.07,17141,1.01,4,1
2025,2024 3.15,16661,1.16,3,1
2025,2022 1.01+,15708,11.66,1,1
2025,2023 5.06,16235,1.07,2,1
2025,2022 3.19,15812,1.30,1,1
2025,2025 ERFA,14930,1.10,1,1
2025,2022 1.12,15834,3.45,1,1
2025,2024 iEXT,15469,3.49,2,1
2025,2025 UFA,16744,1,1,1
2025,2025 1.05,17044,5.38,4,1
2025,2025 UFA,13683,3.30,1,1
2025,2025 UFA,12764,1.80,1,1
2025,2025 2.14,17137,1.49,4,1
2025,2022 3.13,15823,1.36,1,1
2025,2025 UFA,15254,3.78,3,1
2025,2025 2.04,17072,1.98,4,1
2025,2025 R/F,14213,1,2,1
2025,2024 1.04,16614,5.58,3,1
2025,2025 R/F,16227,1,2,1
2025,2025 UFA,16731,1,1,1
2025,2025 1.16,17068,2.33,4,1
2025,2025 UFA,14954,1,1,1
2025,2025 5.07,17105,0.95,4,1
2025,2025 UDFA,17190,0.90,3,1
2025,2025 1.07,17043,4.32,4,1
2025,2024 iEXT,13284,5.15,2,1
2025,2023 2.14,16280,1.56,2,1
2025,2025 UFA,12626,27.84,2,1
2025,2025 UFA,12676,3.10,1,1
2025,2023 iEXT,14779,14.17,4,1
2025,2023 4.10,16303,1.12,2,1
2025,2025 UFA,10266,11.80,1,1
2025,2025 oEXT,16727,1.70,1,1
2025,2024 oEXT,12678,5.10,1,1
2025,2023 UDFA,16333,0.98,1,1
2025,2025 1.14,17083,2.58,4,1
2025,2024 B/R,14835,14.03,3,1
2025,2023 FRFA,14940,7.27,1,1
2025,2025 UFA,13742,2.95,2,1
2025,2025 UFA,14086,1.80,1,1
2025,2024 B/R,12801,40.76,1,1
2025,2025 R/F,13414,1,2,1
2025,2023 B/R,14167,13.31,2,1
2025,2025 UFA,15441,1.80,1,1
2025,2025 oEXT,14138,16.82,3,1
2025,2025 B/R,14260,1.90,1,1
2025,2025 UFA,15366,2.43,3,1
2025,2025 R/F,13289,1,2,1
2025,2025 UFA,14182,4.94,2,1
2025,2025 B/R,11232,1.90,1,1
2025,2025 UFA,15361,2.85,2,1
2025,2025 UDFA,17234,0.90,3,1
2025,2025 4.06,17098,1.02,4,1
2025,2025 4.13,17036,0.98,4,1
2025,2025 oEXT,15261,8.29,2,1
2025,2025 oEXT,15452,8.88,2,1
2025,2025 UFA,13223,4.30,1,1
2025,2025 R/F,16712,1,2,1
2025,2025 UFA,13138,1.80,1,1
2025,2024 UFA,12221,20.59,1,1
2025,2025 5.11,17064,0.94,4,1
2025,2025 1.02,17074,8.23,4,1
2025,2024 oEXT,14783,37.70,2,1
2025,2022 1.10,15805,3.98,1,1
2025,2023 UDFA,16201,0.98,1,1
2025,2025 UDFA,17188,0.90,3,1
2025,2023 5.09,16207,1.06,2,1
2025,2024 4.18,16598,1.01,3,1
2025,2024 5.12,16711,0.98,3,1
2025,2025 UFA,16457,1.86,3,1
2025,2025 UDFA,17249,0.90,3,1
2025,2025 R/F,13738,1,2,1
2025,2025 NEFT,13593,35.95,1,1
2025,2025 4.18,17117,0.97,4,1
2025,2025 R/F,14252,1,2,1
2025,2025 R/F,15921,1,2,1
2025,2024 UFA,14073,12.97,2,1
2025,2021 EXT,13714,6.47,1,1
2025,2025 4.04,17055,1.03,4,1
2025,2024 UFA,12305,3.25,1,1
2025,2025 1.01,17042,9.82,4,1
2025,2024 iEXT,14836,39.20,4,1
2025,2024 4.17,16662,1.02,3,1
2025,2024 iEXT,14894,5.28,2,1
2025,2025 SRFA,14860,5.35,1,1
2025,2025 oEXT,14833,24.48,1,1
2025,2025 UFA,13702,5,1,1
2025,2025 UFA,15989,1.80,1,1
2025,2023 UDFA,16246,0.98,1,1
2025,2022 1.13,15809,3.23,1,1
2025,2025 UFA,14861,1.80,1,1
2025,2025 2.01,17048,2.23,4,1
2025,2023 3.15,16175,1.23,2,1
2025,2024 UFA,13764,2.41,1,1
2025,2024 4.19,16649,1.01,3,1
2025,2025 R/F,14095,1,2,1
2025,2025 4.05,17127,1.02,4,1
2025,2023 1.07,16188,4.47,2,1
2025,2024 UFA,13319,14.84,1,1
2025,2025 SRFA,14910,5.35,2,1
2025,2023 iEXT,12741,11.11,1,1
2025,2025 R/F,13332,1,2,1
2025,2025 UFA,14059,5.80,2,1
2025,2023 oEXT,14164,3.37,1,1
2025,2025 UFA,15404,6.75,3,1
2025,2024 iEXT,16350,3.71,2,1
2025,2025 UFA,13748,3.51,3,1
2025,2025 ERFA,15868,1.10,1,1
2025,2025 R/F,15398,1,2,1
2025,2025 R/F,10292,1,2,1
2025,2025 FRFA,15871,7.46,3,1
2025,2025 UFA,13810,1.80,1,1
2025,2025 1.06,17051,4.80,4,1
2025,2023 UFA,13132,8.49,1,1
2025,2023 2.09,16254,1.75,2,1
2025,2022 1.15,15808,2.89,1,1
2025,2024 5.10,16775,0.98,3,1
2025,2023 NEFToff,11244,30.25,1,1
2025,2025 UFA,13682,1.90,1,1
2025,2023 1.09,16213,3.73,2,1
2025,2024 5.09,16676,0.99,3,1
2025,2024 B/R,13633,10.45,1,1
2025,2023 B/R,13299,18.15,1,1
2025,2024 UFA,14867,6.38,1,1
2025,2024 3.09,16699,1.24,3,1
2025,2025 3.11,17125,1.20,4,1
2025,2024 UDFA,16722,0.94,2,1
2025,2025 UFA,13403,1,1,1
2025,2024 iEXT,15395,2.51,2,1
2025,2023 4.14,16222,1.10,2,1
2025,2025 UDFA,17133,0.90,3,1
2025,2025 UFA,0805,1,1,1
2025,2025 UFA,13164,3.80,2,1
2025,2023 2.02,16214,2.21,2,1
2025,2025 UDFA,17111,0.90,3,1
2025,2025 UFA,15923,3.99,2,1
2025,2023 iEXT,14832,22.41,3,1
2025,2025 UDFA,17205,0.90,3,1
2025,2024 UFA,16013,2.97,2,1
2025,2025 UFA,13700,7.20,3,1
2025,2024 UDFA,16672,0.94,2,1
2025,2025 R/F,13224,1,2,1
2025,2024 2.01,16651,2.15,3,1
2025,2025 R/F,16787,1,2,1
2025,2025 UFA,11769,3.04,2,1
2025,2024 UFA,14159,11.19,1,1
2025,2025 UFA,15237,13.59,3,1
2025,2024 1.15,16639,2.34,3,1
2025,2025 UFA,15445,2.07,3,1
2025,2023 1.14,16149,2.66,2,1
2025,2024 R/F,13687,1.10,1,1
2025,2024 iEXT,15798,3.87,5,1
2025,2024 UDFA,16680,0.94,2,1
2025,2024 4.21,16707,1.00,3,1
2025,2022 1.14,15822,3.05,1,1
2025,2024 3.08,16604,1.25,3,1
2025,2024 UFA,12187,15.16,1,1
2025,2022 1.02+,15751,9.82,1,1
2025,2025 B/R,14268,1.90,1,1
2025,2025 5.02,17222,0.96,4,1
2025,2023 iEXT,14782,10.45,4,1
2025,2025 oEXT,14179,8.68,3,1
2025,2025 1.08,17104,3.93,4,1
2025,2025 UDFA,17255,0.90,3,1
2025,2025 ERFA,12956,1.10,1,1
2025,2025 UFA,13952,20.10,1,1
2025,2025 UFA,11721,7.20,1,1
2025,2025 B/R,14900,6.72,4,1
2025,2022 4.02,15853,1.25,1,1
2025,2023 oEXT,13116,37.70,4,1
2025,2025 4.09,17053,1,4,1
2025,2025 4.10,17159,1,4,1
2025,2023 3.04,16263,1.41,2,1
2025,2025 UFA,15972,5.10,1,1
2025,2025 UFA,14223,1.80,1,1
2025,2024 1.11,16580,2.93,3,1
2025,2024 iEXT,13590,20.87,2,1
2025,2022 3.07^,15794,5.35,1,1
2025,2025 B/R,13130,14.25,2,1
2025,2024 4.11,16635,1.04,3,1
2025,2024 1.07,16584,4.02,3,1
2025,2025 UFA,13641,1.80,1,1
2025,2024 R/F,15895,1.10,1,1
2025,2024 1.10,16627,3.14,3,1
2025,2023 3.17,16252,1.21,2,1
2025,2025 ERFA,15473,1.10,1,1
2025,2025 ERFA,15845,1.10,1,1
2025,2023 iEXT,15890,5.29,1,1
2025,2025 UFA,15450,1.80,1,1
2025,2025 R/F,16300,1,2,1
2025,2023 UFA,14908,5.35,2,1
2025,2024 5.07,16670,0.99,3,1
2025,2025 UFA,14717,1.80,1,1
2025,2025 UFA,16390,1.80,1,1
2025,2024 B/R,14109,9.35,3,1
2025,2025 R/F,11947,1,2,1
2025,2024 4.05,16628,1.08,3,1
2025,2025 1.03,17071,7.03,4,1
2025,2025 ERFA,16145,1.10,1,1
2025,2024 oEXT,15390,1.87,2,1
2025,2024 oEXT,15363,1.87,3,1
2025,2024 R/F,15785,1.10,1,1
2025,2025 UFA,16695,1,1,1
2025,2023 oEXT,14102,12.72,2,1
2025,2025 SRFA,14995,5.35,2,1
2025,2024 UFA,14127,9.41,1,1
2025,2024 UFA,13307,8.89,1,1
2025,2023 2.06,16171,1.91,2,1
2025,2025 UDFA,17195,0.90,3,1
2025,2025 3.13,17033,1.17,4,1
2025,2025 R/F,16585,1,2,1
2025,2023 3.13,16189,1.25,2,1
2025,2024 2.02,16626,2.07,3,1
2025,2025 R/F,15263,1,2,1
2025,2023 UDFA,16178,0.98,1,1
2025,2024 4.08,16690,1.06,3,1
2025,2024 iEXT,13131,16.76,2,1
2025,2024 iEXT,15365,6.29,2,1
2025,2024 oEXT,15402,1.65,2,1
2025,2025 5.14,17066,0.94,4,1
2025,2024 iEXT,14071,15.48,2,1
2025,2023 4.18,16286,1.09,2,1
2025,2024 iEXT,14974,13.41,1,1
2025,2025 UFA,13635,15.39,2,1
2025,2025 UFA,15288,1.90,1,1
2025,2025 UFA,13470,2.79,3,1
2025,2025 UDFA,17186,0.90,3,1
2025,2022 1.11,15766,3.69,1,1
2025,2025 UDFA,17129,0.90,3,1
2025,2025 ERFA,16279,1.10,1,1
2025,2025 4.03,17153,1.04,4,1
2025,2025 UDFA,17050,0.90,3,1
2025,2023 UFA,14180,1.81,1,1
2025,2024 2.11,16689,1.57,3,1
2025,2023 3.01,16224,1.47,2,1
2025,2025 ERFA,12772,1.10,1,1
2025,2024 UFA,14889,1.87,1,1
2025,2024 oEXT,14056,27.12,1,1
2025,2023 2.12,16215,1.64,2,1
2025,2025 ERFA,16725,1.10,1,1
2025,2024 1.02,16615,7.41,3,1
2025,2023 5.03,16211,1.08,2,1
2025,2025 4.15,17046,0.98,4,1
2025,2025 UFA,15375,1,1,1
2025,2024 3.03,16692,1.35,3,1
2025,2024 2.09,16582,1.65,3,1
2025,2025 RRFA,14669,3.26,1,1
