year,name,draft_team,stats_global_id,position,id,team,draft_year,twitter_username,cbs_id,stats_id,fleaflicker_id,status,rotoworld_id,jersey,rotowire_id,college,weight,height,draft_pick,draft_round,sportsdata_id,birthdate,nfl_id,espn_id
2018,"Hoomanawanui, Michael",FA,333398,TE,9946,NOS,2010,,1115114,24108,,,5909,84,6535,Illinois,265,76,1,5,add7a245-2444-491f-bdfb-b1b0d76f6a28,583995600,michaelhoomanawanui/497246,13387
2018,"Chancellor, Kam",SEA,333474,S,9947,SEA,2010,Kam_Chancellor,1130628,24109,,,5910,31,6651,Virginia Tech,225,75,2,5,1f49b95a-97cb-426e-8bd0-aeeb4b5b0ad1,576046800,kamchancellor/494257,13336
2018,"Lewis, Kendrick",KCC,334724,S,9948,TEN,2010,klewis23,1137460,24112,,,5911,28,6653,Mississippi,205,72,5,5,07ab211c-4733-4336-b59a-2137f3efe5e8,582440400,kendricklewis/494277,13404
2018,"Carroll, Nolan",MIA,284874,CB,9954,FA,2010,CarrollCity,564870,24121,6670,,5919,24,6637,Maryland,202,73,14,5,15e1bf07-e492-4fb9-a7b7-d9089ba9537d,537771600,nolancarroll/494254,13333
2018,"Thomas, Cam",FA,288172,DT,9955,FA,2010,Baby_Zilla76,563224,24122,,,5920,93,6593,North Carolina,330,76,15,5,fb54ed36-66e1-4e0c-a111-383bfbdef14a,534747600,camthomas/496865,13470
2018,"Jones, Reshad",MIA,332753,S,9966,MIA,2010,reshadjones9,1114935,24139,6722,,5649,20,6650,Georgia,215,73,32,5,76f95387-3bc1-4756-a714-a4b1a93f23ff,572763600,reshadjones/496739,13395
2018,"Moats, Arthur",BUF,327684,DE,9978,FA,2010,dabody52,1692077,24154,,,5869,93,6753,James Madison,246,72,9,6,e65e1798-fa0c-416c-a88b-c28fc7f6a574,574318800,arthurmoats/496825,13422
2018,"Starks, James",GBP,287659,RB,9987,FA,2010,James44Starks,1123431,24169,6782,,5823,44,6487,Buffalo,218,74,24,6,de070f62-4494-4a98-8a76-0929c19be685,509691600,jamesstarks/497206,13214
2018,"Brown, Antonio",PIT,406214,WR,9988,PIT,2010,AntonioBrown84,1272852,24171,,,5698,81,6454,Central Michigan,185,70,26,6,16e33176-b73e-49b7-b0aa-c405b47a706e,584514000,antoniobrown/2508061,13934
2018,"Webb, Joe",MIN,296439,QB,9992,HOU,2010,JoeWebb_14,1746655,24175,,,5857,14,6674,UAB,230,76,30,6,250199f2-1387-4b55-b96f-17fedea6db7f,532328400,joewebb/1037347,13484
2018,"Watson, Dekoda",TBB,323510,LB,10005,SFO,2010,,1116572,24193,6797,,5967,56,6606,Florida State,245,74,10,7,680fd5cf-3bdc-4317-bc99-cbd97fbebeb3,573368400,dekodawatson/496961,13482
2018,"Coleman, Kurt",PHI,323624,S,10026,NOS,2010,k4coleman,1117486,24219,6674,,6000,28,6822,Ohio State,208,71,37,7,f1cff356-8de9-4589-8522-40922fecfad7,583736400,kurtcoleman/494261,13340
2018,"McClain, Robert",CAR,334544,CB,10031,FA,2010,bobbymac36,1746636,24225,6736,,6004,36,6825,Connecticut,195,69,42,7,1385e6d8-e1d1-4e9b-89ea-cc10f11ae181,585550800,robertmcclain/1037913,13412
2018,"Maragos, Chris",FA,324606,S,10063,PHI,2010,ChrisMaragos,564012,24326,,,6096,42,7186,Wisconsin,200,70,,,c5c25485-c0dc-4b5c-abe1-312fdd368637,536907600,chrismaragos/2507918,13697
2018,"Church, Barry",FA,324487,S,10074,FA,2010,BarryChurch42,1128845,24603,7175,,6363,42,7057,Toledo,218,74,,,ad9a6262-7df3-41a8-9753-b89866f5cd0e,571554000,barrychurch/494259,13338
2018,"Ivory, Chris",FA,335112,RB,10077,BUF,2010,ivory33,1272286,24400,,,6168,33,6833,Washington State,223,72,,,72f5a27a-544f-468a-b10b-89a1fc5d0e9f,575010000,chrisivory/2507999,13587
2018,"Cruz, Victor",FA,248251,WR,10080,FA,2010,TeamVic,1684073,24553,6881,,6313,80,6836,Massachusetts,204,72,,,51545c6d-3132-4477-8f51-df5c29ed971e,532069200,victorcruz/2507855,13553
2018,"Shields, Sam",FA,323404,CB,10084,LAR,2010,,1116667,24508,,,6268,37,7017,Miami,178,71,,,74b40266-cab7-4c5f-9f72-b560f7457a55,565938000,samshields/1037374,13769
2018,"Zombo, Frank",FA,287527,LB,10099,KCC,2010,,559515,24507,7170,,6267,51,7021,Central Michigan,254,75,,,7853d82d-7c4b-4275-8ade-f8b96dd89bf5,541918800,frankzombo/2507948,13779
2018,"McManis, Sherrick",FA,332244,CB,10103,CHI,2010,SherrickM,1117294,24120,6743,,5918,27,6732,Northwestern,193,73,,,6bc584ed-82c0-486f-962d-377be6ae8469,566888400,sherrickmcmanis/494289,13419
2018,"Galette, Junior",FA,334303,LB,10106,FA,2010,JovaisG,1130539,24405,,,6173,58,7062,Stillman,254,74,,,0d5bb1d0-5fa1-4a33-a7d4-d1eb920915f5,575442000,juniorgalette/496782,13566
2018,"Love, Kyle",FA,332304,DT,10111,CAR,2010,,1116474,24294,,,6069,77,6973,Mississippi State,310,73,,,f0d837e0-54e6-496d-9334-e2d6365d16d6,532674000,kylelove/2507837,13608
2018,"Stewart, Darian",FA,332881,S,10122,DEN,2010,,1116705,24590,,,6350,27,7144,South Carolina,214,71,,,4a8190f6-039d-485b-8d51-7f98368b02e1,586674000,darianstewart/494307,13645
2018,"Paulsen, Logan",FA,300115,TE,10123,ATL,2010,,559624,24608,,,6368,82,6871,UCLA,268,77,,,518c96c5-65bb-4559-8074-9cdb2ca32f99,541314000,loganpaulsen/2507828,13726
2018,"Cumberland, Jeff",FA,333361,TE,10139,FA,2010,Cumberland85,1115107,24303,,,6078,87,6838,Illinois,260,76,,,406a7386-83b6-4c25-8998-6968073d89c4,546930000,jeffcumberland/2507883,13555
2018,"Mclendon, Steve",FA,291557,DT,10143,NYJ,2009,,1675182,9673,6470,,5684,96,7168,Troy,310,75,,,cee49408-2e91-487a-a8ec-d3314ebf539d,505112400,stevemclendon/2507590,12895
2018,"Brock, Tramaine",FA,447403,CB,10149,DEN,2010,T26Brock,1620001,24578,,,6338,20,7140,Belhaven,188,72,,,688f7a3b-4d66-4fcf-802d-6a3cb133ea30,588056400,tramainebrock/2507917,13681
2018,"Anderson, Colt",FA,293066,S,10198,FA,2009,AndersonColt,1675102,9596,6510,,5782,33,7206,Montana,195,70,,,3c57a63e-cdce-48ab-9dfc-66c6e809697c,499064400,coltanderson/2507597,12757
2018,"Sendejo, Andrew",FA,339359,S,10220,MIN,2010,Asendejo,1786001,24759,,,6429,42,7214,Rice,210,73,,,39ee3bee-1177-49cd-a78b-7a790ffd0b84,558162000,andrewsendejo/2525323,13939
2018,"Rey, Vincent",FA,334037,LB,10224,CIN,0,VinnyRey,1114353,24336,7074,,6106,57,7215,Duke,240,72,,,e232b84c-2e05-494a-98ac-69489544d16f,557902800,vincentrey/2507843,13766
2018,"Johnson, George",FA,339598,DE,10228,FA,2010,,1115035,24665,,,6432,90,7222,Rutgers,265,76,,,423d2e55-053b-40cd-b977-bef2f3891907,566197200,georgejohnson/2517637,13812
2018,"Tomsula, Jim",FA,0,Coach,10243,FA,0,,,,,,9323,,,,,,,,,,,
2018,"Bush, Rafael",FA,303006,S,10244,BUF,2010,rbush36,1732362,24259,,,6037,20,6909,South Carolina State,203,71,,,422f9f66-97d7-4bae-9840-24b3a24655e8,547794000,rafaelbush/2507817,13544
2018,"Sherels, Marcus",FA,334435,CB,10250,MIN,2010,,1243766,24685,7264,,6447,35,7236,Minnesota,175,70,,,4f799675-2b27-4437-9acc-bc4e0c73ef0f,559976400,marcussherels/2508007,13843
2018,"Rivera, Ron",FA,0,Coach,10253,CAR,0,RiverboatRonHC,,21576,,,,,,,,,,,98406ad1-427c-4da0-9335-4fbb6abccd49,,,
2018,"Shurmur, Pat",FA,0,Coach,10254,NYG,0,,,,,,9479,,,,,,,,,,,
2018,"Jackson, Hue",FA,0,Coach,10255,FA,0,,,,,,9316,,,,,,,,,,,
2018,"Fairley, Nick",DET,508587,DT,10258,FA,2011,Nick_Fairley251,1724820,24800,7367,,6492,90,7258,Auburn,308,76,13,1,6b2ce6f9-6c0c-4690-9d64-2eaf3fd3ac3e,569912400,nickfairley/2495479,13990
2018,"Peterson, Patrick",ARI,465739,CB,10260,ARI,2011,RealPeterson21,1632296,24792,,,6481,20,7300,LSU,203,73,5,1,9f3b934e-52d6-4e16-ae92-d3e60be10493,647672400,patrickpeterson/2495504,13980
2018,"Green, A.J.",CIN,458093,WR,10261,CIN,2011,ajgreen_18,1673207,24791,,,6438,18,7241,Georgia,210,76,4,1,c9701373-23f6-4058-9189-8d9c085f3c49,586328400,a.j.green/2495450,13983
2018,"Gabbert, Blaine",JAC,463393,QB,10262,TEN,2011,BlaineGabbert,1630777,24797,7368,,6451,9,7248,Missouri,235,76,10,1,de816e24-8442-49a4-99cd-dde7e7c05863,624430800,blainegabbert/2495441,13987
2018,"Clayborn, Adrian",TBB,332343,DE,10263,NEP,2011,AJaClay,1115762,24807,7365,,6515,94,7417,Iowa,280,75,20,1,072ec285-1430-48d4-9342-5a1b9af527f3,584168400,adrianclayborn/2495140,13965
2018,"Amukamara, Prince",NYG,406346,CB,10264,CHI,2011,PrinceAmukamara,1263300,24806,,,6494,20,7509,Nebraska,204,72,19,1,f1879cfa-4c07-4140-9da0-c7ebe9af2dfd,613112400,princeamukamara/2495108,13975
2018,"Dareus, Marcell",BUF,465602,DT,10265,JAC,2011,marcelldareus,1632200,24790,,,6472,99,7462,Alabama,331,75,3,1,f44b4942-1de1-41d7-a8f5-c44552e7c336,627368400,marcelldareus/2495478,13992
2018,"Heyward, Cameron",PIT,397533,DE,10266,PIT,2011,CamHeyward,1243804,24818,7370,,6510,97,7449,Ohio State,295,77,31,1,9779acc7-ed88-4a16-b78d-230ace9ec3eb,610434000,cameronheyward/2508109,13977
2018,"Miller, Von",DEN,409742,LB,10267,DEN,2011,Millerlite40,1620879,24789,7377,,6500,24,7421,Texas A&M,250,75,2,1,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,606891600,vonmiller/2495202,13976
2018,"Mallett, Ryan",NEP,380741,QB,10268,FA,2011,Ryan_Mallett_15,1632241,24861,7428,,6470,15,7243,Arkansas,250,78,10,3,f82d4ebb-cda9-4b79-ade0-9ef468d2c101,581490000,ryanmallett/2495443,14037
2018,"Quinn, Robert",STL,463653,DE,10269,MIA,2011,RQuinn94,1630332,24801,7382,,6557,94,7418,North Carolina,260,76,14,1,57bd3249-bae3-4e13-b4d6-f86dbc4978e7,643006800,robertquinn/2495485,13984
2018,"Jones, Julio",ATL,456614,WR,10271,ATL,2011,juliojones_11,1623794,24793,,,6475,80,7242,Alabama,220,75,6,1,0b3217b9-ba37-4222-95cb-a7a222441e8b,602917200,juliojones/2495454,13982
2018,"Watt, J.J.",HOU,403362,DE,10272,HOU,2011,JJWatt,1631198,24798,,,6469,99,7323,Wisconsin,288,77,11,1,dc11299d-6c24-4048-8b2f-f929e4ed0b92,606546000,j.j.watt/2495488,13979
2018,"Newton, Cam",CAR,380750,QB,10273,CAR,2011,CameronNewton,1273186,24788,,,6491,1,7257,Auburn,245,77,1,1,214e55e4-a089-412d-9598-a16495df0d25,610866000,camnewton/2495455,13994
2018,"Smith, Aldon",SFO,463434,LB,10274,FA,2011,AldonSmith,1630791,24794,,,6477,58,7446,Missouri,265,76,7,1,3d22209a-9800-4199-aa36-b9c86c86455b,628405200,aldonsmith/2495487,13988
2018,"Bailey, Allen",KCC,398103,DE,10275,KCC,2011,AllenBailey57,1272275,24873,7394,,6538,93,7450,Miami,288,75,22,3,750c6332-6848-4303-9916-a6ed49833a56,606805200,allenbailey/2495116,14020
2018,"Ingram, Mark",NOS,456613,RB,10276,NOS,2011,MarkIngram22,1623793,24815,,,6471,22,7244,Alabama,215,69,28,1,f336567d-44a9-4245-8452-1dd485fd70fb,630219600,markingram/2495466,13981
2018,"Houston, Justin",KCC,409479,LB,10277,KCC,2011,JHouston50,1620558,24857,7417,,6556,52,7476,Georgia,270,75,6,3,98841eb4-0f2a-4073-bc91-0fa8548b305b,601362000,justinhouston/2495493,14048
2018,"Kerrigan, Ryan",WAS,400301,LB,10280,WAS,2011,RyanKerrigan91,1243851,24803,,,6495,90,7448,Purdue,265,76,16,1,a25f92e6-6e67-4463-a32f-77976807b3d8,587710800,ryankerrigan/2495190,13973
2018,"Ayers, Akeem",TEN,397803,LB,10282,FA,2011,Akeem_Ayers,1244512,24826,7393,,6453,48,7475,UCLA,247,75,7,2,dc30acae-b1e8-4676-959f-d3dad221c694,616050000,akeemayers/2495491,14015
2018,"Crick, Jared",HOU,406421,DE,10284,FA,2012,JrodVCrick,1619870,25836,8479,,7508,93,8138,Nebraska,285,76,31,4,9ec9bb80-24ff-42e9-b910-005ade0726b3,619678800,jaredcrick/2532822,15019
2018,"Liuget, Corey",SDC,464253,DT,10285,LAC,2011,CoreyLiuget,1630900,24805,7375,,6564,51,7463,Illinois,300,74,18,1,ac540ab1-95e1-48a2-ac93-6c0037c5a026,637736400,coreyliuget/2495483,13989
2018,"Smith, Torrey",BAL,399548,WR,10289,CAR,2011,TorreySmithWR,1242961,24845,,,6442,11,7251,Maryland,205,72,26,2,a735765c-3ca8-4557-b06e-a30fd415982c,601794000,torreysmith/2495459,14032
2018,"Jordan, Cameron",NOS,401762,DE,10292,NOS,2011,camjordan94,1272992,24811,,,6507,94,7447,California,287,76,24,1,543e5e1e-50e5-482d-a6ad-498d7fab497e,616050000,cameronjordan/2495184,13971
2018,"Smith, Jimmy",BAL,332611,CB,10294,BAL,2011,RealJimmySmith,1114290,24814,,,6558,22,7511,Colorado,210,74,27,1,c3d6c803-1c91-4bd9-956c-7f6c292558c5,585896400,jimmysmith/2508107,13963
2018,"Kaepernick, Colin",SFO,323273,QB,10297,FA*,2011,Kaepernick7,1130583,24823,,,6530,7,7353,Nevada,230,76,4,2,068b70bc-9558-4e99-b729-754fd28937ed,562914000,colinkaepernick/2495186,14001
2018,"Rodgers, Jacquizz",ATL,458097,RB,10300,TBB,2011,Qui22Rodgers,1631866,24932,7566,,6482,37,7253,Oregon St.,195,67,14,5,91a95850-9514-49d5-b2b0-f8e21156daa0,634280400,jacquizzrodgers/2495471,14193
2018,"Todman, Jordan",SDC,465102,RB,10301,FA,2011,JordanTodman,1636732,24970,7597,,6446,22,7249,Connecticut,200,70,18,6,a686927a-781f-4814-a4ef-a5ab34a09062,635835600,jordantodman/2495472,14186
2018,"Murray, DeMarco",DAL,333272,RB,10302,FA,2011,DeMarcoMurray,1123691,24858,,,6585,29,7359,Oklahoma,220,73,7,3,478ae115-d220-424e-af45-56137f163d3a,571640400,demarcomurray/2495207,14005
2018,"Vereen, Shane",NEP,401726,RB,10303,FA,2011,ShaneVereen34,1273006,24843,7450,,6445,35,7250,California,205,70,24,2,600ae879-d95a-4ac4-ae4e-72c05a05f1ad,604818000,shanevereen/2495473,14017
2018,"Cobb, Randall",GBP,465949,WR,10308,GBP,2011,rcobb18,1632091,24851,7401,,6497,18,7256,Kentucky,192,70,32,2,3283f152-d373-43b3-b88f-f6f261c48e81,651301200,randallcobb/2495448,14053
2018,"Rudolph, Kyle",MIN,469472,TE,10312,MIN,2011,KyleRudolph82,1633122,24830,,,6459,8,7246,Notre Dame,265,78,11,2,1059e9dc-97df-4643-9116-883a0573d8b1,626590800,kylerudolph/2495438,14054
2018,"Dalton, Andy",CIN,322858,QB,10313,CIN,2011,andydalton14,1125961,24822,,,6493,14,7355,TCU,220,74,3,2,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,562482000,andydalton/2495143,14012
2018,"Wilkerson, Muhammad",NYJ,469180,DE,10314,GBP,2011,mowilkerson,1630571,24817,7391,,6464,96,7464,Temple,315,76,30,1,3877e0ba-222f-4bd2-887c-1db8f1a5e7d1,625035600,muhammadwilkerson/2495490,13985
2018,"Reed, Brooks",HOU,335014,DE,10315,ATL,2011,Brooksreed58,1113452,24829,7441,,6539,50,7451,Arizona,254,75,10,2,b6782b61-89e1-4a9d-9ad1-7715eb6ff628,541486800,brooksreed/2495218,13997
2018,"Kendricks, Lance",STL,332066,TE,10318,GBP,2011,,1117803,24834,7425,,6614,81,7412,Wisconsin,250,75,15,2,27921351-a775-4649-bd49-7b4c486d1ba2,570517200,lancekendricks/2495187,14007
2018,"Taylor, Phil",CLE,356375,DT,10319,FA,2011,PhilTaylor98,1673342,24808,,,6537,99,7466,Baylor,343,75,21,1,29eb7ecf-3967-4bc4-812f-9ffa947b34ff,576392400,,13968
2018,"Sheard, Jabaal",CLE,397948,DE,10320,IND,2011,jabaalsheard,1243192,24824,,,6597,93,7452,Pittsburgh,268,75,5,2,7bad73a1-c023-4b53-bd4c-dedf18480b8a,610779600,jabaalsheard/2495228,14036
2018,"Carter, Bruce",DAL,323334,LB,10321,ATL,2011,BruceCarter54,1242983,24827,7399,,6590,55,7477,North Carolina,240,74,8,2,6fbd5f30-db84-4c38-98ea-69631bdbc53f,572245200,brucecarter/2495136,14026
2018,"Jenkins, Jarvis",WAS,401824,DE,10322,FA,2011,Jarvis99jenkins,1262942,24828,7422,,6613,94,7470,Clemson,300,76,9,2,5c453cab-dfd6-4c8f-ad31-f872229c6e06,577861200,jarvisjenkins/2495178,14019
2018,"Gilchrist, Marcus",SDC,401728,S,10324,OAK,2011,mgilchr,1262941,24837,7412,,6615,31,7527,Clemson,200,70,18,2,80cd039e-08e5-48ef-935d-ac46db36460d,597560400,marcusgilchrist/2495153,14018
2018,"Little, Greg",CLE,400046,WR,10327,FA,2011,Str8UpGlittle,1242997,24846,,,6575,74,7382,North Carolina,310,77,27,2,cf15d191-0c05-46ea-811f-4d990a167805,612507600,greglittle/2495192,14024
2018,"McClain, Terrell",CAR,403290,DT,10329,ATL,2011,,1279455,24852,,,6618,90,7474,South Florida,302,74,1,3,97d98203-7785-4286-b01c-2611c6f5a44e,585378000,terrellmcclain/2495311,14014
2018,"Sheppard, Kelvin",BUF,323237,LB,10332,DET,2011,KelvinSheppard,1116449,24855,7446,,6620,51,7498,LSU,249,74,4,3,7190fb71-0916-4f9d-88a0-8c1a8c1c9d0d,568098000,kelvinsheppard/2495229,13995
2018,"Ridley, Stevan",NEP,381639,RB,10334,PIT,2011,StevanRidley,1244982,24860,7443,,6487,22,7361,LSU,220,71,9,3,170b4c5f-a345-4899-8d81-e8982b0f3d65,601880400,stevanridley/2495470,14028
2018,"Casey, Jurrell",TEN,459332,DE,10335,TEN,2011,Jurrellc,1631879,24864,,,6440,99,7469,USC,305,73,13,3,31b604a7-4f2e-4cfd-b040-5d749f7f5d5b,628837200,jurrellcasey/2495476,14047
2018,"Foster, Mason",TBB,399915,LB,10339,WAS,2011,Mason_Foster,1273119,24871,7408,,6601,54,7478,Washington,250,73,20,3,f9354bca-514d-4f8d-97b2-5c6ed471edff,604731600,masonfoster/2495281,14023
2018,"Wright, Shareece",SDC,322844,CB,10341,HOU,2011,ShareeceWright,1117679,24876,7455,,6606,43,7517,USC,184,71,25,3,221abfe3-f41c-4c1f-aa88-ca06fc57ed8e,544856400,shareecewright/2495251,14010
2018,"Conte, Chris",CHI,401723,S,10344,TBB,2011,ChrisConte47,1272978,24880,7402,,6629,23,7539,California,203,74,29,3,c10e08b6-33a7-4233-8628-29b40d1183ea,604213200,chrisconte/2495272,14016
