season,id,franchise_id,amount,description,timestamp,ts_utc
2024,256,0002,2.45,Dallas Goedert - 1 yr at $4.08 mil dropped 12/21/24,1734885610,2024-12-22T16:40:10+00:00
2024,257,0017,1.02,Javon Hargrave - 1 yr at $1.7 mil dropped 12/21/24,1734885647,2024-12-22T16:40:47+00:00
2024,258,0030,1.2,Rasul Douglas - 1 yr at $2.0 mil dropped 12/21/24,1734887332,2024-12-22T17:08:52+00:00
2024,26,0018,0.5,Michael Carter - 2 yrs at $1.65 dropped 9/4/23,1709587370,2024-03-04T21:22:50+00:00
2024,27,0019,1.32,Rashaan Evans - 2 yrs at $4.39 dropped 12/19/23,1709587370,2024-03-04T21:22:50+00:00
2024,28,0021,0.45,Marcus jones - 2 yrs at $1.5 dropped 9/12/23,1709587370,2024-03-04T21:22:50+00:00
2024,29,0027,0.7,Poona Ford - 2 yrs at $2.34 dropped 9/7/23,1709587370,2024-03-04T21:22:50+00:00
2024,3,0005,1.45,Brandon Jones - 3 yrs at $2.41 dropped 10/31/23,1709586512,2024-03-04T21:08:32+00:00
2024,30,0032,0.9,Monty Rice - 3 yrs at $1.5 dropped 10/25/23,1709587370,2024-03-04T21:22:50+00:00
2024,31,0003,0.57,Juwan Johnson - 2 yrs at $1.9 dropped 12/5/23,1709587519,2024-03-04T21:25:19+00:00
2024,32,0004,5.99,JK Dobbins - 4 yrs at $6.66 dropped 9/12/23,1709587519,2024-03-04T21:25:19+00:00
2024,33,0016,1.82,J.C. Jackson - 2 yrs at $6.05 dropped 8/31/23,1709587519,2024-03-04T21:25:19+00:00
2024,34,0017,2.54,Juju Smith-Schuster - 2 yrs at $8.46 dropped 11/9/23,1709587519,2024-03-04T21:25:19+00:00
2024,35,0021,0.88,Lewis Cine - 3 yrs at $1.47 dropped 9/19/23,1709587519,2024-03-04T21:25:19+00:00
2024,36,0032,0.45,Chase McLaughlin - 2 yrs at $1.5 dropped 10/25/23,1709587519,2024-03-04T21:25:19+00:00
2024,37,0003,0.97,David Long - 2 yrs at $3.23 dropped 12/5/23,1709587662,2024-03-04T21:27:42+00:00
2024,38,0004,0.83,DJ Jones - 2 yrs at $2.75 dropped 10/21/23,1709587662,2024-03-04T21:27:42+00:00
2024,39,0016,0.76,Ogbonnia Okoronkwo - 2 yrs at $2.53 dropped 9/7/23,1709587662,2024-03-04T21:27:42+00:00
2024,4,0008,2.1,Allen Robinson - 2 yrs at $7 mil dropped 10/5/23,1709586512,2024-03-04T21:08:32+00:00
2024,40,0017,2.31,Von Miller - 3 yrs at $3.63 dropped 11/28/23,1709587662,2024-03-04T21:27:42+00:00
2024,41,0021,0.68,Josh Uche - 2 yrs at $2.28 dropped 10/17/23,1709587662,2024-03-04T21:27:42+00:00
2024,42,0032,2.18,Mike Gesicki - 2 yrs at $7.26 dropped 11/29/23,1709587662,2024-03-04T21:27:42+00:00
2024,43,0003,0.57,Marlon Humphrey - 2 yrs at $1.9 dropped 12/7/23,1709587787,2024-03-04T21:29:47+00:00
2024,44,0004,1.14,Matt Milano - 2 yrs at $3.8 dropped 12/23/23,1709587787,2024-03-04T21:29:47+00:00
2024,45,0016,0.62,Josh Uche - 2 yrs at $2.06 dropped 9/12/23,1709587787,2024-03-04T21:29:47+00:00
