season,id,franchise_id,amount,description,timestamp,ts_utc
2019,594,0006,5.23,Mike Adams - 4 yrs at $5.81 mil dropped 6/20/18,1550331060,2019-02-16T15:31:00+00:00
2019,595,0003,0.44,Malcolm Mitchell - 2 yrs at $1.45 mil dropped 8/27/18,1550331203,2019-02-16T15:33:23+00:00
2019,596,0006,0.65,Charcandrick West - 2 yrs at $2.18 mil dropped 9/2/18,1550331203,2019-02-16T15:33:23+00:00
2019,597,0008,1.34,Jonathan Cyprien - 2 yrs at $4.48 mil dropped 9/1/18,1550331203,2019-02-16T15:33:23+00:00
2019,598,0008,0.72,Roc Thomas - 3 yrs at $1.20 mil dropped 9/1/18,1550331311,2019-02-16T15:35:11+00:00
2019,599,0012,0.79,Joe Williams - 3 yrs at $1.32 mil dropped 9/4/18,1550331311,2019-02-16T15:35:11+00:00
2019,600,0001,0.96,Dan Bailey - 3 yrs at $1.60 mil dropped 9/11/18,1550331579,2019-02-16T15:39:39+00:00
2019,601,0003,0.36,Brice Butler - 2 yrs at $1.20 mil dropped 9/13/18,1550331579,2019-02-16T15:39:39+00:00
2019,602,0005,0.44,Martavis Bryant - 2 yrs at $1.45 mil dropped 9/4/18,1550331579,2019-02-16T15:39:39+00:00
2019,603,0012,0.4,Carlos Henderson - 2 yrs at $1.32 mil dropped 9/4/18,1550331579,2019-02-16T15:39:39+00:00
2019,604,0013,0.9,Josh Norman - 2 yrs at $3.00 mil dropped 9/18/18,1550331579,2019-02-16T15:39:39+00:00
2019,605,0014,0.66,Kony Ealy - 2 yrs at $2.20 mil dropped 8/27/18,1550331579,2019-02-16T15:39:39+00:00
2019,606,0001,0.72,Blake Jarwin - 3 yrs at $1.20 mil dropped 9/18/18,1550331745,2019-02-16T15:42:25+00:00
2019,607,0010,0.69,Ryan Kerrigan - 2 yrs at $2.30 mil dropped 9/26/18,1550331745,2019-02-16T15:42:25+00:00
2019,608,0013,1.45,Mario Edwards - 3 yrs at $2.42 mil dropped 9/26/18,1550331745,2019-02-16T15:42:25+00:00
2019,609,0001,0.72,Adrian Colbert - 3 yrs at $1.20 mil dropped 10/10/18,1550331814,2019-02-16T15:43:34+00:00
2019,610,0001,1.16,Marcus Cooper - 2 yrs at $3.85 mil dropped 10/21/18,1550331964,2019-02-16T15:46:04+00:00
2019,611,0002,4.5,Marcus Mariota - 2 yrs at $15.00 mil dropped 10/22/18,1550331964,2019-02-16T15:46:04+00:00
2019,612,0005,0.93,Bruce Irvin - 2 yrs at $3.10 mil dropped 10/25/18,1550331964,2019-02-16T15:46:04+00:00
2019,613,0001,0.57,Jason McCourty - 2 yrs at $1.90 mil dropped 11/7/18,1550332233,2019-02-16T15:50:33+00:00
2019,614,0004,0.65,C.J. Prosise - 2 yrs at $2.18 mil dropped 11/3/18,1550332233,2019-02-16T15:50:33+00:00
2019,615,0005,0.4,Brandon Marshall - 2 yrs at $1.32 mil dropped 11/9/18,1550332233,2019-02-16T15:50:33+00:00
2019,616,0013,0.36,Jamaal Charles - 2 yrs at $1.20 mil dropped 11/6/18,1550332233,2019-02-16T15:50:33+00:00
2019,617,0014,0.43,Terrelle Pryor - 2 yrs at $1.43 mil dropped 11/6/18,1550332233,2019-02-16T15:50:33+00:00
2019,618,0002,1.82,Lesean McCoy - 2 yrs at $6.05 mil dropped 12/22/18,1550332461,2019-02-16T15:54:21+00:00
2019,619,0003,1.5,Malcolm Brown - 2 yrs at $5.00 mil dropped 12/17/18,1550332461,2019-02-16T15:54:21+00:00
2019,620,0004,0.4,Bennie Logan - 2 yrs at $1.32 mil dropped 11/19/18,1550332461,2019-02-16T15:54:21+00:00
2019,621,0009,1.17,Corey Grant - 2 yrs at 3.90 mil dropped 12/22/18,1550332461,2019-02-16T15:54:21+00:00
2019,622,0010,1.26,Casey Hayward - 3 yrs at $2.10 mil dropped 11/15/18,1550332461,2019-02-16T15:54:21+00:00
2019,623,0021,-2.0,TEN sends BAL $2 mil in trade 4/11,1555237583,2019-04-14T10:26:23+00:00
2019,624,0028,2.0,TEN sends BAL $2 mil in trade 4/11,1555237583,2019-04-14T10:26:23+00:00
2019,625,0019,3.98,Sammy Watkins - 1 yr deal restructured to $12 from $18.63 4/15/19,1555416104,2019-04-16T12:01:44+00:00
2019,626,0021,0.6,Jacoby Brissett - 2 yr deal restructed to $1.2 from $2.2 4/15/19,1555416104,2019-04-16T12:01:44+00:00
2019,627,0031,4.39,Alec Ogletree - 1 yr deal restructured to $6 from $13.31 4/15/19,1555416104,2019-04-16T12:01:44+00:00
2019,628,0025,5.42,Alshon Jeffrey - 2 yr deal restructured to $10 from $19.03 4/15/19,1555416200,2019-04-16T12:03:20+00:00
2019,629,0020,2.23,Devonta Freeman - restructured from $13.71 to $10 4/16/19,1555699596,2019-04-19T18:46:36+00:00
2019,630,0022,1.2,LeSean McCoy - restructured from $11 to $9 4/16/19,1555699596,2019-04-19T18:46:36+00:00
2019,631,0026,4.33,Doug Baldwin - restructured from $15.31 to $8.1 4/16/19,1555699596,2019-04-19T18:46:36+00:00
2019,632,0027,5.02,Russel Wilson - restructured from $29.37 to $21 4/16/19,1555699596,2019-04-19T18:46:36+00:00
2019,633,0029,4.43,Golden Tate - restructured from $12.38 to $5 4/17/19,1555699596,2019-04-19T18:46:36+00:00
2019,634,0027,0.18,Leveon Bell - restructured from $25.3 to $25 4/15/19,1555699666,2019-04-19T18:47:46+00:00
2019,635,0001,1.75,Golden Tate - 1 yrs at  $8.92 mil Buyout 4/17/19,1555774795,2019-04-20T15:39:55+00:00
2019,636,0002,0.73,Landon Collins - 1 yrs at $8.71 mil Restructured 4/15/19,1555774795,2019-04-20T15:39:55+00:00
2019,637,0003,3.09,Sheldon Richardson - 1 yrs at $7.15 mil Restructured 4/15/19,1555774795,2019-04-20T15:39:55+00:00
2019,638,0004,1.58,Jarvis Landry - 2 yrs at $14.63 mil Restructured 4/15/19,1555774795,2019-04-20T15:39:55+00:00
2019,639,0005,2.81,Ndamukong Suh - 1 yrs at $9.68 mil Restructured 4/18/19,1555774795,2019-04-20T15:39:55+00:00
2019,640,0006,1.82,Jerrick McKinnon - 1 yrs at $7.04 mil Restructured 4/15/19,1555774795,2019-04-20T15:39:55+00:00
2019,641,0007,6.46,Jameis Winston - 1 yrs at $19.96 mil Restructured 4/17/19,1555774795,2019-04-20T15:39:55+00:00
2019,642,0008,3.22,Alshon Jeffery - 2 yrs at $15.97 mil Restructured 4/17/19,1555774795,2019-04-20T15:39:55+00:00
2019,643,0009,2.48,Amari Cooper - 2 yrs at $22.63 mil Buyout 4/17/19,1555774795,2019-04-20T15:39:55+00:00
2019,644,0010,4.19,Derek Carr - 2 yrs at $11.98 mil Restructured 4/16/19,1555774795,2019-04-20T15:39:55+00:00
2019,645,0011,3.79,Sammy Watkins - 1 yrs at $19.31 mil Buyout 4/17/19,1555774795,2019-04-20T15:39:55+00:00
2019,646,0012,4.39,John Brown - 1 yrs at $11.32 mil Restructured 4/17/19,1555774795,2019-04-20T15:39:55+00:00
2019,647,0013,4.59,Muhammad Wilkerson - 1 yrs at $10.65 mil Restructured 4/15/19,1555774795,2019-04-20T15:39:55+00:00
2019,648,0015,3.35,Willie Snead - 1 yrs at $6.79 mil Restructured 4/15/19,1555774795,2019-04-20T15:39:55+00:00
2019,649,0016,3.23,Donte Moncrief - 3 yrs at $6.79 mil Restructured 4/16/19,1555774795,2019-04-20T15:39:55+00:00
2019,650,0008,4.15,Allen Robinson - 1 yr at $17.91 mil Restructured 4/17/19,1555774887,2019-04-20T15:41:27+00:00
2019,651,0020,-3.0,IND sends NYJ $3 in trade 5/2/19,1556844045,2019-05-03T00:40:45+00:00
2019,652,0026,3.0,IND sends NYJ $3 in trade 5/2/19,1556844045,2019-05-03T00:40:45+00:00
2019,653,0026,-2.0,OAK sends IND $2 in a trade 5/2/19,1556844086,2019-05-03T00:41:26+00:00
2019,654,0031,2.0,OAK sends IND $2 in a trade 5/2/19,1556844086,2019-05-03T00:41:26+00:00
2019,655,0007,-5.0,CAR sends GBP $5 mil in trade 5/12,1557678123,2019-05-12T16:22:03+00:00
2019,656,0010,5.0,CAR sends GBP $5 mil in trade 5/12,1557678123,2019-05-12T16:22:03+00:00
2019,657,0026,2.3,Rishard Matthews - 1 yr at $3.84 dropped 5/12/19,1557689477,2019-05-12T19:31:17+00:00
2019,658,0004,-3.0,ATL sends WAS 3 mil in trade 5/17/19,1560810665,2019-06-17T22:31:05+00:00
2019,659,0009,3.0,ATL sends WAS 3 mil in trade 5/17/19,1560810665,2019-06-17T22:31:05+00:00
2019,660,0025,7.79,Ryan Shazier - 2 yrs at $8.66 dropped 6/27 accel,1561741769,2019-06-28T17:09:29+00:00
2019,661,0025,2.72,Artie Burns - 4 yrs at $1.81 dropped 6/27/19 accel,1561741797,2019-06-28T17:09:57+00:00
2019,662,0025,3.19,Karl Joseph - 3 yrs at $2.66 dropped 6/27/19 accel,1561741821,2019-06-28T17:10:21+00:00
2019,663,0020,1.58,Montae Nicholson - 3 yrs at $1.32 dropped 6/20/19 accel,1561741995,2019-06-28T17:13:15+00:00
2019,664,0023,2.25,David Irving - 2 yrs at $2.5 dropped 6/20/19 accel,1561741995,2019-06-28T17:13:15+00:00
2019,665,0025,4.21,Vernon Hargreaves - 3 yrs at $3.51 dropped 6/27/19 accel,1561741995,2019-06-28T17:13:15+00:00
2019,666,0003,2.97,Markus Golden - 1 yrs at $4.95 mil dropped 6/17/2019,1561947346,2019-07-01T02:15:46+00:00
2019,667,0008,6.0,Laquon Treadwell - 1 yrs at $6.00 mil dropped 5/3/2019 (FG - 2016 1.03),1561947346,2019-07-01T02:15:46+00:00
2019,668,0009,1.86,Chris Thompson - 1 yrs at $3.10 mil dropped 6/16/2019,1561947346,2019-07-01T02:15:46+00:00
2019,669,0029,2.18,Teddy Bridgewater - 4 yrs at $1.45 dropped 6/30/19 accel,1561989875,2019-07-01T14:04:35+00:00
2019,670,0030,1.58,Alex Smith - 3 yrs at $1.32 dropped 6/30/19 accel,1561989875,2019-07-01T14:04:35+00:00
2019,671,0008,6.66,Corey Coleman - 1 yrs at $6.66 mil Dropped 7/27/19 FG 2016 1.02,1567032459,2019-08-28T22:47:39+00:00
2019,672,0009,3.04,Michael Roberts - 3 yrs at $2.53 mil Pre-July 1st Cut 6/30/19,1567032459,2019-08-28T22:47:39+00:00
2019,673,0013,3.6,Muhammad Wilkerson - 3 yrs at $3.00 mil Pre-July 1st Cut 6/30/19,1567032459,2019-08-28T22:47:39+00:00
2019,674,0015,1.09,Terrance Williams - 2 yrs at $1.82 mil dropped 8/14/19,1567032459,2019-08-28T22:47:39+00:00
2019,675,0009,2.66,D'Onta Foreman - 2 yrs at $2.66 mil dropped 8/25/19 FG 2017 1.14,1567032546,2019-08-28T22:49:06+00:00
2019,676,0018,2.0,Bennie Logan - 1 yr at $3.33 dropped 9/1/19,1567362296,2019-09-01T18:24:56+00:00
2019,677,0028,0.78,Brandon Marshall - 1 yr at $1.3 dropped 9/3/19,1567527870,2019-09-03T16:24:30+00:00
2019,678,0028,1.26,TJ Mcdonald - 1 yr at $2.1 dropped 9/3/19,1567527889,2019-09-03T16:24:49+00:00
2019,679,0029,6.0,Laquon Treadwell - 1 yr at $6 mil dropped 9/4/19 - 1st round fully guaranteed,1567564727,2019-09-04T02:38:47+00:00
2019,680,0024,2.95,Devin Funchess - 1 yr at $4.92 dropped 9/3/19,1567564951,2019-09-04T02:42:31+00:00
2019,681,0024,1.72,Corey Luiget - 2 yrs at $2.86 dropped 9/3/19,1567565124,2019-09-04T02:45:24+00:00
2019,682,0024,2.05,Frank Gore - 1 yr at $3.41 dropped 9/3/19,1567565204,2019-09-04T02:46:44+00:00
2019,683,0021,-3.0,DEN gives BAL $3 mil in trade 9/3/19,1567596741,2019-09-04T11:32:21+00:00
2019,684,0029,3.0,DEN gives BAL $3 mil in trade 9/3/19,1567596741,2019-09-04T11:32:21+00:00
2019,685,0001,3.0,Mason Foster - 1 yrs at $5.00 mil dropped 9/3/19,1567619527,2019-09-04T17:52:07+00:00
2019,686,0002,0.79,Dante Fowler - 1 yrs at $1.32 mil dropped 9/2/19,1567619527,2019-09-04T17:52:07+00:00
2019,687,0003,1.45,Doug Martin - 1 yrs at $2.42 mil dropped 8/28/19,1567619527,2019-09-04T17:52:07+00:00
2019,688,0011,5.52,Lamar Miller - 1 yrs at $9.2 mil dropped 9/1/19,1567619527,2019-09-04T17:52:07+00:00
2019,689,0015,0.79,Steven Weatherly - 1 yrs at $1.32 mil dropped 9/3/19,1567619527,2019-09-04T17:52:07+00:00
2019,690,0001,5.2,Doug Baldwin - 1 yrs at $8.66 mil dropped 9/3/19,1567619652,2019-09-04T17:54:12+00:00
2019,691,0002,5.46,Josh Doctson - 1 yrs at $5.46 mil dropped 9/3/19 FG 2016 1.04,1567619652,2019-09-04T17:54:12+00:00
2019,692,0002,1.31,Blake Bortles - 1 yrs at $2.18 mil dropped 8/30/19,1567619704,2019-09-04T17:55:04+00:00
2019,693,0002,0.79,Mark Barron - 1 yrs at $1.32 mil dropped 8/31/19,1567619760,2019-09-04T17:56:00+00:00
2019,694,0021,0.78,Clay Matthews - 1 yr at $1.3 dropped 9/3/19,1567623085,2019-09-04T18:51:25+00:00
2019,695,0024,2.96,Mychael Kendricks - 2 yrs at $4.93 dropped 9/3/19,1567623085,2019-09-04T18:51:25+00:00
2019,696,0026,0.79,Marshawn Lynch - 1 yr at $1.32 dropped 9/3/19,1567623085,2019-09-04T18:51:25+00:00
2019,697,0027,3.83,Muhammed Wilkerson - 1 yr at $6.38 dropped 9/3/19,1567623085,2019-09-04T18:51:25+00:00
2019,699,0031,0.94,Deshone Kizer - 2 yrs at $1.57 dropped 9/3/19,1567623085,2019-09-04T18:51:25+00:00
2019,700,0019,1.32,Kevin White - 2 yrs at $2.2 dropped 9/3/19,1567623372,2019-09-04T18:56:12+00:00
2019,701,0023,7.38,Telvin Smith - 1 yr at $12.3 dropped 9/2/19,1567623372,2019-09-04T18:56:12+00:00
2019,702,0024,0.79,John Simon - 2 yrs at $1.32 dropped 9/3/19,1567623372,2019-09-04T18:56:12+00:00
2019,703,0027,1.06,Josh Bynes - 1 yr at 1.76 dropped 9/3/19,1567623372,2019-09-04T18:56:12+00:00
2019,704,0027,4.69,Lamar Miller - 1 yr at $7.81 dropped 9/4/19,1568164135,2019-09-11T01:08:55+00:00
2019,705,0020,0.94,Gerald Everett - 2 yrs at $1.57 dropped 9/5/19,1568164372,2019-09-11T01:12:52+00:00
2019,706,0014,2.11,Quincy Enunwa - 2 yrs at $3.51 mil dropped 9/12/19,1568513425,2019-09-15T02:10:25+00:00
2019,707,0021,0.96,Trumaine Johnson - 1 yr at  $1.6 dropped 9/17/19,1568771667,2019-09-18T01:54:27+00:00
2019,708,0002,0.78,Timmy Jernigan - 1 yrs at $1.3 mil dropped 9/21/19,1569117788,2019-09-22T02:03:08+00:00
2019,709,0003,2.48,Ryan Tannehill - 1 yrs at $4.13 mil dropped 9/19/19,1569117788,2019-09-22T02:03:08+00:00
2019,710,0011,0.78,Tyeler Davison - 2 yrs at $1.3 mil dropped 9/17/19,1569117788,2019-09-22T02:03:08+00:00
2019,711,0012,0.78,Carlton Davis - 1 yrs at $1.3 mil dropped 9/18/19,1569117788,2019-09-22T02:03:08+00:00
2019,712,0019,1.28,Devante Booker - 1 yr at $2.13 dropped 9/22/19,1569171764,2019-09-22T17:02:44+00:00
2019,713,0002,5.0,NYG sends $5 mil to ARZ in trade on 9/25/19,1569426118,2019-09-25T15:41:58+00:00
2019,714,0013,-5.0,NYG sends $5 mil to ARZ in trade on 9/25/19,1569426118,2019-09-25T15:41:58+00:00
2019,715,0003,-7.97,DET sends $7.97 mil to PHI in trade on 9/26/19,1569589302,2019-09-27T13:01:42+00:00
2019,716,0006,7.97,DET sends $7.97 mil to PHI in trade on 9/26/19,1569589302,2019-09-27T13:01:42+00:00
2019,717,0024,8.78,Marcus Mariota - 3 yrs at $14.64 dropped 9/27/19,1569692203,2019-09-28T17:36:43+00:00
2019,718,0027,1.2,Keanu Neal - 1 yr at $1.2 dropped 9/27/19,1569692203,2019-09-28T17:36:43+00:00
2019,719,0031,0.96,Albert Wilson - 2 yrs at 1.6 dropped 9/25/19,1569692203,2019-09-28T17:36:43+00:00
2019,720,0002,1.02,Luke Falk - 1 yrs at $1.7 mil dropped 9/25/19,1569710416,2019-09-28T22:40:16+00:00
2019,721,0010,0.78,Bruce Irvin - 1 yrs at $1.3 mil dropped 9/22/19,1569710416,2019-09-28T22:40:16+00:00
2019,722,0013,1.84,Devin Funchess - 1 yrs at $3.06 mil dropped 9/26/19,1569710416,2019-09-28T22:40:16+00:00
2019,723,0016,0.78,Sean Lee - 2 yrs at $1.3 mil dropped 9/25/19,1569710416,2019-09-28T22:40:16+00:00
2019,724,0002,5.94,Demaryius Thomas - 1 yrs for $9.9 mil dropped 9/25/19,1569710579,2019-09-28T22:42:59+00:00
2019,725,0013,1.2,Vince Williams - 2 yrs at $2.0 mil dropped 9/26/19,1569710579,2019-09-28T22:42:59+00:00
2019,726,0002,0.79,Trumaine Johnson - 1 yrs at $1.32 mil dropped 9/26/19,1569710638,2019-09-28T22:43:58+00:00
2019,727,0026,0.8,Deatrich Wise - 1 yr at $1.33 dropped 9/28/19,1569725719,2019-09-29T02:55:19+00:00
2019,728,0021,-3.0,DEN gives BAL 3 mil in a trade 10/2/19,1570068177,2019-10-03T02:02:57+00:00
2019,729,0029,3.0,DEN gives BAL 3 mil in a trade 10/2/19,1570068177,2019-10-03T02:02:57+00:00
2019,730,0001,2.98,Chris Hogan - 1 yrs at $4.96 mil dropped 10/8/19,1570936254,2019-10-13T03:10:54+00:00
2019,731,0002,0.79,Robert Foster - 1 yrs at $1.32 mil dropped 9/29/19,1570936254,2019-10-13T03:10:54+00:00
2019,732,0008,1.26,Reggie Ragland - 1 yrs at $2.10 mil dropped 10/10/19,1570936254,2019-10-13T03:10:54+00:00
2019,733,0009,0.96,Chase Daniel - 1 yrs at $1.60 mil dropped 10/8/19,1570936254,2019-10-13T03:10:54+00:00
2019,734,0013,1.92,Robert Nkemdiche - 2 yrs at $3.20 mil dropped 9/29/19,1570936254,2019-10-13T03:10:54+00:00
2019,735,0014,5.59,Deone Buccanon - 1 yrs at $9.32 mil dropped 10/10/19,1570936254,2019-10-13T03:10:54+00:00
2019,736,0009,2.31,Anthony Hitchens - 1 yrs at $3.85 mil dropped 10/10/19,1570936348,2019-10-13T03:12:28+00:00
2019,737,0010,0.78,Al-Quadin Muhammad - 1 yrs at $1.3 mil dropped 10/12/19,1571085384,2019-10-14T20:36:24+00:00
2019,738,0020,0.86,Tony Jefferson - 2 yrs at $1.43 dropped 10/9/19,1571190470,2019-10-16T01:47:50+00:00
2019,739,0025,0.78,Margus Hunt - 1 yr at $1.3 dropped 10/15/19,1571190470,2019-10-16T01:47:50+00:00
2019,740,0027,1.09,Cam Meredith - 2 yrs at $1.82 dropped 10/2/19,1571190470,2019-10-16T01:47:50+00:00
2019,741,0020,0.86,Dashawn Hand - 1 yr at $1.43 dropped 10/2/19,1571190492,2019-10-16T01:48:12+00:00
2019,742,0029,3.06,Mason Foster - 2 yrs at $5.1 dropped 10/22/19,1571794223,2019-10-23T01:30:23+00:00
2019,743,0026,1.19,Tyler Eifert - 1 yr at $1.98 dropped 10/26/19,1572319687,2019-10-29T03:28:07+00:00
2019,744,0005,2.11,Jack Doyle - 1 yrs at $3.51 mil dropped 10/19/19,1572714770,2019-11-02T17:12:50+00:00
2019,746,0011,0.79,Chester Rogers - 2 yrs at $1.32 mil dropped 10/30/19,1572714770,2019-11-02T17:12:50+00:00
2019,747,0013,0.78,Morgan Burnett - 1 yrs at $1.30 mil dropped 10/27/19,1572714770,2019-11-02T17:12:50+00:00
2019,748,0016,1.12,Darron Lee  - 1 yrs at $1.86 mil dropped 10/24/19,1572714770,2019-11-02T17:12:50+00:00
2019,749,0016,0.84,Donte Moncrief  - 2 yrs at $1.40 mil dropped 10/19/19,1572714849,2019-11-02T17:14:09+00:00
2019,750,0001,1.6,Daniel Sorensen - 1 yrs at $2.66 mil dropped 11/8/19,1573326358,2019-11-09T19:05:58+00:00
2019,751,0002,0.94,Xavien Howard - 1 yrs at $1.57 mil dropped 11/6/19,1573326358,2019-11-09T19:05:58+00:00
2019,752,0007,0.87,Cameron Meredith - 1 yrs at $1.45 mil dropped 11/6/19,1573326358,2019-11-09T19:05:58+00:00
2019,753,0009,0.78,Mike Davis - 1 yrs at $1.30 mil dropped 11/2/19,1573326358,2019-11-09T19:05:58+00:00
2019,754,0011,0.78,Jermaine Whitehead - 1 yrs at $1.30 mil dropped 11/5/19,1573326358,2019-11-09T19:05:58+00:00
2019,755,0002,0.9,Randall Cobb - 1 yrs at $1.50 mil dropped 11/6/19,1573326533,2019-11-09T19:08:53+00:00
2019,756,0003,0.79,Jalen Richard - 1 yrs at $1.32 mil dropped 11/7/19,1573326533,2019-11-09T19:08:53+00:00
2019,757,0007,3.27,Rishard Matthews - 1 yrs at $5.45 mil dropped 11/6/19,1573326533,2019-11-09T19:08:53+00:00
2019,758,0020,8.16,Cam Newton - 1 yr at $13.6 dropped 11/5/19,1573349741,2019-11-10T01:35:41+00:00
2019,759,0026,4.03,Zach Brown - 1 yr at $6.71 dropped 11/8/19,1573350166,2019-11-10T01:42:46+00:00
2019,760,0003,8.28,PHI sends $8.28 mil to CHI in trade on 11/9/19,1573355616,2019-11-10T03:13:36+00:00
2019,761,0005,-8.28,PHI sends $8.28 mil to CHI in trade on 11/9/19,1573355616,2019-11-10T03:13:36+00:00
2019,762,0020,3.06,Matt Moore- 1 yr at 5.10 dropped 11/10/19,1573393087,2019-11-10T13:38:07+00:00
2019,763,0026,1.12,Johnny Hekker - 2 yrs at $1.87 dropped 11/14/19,1573746009,2019-11-14T15:40:09+00:00
2019,764,0026,3.05,Ezekiel Ansah - 1 yr at $5.08 dropped 11/14/19,1573746028,2019-11-14T15:40:28+00:00
2019,765,0002,3.2,NYG sends $3.20 mil to NO in trade 11/14/19,1573998775,2019-11-17T13:52:55+00:00
