season,id,franchise_id,amount,description,timestamp,ts_utc
2020,1056,0012,1.2,Tim Patrick - 1 yrs at $2.0 mil dropped 12/25,1609425015,2020-12-31T14:30:15+00:00
2020,1057,0012,1.44,Jarrad Davis - 1 yrs at $2.4 mil dropped 12/25,1609425111,2020-12-31T14:31:51+00:00
2020,1058,0012,0.95,Maliek Collins - 1 yrs at $1.59 mil dropped 12/25,1609425147,2020-12-31T14:32:27+00:00
2020,1059,0012,0.84,Robert Griffin III - 1 yrs at $1.4 mil dropped 12/25,1609425177,2020-12-31T14:32:57+00:00
2020,804,0024,0.86,Corey Luiget - 2 yrs at $1.72 dropped 9/3/19,1581995886,2020-02-18T03:18:06+00:00
2020,805,0024,1.48,Mychael Kendricks - 2 yrs at $4.93 dropped 9/3/19,1581995931,2020-02-18T03:18:51+00:00
2020,806,0024,0.4,John Simon - 2 yrs at $1.32 dropped 9/3/19,1581995955,2020-02-18T03:19:15+00:00
2020,807,0024,8.78,Marcus Mariota  - 3 yrs at $14.64 dropped 9/27/19,1581995988,2020-02-18T03:19:48+00:00
2020,808,0031,0.47,Deshone Kizer - 2 yrs at $1.57 dropped 9/3/19,1581996094,2020-02-18T03:21:34+00:00
2020,809,0031,0.48,Albert Wilson - 2 yrs at $1.6 dropped 9/25/19,1581996122,2020-02-18T03:22:02+00:00
2020,810,0019,0.66,Kevin White - 2 yrs at $2.2 dropped 9/3/19,1581996198,2020-02-18T03:23:18+00:00
2020,811,0020,0.47,Gerald Everett - 2 yrs at $1.57 dropped 9/5/19,1581996288,2020-02-18T03:24:48+00:00
2020,812,0020,1.35,Malik Jackson - 2 yrs at $4.5 dropped 9/10/19,1581996315,2020-02-18T03:25:15+00:00
2020,813,0020,0.43,Tony Jefferson - 2 yrs at $1.43 dropped 10/9/19,1581996356,2020-02-18T03:25:56+00:00
2020,814,0027,0.55,Cameron Meredith - 2 yrs at $1.82 dropped 10/2/19,1581996445,2020-02-18T03:27:25+00:00
2020,815,0027,2.57,Delanie Walker - 2 yrs at $8.58 dropped 11/30/19,1581996471,2020-02-18T03:27:51+00:00
2020,816,0029,1.53,Mason Foster - 2 yrs at $5.1 dropped 10/22/19,1581996532,2020-02-18T03:28:52+00:00
2020,817,0026,0.56,Johnny Hekker - 2 yrs at $1.87 dropped 11/14/19,1581996599,2020-02-18T03:29:59+00:00
2020,818,0021,0.3,Jacoby Brissett - 2 yr deal restructed to $1.2 from $2.2 4/15/19,1581996937,2020-02-18T03:35:37+00:00
2020,819,0025,2.71,Alshon Jeffrey - 2 yr deal restructured to $10 from $19.03 4/15/19,1581996937,2020-02-18T03:35:37+00:00
2020,820,0027,0.09,Le'Veon Bell - 2 year deal restructured to $25 from $25.30 4/15/19,1581996937,2020-02-18T03:35:37+00:00
2020,821,0004,0.79,Jarvis Landry - 2 yrs at $2.63 mil B/R 4/14/19,1582059451,2020-02-18T20:57:31+00:00
2020,822,0008,1.61,Alshon Jeffery - 2 yrs at $5.37 mil B/R 4/14/19,1582059451,2020-02-18T20:57:31+00:00
2020,823,0009,1.24,Amari Cooper - 2 yrs at $4.13 mil B/R 4/14/19,1582059451,2020-02-18T20:57:31+00:00
2020,824,0010,2.09,Derek Carr - 2 yrs at $6.98 mil B/R 4/14/19,1582059451,2020-02-18T20:57:31+00:00
2020,826,0016,3.23,Donte Moncrief - 3 yrs at $5.39 mil B/R 4/14/19,1582059451,2020-02-18T20:57:31+00:00
2020,827,0009,2.93,D'Onta Foreman - 2 yrs at $2.66 mil dropped 8/25/19 FG,1582059756,2020-02-18T21:02:36+00:00
2020,828,0011,0.39,Tyeler Davison - 2 yrs at 1.30 mil dropped 9/17/19,1582059756,2020-02-18T21:02:36+00:00
2020,829,0013,0.6,Vince Williams - 2 yrs at $2.00 mil dropped 9/26/19,1582059756,2020-02-18T21:02:36+00:00
2020,832,0016,0.39,Sean Lee - 2 yrs at $1.30 mil dropped 9/25/19,1582059756,2020-02-18T21:02:36+00:00
2020,833,0003,1.65,Josh Gordon - 2 yrs at $5.50 mil dropped 12/8/19,1582060109,2020-02-18T21:08:29+00:00
2020,834,0006,1.2,Jerrick McKinnon - 2 yrs at $4.00 mil dropped 11/9/19,1582060109,2020-02-18T21:08:29+00:00
2020,835,0009,0.5,Adam Gotsis - 2 yrs at $1.65 mil dropped 11/22/19,1582060109,2020-02-18T21:08:29+00:00
2020,836,0010,1.16,Jordan Reed - 2 yrs at $3.85 mil dropped 11/12/19,1582060109,2020-02-18T21:08:29+00:00
2020,837,0011,0.4,Chester Rogers - 2 yrs at $1.32 mil dropped 10/30/19,1582060109,2020-02-18T21:08:29+00:00
2020,838,0013,0.96,Robert Nkemdiche - 2 yrs at $3.20 mil dropped 9/29/19,1582060109,2020-02-18T21:08:29+00:00
2020,839,0016,0.42,Donte Moncrief - 2 yrs at $1.40 mil dropped 10/19/19,1582060109,2020-02-18T21:08:29+00:00
2020,840,0001,1.05,Quincy Enunwa - 2020 ROD,1585337818,2020-03-27T19:36:58+00:00
2020,841,0014,0.55,Terrance Williams - 2020 ROD,1585337818,2020-03-27T19:36:58+00:00
2020,842,0015,0.1,Ha-Ha Clinton-Dix - 2020 ROD,1585337818,2020-03-27T19:36:58+00:00
2020,843,0001,1.5,Cash sent from DAL to CHI in trade 4/13/20,1586814271,2020-04-13T21:44:31+00:00
2020,844,0005,-1.5,Cash sent from DAL to CHI in trade 4/13/20,1586814271,2020-04-13T21:44:31+00:00
2020,845,0001,0.64,David Johnson - 4yrs at $10.56 mil B/R 2020,1587136367,2020-04-17T15:12:47+00:00
2020,846,0003,0.18,Calais Campbell - 1yrs at $14.30 mil B/R 2020,1587136367,2020-04-17T15:12:47+00:00
2020,847,0006,1.16,C.J. Mosley - 1yrs at $11.13 mil B/R 2020,1587136367,2020-04-17T15:12:47+00:00
2020,848,0010,2.83,Myles Jack - 1yrs at $7.81 mil B/R 2020,1587136367,2020-04-17T15:12:47+00:00
2020,849,0011,2.72,Le'Veon Bell - 2yrs at $17.04 mil B/R 2020,1587136367,2020-04-17T15:12:47+00:00
2020,850,0012,3.45,Kiko Alonso - 1yrs at $7.15 mil B/R 2020,1587136367,2020-04-17T15:12:47+00:00
2020,851,0014,2.02,Olivier Vernon - 1yrs at $8.47 mil B/R 2020,1587136367,2020-04-17T15:12:47+00:00
2020,852,0015,5.17,Von Miller - 1yrs at $10.12 mil B/R 2020,1587136367,2020-04-17T15:12:47+00:00
2020,853,0016,4.44,T.Y. Hilton - 1yrs at $26.40 mil B/R 2020,1587136367,2020-04-17T15:12:47+00:00
2020,854,0001,3.88,Ezekiel Ansah - 1yrs at $7.87 mil B/R 2020,1587136524,2020-04-17T15:15:24+00:00
2020,855,0003,3.42,Bobby Wagner - 1yrs at $18.70 mil B/R 2020,1587136524,2020-04-17T15:15:24+00:00
2020,856,0020,5.28,Devonta Freeman - 1yrs at $11.00 mil B/R 2020,1587136766,2020-04-17T15:19:26+00:00
2020,857,0025,2.34,Alshon Jeffery - 1yrs at $11.00 mil B/R 2020,1587136766,2020-04-17T15:19:26+00:00
2020,858,0026,1.66,David Johnson - 3yrs at $11.77 mil B/R 2020,1587136766,2020-04-17T15:19:26+00:00
2020,859,0027,10.5,Le'Veon Bell - 1yrs at $27.50 mil B/R 2020,1587136766,2020-04-17T15:19:26+00:00
2020,860,0031,2.24,Jabaal Sheard - 1yrs at $8.03 mil B/R 2020,1587136766,2020-04-17T15:19:26+00:00
2020,861,0031,-0.6,Cash sent from LAC to LVR in trade 4/22/20,1587704076,2020-04-24T04:54:36+00:00
2020,862,0032,0.6,Cash sent from LAC to LVR in trade 4/22/20,1587704076,2020-04-24T04:54:36+00:00
2020,864,0006,8.78,Alec Ogletree - 1 yrs at $14.64 dropped 6/5/20,1592254717,2020-06-15T20:58:37+00:00
2020,865,0023,1.45,Josh Gordon - 1 yr at $2.42 dropped 6/17/20,1592590987,2020-06-19T18:23:07+00:00
2020,866,0027,1.89,Denzel Perryman - 1 yr at $3.15 dropped 6/17/20,1592590987,2020-06-19T18:23:07+00:00
2020,867,0023,0.84,Jordan Reed - 1 yr at $1.4 dropped 4/19/20,1592591193,2020-06-19T18:26:33+00:00
2020,868,0024,3.99,Chris Thompson - 1 yr at $6.66 dropped 4/12/20,1592591193,2020-06-19T18:26:33+00:00
2020,869,0003,1.39,Reshad Jones - 1 yrs at $2.31 mil dropped 6/18/20,1593033426,2020-06-24T21:17:06+00:00
2020,870,0020,1.2,Gerald McCoy - 1 yr at $2 mil dropped 9/6/20,1599529529,2020-09-08T01:45:29+00:00
2020,871,0023,0.84,Trey Burton - 2 yrs at $1.4 dropped 9/7/20,1599529529,2020-09-08T01:45:29+00:00
2020,872,0024,0.84,Damien Wilson - 1 yr at $.84 dropped 9/6/20,1599529529,2020-09-08T01:45:29+00:00
2020,873,0025,0.87,Kalen Ballage - 2 yr at $1.45 dropped 9/6/20,1599529529,2020-09-08T01:45:29+00:00
2020,874,0026,0.86,Delanie Walker - 1 yr at $1.43 dropped 9/6/20,1599529529,2020-09-08T01:45:29+00:00
2020,875,0020,0.84,Artavis Pierce - 1 yr at $1.4 dropped 9/7/20,1599529650,2020-09-08T01:47:30+00:00
2020,876,0024,0.8,Raekwon McMillan - 1 yr at $1.33 dropped 9/7/20,1599529650,2020-09-08T01:47:30+00:00
2020,877,0025,3.17,Quincy Enunwa - 1 yr at $5.28 dropped 9/6/20,1599529650,2020-09-08T01:47:30+00:00
2020,878,0026,0.86,Justin Jones - 1 yr at $1.43 dropped 9/6/20,1599529650,2020-09-08T01:47:30+00:00
2020,879,0020,1.44,Ha-Ha Clinton-Dix - 1 yr at $2.4 dropped 9/7/20,1599529769,2020-09-08T01:49:29+00:00
2020,880,0024,0.84,Roy Robertson-Harris - 2 yrs at $1.4 dropped 9/7/20,1599529769,2020-09-08T01:49:29+00:00
2020,881,0025,1.02,Adrian Peterson - 1 yr at $1.7 dropped 9/6/20,1599529769,2020-09-08T01:49:29+00:00
2020,882,0024,0.84,Darren Fells - 1 yr at $1.4 dropped 9/7/20,1599529816,2020-09-08T01:50:16+00:00
2020,883,0025,2.11,Henry Anderson - 1 yr at $3.52 dropped 9/6/20,1599529816,2020-09-08T01:50:16+00:00
2020,884,0024,5.46,John Ross - 1 yr at $5.46 - 1st round FG,1599529861,2020-09-08T01:51:01+00:00
2020,885,0024,2.25,Case Keenum - 1 yr at 3.75 dropped 9/7/20,1599529884,2020-09-08T01:51:24+00:00
2020,886,0026,3.17,Zay Jones - 1 yr at $3.17 1st round FG,1599531255,2020-09-08T02:14:15+00:00
2020,887,0026,1.44,Hasson Reddick - 1 yr at $2.4 dropped 9/7/20,1599531277,2020-09-08T02:14:37+00:00
2020,888,0019,0.86,Colin Kaepernick - 2 yrs at 1.43 dropped 9/8/20,1599592191,2020-09-08T19:09:51+00:00
2020,889,0032,0.88,Takkarist McKinley - 1 yr at $1.46 dropped 9/8/20,1599612631,2020-09-09T00:50:31+00:00
2020,890,0032,2.11,Earl Thomas - 1 yr at $3.52 dropped 9/8/20,1599612649,2020-09-09T00:50:49+00:00
2020,891,0028,2.05,Demaryious Thomas - 1 yr at 3.41 dropped 9/8/20,1599658059,2020-09-09T13:27:39+00:00
2020,892,0006,0.84,Nigel Bradham - 1 yr at 1.4 dropped 8/30,1599698995,2020-09-10T00:49:55+00:00
2020,893,0009,0.86,Sean Davis - 1 yr at $1.43 dropped 9/5/20,1599698995,2020-09-10T00:49:55+00:00
2020,894,0001,0.86,Antoine Bethea - 1 yr at $1.44 dropped 9/7/20,1599699222,2020-09-10T00:53:42+00:00
2020,895,0002,0.86,Lamar Miller - 1 yr at $1.43 dropped 9/6/20,1599699222,2020-09-10T00:53:42+00:00
2020,896,0004,0.8,Raekwon McMillan - 1 yr at $1.33 dropped 8/30/20,1599699222,2020-09-10T00:53:42+00:00
2020,897,0006,0.87,Mason Rudolph - 2 yrs at $1.45 dropped 8/30/20,1599699222,2020-09-10T00:53:42+00:00
2020,898,0007,3.19,Isaiah Crowell - 1 yr at 5.32 dropped 9/7/20,1599699222,2020-09-10T00:53:42+00:00
2020,899,0013,3.12,Gerald McCoy - 1 yr at $5.2 dropped 9/6/20,1599699222,2020-09-10T00:53:42+00:00
2020,900,0014,1.44,Taco Charlton - 1 yr at $2.4 dropped 9/8/20,1599699222,2020-09-10T00:53:42+00:00
2020,901,0016,0.97,Hakeen Butler - 3 yrs at $1.62 dropped 9/8/20,1599699222,2020-09-10T00:53:42+00:00
2020,902,0002,1.65,Malik Jackson - 1 yr at $2.75 dropped 9/6/20,1599699355,2020-09-10T00:55:55+00:00
2020,903,0004,0.84,Justin Evans - 2 yrs at $1.4 dropped 9/7/20,1599699355,2020-09-10T00:55:55+00:00
2020,904,0006,1.67,Cameron Brate - 1 yr at $2.78 dropped 9/5/20,1599699355,2020-09-10T00:55:55+00:00
2020,905,0009,3.96,Marcus Peters - 1 yr at $6.6 dropped 9/6/20,1599699355,2020-09-10T00:55:55+00:00
2020,906,0014,1.01,Dante Pettis - 2 yrs at $1.69 dropped 9/8/20,1599699355,2020-09-10T00:55:55+00:00
2020,907,0002,0.86,Bruce Irvin - 1 yr at $1.43 dropped 9/6/20,1599699431,2020-09-10T00:57:11+00:00
2020,908,0004,0.86,Marquise Blair - 1 yr at 1.43 dropped 9/7/20,1599699431,2020-09-10T00:57:11+00:00
2020,909,0009,3.96,Avery Williamson - 1 yr at 6.6 dropped 9/1/20,1599699431,2020-09-10T00:57:11+00:00
2020,910,0004,3.61,Earl Thomas - 1 yr at 6.01 dropped 9/7/20,1599699457,2020-09-10T00:57:37+00:00
2020,911,0005,-6.63,Cash sent from SFO to CHI in trade 9/12/20,1599966051,2020-09-13T03:00:51+00:00
2020,912,0015,6.63,Cash sent from SFO to CHI in trade 9/12/20,1599966051,2020-09-13T03:00:51+00:00
2020,913,0004,1.02,T.J. Edwards - 2yrs at $1.7 mil dropped 9/15/20,1600455686,2020-09-18T19:01:26+00:00
2020,914,0004,6.41,Josh Rosen - 2 yrs at $6.41 mil dropped 9/18/20 FG 2018 1.03,1600455788,2020-09-18T19:03:08+00:00
2020,915,0017,1.8,Bruce Irvin - 1 yr at $3 dropped  9/23/20,1600874462,2020-09-23T15:21:02+00:00
2020,916,0020,3.06,Jordan Howard - 2 yrs at $5.1 dropped 9/22/20,1600874462,2020-09-23T15:21:02+00:00
2020,917,0020,1.76,Solomon Thomas - 1 yr at $2.93 dropped 9/22/20,1600874487,2020-09-23T15:21:27+00:00
2020,918,0031,2.38,Preston Brown - 3 yrs at 3.96 dropped 9/23/20,1600880908,2020-09-23T17:08:28+00:00
2020,919,0003,1.2,Bruce Irvin - 1 yrs at $2.00 mil dropped 9/22/20,1600965143,2020-09-24T16:32:23+00:00
2020,920,0001,3.66,A'Shawn Robinson - 1 yrs at $6.6 mil dropped 9/27/20,1601322728,2020-09-28T19:52:08+00:00
2020,921,0009,1.08,Tre Flowers - 1 yrs at $1.8 mil dropped 9/25/20,1601322728,2020-09-28T19:52:08+00:00
2020,922,0004,1.5,Cash sent from WAS to GBP in trade 10/7/20,1602155054,2020-10-08T11:04:14+00:00
2020,923,0007,-1.5,Cash sent from WAS to GBP in trade 10/7/20,1602155054,2020-10-08T11:04:14+00:00
2020,924,0002,3.63,Jordan Howard - 1 yrs at $6.05 mil dropped 10/6,1602776468,2020-10-15T15:41:08+00:00
2020,925,0006,2.1,Jurrell Casey - 1 yrs at $3.5 mil dropped 9/29,1602776468,2020-10-15T15:41:08+00:00
2020,926,0008,4.36,Tarik Cohen - 1 yrs at $7.26 mil dropped 9/29,1602776468,2020-10-15T15:41:08+00:00
2020,927,0010,0.84,Mike Danna - 1 yrs at $1.4 mil dropped 10/11,1602776468,2020-10-15T15:41:08+00:00
2020,928,0020,0.84,Jeff Driskel - 1 yrs at $1.4 mil dropped 10/6,1602776468,2020-10-15T15:41:08+00:00
2020,929,0021,0.84,Braxton Berrios - 1 yrs at $1.4 mil dropped 10/6,1602776468,2020-10-15T15:41:08+00:00
2020,930,0026,0.94,Taven Bryan - 2 yrs at $1.57 mil dropped 10/3,1602776468,2020-10-15T15:41:08+00:00
2020,931,0027,2.76,Shawn Williams - 1 yrs at $4.6 mil dropped 10/2,1602776468,2020-10-15T15:41:08+00:00
2020,932,0030,1.98,A'Shawn Robinson - 1 yrs at $3.3 mil dropped 9/27,1602776468,2020-10-15T15:41:08+00:00
2020,933,0031,2.46,Nick Vigil - 3 yrs at $4.1 mil dropped 10/13,1602776468,2020-10-15T15:41:08+00:00
2020,934,0020,0.84,Brett Rypien - 1 yrs at $1.4 mil dropped 10/6,1602776630,2020-10-15T15:43:50+00:00
2020,935,0030,1.09,Vita Vea - 2 yrs at $1.81 mil dropped 10/13,1602776630,2020-10-15T15:43:50+00:00
2020,936,0020,0.84,Logan Thomas - 1 yrs at $1.4 mil dropped 10/6,1602776664,2020-10-15T15:44:24+00:00
2020,937,0020,0.84,Emmanuel Moseley - 1 yrs at $1.4 mil dropped 10/11,1602776710,2020-10-15T15:45:10+00:00
2020,938,0023,-8.13,Cash sent from DEN to CLE in trade 10/15,1602781301,2020-10-15T17:01:41+00:00
2020,939,0029,8.13,Cash sent from DEN to CLE in trade 10/15,1602781301,2020-10-15T17:01:41+00:00
2020,940,0002,0.86,Marcus Mariota - 1 yrs at $1.43 mil dropped 10/16,1603393090,2020-10-22T18:58:10+00:00
2020,942,0004,0.84,Sean Murphy-Bunting - 1 yrs at $1.40 mil dropped 10/16,1603393090,2020-10-22T18:58:10+00:00
2020,943,0006,3.6,Joe Flacco - 1 yrs at $6.00 mil dropped 10/20,1603393090,2020-10-22T18:58:10+00:00
2020,944,0008,0.84,Mackensie Alexander - 1 yrs at $1.40 mil dropped 10/16,1603393090,2020-10-22T18:58:10+00:00
2020,945,0011,1.72,Kyle Rudolph - 1 yrs at $2.86 mil dropped 10/17,1603393090,2020-10-22T18:58:10+00:00
2020,946,0013,0.86,Clay Matthews - 2 yrs at $1.43 mil dropped 10/2,1603393090,2020-10-22T18:58:10+00:00
2020,947,0024,0.84,Vic Beasley - 1 yr at $1.4 dropped 10/22/20,1603636071,2020-10-25T14:27:51+00:00
2020,948,0026,0.84,Logan Thomas - 1 yr at $1.4 dropped 10/14/20,1603636071,2020-10-25T14:27:51+00:00
2020,949,0018,2.76,Will Dissley - 1 yr at $4.6 dropped 10/22/20,1603636216,2020-10-25T14:30:16+00:00
2020,950,0021,2.97,Chandler Jones - 1 yr at $4.95 dropped 10/20/20,1603636216,2020-10-25T14:30:16+00:00
2020,951,0024,0.86,Marcus Williams - 1 yr at $1.43 dropped 10/18/20,1603636216,2020-10-25T14:30:16+00:00
2020,952,0026,1.38,Willie Snead - 1 yr at $2.3 dropped 10/22/20,1603636216,2020-10-25T14:30:16+00:00
2020,953,0027,1.19,Mitchell Trubisky - 1 yr at $1.99 dropped 10/22/20,1603636216,2020-10-25T14:30:16+00:00
2020,954,0030,1.8,D'earnest Johnson - 1 yr at $3 dropped 10/20/20,1603636216,2020-10-25T14:30:16+00:00
2020,955,0032,2.16,Robert Quinn - 1 yr at $3.6 dropped 10/20/20,1603636216,2020-10-25T14:30:16+00:00
2020,956,0001,0.84,Jeff Driskel - 1 yrs at $1.40 mil dropped 10/25,1603642278,2020-10-25T16:11:18+00:00
2020,957,0004,1.82,Tyler Eifert - 1 yrs at $3.03 mil dropped 10/22,1603642278,2020-10-25T16:11:18+00:00
2020,958,0009,0.84,Josh Jones - 1 yrs at $1.40 mil dropped 10/24,1603642278,2020-10-25T16:11:18+00:00
2020,959,0010,0.84,Troy Reeder - 1 yrs at $1.40 mil dropped 10/24,1603642278,2020-10-25T16:11:18+00:00
2020,960,0001,0.84,Ezekiel Ansah - 1 yrs at $1.40 mil dropped 10/25,1603642348,2020-10-25T16:12:28+00:00
2020,961,0004,6.07,Jameis Winston - 2 yrs at $10.12 mil dropped 10/24,1603642348,2020-10-25T16:12:28+00:00
2020,962,0018,6.0,MIA sends 6mil to PIT in trade 10/31,1604424840,2020-11-03T17:34:00+00:00
2020,963,0024,-6.0,MIA sends 6mil to PIT in trade 10/31,1604424840,2020-11-03T17:34:00+00:00
2020,964,0009,1.98,Greg Zuerlein - 1 yrs at $3.30 mil dropped 10/27,1604514046,2020-11-04T18:20:46+00:00
2020,965,0010,10.8,Mark Ingram - 1 yrs at $18.00 mil dropped 11/4,1604514046,2020-11-04T18:20:46+00:00
2020,966,0012,4.84,HaHa Clinton-Dix - 1 yrs at $8.06 mil dropped 10/29,1604514046,2020-11-04T18:20:46+00:00
2020,967,0009,1.2,Carl Nassib - 1 yrs at $2.00 mil dropped 11/1,1604514115,2020-11-04T18:21:55+00:00
